Wavelength;Intensity_Meas;Intensity_Ref;Difference_dB
1250.1000;-40.6700;-37.1300;-3.5400
1250.2000;-40.5300;-37.1300;-3.4000
1250.3000;-40.4000;-37.0200;-3.3800
1250.4000;-40.2700;-37.0200;-3.2500
1250.5000;-40.1500;-36.8800;-3.2700
1250.6000;-40.0300;-36.8800;-3.1500
1250.7000;-39.9200;-36.7600;-3.1600
1250.8000;-39.8100;-36.7600;-3.0500
1250.9000;-39.7100;-36.6600;-3.0500
1251.0000;-39.6200;-36.6600;-2.9600
1251.1000;-39.5300;-36.5200;-3.0100
1251.2000;-39.4400;-36.5200;-2.9200
1251.3000;-39.3600;-36.4100;-2.9500
1251.4000;-39.2900;-36.4100;-2.8800
1251.5000;-39.2200;-36.2900;-2.9300
1251.6000;-39.1500;-36.2900;-2.8600
1251.7000;-39.0900;-36.1600;-2.9300
1251.8000;-39.0300;-36.1600;-2.8700
1251.9000;-38.9800;-36.0300;-2.9500
1252.0000;-38.9300;-36.0300;-2.9000
1252.1000;-38.8900;-35.8900;-3.0000
1252.2000;-38.8500;-35.8900;-2.9600
1252.3000;-38.8100;-35.7400;-3.0700
1252.4000;-38.7800;-35.7400;-3.0400
1252.5000;-38.7500;-35.6300;-3.1200
1252.6000;-38.7300;-35.6300;-3.1000
1252.7000;-38.7100;-35.5000;-3.2100
1252.8000;-38.6900;-35.5000;-3.1900
1252.9000;-38.6800;-35.3600;-3.3200
1253.0000;-38.6700;-35.3600;-3.3100
1253.1000;-38.6600;-35.2200;-3.4400
1253.2000;-38.6500;-35.2200;-3.4300
1253.3000;-38.6500;-35.0900;-3.5600
1253.4000;-38.6500;-35.0900;-3.5600
1253.5000;-38.6500;-34.9400;-3.7100
1253.6000;-38.6500;-34.9400;-3.7100
1253.7000;-38.6500;-34.8200;-3.8300
1253.8000;-38.6500;-34.8200;-3.8300
1253.9000;-38.6600;-34.6800;-3.9800
1254.0000;-38.6600;-34.6800;-3.9800
1254.1000;-38.6700;-34.5400;-4.1300
1254.2000;-38.6700;-34.5400;-4.1300
1254.3000;-38.6700;-34.4000;-4.2700
1254.4000;-38.6700;-34.4000;-4.2700
1254.5000;-38.6700;-34.2700;-4.4000
1254.6000;-38.6700;-34.2700;-4.4000
1254.7000;-38.6600;-34.1500;-4.5100
1254.8000;-38.6500;-34.1500;-4.5000
1254.9000;-38.6400;-34.0100;-4.6300
1255.0000;-38.6200;-34.0100;-4.6100
1255.1000;-38.5900;-33.8900;-4.7000
1255.2000;-38.5600;-33.8900;-4.6700
1255.3000;-38.5300;-33.7600;-4.7700
1255.4000;-38.4800;-33.7600;-4.7200
1255.5000;-38.4300;-33.6400;-4.7900
1255.6000;-38.3800;-33.6400;-4.7400
1255.7000;-38.3100;-33.5300;-4.7800
1255.8000;-38.2400;-33.5300;-4.7100
1255.9000;-38.1600;-33.4000;-4.7600
1256.0000;-38.0600;-33.4000;-4.6600
1256.1000;-37.9600;-33.2900;-4.6700
1256.2000;-37.8600;-33.2900;-4.5700
1256.3000;-37.7400;-33.1600;-4.5800
1256.4000;-37.6200;-33.1600;-4.4600
1256.5000;-37.4800;-33.0500;-4.4300
1256.6000;-37.3400;-33.0500;-4.2900
1256.7000;-37.1900;-32.9300;-4.2600
1256.8000;-37.0400;-32.9300;-4.1100
1256.9000;-36.8800;-32.8000;-4.0800
1257.0000;-36.7200;-32.8000;-3.9200
1257.1000;-36.5500;-32.6800;-3.8700
1257.2000;-36.3700;-32.6800;-3.6900
1257.3000;-36.1900;-32.5500;-3.6400
1257.4000;-36.0100;-32.5500;-3.4600
1257.5000;-35.8300;-32.4300;-3.4000
1257.6000;-35.6500;-32.4300;-3.2200
1257.7000;-35.4700;-32.3100;-3.1600
1257.8000;-35.2800;-32.3100;-2.9700
1257.9000;-35.1000;-32.1600;-2.9400
1258.0000;-34.9100;-32.1600;-2.7500
1258.1000;-34.7300;-32.0400;-2.6900
1258.2000;-34.5500;-32.0400;-2.5100
1258.3000;-34.3700;-31.9000;-2.4700
1258.4000;-34.1900;-31.9000;-2.2900
1258.5000;-34.0200;-31.7700;-2.2500
1258.6000;-33.8400;-31.7700;-2.0700
1258.7000;-33.6700;-31.6500;-2.0200
1258.8000;-33.5000;-31.6500;-1.8500
1258.9000;-33.3400;-31.5000;-1.8400
1259.0000;-33.1800;-31.5000;-1.6800
1259.1000;-33.0200;-31.3700;-1.6500
1259.2000;-32.8600;-31.3700;-1.4900
1259.3000;-32.7100;-31.2200;-1.4900
1259.4000;-32.5600;-31.2200;-1.3400
1259.5000;-32.4200;-31.1000;-1.3200
1259.6000;-32.2800;-31.1000;-1.1800
1259.7000;-32.1400;-30.9700;-1.1700
1259.8000;-32.0100;-30.9700;-1.0400
1259.9000;-31.8800;-30.8300;-1.0500
1260.0000;-31.7500;-30.8300;-0.9200
1260.1000;-31.6300;-30.7100;-0.9200
1260.2000;-31.5200;-30.7100;-0.8100
1260.3000;-31.4000;-30.5700;-0.8300
1260.4000;-31.3000;-30.5700;-0.7300
1260.5000;-31.1900;-30.4500;-0.7400
1260.6000;-31.0900;-30.4500;-0.6400
1260.7000;-30.9900;-30.3300;-0.6600
1260.8000;-30.9000;-30.3300;-0.5700
1260.9000;-30.8100;-30.2000;-0.6100
1261.0000;-30.7300;-30.2000;-0.5300
1261.1000;-30.6500;-30.0800;-0.5700
1261.2000;-30.5800;-30.0800;-0.5000
1261.3000;-30.5000;-29.9600;-0.5400
1261.4000;-30.4400;-29.9600;-0.4800
1261.5000;-30.3800;-29.8500;-0.5300
1261.6000;-30.3200;-29.8500;-0.4700
1261.7000;-30.2600;-29.7300;-0.5300
1261.8000;-30.2200;-29.7300;-0.4900
1261.9000;-30.1700;-29.6000;-0.5700
1262.0000;-30.1300;-29.6000;-0.5300
1262.1000;-30.0900;-29.4900;-0.6000
1262.2000;-30.0600;-29.4900;-0.5700
1262.3000;-30.0300;-29.3600;-0.6700
1262.4000;-30.0100;-29.3600;-0.6500
1262.5000;-29.9900;-29.2500;-0.7400
1262.6000;-29.9700;-29.2500;-0.7200
1262.7000;-29.9600;-29.1300;-0.8300
1262.8000;-29.9500;-29.1300;-0.8200
1262.9000;-29.9500;-29.0100;-0.9400
1263.0000;-29.9500;-29.0100;-0.9400
1263.1000;-29.9500;-28.8900;-1.0600
1263.2000;-29.9600;-28.8900;-1.0700
1263.3000;-29.9800;-28.7500;-1.2300
1263.4000;-29.9900;-28.7500;-1.2400
1263.5000;-30.0100;-28.6400;-1.3700
1263.6000;-30.0400;-28.6400;-1.4000
1263.7000;-30.0700;-28.5100;-1.5600
1263.8000;-30.1000;-28.5100;-1.5900
1263.9000;-30.1400;-28.3800;-1.7600
1264.0000;-30.1800;-28.3800;-1.8000
1264.1000;-30.2300;-28.2600;-1.9700
1264.2000;-30.2700;-28.2600;-2.0100
1264.3000;-30.3300;-28.1200;-2.2100
1264.4000;-30.3900;-28.1200;-2.2700
1264.5000;-30.4500;-28.0000;-2.4500
1264.6000;-30.5100;-28.0000;-2.5100
1264.7000;-30.5800;-27.8700;-2.7100
1264.8000;-30.6600;-27.8700;-2.7900
1264.9000;-30.7400;-27.7300;-3.0100
1265.0000;-30.8200;-27.7300;-3.0900
1265.1000;-30.9100;-27.6200;-3.2900
1265.2000;-31.0000;-27.6200;-3.3800
1265.3000;-31.0900;-27.4800;-3.6100
1265.4000;-31.1900;-27.4800;-3.7100
1265.5000;-31.3000;-27.3700;-3.9300
1265.6000;-31.4100;-27.3700;-4.0400
1265.7000;-31.5200;-27.2400;-4.2800
1265.8000;-31.6400;-27.2400;-4.4000
1265.9000;-31.7700;-27.1200;-4.6500
1266.0000;-31.9000;-27.1200;-4.7800
1266.1000;-32.0400;-27.0100;-5.0300
1266.2000;-32.1800;-27.0100;-5.1700
1266.3000;-32.3300;-26.8800;-5.4500
1266.4000;-32.4800;-26.8800;-5.6000
1266.5000;-32.6400;-26.7800;-5.8600
1266.6000;-32.8100;-26.7800;-6.0300
1266.7000;-32.9900;-26.6600;-6.3300
1266.8000;-33.1700;-26.6600;-6.5100
1266.9000;-33.3600;-26.5400;-6.8200
1267.0000;-33.5600;-26.5400;-7.0200
1267.1000;-33.7600;-26.4400;-7.3200
1267.2000;-33.9800;-26.4400;-7.5400
1267.3000;-34.2000;-26.3200;-7.8800
1267.4000;-34.4400;-26.3200;-8.1200
1267.5000;-34.6800;-26.2300;-8.4500
1267.6000;-34.9300;-26.1100;-8.8200
1267.7000;-35.1900;-26.1100;-9.0800
1267.8000;-35.4700;-25.9900;-9.4800
1267.9000;-35.7500;-25.9900;-9.7600
1268.0000;-36.0400;-25.9000;-10.1400
1268.1000;-36.3500;-25.9000;-10.4500
1268.2000;-36.6600;-25.7900;-10.8700
1268.3000;-36.9700;-25.7900;-11.1800
1268.4000;-37.2900;-25.7100;-11.5800
1268.5000;-37.6200;-25.7100;-11.9100
1268.6000;-37.9400;-25.5900;-12.3500
1268.7000;-38.2500;-25.5900;-12.6600
1268.8000;-38.5600;-25.4800;-13.0800
1268.9000;-38.8400;-25.4800;-13.3600
1269.0000;-39.1000;-25.3600;-13.7400
1269.1000;-39.3100;-25.3600;-13.9500
1269.2000;-39.4700;-25.2500;-14.2200
1269.3000;-39.5800;-25.2500;-14.3300
1269.4000;-39.6200;-25.1500;-14.4700
1269.5000;-39.5900;-25.1500;-14.4400
1269.6000;-39.4800;-25.0200;-14.4600
1269.7000;-39.3000;-25.0200;-14.2800
1269.8000;-39.0500;-24.9200;-14.1300
1269.9000;-38.7300;-24.9200;-13.8100
1270.0000;-38.3700;-24.7900;-13.5800
1270.1000;-37.9600;-24.7900;-13.1700
1270.2000;-37.5100;-24.6700;-12.8400
1270.3000;-37.0600;-24.6700;-12.3900
1270.4000;-36.5900;-24.5800;-12.0100
1270.5000;-36.1100;-24.5800;-11.5300
1270.6000;-35.6300;-24.4600;-11.1700
1270.7000;-35.1500;-24.4600;-10.6900
1270.8000;-34.6800;-24.3500;-10.3300
1270.9000;-34.2100;-24.3500;-9.8600
1271.0000;-33.7500;-24.2300;-9.5200
1271.1000;-33.3100;-24.2300;-9.0800
1271.2000;-32.8700;-24.1300;-8.7400
1271.3000;-32.4400;-24.1300;-8.3100
1271.4000;-32.0300;-24.0300;-8.0000
1271.5000;-31.6300;-24.0300;-7.6000
