Wavelength;Intensity_Meas;Intensity_Ref;Difference_dB
1250.1000;-42.9600;-37.1300;-5.8300
1250.2000;-42.8300;-37.1300;-5.7000
1250.3000;-42.6900;-37.0200;-5.6700
1250.4000;-42.5400;-37.0200;-5.5200
1250.5000;-42.4000;-36.8800;-5.5200
1250.6000;-42.2400;-36.8800;-5.3600
1250.7000;-42.0900;-36.7600;-5.3300
1250.8000;-41.9200;-36.7600;-5.1600
1250.9000;-41.7600;-36.6600;-5.1000
1251.0000;-41.5900;-36.6600;-4.9300
1251.1000;-41.4200;-36.5200;-4.9000
1251.2000;-41.2500;-36.5200;-4.7300
1251.3000;-41.0700;-36.4100;-4.6600
1251.4000;-40.9000;-36.4100;-4.4900
1251.5000;-40.7200;-36.2900;-4.4300
1251.6000;-40.5500;-36.2900;-4.2600
1251.7000;-40.3700;-36.1600;-4.2100
1251.8000;-40.1900;-36.1600;-4.0300
1251.9000;-40.0200;-36.0300;-3.9900
1252.0000;-39.8400;-36.0300;-3.8100
1252.1000;-39.6700;-35.8900;-3.7800
1252.2000;-39.5000;-35.8900;-3.6100
1252.3000;-39.3300;-35.7400;-3.5900
1252.4000;-39.1600;-35.7400;-3.4200
1252.5000;-38.9900;-35.6300;-3.3600
1252.6000;-38.8300;-35.6300;-3.2000
1252.7000;-38.6700;-35.5000;-3.1700
1252.8000;-38.5100;-35.5000;-3.0100
1252.9000;-38.3600;-35.3600;-3.0000
1253.0000;-38.2100;-35.3600;-2.8500
1253.1000;-38.0600;-35.2200;-2.8400
1253.2000;-37.9200;-35.2200;-2.7000
1253.3000;-37.7800;-35.0900;-2.6900
1253.4000;-37.6400;-35.0900;-2.5500
1253.5000;-37.5100;-34.9400;-2.5700
1253.6000;-37.3800;-34.9400;-2.4400
1253.7000;-37.2600;-34.8200;-2.4400
1253.8000;-37.1400;-34.8200;-2.3200
1253.9000;-37.0200;-34.6800;-2.3400
1254.0000;-36.9100;-34.6800;-2.2300
1254.1000;-36.8100;-34.5400;-2.2700
1254.2000;-36.7000;-34.5400;-2.1600
1254.3000;-36.6100;-34.4000;-2.2100
1254.4000;-36.5100;-34.4000;-2.1100
1254.5000;-36.4300;-34.2700;-2.1600
1254.6000;-36.3400;-34.2700;-2.0700
1254.7000;-36.2700;-34.1500;-2.1200
1254.8000;-36.1900;-34.1500;-2.0400
1254.9000;-36.1300;-34.0100;-2.1200
1255.0000;-36.0600;-34.0100;-2.0500
1255.1000;-36.0000;-33.8900;-2.1100
1255.2000;-35.9500;-33.8900;-2.0600
1255.3000;-35.9100;-33.7600;-2.1500
1255.4000;-35.8700;-33.7600;-2.1100
1255.5000;-35.8300;-33.6400;-2.1900
1255.6000;-35.8000;-33.6400;-2.1600
1255.7000;-35.7800;-33.5300;-2.2500
1255.8000;-35.7600;-33.5300;-2.2300
1255.9000;-35.7500;-33.4000;-2.3500
1256.0000;-35.7400;-33.4000;-2.3400
1256.1000;-35.7400;-33.2900;-2.4500
1256.2000;-35.7400;-33.2900;-2.4500
1256.3000;-35.7500;-33.1600;-2.5900
1256.4000;-35.7600;-33.1600;-2.6000
1256.5000;-35.7800;-33.0500;-2.7300
1256.6000;-35.8100;-33.0500;-2.7600
1256.7000;-35.8400;-32.9300;-2.9100
1256.8000;-35.8700;-32.9300;-2.9400
1256.9000;-35.9100;-32.8000;-3.1100
1257.0000;-35.9600;-32.8000;-3.1600
1257.1000;-36.0100;-32.6800;-3.3300
1257.2000;-36.0600;-32.6800;-3.3800
1257.3000;-36.1200;-32.5500;-3.5700
1257.4000;-36.1900;-32.5500;-3.6400
1257.5000;-36.2600;-32.4300;-3.8300
1257.6000;-36.3300;-32.4300;-3.9000
1257.7000;-36.4100;-32.3100;-4.1000
