Wavelength;Intensity_Meas;Intensity_Ref;Difference_dB
1250.1000;-41.7200;-37.1300;-4.5900
1250.2000;-41.6000;-37.1300;-4.4700
1250.3000;-41.4900;-37.0200;-4.4700
1250.4000;-41.3900;-37.0200;-4.3700
1250.5000;-41.2900;-36.8800;-4.4100
1250.6000;-41.1900;-36.8800;-4.3100
1250.7000;-41.1000;-36.7600;-4.3400
1250.8000;-41.0200;-36.7600;-4.2600
1250.9000;-40.9400;-36.6600;-4.2800
1251.0000;-40.8600;-36.6600;-4.2000
1251.1000;-40.7900;-36.5200;-4.2700
1251.2000;-40.7300;-36.5200;-4.2100
1251.3000;-40.6700;-36.4100;-4.2600
1251.4000;-40.6200;-36.4100;-4.2100
1251.5000;-40.5600;-36.2900;-4.2700
1251.6000;-40.5200;-36.2900;-4.2300
1251.7000;-40.4800;-36.1600;-4.3200
1251.8000;-40.4400;-36.1600;-4.2800
1251.9000;-40.4100;-36.0300;-4.3800
1252.0000;-40.3900;-36.0300;-4.3600
1252.1000;-40.3600;-35.8900;-4.4700
1252.2000;-40.3500;-35.8900;-4.4600
1252.3000;-40.3400;-35.7400;-4.6000
1252.4000;-40.3300;-35.7400;-4.5900
1252.5000;-40.3300;-35.6300;-4.7000
1252.6000;-40.3300;-35.6300;-4.7000
1252.7000;-40.3300;-35.5000;-4.8300
1252.8000;-40.3400;-35.5000;-4.8400
1252.9000;-40.3600;-35.3600;-5.0000
1253.0000;-40.3800;-35.3600;-5.0200
1253.1000;-40.4000;-35.2200;-5.1800
1253.2000;-40.4200;-35.2200;-5.2000
1253.3000;-40.4500;-35.0900;-5.3600
1253.4000;-40.4800;-35.0900;-5.3900
1253.5000;-40.5200;-34.9400;-5.5800
1253.6000;-40.5600;-34.9400;-5.6200
1253.7000;-40.5900;-34.8200;-5.7700
1253.8000;-40.6300;-34.8200;-5.8100
1253.9000;-40.6700;-34.6800;-5.9900
1254.0000;-40.7200;-34.6800;-6.0400
1254.1000;-40.7600;-34.5400;-6.2200
1254.2000;-40.8000;-34.5400;-6.2600
1254.3000;-40.8400;-34.4000;-6.4400
1254.4000;-40.8700;-34.4000;-6.4700
1254.5000;-40.9100;-34.2700;-6.6400
1254.6000;-40.9400;-34.2700;-6.6700
1254.7000;-40.9600;-34.1500;-6.8100
1254.8000;-40.9800;-34.1500;-6.8300
1254.9000;-40.9900;-34.0100;-6.9800
1255.0000;-40.9900;-34.0100;-6.9800
1255.1000;-40.9900;-33.8900;-7.1000
1255.2000;-40.9700;-33.8900;-7.0800
1255.3000;-40.9400;-33.7600;-7.1800
1255.4000;-40.9000;-33.7600;-7.1400
1255.5000;-40.8500;-33.6400;-7.2100
1255.6000;-40.7800;-33.6400;-7.1400
1255.7000;-40.6900;-33.5300;-7.1600
1255.8000;-40.6000;-33.5300;-7.0700
1255.9000;-40.4800;-33.4000;-7.0800
1256.0000;-40.3600;-33.4000;-6.9600
1256.1000;-40.2200;-33.2900;-6.9300
1256.2000;-40.0600;-33.2900;-6.7700
1256.3000;-39.8900;-33.1600;-6.7300
1256.4000;-39.7100;-33.1600;-6.5500
1256.5000;-39.5200;-33.0500;-6.4700
1256.6000;-39.3200;-33.0500;-6.2700
1256.7000;-39.1100;-32.9300;-6.1800
1256.8000;-38.8900;-32.9300;-5.9600
1256.9000;-38.6600;-32.8000;-5.8600
1257.0000;-38.4300;-32.8000;-5.6300
1257.1000;-38.2000;-32.6800;-5.5200
1257.2000;-37.9600;-32.6800;-5.2800
1257.3000;-37.7200;-32.5500;-5.1700
1257.4000;-37.4700;-32.5500;-4.9200
1257.5000;-37.2300;-32.4300;-4.8000
1257.6000;-36.9900;-32.4300;-4.5600
1257.7000;-36.7400;-32.3100;-4.4300
1257.8000;-36.5000;-32.3100;-4.1900
1257.9000;-36.2600;-32.1600;-4.1000
1258.0000;-36.0200;-32.1600;-3.8600
1258.1000;-35.7900;-32.0400;-3.7500
1258.2000;-35.5600;-32.0400;-3.5200
1258.3000;-35.3300;-31.9000;-3.4300
1258.4000;-35.1000;-31.9000;-3.2000
1258.5000;-34.8800;-31.7700;-3.1100
1258.6000;-34.6700;-31.7700;-2.9000
1258.7000;-34.4500;-31.6500;-2.8000
1258.8000;-34.2500;-31.6500;-2.6000
1258.9000;-34.0400;-31.5000;-2.5400
1259.0000;-33.8400;-31.5000;-2.3400
1259.1000;-33.6400;-31.3700;-2.2700
1259.2000;-33.4500;-31.3700;-2.0800
1259.3000;-33.2600;-31.2200;-2.0400
1259.4000;-33.0800;-31.2200;-1.8600
1259.5000;-32.9000;-31.1000;-1.8000
1259.6000;-32.7300;-31.1000;-1.6300
1259.7000;-32.5600;-30.9700;-1.5900
1259.8000;-32.3900;-30.9700;-1.4200
1259.9000;-32.2300;-30.8300;-1.4000
1260.0000;-32.0800;-30.8300;-1.2500
1260.1000;-31.9300;-30.7100;-1.2200
1260.2000;-31.7800;-30.7100;-1.0700
1260.3000;-31.6400;-30.5700;-1.0700
1260.4000;-31.5000;-30.5700;-0.9300
1260.5000;-31.3700;-30.4500;-0.9200
1260.6000;-31.2400;-30.4500;-0.7900
1260.7000;-31.1100;-30.3300;-0.7800
1260.8000;-30.9900;-30.3300;-0.6600
1260.9000;-30.8800;-30.2000;-0.6800
1261.0000;-30.7700;-30.2000;-0.5700
1261.1000;-30.6600;-30.0800;-0.5800
1261.2000;-30.5600;-30.0800;-0.4800
1261.3000;-30.4600;-29.9600;-0.5000
1261.4000;-30.3700;-29.9600;-0.4100
1261.5000;-30.2800;-29.8500;-0.4300
1261.6000;-30.1900;-29.8500;-0.3400
1261.7000;-30.1100;-29.7300;-0.3800
1261.8000;-30.0400;-29.7300;-0.3100
1261.9000;-29.9600;-29.6000;-0.3600
1262.0000;-29.8900;-29.6000;-0.2900
1262.1000;-29.8300;-29.4900;-0.3400
1262.2000;-29.7700;-29.4900;-0.2800
1262.3000;-29.7100;-29.3600;-0.3500
1262.4000;-29.6600;-29.3600;-0.3000
1262.5000;-29.6100;-29.2500;-0.3600
1262.6000;-29.5600;-29.2500;-0.3100
1262.7000;-29.5200;-29.1300;-0.3900
1262.8000;-29.4800;-29.1300;-0.3500
1262.9000;-29.4500;-29.0100;-0.4400
1263.0000;-29.4200;-29.0100;-0.4100
1263.1000;-29.3900;-28.8900;-0.5000
1263.2000;-29.3700;-28.8900;-0.4800
1263.3000;-29.3500;-28.7500;-0.6000
1263.4000;-29.3300;-28.7500;-0.5800
1263.5000;-29.3200;-28.6400;-0.6800
1263.6000;-29.3100;-28.6400;-0.6700
1263.7000;-29.3000;-28.5100;-0.7900
1263.8000;-29.3000;-28.5100;-0.7900
1263.9000;-29.2900;-28.3800;-0.9100
1264.0000;-29.3000;-28.3800;-0.9200
1264.1000;-29.3000;-28.2600;-1.0400
1264.2000;-29.3100;-28.2600;-1.0500
1264.3000;-29.3200;-28.1200;-1.2000
1264.4000;-29.3300;-28.1200;-1.2100
1264.5000;-29.3500;-28.0000;-1.3500
1264.6000;-29.3700;-28.0000;-1.3700
1264.7000;-29.3900;-27.8700;-1.5200
1264.8000;-29.4100;-27.8700;-1.5400
1264.9000;-29.4400;-27.7300;-1.7100
1265.0000;-29.4700;-27.7300;-1.7400
1265.1000;-29.5100;-27.6200;-1.8900
1265.2000;-29.5400;-27.6200;-1.9200
1265.3000;-29.5800;-27.4800;-2.1000
1265.4000;-29.6200;-27.4800;-2.1400
1265.5000;-29.6700;-27.3700;-2.3000
1265.6000;-29.7100;-27.3700;-2.3400
1265.7000;-29.7600;-27.2400;-2.5200
1265.8000;-29.8200;-27.2400;-2.5800
1265.9000;-29.8700;-27.1200;-2.7500
1266.0000;-29.9300;-27.1200;-2.8100
1266.1000;-29.9900;-27.0100;-2.9800
1266.2000;-30.0600;-27.0100;-3.0500
1266.3000;-30.1300;-26.8800;-3.2500
1266.4000;-30.2000;-26.8800;-3.3200
1266.5000;-30.2800;-26.7800;-3.5000
1266.6000;-30.3500;-26.7800;-3.5700
1266.7000;-30.4400;-26.6600;-3.7800
1266.8000;-30.5200;-26.6600;-3.8600
1266.9000;-30.6100;-26.5400;-4.0700
1267.0000;-30.7100;-26.5400;-4.1700
1267.1000;-30.8000;-26.4400;-4.3600
1267.2000;-30.9000;-26.4400;-4.4600
1267.3000;-31.0100;-26.3200;-4.6900
1267.4000;-31.1200;-26.3200;-4.8000
1267.5000;-31.2300;-26.2300;-5.0000
1267.6000;-31.3500;-26.1100;-5.2400
1267.7000;-31.4700;-26.1100;-5.3600
1267.8000;-31.6000;-25.9900;-5.6100
1267.9000;-31.7400;-25.9900;-5.7500
1268.0000;-31.8700;-25.9000;-5.9700
1268.1000;-32.0200;-25.9000;-6.1200
1268.2000;-32.1600;-25.7900;-6.3700
1268.3000;-32.3200;-25.7900;-6.5300
1268.4000;-32.4700;-25.7100;-6.7600
1268.5000;-32.6400;-25.7100;-6.9300
1268.6000;-32.8000;-25.5900;-7.2100
1268.7000;-32.9800;-25.5900;-7.3900
1268.8000;-33.1500;-25.4800;-7.6700
1268.9000;-33.3300;-25.4800;-7.8500
1269.0000;-33.5200;-25.3600;-8.1600
1269.1000;-33.7100;-25.3600;-8.3500
1269.2000;-33.9000;-25.2500;-8.6500
1269.3000;-34.1000;-25.2500;-8.8500
1269.4000;-34.3000;-25.1500;-9.1500
1269.5000;-34.5000;-25.1500;-9.3500
1269.6000;-34.7000;-25.0200;-9.6800
1269.7000;-34.8900;-25.0200;-9.8700
1269.8000;-35.0900;-24.9200;-10.1700
1269.9000;-35.2700;-24.9200;-10.3500
