Wavelength;Intensity_Meas;Intensity_Ref;Difference_dB
1250.1000;-45.4900;-37.1300;-8.3600
1250.2000;-45.3300;-37.1300;-8.2000
1250.3000;-45.1800;-37.0200;-8.1600
1250.4000;-45.0100;-37.0200;-7.9900
1250.5000;-44.8300;-36.8800;-7.9500
1250.6000;-44.6500;-36.8800;-7.7700
1250.7000;-44.4700;-36.7600;-7.7100
1250.8000;-44.2800;-36.7600;-7.5200
1250.9000;-44.0900;-36.6600;-7.4300
1251.0000;-43.9000;-36.6600;-7.2400
1251.1000;-43.7100;-36.5200;-7.1900
1251.2000;-43.5100;-36.5200;-6.9900
1251.3000;-43.3200;-36.4100;-6.9100
1251.4000;-43.1300;-36.4100;-6.7200
1251.5000;-42.9400;-36.2900;-6.6500
1251.6000;-42.7600;-36.2900;-6.4700
1251.7000;-42.5700;-36.1600;-6.4100
1251.8000;-42.3900;-36.1600;-6.2300
1251.9000;-42.2200;-36.0300;-6.1900
1252.0000;-42.0500;-36.0300;-6.0200
1252.1000;-41.8800;-35.8900;-5.9900
1252.2000;-41.7200;-35.8900;-5.8300
1252.3000;-41.5600;-35.7400;-5.8200
1252.4000;-41.4100;-35.7400;-5.6700
1252.5000;-41.2600;-35.6300;-5.6300
1252.6000;-41.1200;-35.6300;-5.4900
1252.7000;-40.9900;-35.5000;-5.4900
1252.8000;-40.8600;-35.5000;-5.3600
1252.9000;-40.7300;-35.3600;-5.3700
1253.0000;-40.6100;-35.3600;-5.2500
1253.1000;-40.5000;-35.2200;-5.2800
1253.2000;-40.4000;-35.2200;-5.1800
1253.3000;-40.3000;-35.0900;-5.2100
1253.4000;-40.2000;-35.0900;-5.1100
1253.5000;-40.1200;-34.9400;-5.1800
1253.6000;-40.0400;-34.9400;-5.1000
1253.7000;-39.9600;-34.8200;-5.1400
1253.8000;-39.8900;-34.8200;-5.0700
1253.9000;-39.8300;-34.6800;-5.1500
1254.0000;-39.7800;-34.6800;-5.1000
1254.1000;-39.7300;-34.5400;-5.1900
1254.2000;-39.6900;-34.5400;-5.1500
1254.3000;-39.6600;-34.4000;-5.2600
1254.4000;-39.6400;-34.4000;-5.2400
1254.5000;-39.6200;-34.2700;-5.3500
1254.6000;-39.6100;-34.2700;-5.3400
1254.7000;-39.6100;-34.1500;-5.4600
1254.8000;-39.6100;-34.1500;-5.4600
1254.9000;-39.6300;-34.0100;-5.6200
1255.0000;-39.6500;-34.0100;-5.6400
1255.1000;-39.6800;-33.8900;-5.7900
1255.2000;-39.7200;-33.8900;-5.8300
1255.3000;-39.7700;-33.7600;-6.0100
1255.4000;-39.8300;-33.7600;-6.0700
1255.5000;-39.8900;-33.6400;-6.2500
1255.6000;-39.9700;-33.6400;-6.3300
1255.7000;-40.0500;-33.5300;-6.5200
