Wavelength;Intensity_Meas;Intensity_Ref;Difference_dB
1250.1000;-40.5900;-37.1300;-3.4600
1250.2000;-40.4500;-37.1300;-3.3200
1250.3000;-40.3100;-37.0200;-3.2900
1250.4000;-40.1700;-37.0200;-3.1500
1250.5000;-40.0500;-36.8800;-3.1700
1250.6000;-39.9300;-36.8800;-3.0500
1250.7000;-39.8100;-36.7600;-3.0500
1250.8000;-39.7000;-36.7600;-2.9400
1250.9000;-39.5900;-36.6600;-2.9300
1251.0000;-39.4900;-36.6600;-2.8300
1251.1000;-39.4000;-36.5200;-2.8800
1251.2000;-39.3100;-36.5200;-2.7900
1251.3000;-39.2200;-36.4100;-2.8100
1251.4000;-39.1400;-36.4100;-2.7300
1251.5000;-39.0600;-36.2900;-2.7700
1251.6000;-38.9900;-36.2900;-2.7000
1251.7000;-38.9200;-36.1600;-2.7600
1251.8000;-38.8600;-36.1600;-2.7000
1251.9000;-38.8000;-36.0300;-2.7700
1252.0000;-38.7400;-36.0300;-2.7100
1252.1000;-38.6900;-35.8900;-2.8000
1252.2000;-38.6500;-35.8900;-2.7600
1252.3000;-38.6000;-35.7400;-2.8600
1252.4000;-38.5600;-35.7400;-2.8200
1252.5000;-38.5200;-35.6300;-2.8900
1252.6000;-38.4900;-35.6300;-2.8600
1252.7000;-38.4600;-35.5000;-2.9600
1252.8000;-38.4300;-35.5000;-2.9300
1252.9000;-38.4100;-35.3600;-3.0500
1253.0000;-38.3800;-35.3600;-3.0200
1253.1000;-38.3600;-35.2200;-3.1400
1253.2000;-38.3400;-35.2200;-3.1200
1253.3000;-38.3300;-35.0900;-3.2400
1253.4000;-38.3100;-35.0900;-3.2200
1253.5000;-38.3000;-34.9400;-3.3600
1253.6000;-38.2800;-34.9400;-3.3400
1253.7000;-38.2700;-34.8200;-3.4500
1253.8000;-38.2600;-34.8200;-3.4400
1253.9000;-38.2500;-34.6800;-3.5700
1254.0000;-38.2400;-34.6800;-3.5600
1254.1000;-38.2300;-34.5400;-3.6900
1254.2000;-38.2100;-34.5400;-3.6700
1254.3000;-38.2000;-34.4000;-3.8000
1254.4000;-38.1900;-34.4000;-3.7900
1254.5000;-38.1700;-34.2700;-3.9000
1254.6000;-38.1500;-34.2700;-3.8800
1254.7000;-38.1300;-34.1500;-3.9800
1254.8000;-38.1000;-34.1500;-3.9500
1254.9000;-38.0800;-34.0100;-4.0700
1255.0000;-38.0400;-34.0100;-4.0300
1255.1000;-38.0100;-33.8900;-4.1200
1255.2000;-37.9700;-33.8900;-4.0800
1255.3000;-37.9200;-33.7600;-4.1600
1255.4000;-37.8700;-33.7600;-4.1100
1255.5000;-37.8100;-33.6400;-4.1700
1255.6000;-37.7500;-33.6400;-4.1100
1255.7000;-37.6800;-33.5300;-4.1500
1255.8000;-37.6000;-33.5300;-4.0700
1255.9000;-37.5200;-33.4000;-4.1200
