Wavelength;Intensity_Meas;Intensity_Ref;Difference_dB
1250.1000;-41.2300;-37.1300;-4.1000
1250.2000;-41.0900;-37.1300;-3.9600
1250.3000;-40.9500;-37.0200;-3.9300
1250.4000;-40.8200;-37.0200;-3.8000
1250.5000;-40.7000;-36.8800;-3.8200
1250.6000;-40.5800;-36.8800;-3.7000
1250.7000;-40.4700;-36.7600;-3.7100
1250.8000;-40.3600;-36.7600;-3.6000
1250.9000;-40.2500;-36.6600;-3.5900
1251.0000;-40.1600;-36.6600;-3.5000
1251.1000;-40.0600;-36.5200;-3.5400
1251.2000;-39.9800;-36.5200;-3.4600
1251.3000;-39.8900;-36.4100;-3.4800
1251.4000;-39.8200;-36.4100;-3.4100
1251.5000;-39.7500;-36.2900;-3.4600
1251.6000;-39.6800;-36.2900;-3.3900
1251.7000;-39.6100;-36.1600;-3.4500
1251.8000;-39.5600;-36.1600;-3.4000
1251.9000;-39.5000;-36.0300;-3.4700
1252.0000;-39.4600;-36.0300;-3.4300
1252.1000;-39.4100;-35.8900;-3.5200
1252.2000;-39.3700;-35.8900;-3.4800
1252.3000;-39.3400;-35.7400;-3.6000
1252.4000;-39.3100;-35.7400;-3.5700
1252.5000;-39.2800;-35.6300;-3.6500
1252.6000;-39.2600;-35.6300;-3.6300
1252.7000;-39.2400;-35.5000;-3.7400
1252.8000;-39.2300;-35.5000;-3.7300
1252.9000;-39.2200;-35.3600;-3.8600
1253.0000;-39.2100;-35.3600;-3.8500
1253.1000;-39.2100;-35.2200;-3.9900
1253.2000;-39.2100;-35.2200;-3.9900
1253.3000;-39.2100;-35.0900;-4.1200
1253.4000;-39.2200;-35.0900;-4.1300
1253.5000;-39.2300;-34.9400;-4.2900
1253.6000;-39.2400;-34.9400;-4.3000
1253.7000;-39.2500;-34.8200;-4.4300
1253.8000;-39.2700;-34.8200;-4.4500
1253.9000;-39.2900;-34.6800;-4.6100
1254.0000;-39.3100;-34.6800;-4.6300
1254.1000;-39.3200;-34.5400;-4.7800
1254.2000;-39.3400;-34.5400;-4.8000
1254.3000;-39.3600;-34.4000;-4.9600
1254.4000;-39.3800;-34.4000;-4.9800
1254.5000;-39.4000;-34.2700;-5.1300
1254.6000;-39.4200;-34.2700;-5.1500
1254.7000;-39.4300;-34.1500;-5.2800
1254.8000;-39.4400;-34.1500;-5.2900
1254.9000;-39.4500;-34.0100;-5.4400
1255.0000;-39.4500;-34.0100;-5.4400
1255.1000;-39.4400;-33.8900;-5.5500
1255.2000;-39.4300;-33.8900;-5.5400
1255.3000;-39.4100;-33.7600;-5.6500
1255.4000;-39.3900;-33.7600;-5.6300
1255.5000;-39.3500;-33.6400;-5.7100
1255.6000;-39.3100;-33.6400;-5.6700
1255.7000;-39.2600;-33.5300;-5.7300
1255.8000;-39.2000;-33.5300;-5.6700
1255.9000;-39.1200;-33.4000;-5.7200
1256.0000;-39.0400;-33.4000;-5.6400
1256.1000;-38.9400;-33.2900;-5.6500
1256.2000;-38.8300;-33.2900;-5.5400
1256.3000;-38.7200;-33.1600;-5.5600
1256.4000;-38.5900;-33.1600;-5.4300
1256.5000;-38.4500;-33.0500;-5.4000
1256.6000;-38.3000;-33.0500;-5.2500
1256.7000;-38.1400;-32.9300;-5.2100
1256.8000;-37.9700;-32.9300;-5.0400
