Wavelength;Intensity_Meas;Intensity_Ref;Difference_dB
1250.1000;-43.9600;-37.1300;-6.8300
1250.2000;-43.7500;-37.1300;-6.6200
1250.3000;-43.5500;-37.0200;-6.5300
1250.4000;-43.3400;-37.0200;-6.3200
1250.5000;-43.1300;-36.8800;-6.2500
1250.6000;-42.9200;-36.8800;-6.0400
1250.7000;-42.7200;-36.7600;-5.9600
1250.8000;-42.5200;-36.7600;-5.7600
1250.9000;-42.3200;-36.6600;-5.6600
1251.0000;-42.1300;-36.6600;-5.4700
1251.1000;-41.9400;-36.5200;-5.4200
1251.2000;-41.7500;-36.5200;-5.2300
1251.3000;-41.5700;-36.4100;-5.1600
1251.4000;-41.3900;-36.4100;-4.9800
1251.5000;-41.2200;-36.2900;-4.9300
1251.6000;-41.0500;-36.2900;-4.7600
1251.7000;-40.8900;-36.1600;-4.7300
1251.8000;-40.7300;-36.1600;-4.5700
1251.9000;-40.5800;-36.0300;-4.5500
1252.0000;-40.4300;-36.0300;-4.4000
1252.1000;-40.2900;-35.8900;-4.4000
1252.2000;-40.1500;-35.8900;-4.2600
1252.3000;-40.0100;-35.7400;-4.2700
1252.4000;-39.8900;-35.7400;-4.1500
1252.5000;-39.7700;-35.6300;-4.1400
1252.6000;-39.6500;-35.6300;-4.0200
1252.7000;-39.5400;-35.5000;-4.0400
1252.8000;-39.4400;-35.5000;-3.9400
1252.9000;-39.3400;-35.3600;-3.9800
1253.0000;-39.2400;-35.3600;-3.8800
1253.1000;-39.1500;-35.2200;-3.9300
1253.2000;-39.0700;-35.2200;-3.8500
1253.3000;-38.9900;-35.0900;-3.9000
1253.4000;-38.9200;-35.0900;-3.8300
1253.5000;-38.8600;-34.9400;-3.9200
1253.6000;-38.8000;-34.9400;-3.8600
1253.7000;-38.7400;-34.8200;-3.9200
1253.8000;-38.6900;-34.8200;-3.8700
1253.9000;-38.6500;-34.6800;-3.9700
1254.0000;-38.6100;-34.6800;-3.9300
1254.1000;-38.5800;-34.5400;-4.0400
1254.2000;-38.5500;-34.5400;-4.0100
1254.3000;-38.5400;-34.4000;-4.1400
1254.4000;-38.5200;-34.4000;-4.1200
1254.5000;-38.5200;-34.2700;-4.2500
1254.6000;-38.5200;-34.2700;-4.2500
1254.7000;-38.5200;-34.1500;-4.3700
1254.8000;-38.5300;-34.1500;-4.3800
1254.9000;-38.5500;-34.0100;-4.5400
1255.0000;-38.5800;-34.0100;-4.5700
1255.1000;-38.6100;-33.8900;-4.7200
1255.2000;-38.6400;-33.8900;-4.7500
1255.3000;-38.6900;-33.7600;-4.9300
1255.4000;-38.7300;-33.7600;-4.9700
1255.5000;-38.7900;-33.6400;-5.1500
1255.6000;-38.8500;-33.6400;-5.2100
1255.7000;-38.9100;-33.5300;-5.3800
1255.8000;-38.9800;-33.5300;-5.4500
1255.9000;-39.0500;-33.4000;-5.6500
1256.0000;-39.1300;-33.4000;-5.7300
1256.1000;-39.2100;-33.2900;-5.9200
1256.2000;-39.2900;-33.2900;-6.0000
1256.3000;-39.3800;-33.1600;-6.2200
1256.4000;-39.4600;-33.1600;-6.3000
1256.5000;-39.5400;-33.0500;-6.4900
1256.6000;-39.6200;-33.0500;-6.5700
1256.7000;-39.7000;-32.9300;-6.7700
1256.8000;-39.7700;-32.9300;-6.8400
1256.9000;-39.8400;-32.8000;-7.0400
1257.0000;-39.9000;-32.8000;-7.1000
1257.1000;-39.9500;-32.6800;-7.2700
1257.2000;-39.9900;-32.6800;-7.3100
1257.3000;-40.0200;-32.5500;-7.4700
1257.4000;-40.0300;-32.5500;-7.4800
1257.5000;-40.0300;-32.4300;-7.6000
1257.6000;-40.0100;-32.4300;-7.5800
1257.7000;-39.9700;-32.3100;-7.6600
1257.8000;-39.9100;-32.3100;-7.6000
1257.9000;-39.8400;-32.1600;-7.6800
1258.0000;-39.7400;-32.1600;-7.5800
1258.1000;-39.6300;-32.0400;-7.5900
1258.2000;-39.5000;-32.0400;-7.4600
1258.3000;-39.3400;-31.9000;-7.4400
1258.4000;-39.1800;-31.9000;-7.2800
1258.5000;-39.0000;-31.7700;-7.2300
1258.6000;-38.8000;-31.7700;-7.0300
1258.7000;-38.5900;-31.6500;-6.9400
1258.8000;-38.3700;-31.6500;-6.7200
1258.9000;-38.1400;-31.5000;-6.6400
1259.0000;-37.9100;-31.5000;-6.4100
1259.1000;-37.6700;-31.3700;-6.3000
1259.2000;-37.4200;-31.3700;-6.0500
1259.3000;-37.1700;-31.2200;-5.9500
1259.4000;-36.9100;-31.2200;-5.6900
1259.5000;-36.6600;-31.1000;-5.5600
1259.6000;-36.4000;-31.1000;-5.3000
1259.7000;-36.1500;-30.9700;-5.1800
1259.8000;-35.9000;-30.9700;-4.9300
1259.9000;-35.6500;-30.8300;-4.8200
1260.0000;-35.4000;-30.8300;-4.5700
1260.1000;-35.1600;-30.7100;-4.4500
1260.2000;-34.9200;-30.7100;-4.2100
1260.3000;-34.6800;-30.5700;-4.1100
1260.4000;-34.4500;-30.5700;-3.8800
1260.5000;-34.2200;-30.4500;-3.7700
1260.6000;-33.9900;-30.4500;-3.5400
1260.7000;-33.7700;-30.3300;-3.4400
1260.8000;-33.5600;-30.3300;-3.2300
1260.9000;-33.3400;-30.2000;-3.1400
1261.0000;-33.1400;-30.2000;-2.9400
1261.1000;-32.9400;-30.0800;-2.8600
1261.2000;-32.7400;-30.0800;-2.6600
1261.3000;-32.5500;-29.9600;-2.5900
1261.4000;-32.3600;-29.9600;-2.4000
1261.5000;-32.1800;-29.8500;-2.3300
1261.6000;-32.0000;-29.8500;-2.1500
1261.7000;-31.8300;-29.7300;-2.1000
1261.8000;-31.6600;-29.7300;-1.9300
1261.9000;-31.5000;-29.6000;-1.9000
1262.0000;-31.3400;-29.6000;-1.7400
1262.1000;-31.1900;-29.4900;-1.7000
1262.2000;-31.0400;-29.4900;-1.5500
1262.3000;-30.9000;-29.3600;-1.5400
1262.4000;-30.7600;-29.3600;-1.4000
1262.5000;-30.6200;-29.2500;-1.3700
1262.6000;-30.5000;-29.2500;-1.2500
1262.7000;-30.3700;-29.1300;-1.2400
1262.8000;-30.2500;-29.1300;-1.1200
1262.9000;-30.1400;-29.0100;-1.1300
1263.0000;-30.0300;-29.0100;-1.0200
1263.1000;-29.9200;-28.8900;-1.0300
1263.2000;-29.8200;-28.8900;-0.9300
1263.3000;-29.7200;-28.7500;-0.9700
1263.4000;-29.6200;-28.7500;-0.8700
1263.5000;-29.5300;-28.6400;-0.8900
1263.6000;-29.4400;-28.6400;-0.8000
1263.7000;-29.3600;-28.5100;-0.8500
1263.8000;-29.2800;-28.5100;-0.7700
1263.9000;-29.2000;-28.3800;-0.8200
1264.0000;-29.1300;-28.3800;-0.7500
1264.1000;-29.0600;-28.2600;-0.8000
1264.2000;-28.9900;-28.2600;-0.7300
1264.3000;-28.9300;-28.1200;-0.8100
1264.4000;-28.8700;-28.1200;-0.7500
1264.5000;-28.8100;-28.0000;-0.8100
1264.6000;-28.7500;-28.0000;-0.7500
1264.7000;-28.7000;-27.8700;-0.8300
1264.8000;-28.6500;-27.8700;-0.7800
1264.9000;-28.6100;-27.7300;-0.8800
1265.0000;-28.5600;-27.7300;-0.8300
1265.1000;-28.5200;-27.6200;-0.9000
1265.2000;-28.4800;-27.6200;-0.8600
1265.3000;-28.4500;-27.4800;-0.9700
1265.4000;-28.4200;-27.4800;-0.9400
1265.5000;-28.3900;-27.3700;-1.0200
1265.6000;-28.3600;-27.3700;-0.9900
1265.7000;-28.3300;-27.2400;-1.0900
1265.8000;-28.3100;-27.2400;-1.0700
1265.9000;-28.2900;-27.1200;-1.1700
1266.0000;-28.2800;-27.1200;-1.1600
1266.1000;-28.2600;-27.0100;-1.2500
1266.2000;-28.2500;-27.0100;-1.2400
1266.3000;-28.2400;-26.8800;-1.3600
1266.4000;-28.2400;-26.8800;-1.3600
