Wavelength;Intensity_Meas;Intensity_Ref;Difference_dB
1200.0000;-57.7300;-54.7600;-2.9700
1200.1990;-57.6300;-54.7300;-2.9000
1200.3980;-57.6000;-54.7000;-2.9000
1200.5970;-57.6100;-54.6700;-2.9400
1200.7970;-57.6200;-54.6400;-2.9800
1200.9960;-57.5500;-54.6100;-2.9400
1201.1950;-57.4900;-54.5600;-2.9300
1201.3940;-57.4800;-54.5300;-2.9500
1201.5930;-57.4600;-54.4900;-2.9700
1201.7920;-57.4200;-54.4200;-3.0000
1201.9910;-57.3400;-54.3800;-2.9600
1202.1900;-57.2900;-54.3300;-2.9600
1202.3890;-57.2300;-54.2800;-2.9500
1202.5890;-57.2100;-54.2200;-2.9900
1202.7880;-57.1600;-54.1600;-3.0000
1202.9870;-57.0400;-54.1200;-2.9200
1203.1860;-56.9900;-54.0600;-2.9300
1203.3850;-56.9800;-54.0100;-2.9700
1203.5840;-56.9100;-53.9700;-2.9400
1203.7830;-56.8200;-53.9100;-2.9100
1203.9820;-56.7800;-53.9000;-2.8800
1204.1810;-56.7500;-53.8400;-2.9100
1204.3810;-56.7000;-53.8000;-2.9000
1204.5800;-56.6100;-53.7700;-2.8400
1204.7790;-56.5700;-53.7300;-2.8400
1204.9780;-56.5500;-53.7100;-2.8400
1205.1770;-56.5200;-53.6600;-2.8600
1205.3760;-56.4600;-53.6500;-2.8100
1205.5750;-56.4300;-53.6300;-2.8000
1205.7740;-56.4400;-53.6000;-2.8400
1205.9740;-56.4200;-53.5900;-2.8300
1206.1730;-56.3700;-53.5600;-2.8100
1206.3720;-56.3400;-53.5400;-2.8000
1206.5710;-56.3400;-53.5200;-2.8200
1206.7700;-56.3500;-53.4900;-2.8600
1206.9690;-56.3000;-53.4600;-2.8400
1207.1680;-56.2700;-53.4200;-2.8500
1207.3670;-56.2600;-53.4000;-2.8600
1207.5660;-56.2500;-53.3700;-2.8800
1207.7660;-56.2300;-53.3200;-2.9100
1207.9650;-56.1900;-53.3000;-2.8900
1208.1640;-56.1400;-53.2500;-2.8900
1208.3630;-56.1300;-53.1900;-2.9400
1208.5620;-56.1000;-53.1500;-2.9500
1208.7610;-56.0300;-53.1100;-2.9200
1208.9600;-55.9800;-53.0500;-2.9300
1209.1590;-55.9600;-52.9800;-2.9800
1209.3580;-55.9300;-52.9300;-3.0000
1209.5580;-55.8100;-52.8900;-2.9200
1209.7570;-55.7800;-52.8200;-2.9600
1209.9560;-55.7700;-52.7700;-3.0000
1210.1550;-55.7100;-52.7100;-3.0000
1210.3540;-55.6400;-52.6500;-2.9900
1210.5530;-55.5900;-52.6200;-2.9700
1210.7520;-55.5700;-52.5600;-3.0100
