Wavelength (nm);Intensity (dBm)
1131.0;1131.0
1200.0;-62.26
1200.199;-62.26
1200.398;-62.19
1200.597;-62.14
1200.797;-62.1
1200.996;-62.11
1201.195;-62.05
1201.394;-61.97
1201.593;-61.93
1201.792;-61.92
1201.991;-61.91
1202.19;-61.82
1202.389;-61.78
1202.589;-61.77
1202.788;-61.74
1202.987;-61.71
1203.186;-61.64
1203.385;-61.57
1203.584;-61.57
1203.783;-61.55
1203.982;-61.47
1204.181;-61.39
1204.381;-61.34
1204.58;-61.35
1204.779;-61.26
1204.978;-61.2
1205.177;-61.15
1205.376;-61.15
1205.575;-61.14
1205.774;-61.06
1205.974;-61.01
1206.173;-61.01
1206.372;-61.0
1206.571;-60.94
1206.77;-60.89
1206.969;-60.88
1207.168;-60.82
1207.367;-60.75
1207.566;-60.69
1207.766;-60.63
1207.965;-60.59
1208.164;-60.56
1208.363;-60.48
1208.562;-60.46
1208.761;-60.44
1208.96;-60.43
1209.159;-60.37
1209.358;-60.37
1209.558;-60.38
1209.757;-60.38
1209.956;-60.36
1210.155;-60.38
1210.354;-60.37
1210.553;-60.42
1210.752;-60.43
1210.951;-60.37
1211.15;-60.38
1211.35;-60.41
1211.549;-60.42
1211.748;-60.36
1211.947;-60.32
1212.146;-60.34
1212.345;-60.32
1212.544;-60.28
1212.743;-60.2
1212.943;-60.17
1213.142;-60.13
1213.341;-60.02
1213.54;-59.95
1213.739;-59.87
1213.938;-59.78
1214.137;-59.68
1214.336;-59.56
1214.535;-59.48
1214.735;-59.39
1214.934;-59.29
1215.133;-59.21
1215.332;-59.12
1215.531;-59.1
1215.73;-59.05
1215.929;-59.0
1216.128;-58.95
1216.327;-58.97
1216.527;-58.99
1216.726;-58.93
1216.925;-58.94
1217.124;-58.98
1217.323;-59.0
1217.522;-59.03
1217.721;-59.0
1217.92;-59.04
1218.12;-59.09
1218.319;-59.09
1218.518;-59.1
1218.717;-59.13
1218.916;-59.14
1219.115;-59.11
1219.314;-59.09
1219.513;-59.09
1219.712;-59.05
1219.912;-58.98
1220.111;-58.87
1220.31;-58.76
1220.509;-58.67
1220.708;-58.53
1220.907;-58.36
1221.106;-58.19
1221.305;-58.06
1221.504;-57.92
1221.704;-57.76
1221.903;-57.63
1222.102;-57.51
1222.301;-57.41
1222.5;-57.3
1222.699;-57.22
1222.898;-57.19
1223.097;-57.14
1223.297;-57.1
1223.496;-57.1
1223.695;-57.13
1223.894;-57.15
1224.093;-57.15
1224.292;-57.19
1224.491;-57.24
1224.69;-57.29
1224.889;-57.32
1225.089;-57.35
1225.288;-57.38
1225.487;-57.42
1225.686;-57.41
1225.885;-57.41
1226.084;-57.39
1226.283;-57.34
1226.482;-57.27
1226.681;-57.15
1226.881;-57.07
1227.08;-56.92
1227.279;-56.75
1227.478;-56.56
1227.677;-56.38
1227.876;-56.2
1228.075;-55.99
1228.274;-55.79
1228.474;-55.57
1228.673;-55.45
1228.872;-55.3
1229.071;-55.15
1229.27;-55.06
1229.469;-54.97
1229.668;-54.88
1229.867;-54.83
1230.066;-54.81
1230.266;-54.79
1230.465;-54.77
1230.664;-54.79
1230.863;-54.85
1231.062;-54.87
1231.261;-54.92
1231.46;-54.98
1231.659;-55.03
1231.858;-55.07
1232.058;-55.09
1232.257;-55.11
1232.456;-55.14
1232.655;-55.1
