Wavelength (nm);Intensity (dBm)
2251.0;2251.0
1200.0;-61.74
1200.1;-61.72
1200.2;-61.7
1200.3;-61.68
1200.4;-61.67
1200.5;-61.65
1200.6;-61.64
1200.7;-61.62
1200.8;-61.61
1200.9;-61.59
1201.0;-61.57
1201.1;-61.55
1201.2;-61.53
1201.3;-61.52
1201.4;-61.5
1201.5;-61.48
1201.6;-61.47
1201.7;-61.45
1201.8;-61.42
1201.9;-61.4
1202.0;-61.38
1202.1;-61.37
1202.2;-61.35
1202.3;-61.33
1202.4;-61.31
1202.5;-61.3
1202.6;-61.28
1202.7;-61.26
1202.8;-61.25
1202.9;-61.24
1203.0;-61.22
1203.1;-61.21
1203.2;-61.2
1203.3;-61.19
1203.4;-61.18
1203.5;-61.17
1203.6;-61.16
1203.7;-61.16
1203.8;-61.15
1203.9;-61.14
1204.0;-61.14
1204.1;-61.13
1204.2;-61.13
1204.3;-61.13
1204.4;-61.13
1204.5;-61.12
1204.6;-61.12
1204.7;-61.12
1204.8;-61.12
1204.9;-61.13
1205.0;-61.13
1205.1;-61.13
1205.2;-61.13
1205.3;-61.13
1205.4;-61.13
1205.5;-61.13
1205.6;-61.14
1205.7;-61.14
1205.8;-61.14
1205.9;-61.14
1206.0;-61.13
1206.1;-61.13
1206.2;-61.13
1206.3;-61.13
1206.4;-61.13
1206.5;-61.13
1206.6;-61.12
1206.7;-61.12
1206.8;-61.11
1206.9;-61.11
1207.0;-61.1
1207.1;-61.09
1207.2;-61.08
1207.3;-61.07
1207.4;-61.07
1207.5;-61.06
1207.6;-61.05
1207.7;-61.04
1207.8;-61.02
1207.9;-61.01
1208.0;-60.99
1208.1;-60.97
1208.2;-60.96
1208.3;-60.94
1208.4;-60.92
1208.5;-60.89
1208.6;-60.87
1208.7;-60.84
1208.8;-60.81
1208.9;-60.79
1209.0;-60.76
1209.1;-60.73
1209.2;-60.7
1209.3;-60.67
1209.4;-60.64
1209.5;-60.61
1209.6;-60.57
1209.7;-60.54
