Wavelength (nm);Intensity (dBm)
2251.0;2251.0
1200.0;-61.79
1200.1;-61.77
1200.2;-61.75
1200.3;-61.73
1200.4;-61.72
1200.5;-61.7
1200.6;-61.69
1200.7;-61.67
1200.8;-61.65
1200.9;-61.63
1201.0;-61.61
1201.1;-61.59
1201.2;-61.58
1201.3;-61.56
1201.4;-61.55
1201.5;-61.53
1201.6;-61.51
1201.7;-61.49
1201.8;-61.47
1201.9;-61.44
1202.0;-61.43
1202.1;-61.41
1202.2;-61.4
1202.3;-61.38
1202.4;-61.36
1202.5;-61.34
1202.6;-61.32
1202.7;-61.31
1202.8;-61.3
1202.9;-61.29
1203.0;-61.27
1203.1;-61.26
1203.2;-61.24
1203.3;-61.23
1203.4;-61.22
1203.5;-61.21
1203.6;-61.2
1203.7;-61.19
1203.8;-61.18
1203.9;-61.17
1204.0;-61.16
1204.1;-61.15
1204.2;-61.15
1204.3;-61.14
1204.4;-61.14
1204.5;-61.14
1204.6;-61.13
1204.7;-61.13
1204.8;-61.13
1204.9;-61.13
1205.0;-61.13
1205.1;-61.13
1205.2;-61.12
1205.3;-61.11
1205.4;-61.11
1205.5;-61.1
1205.6;-61.1
1205.7;-61.1
1205.8;-61.1
1205.9;-61.1
1206.0;-61.09
1206.1;-61.09
1206.2;-61.08
1206.3;-61.08
1206.4;-61.08
1206.5;-61.08
1206.6;-61.07
1206.7;-61.07
1206.8;-61.06
1206.9;-61.05
1207.0;-61.05
1207.1;-61.04
1207.2;-61.03
1207.3;-61.02
1207.4;-61.01
1207.5;-61.0
1207.6;-60.99
1207.7;-60.98
1207.8;-60.97
1207.9;-60.95
1208.0;-60.94
1208.1;-60.93
1208.2;-60.91
1208.3;-60.89
1208.4;-60.87
1208.5;-60.85
1208.6;-60.83
1208.7;-60.81
1208.8;-60.78
1208.9;-60.76
1209.0;-60.73
1209.1;-60.71
1209.2;-60.68
1209.3;-60.65
1209.4;-60.63
1209.5;-60.6
1209.6;-60.57
1209.7;-60.54
1209.8;-60.51
1209.9;-60.48
1210.0;-60.45
1210.1;-60.42
1210.2;-60.39
1210.3;-60.35
1210.4;-60.32
1210.5;-60.28
1210.6;-60.25
1210.7;-60.22
1210.8;-60.19
1210.9;-60.16
1211.0;-60.13
1211.1;-60.11
1211.2;-60.08
1211.3;-60.05
1211.4;-60.02
1211.5;-59.99
1211.6;-59.97
1211.7;-59.95
1211.8;-59.92
1211.9;-59.9
1212.0;-59.87
1212.1;-59.85
1212.2;-59.82
1212.3;-59.8
1212.4;-59.78
1212.5;-59.76
1212.6;-59.74
1212.7;-59.72
1212.8;-59.7
1212.9;-59.68
1213.0;-59.65
1213.1;-59.63
1213.2;-59.61
1213.3;-59.59
1213.4;-59.56
1213.5;-59.54
1213.6;-59.51
1213.7;-59.48
1213.8;-59.46
1213.9;-59.43
1214.0;-59.4
1214.1;-59.37
1214.2;-59.34
1214.3;-59.31
1214.4;-59.27
1214.5;-59.24
1214.6;-59.21
1214.7;-59.17
1214.8;-59.14
1214.9;-59.11
1215.0;-59.07
1215.1;-59.04
1215.2;-59.0
1215.3;-58.97
1215.4;-58.94
1215.5;-58.91
1215.6;-58.87
1215.7;-58.84
1215.8;-58.81
1215.9;-58.78
1216.0;-58.75
1216.1;-58.72
1216.2;-58.69
1216.3;-58.66
1216.4;-58.63
1216.5;-58.61
1216.6;-58.58
1216.7;-58.56
1216.8;-58.53
1216.9;-58.51
1217.0;-58.48
1217.1;-58.46
1217.2;-58.44
1217.3;-58.42
1217.4;-58.4
1217.5;-58.38
1217.6;-58.36
1217.7;-58.34
1217.8;-58.33
1217.9;-58.31
1218.0;-58.29
1218.1;-58.28
1218.2;-58.26
1218.3;-58.25
1218.4;-58.23
1218.5;-58.22
1218.6;-58.21
1218.7;-58.19
1218.8;-58.18
1218.9;-58.17
1219.0;-58.16
1219.1;-58.15
1219.2;-58.14
1219.3;-58.13
1219.4;-58.12
1219.5;-58.11
1219.6;-58.1
1219.7;-58.1
1219.8;-58.09
1219.9;-58.09
1220.0;-58.09
1220.1;-58.09
1220.2;-58.08
1220.3;-58.08
1220.4;-58.08
1220.5;-58.08
1220.6;-58.08
1220.7;-58.09
1220.8;-58.09
1220.9;-58.09
1221.0;-58.09
1221.1;-58.09
1221.2;-58.09
1221.3;-58.09
1221.4;-58.09
1221.5;-58.09
1221.6;-58.09
1221.7;-58.09
1221.8;-58.08
1221.9;-58.08
1222.0;-58.07
1222.1;-58.07
1222.2;-58.06
1222.3;-58.06
1222.4;-58.05
1222.5;-58.04
1222.6;-58.03
1222.7;-58.02
1222.8;-58.01
1222.9;-57.99
1223.0;-57.98
1223.1;-57.96
1223.2;-57.95
1223.3;-57.93
1223.4;-57.91
1223.5;-57.89
1223.6;-57.87
1223.7;-57.85
1223.8;-57.83
1223.9;-57.81
1224.0;-57.78
1224.1;-57.76
1224.2;-57.74
1224.3;-57.71
1224.4;-57.69
1224.5;-57.66
1224.6;-57.64
1224.7;-57.61
1224.8;-57.59
1224.9;-57.56
1225.0;-57.54
1225.1;-57.51
1225.2;-57.48
1225.3;-57.46
1225.4;-57.43
1225.5;-57.4
1225.6;-57.37
1225.7;-57.35
1225.8;-57.31
1225.9;-57.28
1226.0;-57.25
1226.1;-57.22
1226.2;-57.19
1226.3;-57.15
1226.4;-57.11
1226.5;-57.07
1226.6;-57.03
1226.7;-56.99
1226.8;-56.95
1226.9;-56.9
1227.0;-56.85
1227.1;-56.8
1227.2;-56.75
1227.3;-56.7
1227.4;-56.65
1227.5;-56.59
1227.6;-56.53
1227.7;-56.47
1227.8;-56.42
1227.9;-56.35
1228.0;-56.29
1228.1;-56.23
1228.2;-56.16
1228.3;-56.1
1228.4;-56.03
1228.5;-55.97
1228.6;-55.9
1228.7;-55.84
1228.8;-55.77
1228.9;-55.7
1229.0;-55.64
1229.1;-55.57
1229.2;-55.51
1229.3;-55.44
1229.4;-55.38
1229.5;-55.32
1229.6;-55.25
1229.7;-55.19
1229.8;-55.13
1229.9;-55.07
1230.0;-55.01
1230.1;-54.95
1230.2;-54.89
1230.3;-54.83
1230.4;-54.77
1230.5;-54.72
1230.6;-54.67
1230.7;-54.62
1230.8;-54.56
1230.9;-54.52
1231.0;-54.47
1231.1;-54.42
1231.2;-54.38
1231.3;-54.33
1231.4;-54.29
1231.5;-54.24
1231.6;-54.2
1231.7;-54.16
1231.8;-54.12
1231.9;-54.08
1232.0;-54.04
1232.1;-54.0
1232.2;-53.96
1232.3;-53.93
1232.4;-53.89
1232.5;-53.86
1232.6;-53.82
1232.7;-53.78
1232.8;-53.75
1232.9;-53.72
1233.0;-53.68
1233.1;-53.65
1233.2;-53.62
1233.3;-53.58
1233.4;-53.55
1233.5;-53.52
1233.6;-53.48
1233.7;-53.45
1233.8;-53.42
1233.9;-53.39
1234.0;-53.36
1234.1;-53.32
1234.2;-53.29
1234.3;-53.26
1234.4;-53.23
1234.5;-53.2
1234.6;-53.16
1234.7;-53.13
1234.8;-53.1
1234.9;-53.07
1235.0;-53.04
1235.1;-53.0
1235.2;-52.97
1235.3;-52.94
1235.4;-52.91
1235.5;-52.88
1235.6;-52.84
1235.7;-52.81
1235.8;-52.78
