Wavelength (nm);Intensity (dBm)
2251.0;2251.0
1200.0;-62.06
1200.1;-62.04
1200.2;-62.02
1200.3;-62.0
1200.4;-61.98
1200.5;-61.95
1200.6;-61.93
1200.7;-61.91
1200.8;-61.89
1200.9;-61.86
1201.0;-61.84
1201.1;-61.81
1201.2;-61.78
1201.3;-61.76
1201.4;-61.73
1201.5;-61.71
1201.6;-61.69
1201.7;-61.66
1201.8;-61.63
1201.9;-61.6
1202.0;-61.57
1202.1;-61.55
1202.2;-61.52
1202.3;-61.5
1202.4;-61.47
1202.5;-61.44
1202.6;-61.41
1202.7;-61.38
1202.8;-61.35
1202.9;-61.32
1203.0;-61.3
1203.1;-61.27
1203.2;-61.25
1203.3;-61.22
1203.4;-61.2
1203.5;-61.18
1203.6;-61.15
1203.7;-61.13
1203.8;-61.11
1203.9;-61.09
1204.0;-61.07
1204.1;-61.05
1204.2;-61.03
1204.3;-61.01
1204.4;-60.99
1204.5;-60.97
1204.6;-60.95
1204.7;-60.93
1204.8;-60.91
1204.9;-60.9
1205.0;-60.88
1205.1;-60.87
1205.2;-60.85
1205.3;-60.83
1205.4;-60.82
1205.5;-60.8
1205.6;-60.79
1205.7;-60.78
1205.8;-60.77
1205.9;-60.76
1206.0;-60.74
1206.1;-60.73
1206.2;-60.72
1206.3;-60.72
1206.4;-60.71
1206.5;-60.7
1206.6;-60.69
1206.7;-60.69
1206.8;-60.68
1206.9;-60.67
1207.0;-60.66
1207.1;-60.65
1207.2;-60.64
1207.3;-60.63
1207.4;-60.62
1207.5;-60.62
1207.6;-60.61
1207.7;-60.61
1207.8;-60.6
1207.9;-60.6
1208.0;-60.59
1208.1;-60.59
1208.2;-60.58
1208.3;-60.58
1208.4;-60.57
1208.5;-60.57
1208.6;-60.56
1208.7;-60.55
1208.8;-60.54
1208.9;-60.52
1209.0;-60.51
1209.1;-60.51
1209.2;-60.5
1209.3;-60.49
1209.4;-60.47
1209.5;-60.46
1209.6;-60.45
1209.7;-60.44
1209.8;-60.43
1209.9;-60.42
1210.0;-60.41
1210.1;-60.39
1210.2;-60.38
1210.3;-60.37
1210.4;-60.35
1210.5;-60.34
1210.6;-60.33
1210.7;-60.32
1210.8;-60.31
1210.9;-60.3
1211.0;-60.29
1211.1;-60.28
1211.2;-60.26
1211.3;-60.25
1211.4;-60.25
1211.5;-60.24
1211.6;-60.23
1211.7;-60.22
1211.8;-60.22
1211.9;-60.21
1212.0;-60.2
1212.1;-60.19
1212.2;-60.18
1212.3;-60.18
1212.4;-60.17
1212.5;-60.16
1212.6;-60.15
1212.7;-60.14
1212.8;-60.13
1212.9;-60.11
1213.0;-60.1
1213.1;-60.08
1213.2;-60.06
1213.3;-60.04
1213.4;-60.02
1213.5;-60.0
1213.6;-59.97
1213.7;-59.94
1213.8;-59.9
1213.9;-59.87
1214.0;-59.84
1214.1;-59.81
1214.2;-59.77
1214.3;-59.73
1214.4;-59.69
1214.5;-59.66
1214.6;-59.62
1214.7;-59.58
1214.8;-59.54
1214.9;-59.5
1215.0;-59.45
1215.1;-59.41
1215.2;-59.37
1215.3;-59.33
1215.4;-59.28
1215.5;-59.24
1215.6;-59.2
1215.7;-59.16
1215.8;-59.11
1215.9;-59.07
1216.0;-59.03
1216.1;-58.99
1216.2;-58.95
1216.3;-58.91
1216.4;-58.87
1216.5;-58.83
1216.6;-58.8
1216.7;-58.76
1216.8;-58.72
1216.9;-58.69
1217.0;-58.66
1217.1;-58.62
1217.2;-58.59
1217.3;-58.56
1217.4;-58.52
1217.5;-58.49
1217.6;-58.46
1217.7;-58.43
1217.8;-58.4
1217.9;-58.37
1218.0;-58.34
1218.1;-58.32
1218.2;-58.29
1218.3;-58.26
1218.4;-58.23
1218.5;-58.21
1218.6;-58.18
1218.7;-58.16
1218.8;-58.13
1218.9;-58.11
1219.0;-58.09
1219.1;-58.07
1219.2;-58.05
1219.3;-58.03
1219.4;-58.01
1219.5;-57.99
1219.6;-57.98
1219.7;-57.96
1219.8;-57.95
1219.9;-57.93
1220.0;-57.92
1220.1;-57.91
1220.2;-57.9
1220.3;-57.88
1220.4;-57.87
1220.5;-57.86
1220.6;-57.85
1220.7;-57.84
1220.8;-57.83
1220.9;-57.82
1221.0;-57.81
1221.1;-57.79
1221.2;-57.78
1221.3;-57.77
1221.4;-57.75
1221.5;-57.74
1221.6;-57.73
1221.7;-57.71
1221.8;-57.69
1221.9;-57.67
1222.0;-57.65
1222.1;-57.63
1222.2;-57.61
1222.3;-57.59
1222.4;-57.56
1222.5;-57.54
1222.6;-57.51
1222.7;-57.48
1222.8;-57.45
1222.9;-57.42
1223.0;-57.39
1223.1;-57.36
1223.2;-57.33
1223.3;-57.29
1223.4;-57.26
1223.5;-57.22
1223.6;-57.18
1223.7;-57.14
1223.8;-57.11
1223.9;-57.07
1224.0;-57.03
1224.1;-56.99
1224.2;-56.95
1224.3;-56.91
1224.4;-56.87
1224.5;-56.83
1224.6;-56.79
1224.7;-56.75
1224.8;-56.71
1224.9;-56.67
1225.0;-56.63
1225.1;-56.59
1225.2;-56.55
1225.3;-56.51
1225.4;-56.48
1225.5;-56.44
1225.6;-56.4
1225.7;-56.36
1225.8;-56.32
1225.9;-56.28
1226.0;-56.25
1226.1;-56.21
1226.2;-56.17
1226.3;-56.13
1226.4;-56.09
1226.5;-56.05
1226.6;-56.01
1226.7;-55.97
1226.8;-55.93
1226.9;-55.89
1227.0;-55.84
1227.1;-55.8
1227.2;-55.76
1227.3;-55.71
1227.4;-55.67
1227.5;-55.63
1227.6;-55.59
1227.7;-55.55
1227.8;-55.5
1227.9;-55.46
1228.0;-55.42
1228.1;-55.38
1228.2;-55.34
1228.3;-55.29
1228.4;-55.25
1228.5;-55.21
1228.6;-55.17
1228.7;-55.13
1228.8;-55.09
1228.9;-55.05
1229.0;-55.01
1229.1;-54.97
1229.2;-54.93
1229.3;-54.9
1229.4;-54.86
1229.5;-54.82
1229.6;-54.79
1229.7;-54.75
1229.8;-54.72
1229.9;-54.68
1230.0;-54.65
1230.1;-54.62
1230.2;-54.59
1230.3;-54.56
1230.4;-54.53
1230.5;-54.5
1230.6;-54.48
1230.7;-54.45
1230.8;-54.43
1230.9;-54.41
1231.0;-54.39
1231.1;-54.37
1231.2;-54.35
1231.3;-54.33
1231.4;-54.31
1231.5;-54.29
1231.6;-54.28
1231.7;-54.26
1231.8;-54.24
1231.9;-54.23
1232.0;-54.21
1232.1;-54.19
1232.2;-54.18
1232.3;-54.16
1232.4;-54.15
1232.5;-54.13
1232.6;-54.12
1232.7;-54.1
1232.8;-54.08
1232.9;-54.06
1233.0;-54.05
1233.1;-54.03
1233.2;-54.01
1233.3;-53.99
1233.4;-53.97
1233.5;-53.95
1233.6;-53.93
1233.7;-53.9
1233.8;-53.88
1233.9;-53.86
1234.0;-53.83
1234.1;-53.8
1234.2;-53.77
1234.3;-53.75
1234.4;-53.72
1234.5;-53.69
1234.6;-53.66
1234.7;-53.62
1234.8;-53.59
1234.9;-53.56
1235.0;-53.52
1235.1;-53.49
1235.2;-53.45
1235.3;-53.42
1235.4;-53.38
1235.5;-53.34
1235.6;-53.3
1235.7;-53.26
1235.8;-53.22
1235.9;-53.18
1236.0;-53.14
1236.1;-53.1
1236.2;-53.06
1236.3;-53.02
1236.4;-52.98
1236.5;-52.94
1236.6;-52.9
1236.7;-52.86
1236.8;-52.82
1236.9;-52.78
1237.0;-52.74
1237.1;-52.7
1237.2;-52.66
1237.3;-52.62
1237.4;-52.59
1237.5;-52.55
1237.6;-52.51
1237.7;-52.47
1237.8;-52.43
1237.9;-52.4
1238.0;-52.36
1238.1;-52.32
1238.2;-52.29
1238.3;-52.25
1238.4;-52.21
1238.5;-52.17
1238.6;-52.13
1238.7;-52.1
1238.8;-52.06
1238.9;-52.02
1239.0;-51.98
1239.1;-51.94
1239.2;-51.9
1239.3;-51.85
1239.4;-51.81
1239.5;-51.77
1239.6;-51.72
1239.7;-51.68
1239.8;-51.64
1239.9;-51.59
1240.0;-51.55
1240.1;-51.5
1240.2;-51.46
1240.3;-51.41
1240.4;-51.36
1240.5;-51.31
1240.6;-51.27
1240.7;-51.22
1240.8;-51.17
1240.9;-51.11
1241.0;-51.06
1241.1;-51.01
1241.2;-50.96
1241.3;-50.9
1241.4;-50.85
1241.5;-50.8
1241.6;-50.75
1241.7;-50.69
1241.8;-50.64
1241.9;-50.59
1242.0;-50.54
1242.1;-50.49
1242.2;-50.44
1242.3;-50.39
1242.4;-50.34
1242.5;-50.29
1242.6;-50.24
1242.7;-50.19
1242.8;-50.14
1242.9;-50.09
1243.0;-50.04
1243.1;-49.99
1243.2;-49.94
1243.3;-49.9
1243.4;-49.85
1243.5;-49.8
1243.6;-49.76
1243.7;-49.71
1243.8;-49.66
1243.9;-49.61
1244.0;-49.57
1244.1;-49.52
1244.2;-49.48
1244.3;-49.43
1244.4;-49.38
1244.5;-49.34
1244.6;-49.29
1244.7;-49.24
1244.8;-49.2
1244.9;-49.15
1245.0;-49.1
1245.1;-49.05
1245.2;-49.0
1245.3;-48.95
1245.4;-48.9
1245.5;-48.85
1245.6;-48.8
1245.7;-48.74
1245.8;-48.69
1245.9;-48.63
1246.0;-48.57
1246.1;-48.52
1246.2;-48.46
1246.3;-48.4
1246.4;-48.33
1246.5;-48.27
1246.6;-48.21
1246.7;-48.14
1246.8;-48.07
1246.9;-48.01
1247.0;-47.94
1247.1;-47.87
1247.2;-47.8
1247.3;-47.73
1247.4;-47.66
1247.5;-47.58
1247.6;-47.51
1247.7;-47.44
1247.8;-47.36
1247.9;-47.29
1248.0;-47.21
1248.1;-47.14
1248.2;-47.07
1248.3;-46.99
1248.4;-46.92
1248.5;-46.84
1248.6;-46.77
1248.7;-46.7
1248.8;-46.62
1248.9;-46.55
1249.0;-46.48
1249.1;-46.41
1249.2;-46.34
1249.3;-46.27
1249.4;-46.2
1249.5;-46.13
1249.6;-46.06
1249.7;-45.99
1249.8;-45.92
1249.9;-45.86
1250.0;-45.79
1250.1;-45.73
1250.2;-45.67
1250.3;-45.61
1250.4;-45.54
1250.5;-45.49
1250.6;-45.43
1250.7;-45.37
1250.8;-45.32
1250.9;-45.26
1251.0;-45.2
1251.1;-45.15
1251.2;-45.1
1251.3;-45.05
1251.4;-44.99
1251.5;-44.94
1251.6;-44.89
1251.7;-44.84
1251.8;-44.78
1251.9;-44.73
1252.0;-44.68
1252.1;-44.63
1252.2;-44.57
1252.3;-44.52
1252.4;-44.47
1252.5;-44.41
1252.6;-44.36
1252.7;-44.3
1252.8;-44.25
1252.9;-44.19
1253.0;-44.13
1253.1;-44.07
1253.2;-44.01
1253.3;-43.94
1253.4;-43.88
1253.5;-43.81
1253.6;-43.74
1253.7;-43.67
1253.8;-43.6
1253.9;-43.52
1254.0;-43.44
1254.1;-43.36
1254.2;-43.27
1254.3;-43.18
1254.4;-43.09
1254.5;-43.0
1254.6;-42.9
1254.7;-42.8
1254.8;-42.69
1254.9;-42.58
1255.0;-42.47
1255.1;-42.35
1255.2;-42.23
1255.3;-42.11
1255.4;-41.98
1255.5;-41.85
1255.6;-41.71
1255.7;-41.58
1255.8;-41.43
1255.9;-41.29
1256.0;-41.14
1256.1;-40.99
1256.2;-40.84
1256.3;-40.69
1256.4;-40.53
1256.5;-40.37
1256.6;-40.21
1256.7;-40.04
1256.8;-39.88
1256.9;-39.71
1257.0;-39.54
1257.1;-39.37
1257.2;-39.2
1257.3;-39.03
1257.4;-38.86
1257.5;-38.68
1257.6;-38.51
1257.7;-38.34
1257.8;-38.16
1257.9;-37.99
1258.0;-37.81
1258.1;-37.64
1258.2;-37.46
1258.3;-37.28
1258.4;-37.11
1258.5;-36.93
1258.6;-36.76
1258.7;-36.58
1258.8;-36.4
1258.9;-36.23
1259.0;-36.05
1259.1;-35.88
1259.2;-35.71
1259.3;-35.54
1259.4;-35.37
1259.5;-35.2
1259.6;-35.03
1259.7;-34.87
1259.8;-34.7
1259.9;-34.54
1260.0;-34.38
1260.1;-34.22
1260.2;-34.06
1260.3;-33.9
1260.4;-33.75
1260.5;-33.59
1260.6;-33.44
1260.7;-33.29
1260.8;-33.15
1260.9;-33.0
1261.0;-32.86
1261.1;-32.72
1261.2;-32.58
1261.3;-32.45
1261.4;-32.32
1261.5;-32.19
1261.6;-32.06
1261.7;-31.93
1261.8;-31.81
1261.9;-31.69
1262.0;-31.57
1262.1;-31.45
1262.2;-31.34
1262.3;-31.23
1262.4;-31.12
1262.5;-31.01
1262.6;-30.9
1262.7;-30.8
1262.8;-30.69
1262.9;-30.59
1263.0;-30.49
1263.1;-30.39
1263.2;-30.29
1263.3;-30.2
1263.4;-30.1
1263.5;-30.01
1263.6;-29.91
1263.7;-29.82
1263.8;-29.73
1263.9;-29.64
1264.0;-29.55
1264.1;-29.46
1264.2;-29.37
1264.3;-29.28
1264.4;-29.19
1264.5;-29.11
1264.6;-29.02
1264.7;-28.93
1264.8;-28.85
1264.9;-28.76
1265.0;-28.68
1265.1;-28.59
1265.2;-28.51
1265.3;-28.43
1265.4;-28.35
1265.5;-28.26
1265.6;-28.18
1265.7;-28.1
1265.8;-28.02
1265.9;-27.95
1266.0;-27.87
1266.1;-27.79
1266.2;-27.72
1266.3;-27.64
1266.4;-27.57
1266.5;-27.49
1266.6;-27.42
1266.7;-27.35
1266.8;-27.28
1266.9;-27.21
1267.0;-27.14
1267.1;-27.07
1267.2;-27.01
1267.3;-26.94
1267.4;-26.88
1267.5;-26.81
1267.6;-26.75
1267.7;-26.69
1267.8;-26.63
1267.9;-26.58
1268.0;-26.52
1268.1;-26.46
1268.2;-26.41
1268.3;-26.36
1268.4;-26.3
1268.5;-26.25
1268.6;-26.2
1268.7;-26.15
1268.8;-26.1
1268.9;-26.05
1269.0;-26.01
1269.1;-25.96
1269.2;-25.92
1269.3;-25.87
1269.4;-25.83
1269.5;-25.79
1269.6;-25.75
1269.7;-25.72
1269.8;-25.68
1269.9;-25.64
1270.0;-25.61
1270.1;-25.58
1270.2;-25.54
1270.3;-25.51
1270.4;-25.48
1270.5;-25.46
1270.6;-25.43
1270.7;-25.41
1270.8;-25.38
1270.9;-25.36
1271.0;-25.34
1271.1;-25.32
1271.2;-25.3
1271.3;-25.29
1271.4;-25.27
1271.5;-25.26
1271.6;-25.25
1271.7;-25.24
1271.8;-25.23
1271.9;-25.23
1272.0;-25.23
1272.1;-25.23
1272.2;-25.23
1272.3;-25.23
1272.4;-25.24
1272.5;-25.25
1272.6;-25.26
1272.7;-25.27
1272.8;-25.28
1272.9;-25.3
1273.0;-25.32
1273.1;-25.34
1273.2;-25.36
1273.3;-25.39
1273.4;-25.41
1273.5;-25.44
1273.6;-25.47
1273.7;-25.5
1273.8;-25.53
1273.9;-25.57
1274.0;-25.6
1274.1;-25.64
1274.2;-25.68
