Wavelength (nm);Intensity (dBm)
2251.0;2251.0
1200.0;-62.17
1200.1;-62.15
1200.2;-62.13
1200.3;-62.12
1200.4;-62.1
1200.5;-62.09
1200.6;-62.08
1200.7;-62.06
1200.8;-62.04
1200.9;-62.02
1201.0;-62.0
1201.1;-61.98
1201.2;-61.95
1201.3;-61.93
1201.4;-61.91
1201.5;-61.89
1201.6;-61.87
1201.7;-61.85
1201.8;-61.82
1201.9;-61.8
1202.0;-61.77
1202.1;-61.75
1202.2;-61.72
1202.3;-61.7
1202.4;-61.67
1202.5;-61.65
1202.6;-61.62
1202.7;-61.6
1202.8;-61.57
1202.9;-61.55
1203.0;-61.53
1203.1;-61.51
1203.2;-61.48
1203.3;-61.46
1203.4;-61.44
1203.5;-61.42
1203.6;-61.4
1203.7;-61.37
1203.8;-61.35
1203.9;-61.33
1204.0;-61.3
1204.1;-61.28
1204.2;-61.27
1204.3;-61.25
1204.4;-61.23
1204.5;-61.21
1204.6;-61.19
1204.7;-61.17
1204.8;-61.15
1204.9;-61.13
1205.0;-61.12
1205.1;-61.1
1205.2;-61.08
1205.3;-61.06
1205.4;-61.04
1205.5;-61.01
1205.6;-61.0
1205.7;-60.98
1205.8;-60.96
1205.9;-60.94
1206.0;-60.92
1206.1;-60.9
1206.2;-60.88
1206.3;-60.86
1206.4;-60.84
1206.5;-60.82
1206.6;-60.79
1206.7;-60.77
1206.8;-60.75
1206.9;-60.73
1207.0;-60.7
1207.1;-60.68
1207.2;-60.65
1207.3;-60.63
1207.4;-60.6
1207.5;-60.58
1207.6;-60.56
1207.7;-60.53
1207.8;-60.51
1207.9;-60.48
1208.0;-60.46
1208.1;-60.43
1208.2;-60.41
1208.3;-60.39
1208.4;-60.37
1208.5;-60.35
1208.6;-60.33
1208.7;-60.31
1208.8;-60.29
1208.9;-60.27
1209.0;-60.25
1209.1;-60.23
1209.2;-60.21
1209.3;-60.19
1209.4;-60.17
1209.5;-60.15
1209.6;-60.12
1209.7;-60.1
1209.8;-60.08
1209.9;-60.06
1210.0;-60.05
1210.1;-60.03
1210.2;-60.02
1210.3;-60.0
1210.4;-59.98
1210.5;-59.97
1210.6;-59.96
1210.7;-59.95
1210.8;-59.94
1210.9;-59.94
1211.0;-59.93
1211.1;-59.92
1211.2;-59.91
1211.3;-59.91
1211.4;-59.91
1211.5;-59.91
1211.6;-59.91
1211.7;-59.9
1211.8;-59.91
1211.9;-59.91
1212.0;-59.91
1212.1;-59.92
1212.2;-59.92
1212.3;-59.92
1212.4;-59.93
1212.5;-59.94
1212.6;-59.94
1212.7;-59.95
1212.8;-59.96
1212.9;-59.96
1213.0;-59.96
1213.1;-59.96
1213.2;-59.97
1213.3;-59.97
1213.4;-59.97
1213.5;-59.97
1213.6;-59.96
1213.7;-59.95
1213.8;-59.94
1213.9;-59.94
1214.0;-59.92
1214.1;-59.91
1214.2;-59.9
1214.3;-59.89
1214.4;-59.87
1214.5;-59.85
1214.6;-59.83
1214.7;-59.81
1214.8;-59.79
1214.9;-59.76
1215.0;-59.74
1215.1;-59.71
1215.2;-59.68
1215.3;-59.65
1215.4;-59.61
1215.5;-59.58
1215.6;-59.54
1215.7;-59.51
1215.8;-59.47
1215.9;-59.44
1216.0;-59.41
1216.1;-59.37
1216.2;-59.33
1216.3;-59.29
1216.4;-59.25
1216.5;-59.22
1216.6;-59.18
1216.7;-59.14
1216.8;-59.1
1216.9;-59.06
1217.0;-59.02
1217.1;-58.98
1217.2;-58.94
1217.3;-58.9
1217.4;-58.86
1217.5;-58.82
1217.6;-58.78
1217.7;-58.74
1217.8;-58.69
1217.9;-58.65
1218.0;-58.61
1218.1;-58.57
1218.2;-58.53
1218.3;-58.49
1218.4;-58.45
1218.5;-58.41
1218.6;-58.37
1218.7;-58.33
1218.8;-58.29
1218.9;-58.25
1219.0;-58.21
1219.1;-58.17
1219.2;-58.14
1219.3;-58.1
1219.4;-58.06
1219.5;-58.02
1219.6;-57.99
1219.7;-57.95
1219.8;-57.92
1219.9;-57.89
1220.0;-57.86
1220.1;-57.83
1220.2;-57.8
1220.3;-57.77
1220.4;-57.74
1220.5;-57.71
1220.6;-57.68
1220.7;-57.65
1220.8;-57.63
1220.9;-57.6
1221.0;-57.57
1221.1;-57.54
1221.2;-57.51
1221.3;-57.49
1221.4;-57.47
1221.5;-57.44
1221.6;-57.42
1221.7;-57.39
1221.8;-57.36
1221.9;-57.34
1222.0;-57.31
1222.1;-57.28
1222.2;-57.26
1222.3;-57.23
1222.4;-57.2
1222.5;-57.18
1222.6;-57.15
1222.7;-57.12
1222.8;-57.09
1222.9;-57.06
1223.0;-57.03
1223.1;-57.0
1223.2;-56.98
1223.3;-56.95
1223.4;-56.92
1223.5;-56.89
1223.6;-56.86
1223.7;-56.83
1223.8;-56.8
1223.9;-56.77
1224.0;-56.75
1224.1;-56.72
1224.2;-56.69
1224.3;-56.66
1224.4;-56.63
1224.5;-56.61
1224.6;-56.58
1224.7;-56.56
1224.8;-56.53
1224.9;-56.51
1225.0;-56.48
1225.1;-56.46
1225.2;-56.43
1225.3;-56.41
1225.4;-56.4
1225.5;-56.38
1225.6;-56.36
1225.7;-56.34
1225.8;-56.32
1225.9;-56.3
1226.0;-56.29
1226.1;-56.27
1226.2;-56.25
1226.3;-56.23
1226.4;-56.21
1226.5;-56.19
1226.6;-56.17
1226.7;-56.15
1226.8;-56.13
1226.9;-56.11
1227.0;-56.09
1227.1;-56.07
1227.2;-56.05
1227.3;-56.03
1227.4;-56.0
1227.5;-55.98
1227.6;-55.96
1227.7;-55.94
1227.8;-55.91
1227.9;-55.89
1228.0;-55.86
1228.1;-55.83
1228.2;-55.81
1228.3;-55.78
1228.4;-55.75
1228.5;-55.73
1228.6;-55.7
1228.7;-55.68
1228.8;-55.65
1228.9;-55.62
1229.0;-55.6
1229.1;-55.58
1229.2;-55.55
1229.3;-55.53
1229.4;-55.5
1229.5;-55.48
1229.6;-55.46
1229.7;-55.43
1229.8;-55.41
1229.9;-55.39
1230.0;-55.37
1230.1;-55.35
1230.2;-55.33
1230.3;-55.31
1230.4;-55.29
1230.5;-55.28
1230.6;-55.26
1230.7;-55.25
1230.8;-55.24
1230.9;-55.23
1231.0;-55.22
1231.1;-55.21
1231.2;-55.2
1231.3;-55.2
1231.4;-55.19
1231.5;-55.18
1231.6;-55.18
1231.7;-55.18
1231.8;-55.17
1231.9;-55.17
1232.0;-55.16
1232.1;-55.16
1232.2;-55.16
1232.3;-55.16
1232.4;-55.15
1232.5;-55.15
1232.6;-55.14
1232.7;-55.14
1232.8;-55.13
1232.9;-55.13
1233.0;-55.12
1233.1;-55.12
1233.2;-55.11
1233.3;-55.1
1233.4;-55.09
1233.5;-55.08
1233.6;-55.07
1233.7;-55.06
1233.8;-55.05
1233.9;-55.03
1234.0;-55.02
1234.1;-55.0
1234.2;-54.98
1234.3;-54.95
1234.4;-54.93
1234.5;-54.91
1234.6;-54.88
1234.7;-54.85
1234.8;-54.82
1234.9;-54.79
1235.0;-54.75
1235.1;-54.72
1235.2;-54.68
1235.3;-54.64
1235.4;-54.6
1235.5;-54.56
1235.6;-54.52
1235.7;-54.47
1235.8;-54.43
1235.9;-54.38
1236.0;-54.33
1236.1;-54.28
1236.2;-54.23
1236.3;-54.18
1236.4;-54.13
1236.5;-54.08
1236.6;-54.03
1236.7;-53.98
1236.8;-53.93
1236.9;-53.87
1237.0;-53.82
1237.1;-53.77
1237.2;-53.71
1237.3;-53.66
1237.4;-53.61
1237.5;-53.55
1237.6;-53.5
1237.7;-53.45
1237.8;-53.39
1237.9;-53.34
1238.0;-53.29
1238.1;-53.24
1238.2;-53.18
1238.3;-53.13
1238.4;-53.08
1238.5;-53.02
1238.6;-52.97
1238.7;-52.91
1238.8;-52.86
1238.9;-52.8
1239.0;-52.75
1239.1;-52.69
1239.2;-52.63
1239.3;-52.57
1239.4;-52.51
1239.5;-52.45
1239.6;-52.39
1239.7;-52.33
1239.8;-52.27
1239.9;-52.21
1240.0;-52.14
1240.1;-52.07
1240.2;-52.01
1240.3;-51.94
1240.4;-51.87
1240.5;-51.8
1240.6;-51.73
1240.7;-51.66
1240.8;-51.58
1240.9;-51.51
1241.0;-51.43
1241.1;-51.36
1241.2;-51.28
1241.3;-51.2
1241.4;-51.12
1241.5;-51.04
1241.6;-50.97
1241.7;-50.89
1241.8;-50.81
1241.9;-50.73
1242.0;-50.65
1242.1;-50.58
1242.2;-50.5
1242.3;-50.42
1242.4;-50.34
1242.5;-50.26
1242.6;-50.18
