Wavelength (nm);Intensity (dBm)
2251.0;2251.0
1200.0;-62.2
1200.1;-62.18
1200.2;-62.17
1200.3;-62.15
1200.4;-62.13
1200.5;-62.12
1200.6;-62.1
1200.7;-62.09
1200.8;-62.07
1200.9;-62.05
1201.0;-62.03
1201.1;-62.0
1201.2;-61.98
1201.3;-61.96
1201.4;-61.94
1201.5;-61.92
1201.6;-61.9
1201.7;-61.87
1201.8;-61.85
1201.9;-61.82
1202.0;-61.79
1202.1;-61.77
1202.2;-61.74
1202.3;-61.71
1202.4;-61.69
1202.5;-61.66
1202.6;-61.63
1202.7;-61.6
1202.8;-61.58
1202.9;-61.55
1203.0;-61.53
1203.1;-61.5
1203.2;-61.48
1203.3;-61.46
1203.4;-61.44
1203.5;-61.42
1203.6;-61.4
1203.7;-61.38
1203.8;-61.36
1203.9;-61.33
1204.0;-61.31
1204.1;-61.29
1204.2;-61.27
1204.3;-61.25
1204.4;-61.23
1204.5;-61.2
1204.6;-61.18
1204.7;-61.15
1204.8;-61.13
1204.9;-61.12
1205.0;-61.1
1205.1;-61.08
1205.2;-61.06
1205.3;-61.04
1205.4;-61.02
1205.5;-61.0
1205.6;-60.98
1205.7;-60.97
1205.8;-60.95
1205.9;-60.93
1206.0;-60.91
1206.1;-60.89
1206.2;-60.87
1206.3;-60.85
1206.4;-60.83
1206.5;-60.81
1206.6;-60.79
1206.7;-60.76
1206.8;-60.74
1206.9;-60.72
1207.0;-60.69
1207.1;-60.67
1207.2;-60.64
1207.3;-60.62
1207.4;-60.59
1207.5;-60.57
1207.6;-60.54
1207.7;-60.52
1207.8;-60.49
1207.9;-60.47
1208.0;-60.44
1208.1;-60.42
1208.2;-60.39
1208.3;-60.37
1208.4;-60.34
1208.5;-60.32
1208.6;-60.29
1208.7;-60.27
1208.8;-60.24
1208.9;-60.21
1209.0;-60.18
1209.1;-60.16
1209.2;-60.14
1209.3;-60.11
1209.4;-60.09
1209.5;-60.06
1209.6;-60.03
1209.7;-60.01
1209.8;-59.98
1209.9;-59.96
1210.0;-59.94
1210.1;-59.92
1210.2;-59.89
1210.3;-59.87
1210.4;-59.84
1210.5;-59.82
1210.6;-59.8
1210.7;-59.78
1210.8;-59.76
1210.9;-59.75
1211.0;-59.73
1211.1;-59.71
1211.2;-59.7
1211.3;-59.68
1211.4;-59.67
1211.5;-59.66
1211.6;-59.66
1211.7;-59.65
1211.8;-59.64
1211.9;-59.63
1212.0;-59.63
1212.1;-59.62
1212.2;-59.62
1212.3;-59.61
1212.4;-59.6
1212.5;-59.6
1212.6;-59.6
1212.7;-59.6
1212.8;-59.6
1212.9;-59.59
1213.0;-59.59
1213.1;-59.58
1213.2;-59.58
1213.3;-59.59
1213.4;-59.59
1213.5;-59.58
