Wavelength (nm);Intensity (dBm)
2251.0;2251.0
1200.0;-61.7
1200.1;-61.69
1200.2;-61.67
1200.3;-61.65
1200.4;-61.63
1200.5;-61.62
1200.6;-61.6
1200.7;-61.59
1200.8;-61.57
1200.9;-61.56
1201.0;-61.54
1201.1;-61.52
1201.2;-61.5
1201.3;-61.48
1201.4;-61.47
1201.5;-61.46
1201.6;-61.44
1201.7;-61.42
1201.8;-61.4
1201.9;-61.38
1202.0;-61.36
1202.1;-61.34
1202.2;-61.32
1202.3;-61.3
1202.4;-61.28
1202.5;-61.26
1202.6;-61.25
1202.7;-61.23
1202.8;-61.21
1202.9;-61.19
1203.0;-61.18
1203.1;-61.16
1203.2;-61.15
1203.3;-61.13
1203.4;-61.12
1203.5;-61.1
1203.6;-61.09
1203.7;-61.08
1203.8;-61.07
1203.9;-61.06
1204.0;-61.05
1204.1;-61.04
1204.2;-61.04
1204.3;-61.03
1204.4;-61.03
1204.5;-61.02
1204.6;-61.01
1204.7;-61.0
1204.8;-60.99
1204.9;-60.99
1205.0;-60.99
1205.1;-60.99
1205.2;-60.98
1205.3;-60.98
1205.4;-60.97
1205.5;-60.97
1205.6;-60.97
1205.7;-60.96
1205.8;-60.96
1205.9;-60.96
1206.0;-60.95
1206.1;-60.94
1206.2;-60.93
1206.3;-60.93
1206.4;-60.92
1206.5;-60.91
1206.6;-60.9
1206.7;-60.89
1206.8;-60.88
1206.9;-60.87
1207.0;-60.86
1207.1;-60.85
1207.2;-60.83
1207.3;-60.82
1207.4;-60.8
1207.5;-60.79
1207.6;-60.78
1207.7;-60.76
1207.8;-60.75
1207.9;-60.73
1208.0;-60.71
1208.1;-60.7
1208.2;-60.68
1208.3;-60.67
1208.4;-60.65
1208.5;-60.64
1208.6;-60.62
1208.7;-60.6
1208.8;-60.58
1208.9;-60.56
1209.0;-60.53
1209.1;-60.51
1209.2;-60.49
1209.3;-60.47
1209.4;-60.45
1209.5;-60.43
1209.6;-60.41
1209.7;-60.39
1209.8;-60.36
1209.9;-60.34
1210.0;-60.32
1210.1;-60.3
1210.2;-60.28
1210.3;-60.26
1210.4;-60.24
1210.5;-60.21
1210.6;-60.19
1210.7;-60.17
1210.8;-60.16
1210.9;-60.14
1211.0;-60.12
1211.1;-60.1
1211.2;-60.08
1211.3;-60.07
1211.4;-60.05
1211.5;-60.04
1211.6;-60.02
1211.7;-60.01
1211.8;-60.0
1211.9;-59.99
1212.0;-59.97
1212.1;-59.96
1212.2;-59.95
1212.3;-59.94
1212.4;-59.93
1212.5;-59.92
1212.6;-59.91
1212.7;-59.9
1212.8;-59.89
1212.9;-59.88
1213.0;-59.86
1213.1;-59.85
1213.2;-59.84
1213.3;-59.82
1213.4;-59.81
1213.5;-59.79
1213.6;-59.77
1213.7;-59.75
1213.8;-59.73
1213.9;-59.7
1214.0;-59.68
1214.1;-59.66
1214.2;-59.63
1214.3;-59.6
1214.4;-59.57
1214.5;-59.53
1214.6;-59.5
1214.7;-59.46
1214.8;-59.42
1214.9;-59.38
1215.0;-59.34
1215.1;-59.3
1215.2;-59.26
1215.3;-59.22
1215.4;-59.18
1215.5;-59.13
1215.6;-59.09
1215.7;-59.05
1215.8;-59.01
1215.9;-58.97
1216.0;-58.92
1216.1;-58.88
1216.2;-58.84
1216.3;-58.8
1216.4;-58.76
1216.5;-58.72
1216.6;-58.68
1216.7;-58.64
1216.8;-58.6
1216.9;-58.56
1217.0;-58.52
1217.1;-58.48
1217.2;-58.44
1217.3;-58.41
1217.4;-58.37
1217.5;-58.34
1217.6;-58.3
1217.7;-58.26
1217.8;-58.22
1217.9;-58.19
1218.0;-58.15
1218.1;-58.12
1218.2;-58.08
1218.3;-58.05
1218.4;-58.02
1218.5;-57.99
1218.6;-57.95
1218.7;-57.92
1218.8;-57.88
1218.9;-57.85
1219.0;-57.82
1219.1;-57.79
1219.2;-57.76
1219.3;-57.73
1219.4;-57.71
1219.5;-57.68
1219.6;-57.65
1219.7;-57.63
1219.8;-57.61
1219.9;-57.59
1220.0;-57.57
1220.1;-57.55
1220.2;-57.54
1220.3;-57.52
1220.4;-57.51
1220.5;-57.49
1220.6;-57.48
1220.7;-57.47
1220.8;-57.47
1220.9;-57.46
1221.0;-57.45
1221.1;-57.44
1221.2;-57.44
1221.3;-57.43
1221.4;-57.43
1221.5;-57.43
1221.6;-57.42
1221.7;-57.42
1221.8;-57.42
1221.9;-57.42
1222.0;-57.42
1222.1;-57.41
1222.2;-57.41
1222.3;-57.42
1222.4;-57.41
1222.5;-57.41
1222.6;-57.41
1222.7;-57.41
1222.8;-57.4
1222.9;-57.4
1223.0;-57.4
1223.1;-57.4
1223.2;-57.39
1223.3;-57.39
1223.4;-57.39
1223.5;-57.38
1223.6;-57.38
1223.7;-57.37
1223.8;-57.37
1223.9;-57.37
1224.0;-57.36
1224.1;-57.36
1224.2;-57.35
1224.3;-57.35
1224.4;-57.34
1224.5;-57.34
1224.6;-57.34
1224.7;-57.34
1224.8;-57.33
1224.9;-57.33
1225.0;-57.33
1225.1;-57.32
1225.2;-57.32
1225.3;-57.32
1225.4;-57.32
1225.5;-57.31
1225.6;-57.31
1225.7;-57.3
1225.8;-57.29
1225.9;-57.28
1226.0;-57.27
1226.1;-57.26
1226.2;-57.25
1226.3;-57.24
1226.4;-57.22
1226.5;-57.2
1226.6;-57.17
1226.7;-57.14
1226.8;-57.11
1226.9;-57.09
1227.0;-57.05
1227.1;-57.01
1227.2;-56.97
1227.3;-56.93
1227.4;-56.88
1227.5;-56.83
1227.6;-56.78
1227.7;-56.72
1227.8;-56.67
1227.9;-56.61
1228.0;-56.55
1228.1;-56.48
1228.2;-56.42
1228.3;-56.35
1228.4;-56.29
1228.5;-56.22
1228.6;-56.15
1228.7;-56.08
1228.8;-56.0
1228.9;-55.93
1229.0;-55.86
1229.1;-55.79
1229.2;-55.72
1229.3;-55.64
1229.4;-55.57
1229.5;-55.5
1229.6;-55.43
1229.7;-55.36
1229.8;-55.29
1229.9;-55.23
1230.0;-55.16
1230.1;-55.09
1230.2;-55.03
1230.3;-54.97
1230.4;-54.9
1230.5;-54.84
1230.6;-54.78
1230.7;-54.72
1230.8;-54.67
1230.9;-54.61
1231.0;-54.56
1231.1;-54.51
1231.2;-54.45
1231.3;-54.4
1231.4;-54.35
1231.5;-54.3
1231.6;-54.26
1231.7;-54.21
1231.8;-54.17
1231.9;-54.12
1232.0;-54.07
1232.1;-54.03
1232.2;-53.99
1232.3;-53.95
1232.4;-53.91
1232.5;-53.87
1232.6;-53.83
1232.7;-53.8
1232.8;-53.76
1232.9;-53.73
1233.0;-53.69
1233.1;-53.66
1233.2;-53.63
1233.3;-53.6
1233.4;-53.56
1233.5;-53.53
1233.6;-53.5
1233.7;-53.48
1233.8;-53.45
1233.9;-53.42
1234.0;-53.39
1234.1;-53.36
1234.2;-53.34
1234.3;-53.31
1234.4;-53.28
1234.5;-53.26
1234.6;-53.23
1234.7;-53.2
1234.8;-53.18
1234.9;-53.15
1235.0;-53.12
1235.1;-53.1
1235.2;-53.07
1235.3;-53.04
1235.4;-53.02
1235.5;-52.99
1235.6;-52.96
1235.7;-52.93
1235.8;-52.9
1235.9;-52.87
1236.0;-52.84
1236.1;-52.81
1236.2;-52.78
1236.3;-52.75
1236.4;-52.72
1236.5;-52.69
1236.6;-52.66
1236.7;-52.63
1236.8;-52.6
1236.9;-52.57
1237.0;-52.54
1237.1;-52.51
1237.2;-52.48
1237.3;-52.45
1237.4;-52.43
1237.5;-52.4
1237.6;-52.37
1237.7;-52.34
1237.8;-52.31
1237.9;-52.28
1238.0;-52.25
1238.1;-52.22
1238.2;-52.2
1238.3;-52.17
1238.4;-52.14
1238.5;-52.11
1238.6;-52.07
1238.7;-52.04
1238.8;-52.01
1238.9;-51.97
1239.0;-51.94
1239.1;-51.9
1239.2;-51.87
1239.3;-51.83
1239.4;-51.79
1239.5;-51.74
1239.6;-51.7
1239.7;-51.66
1239.8;-51.61
1239.9;-51.57
1240.0;-51.52
1240.1;-51.47
1240.2;-51.41
1240.3;-51.36
1240.4;-51.3
1240.5;-51.25
1240.6;-51.19
1240.7;-51.12
1240.8;-51.06
1240.9;-50.99
1241.0;-50.93
1241.1;-50.86
1241.2;-50.79
1241.3;-50.72
1241.4;-50.64
1241.5;-50.57
1241.6;-50.5
1241.7;-50.42
1241.8;-50.35
1241.9;-50.28
1242.0;-50.2
1242.1;-50.13
1242.2;-50.05
1242.3;-49.97
1242.4;-49.9
1242.5;-49.82
1242.6;-49.75
1242.7;-49.67
1242.8;-49.59
1242.9;-49.52
1243.0;-49.44
1243.1;-49.36
1243.2;-49.29
1243.3;-49.21
1243.4;-49.14
1243.5;-49.06
1243.6;-48.99
1243.7;-48.91
1243.8;-48.84
1243.9;-48.76
1244.0;-48.69
1244.1;-48.61
1244.2;-48.54
1244.3;-48.47
1244.4;-48.39
1244.5;-48.32
1244.6;-48.24
1244.7;-48.17
1244.8;-48.09
1244.9;-48.02
1245.0;-47.94
1245.1;-47.86
1245.2;-47.79
1245.3;-47.71
1245.4;-47.63
1245.5;-47.55
1245.6;-47.47
1245.7;-47.38
1245.8;-47.3
1245.9;-47.21
1246.0;-47.13
1246.1;-47.04
1246.2;-46.95
1246.3;-46.86
1246.4;-46.77
1246.5;-46.68
1246.6;-46.59
1246.7;-46.5
1246.8;-46.4
1246.9;-46.31
1247.0;-46.21
1247.1;-46.11
1247.2;-46.01
1247.3;-45.91
1247.4;-45.81
1247.5;-45.71
1247.6;-45.61
1247.7;-45.51
1247.8;-45.41
1247.9;-45.31
1248.0;-45.21
1248.1;-45.1
1248.2;-45.0
1248.3;-44.89
1248.4;-44.79
1248.5;-44.68
1248.6;-44.58
1248.7;-44.47
1248.8;-44.37
1248.9;-44.26
1249.0;-44.15
1249.1;-44.05
1249.2;-43.94
1249.3;-43.84
1249.4;-43.73
1249.5;-43.62
1249.6;-43.52
1249.7;-43.41
1249.8;-43.3
1249.9;-43.19
1250.0;-43.09
1250.1;-42.98
1250.2;-42.87
1250.3;-42.76
1250.4;-42.65
1250.5;-42.54
1250.6;-42.43
1250.7;-42.33
1250.8;-42.22
1250.9;-42.11
1251.0;-42.0
1251.1;-41.89
1251.2;-41.78
1251.3;-41.67
1251.4;-41.56
1251.5;-41.44
1251.6;-41.33
1251.7;-41.22
1251.8;-41.1
1251.9;-40.99
1252.0;-40.87
1252.1;-40.76
1252.2;-40.64
1252.3;-40.53
1252.4;-40.41
1252.5;-40.29
1252.6;-40.17
1252.7;-40.06
1252.8;-39.94
1252.9;-39.82
1253.0;-39.71
1253.1;-39.59
1253.2;-39.47
1253.3;-39.35
1253.4;-39.24
1253.5;-39.12
1253.6;-39.0
1253.7;-38.89
1253.8;-38.77
1253.9;-38.65
1254.0;-38.54
1254.1;-38.43
1254.2;-38.31
1254.3;-38.2
1254.4;-38.09
1254.5;-37.98
1254.6;-37.87
1254.7;-37.77
1254.8;-37.66
1254.9;-37.56
1255.0;-37.45
1255.1;-37.35
1255.2;-37.25
1255.3;-37.15
1255.4;-37.05
1255.5;-36.95
1255.6;-36.86
1255.7;-36.76
1255.8;-36.67
1255.9;-36.58
1256.0;-36.49
1256.1;-36.4
1256.2;-36.31
1256.3;-36.23
1256.4;-36.14
1256.5;-36.06
1256.6;-35.97
1256.7;-35.89
1256.8;-35.81
1256.9;-35.73
1257.0;-35.65
1257.1;-35.57
1257.2;-35.49
1257.3;-35.41
1257.4;-35.34
1257.5;-35.26
1257.6;-35.19
1257.7;-35.11
1257.8;-35.04
1257.9;-34.97
1258.0;-34.89
1258.1;-34.82
1258.2;-34.75
1258.3;-34.68
1258.4;-34.6
1258.5;-34.53
1258.6;-34.46
1258.7;-34.39
1258.8;-34.32
1258.9;-34.25
1259.0;-34.18
1259.1;-34.11
1259.2;-34.04
1259.3;-33.97
1259.4;-33.9
1259.5;-33.83
1259.6;-33.76
1259.7;-33.69
1259.8;-33.63
1259.9;-33.56
1260.0;-33.49
1260.1;-33.43
1260.2;-33.36
1260.3;-33.29
1260.4;-33.23
1260.5;-33.17
1260.6;-33.1
1260.7;-33.04
1260.8;-32.98
1260.9;-32.92
1261.0;-32.85
1261.1;-32.8
1261.2;-32.74
1261.3;-32.68
1261.4;-32.62
1261.5;-32.57
1261.6;-32.51
1261.7;-32.45
1261.8;-32.4
1261.9;-32.35
1262.0;-32.29
1262.1;-32.24
1262.2;-32.19
1262.3;-32.14
1262.4;-32.08
1262.5;-32.03
1262.6;-31.98
1262.7;-31.93
1262.8;-31.88
1262.9;-31.83
1263.0;-31.78
1263.1;-31.73
1263.2;-31.68
1263.3;-31.64
1263.4;-31.59
1263.5;-31.54
1263.6;-31.49
1263.7;-31.44
1263.8;-31.39
1263.9;-31.34
1264.0;-31.29
1264.1;-31.23
