Wavelength (nm);Intensity (dBm)
2251.0;2251.0
1200.0;-61.66
1200.1;-61.65
1200.2;-61.63
1200.3;-61.61
1200.4;-61.6
1200.5;-61.58
1200.6;-61.57
1200.7;-61.55
1200.8;-61.54
1200.9;-61.52
1201.0;-61.5
1201.1;-61.48
1201.2;-61.46
1201.3;-61.45
1201.4;-61.43
1201.5;-61.41
1201.6;-61.39
1201.7;-61.37
1201.8;-61.35
1201.9;-61.32
1202.0;-61.3
1202.1;-61.28
1202.2;-61.26
1202.3;-61.24
1202.4;-61.22
1202.5;-61.2
1202.6;-61.18
1202.7;-61.16
1202.8;-61.13
1202.9;-61.11
1203.0;-61.09
1203.1;-61.07
1203.2;-61.06
1203.3;-61.04
1203.4;-61.02
1203.5;-61.0
1203.6;-60.98
1203.7;-60.96
1203.8;-60.94
1203.9;-60.93
1204.0;-60.91
1204.1;-60.9
1204.2;-60.89
1204.3;-60.88
1204.4;-60.86
1204.5;-60.85
1204.6;-60.84
1204.7;-60.82
1204.8;-60.81
1204.9;-60.81
1205.0;-60.8
1205.1;-60.79
1205.2;-60.78
1205.3;-60.76
1205.4;-60.75
1205.5;-60.75
1205.6;-60.74
1205.7;-60.73
1205.8;-60.73
1205.9;-60.72
1206.0;-60.71
1206.1;-60.7
1206.2;-60.69
1206.3;-60.69
1206.4;-60.68
1206.5;-60.67
1206.6;-60.66
1206.7;-60.66
1206.8;-60.65
1206.9;-60.64
1207.0;-60.63
1207.1;-60.62
1207.2;-60.61
1207.3;-60.6
1207.4;-60.59
1207.5;-60.59
1207.6;-60.58
1207.7;-60.58
1207.8;-60.56
1207.9;-60.55
1208.0;-60.54
1208.1;-60.53
1208.2;-60.53
1208.3;-60.52
1208.4;-60.51
1208.5;-60.5
1208.6;-60.5
1208.7;-60.49
1208.8;-60.48
1208.9;-60.46
1209.0;-60.45
1209.1;-60.44
1209.2;-60.43
1209.3;-60.42
1209.4;-60.41
1209.5;-60.39
1209.6;-60.38
1209.7;-60.36
1209.8;-60.35
1209.9;-60.34
1210.0;-60.33
1210.1;-60.33
1210.2;-60.32
1210.3;-60.3
1210.4;-60.29
1210.5;-60.27
1210.6;-60.26
1210.7;-60.25
1210.8;-60.24
1210.9;-60.23
1211.0;-60.22
1211.1;-60.21
1211.2;-60.19
1211.3;-60.18
1211.4;-60.17
1211.5;-60.16
1211.6;-60.15
1211.7;-60.15
1211.8;-60.14
1211.9;-60.12
1212.0;-60.11
1212.1;-60.1
1212.2;-60.09
1212.3;-60.07
1212.4;-60.06
1212.5;-60.05
1212.6;-60.03
1212.7;-60.02
1212.8;-60.0
1212.9;-59.98
1213.0;-59.96
1213.1;-59.93
1213.2;-59.91
1213.3;-59.89
1213.4;-59.86
1213.5;-59.83
1213.6;-59.8
1213.7;-59.77
1213.8;-59.73
1213.9;-59.7
1214.0;-59.66
1214.1;-59.62
1214.2;-59.58
1214.3;-59.54
1214.4;-59.5
1214.5;-59.46
1214.6;-59.41
1214.7;-59.37
1214.8;-59.32
1214.9;-59.27
1215.0;-59.23
1215.1;-59.18
1215.2;-59.13
1215.3;-59.08
1215.4;-59.03
1215.5;-58.98
1215.6;-58.93
1215.7;-58.88
1215.8;-58.83
1215.9;-58.78
1216.0;-58.74
1216.1;-58.69
1216.2;-58.64
1216.3;-58.6
1216.4;-58.55
1216.5;-58.51
1216.6;-58.47
1216.7;-58.43
1216.8;-58.39
1216.9;-58.35
1217.0;-58.31
1217.1;-58.27
1217.2;-58.24
1217.3;-58.2
1217.4;-58.17
1217.5;-58.14
1217.6;-58.11
1217.7;-58.08
1217.8;-58.04
1217.9;-58.01
1218.0;-57.99
1218.1;-57.96
1218.2;-57.93
1218.3;-57.91
1218.4;-57.88
1218.5;-57.86
1218.6;-57.84
1218.7;-57.82
1218.8;-57.8
1218.9;-57.78
1219.0;-57.76
1219.1;-57.75
1219.2;-57.74
1219.3;-57.73
1219.4;-57.71
1219.5;-57.7
1219.6;-57.7
1219.7;-57.69
1219.8;-57.68
1219.9;-57.68
1220.0;-57.68
1220.1;-57.68
1220.2;-57.68
1220.3;-57.67
1220.4;-57.68
1220.5;-57.68
1220.6;-57.68
1220.7;-57.69
1220.8;-57.7
1220.9;-57.7
1221.0;-57.71
1221.1;-57.72
1221.2;-57.72
1221.3;-57.73
1221.4;-57.74
1221.5;-57.75
1221.6;-57.76
1221.7;-57.77
1221.8;-57.77
1221.9;-57.78
1222.0;-57.79
1222.1;-57.79
1222.2;-57.8
1222.3;-57.8
1222.4;-57.8
1222.5;-57.8
1222.6;-57.8
1222.7;-57.79
1222.8;-57.79
1222.9;-57.78
1223.0;-57.77
1223.1;-57.76
1223.2;-57.76
1223.3;-57.74
1223.4;-57.73
1223.5;-57.71
1223.6;-57.7
1223.7;-57.68
1223.8;-57.67
1223.9;-57.65
1224.0;-57.63
1224.1;-57.61
1224.2;-57.58
1224.3;-57.56
1224.4;-57.53
1224.5;-57.5
1224.6;-57.48
1224.7;-57.45
1224.8;-57.42
1224.9;-57.39
1225.0;-57.35
1225.1;-57.32
1225.2;-57.28
1225.3;-57.25
1225.4;-57.21
1225.5;-57.17
1225.6;-57.14
1225.7;-57.1
1225.8;-57.05
1225.9;-57.01
1226.0;-56.97
1226.1;-56.92
1226.2;-56.87
1226.3;-56.83
1226.4;-56.77
1226.5;-56.72
1226.6;-56.66
1226.7;-56.6
1226.8;-56.55
1226.9;-56.48
1227.0;-56.42
1227.1;-56.36
1227.2;-56.3
1227.3;-56.23
1227.4;-56.16
1227.5;-56.09
1227.6;-56.02
1227.7;-55.95
1227.8;-55.88
1227.9;-55.81
1228.0;-55.74
1228.1;-55.67
1228.2;-55.6
1228.3;-55.52
1228.4;-55.45
1228.5;-55.38
1228.6;-55.32
1228.7;-55.25
1228.8;-55.18
1228.9;-55.11
1229.0;-55.04
1229.1;-54.98
1229.2;-54.92
1229.3;-54.86
1229.4;-54.79
1229.5;-54.73
1229.6;-54.67
1229.7;-54.61
1229.8;-54.56
