Wavelength (nm);Intensity (dBm)
2251.0;2251.0
1200.0;-61.87
1200.1;-61.85
1200.2;-61.83
1200.3;-61.82
1200.4;-61.8
1200.5;-61.79
1200.6;-61.77
1200.7;-61.76
1200.8;-61.74
1200.9;-61.72
1201.0;-61.7
1201.1;-61.68
1201.2;-61.66
1201.3;-61.64
1201.4;-61.62
1201.5;-61.6
1201.6;-61.58
1201.7;-61.56
1201.8;-61.54
1201.9;-61.52
1202.0;-61.49
1202.1;-61.47
1202.2;-61.45
1202.3;-61.43
1202.4;-61.41
1202.5;-61.39
1202.6;-61.36
1202.7;-61.34
1202.8;-61.31
1202.9;-61.29
1203.0;-61.27
1203.1;-61.25
1203.2;-61.23
1203.3;-61.21
1203.4;-61.19
1203.5;-61.17
1203.6;-61.15
1203.7;-61.13
1203.8;-61.11
1203.9;-61.09
1204.0;-61.08
1204.1;-61.06
1204.2;-61.05
1204.3;-61.03
1204.4;-61.02
1204.5;-61.0
1204.6;-60.98
1204.7;-60.96
1204.8;-60.95
1204.9;-60.94
1205.0;-60.92
1205.1;-60.91
1205.2;-60.89
1205.3;-60.87
1205.4;-60.85
1205.5;-60.83
1205.6;-60.82
1205.7;-60.81
1205.8;-60.8
1205.9;-60.78
1206.0;-60.76
1206.1;-60.75
1206.2;-60.73
1206.3;-60.72
1206.4;-60.71
1206.5;-60.69
1206.6;-60.67
1206.7;-60.66
1206.8;-60.65
1206.9;-60.63
1207.0;-60.62
1207.1;-60.6
1207.2;-60.58
1207.3;-60.57
1207.4;-60.55
1207.5;-60.54
1207.6;-60.52
1207.7;-60.51
1207.8;-60.49
1207.9;-60.47
1208.0;-60.45
1208.1;-60.43
1208.2;-60.42
1208.3;-60.4
1208.4;-60.39
1208.5;-60.37
1208.6;-60.35
1208.7;-60.34
1208.8;-60.32
1208.9;-60.31
1209.0;-60.29
1209.1;-60.28
1209.2;-60.27
1209.3;-60.26
1209.4;-60.24
1209.5;-60.23
1209.6;-60.21
1209.7;-60.2
1209.8;-60.18
1209.9;-60.17
1210.0;-60.16
1210.1;-60.15
1210.2;-60.14
