Wavelength;Intensity_Meas;Intensity_Ref;Difference_dB
1200.0000;-61.4500;-57.0400;-4.4100
1200.1990;-61.4600;-57.0100;-4.4500
1200.3980;-61.4200;-56.9700;-4.4500
1200.5970;-61.4000;-56.9600;-4.4400
1200.7970;-61.3300;-56.9200;-4.4100
1200.9960;-61.2900;-56.9000;-4.3900
1201.1950;-61.2600;-56.8600;-4.4000
1201.3940;-61.2200;-56.8000;-4.4200
1201.5930;-61.1800;-56.7800;-4.4000
1201.7920;-61.0800;-56.7400;-4.3400
1201.9910;-61.0300;-56.6800;-4.3500
1202.1900;-60.9900;-56.6500;-4.3400
1202.3890;-60.9500;-56.5600;-4.3900
1202.5890;-60.8900;-56.5200;-4.3700
1202.7880;-60.8600;-56.4800;-4.3800
1202.9870;-60.8500;-56.4300;-4.4200
1203.1860;-60.8100;-56.3600;-4.4500
1203.3850;-60.7500;-56.3000;-4.4500
1203.5840;-60.7400;-56.3000;-4.4400
1203.7830;-60.6900;-56.2500;-4.4400
1203.9820;-60.7000;-56.2000;-4.5000
1204.1810;-60.6400;-56.1500;-4.4900
1204.3810;-60.6200;-56.1100;-4.5100
1204.5800;-60.6100;-56.1100;-4.5000
1204.7790;-60.5600;-56.0600;-4.5000
1204.9780;-60.5400;-56.0100;-4.5300
1205.1770;-60.5000;-56.0000;-4.5000
1205.3760;-60.4300;-55.9800;-4.4500
1205.5750;-60.4200;-55.9600;-4.4600
1205.7740;-60.4200;-55.9300;-4.4900
1205.9740;-60.3700;-55.9100;-4.4600
1206.1730;-60.2900;-55.9200;-4.3700
1206.3720;-60.2800;-55.8800;-4.4000
1206.5710;-60.2900;-55.8700;-4.4200
1206.7700;-60.2400;-55.8300;-4.4100
1206.9690;-60.2100;-55.8100;-4.4000
1207.1680;-60.1800;-55.8300;-4.3500
1207.3670;-60.1900;-55.7800;-4.4100
1207.5660;-60.1900;-55.7300;-4.4600
1207.7660;-60.1200;-55.7100;-4.4100
1207.9650;-60.1300;-55.6900;-4.4400
1208.1640;-60.1400;-55.6500;-4.4900
1208.3630;-60.1000;-55.5800;-4.5200
1208.5620;-60.0700;-55.5500;-4.5200
1208.7610;-60.0200;-55.5300;-4.4900
1208.9600;-59.9900;-55.4700;-4.5200
1209.1590;-59.9800;-55.4200;-4.5600
1209.3580;-59.9200;-55.3500;-4.5700
1209.5580;-59.8700;-55.3200;-4.5500
1209.7570;-59.8300;-55.2900;-4.5400
1209.9560;-59.7800;-55.2200;-4.5600
1210.1550;-59.7100;-55.1700;-4.5400
1210.3540;-59.6300;-55.1200;-4.5100
1210.5530;-59.6000;-55.0900;-4.5100
1210.7520;-59.5600;-55.0300;-4.5300
1210.9510;-59.5000;-54.9700;-4.5300
1211.1500;-59.4100;-54.9500;-4.4600
1211.3500;-59.3400;-54.9100;-4.4300
1211.5490;-59.3300;-54.8600;-4.4700
1211.7480;-59.2700;-54.8200;-4.4500
1211.9470;-59.1800;-54.7900;-4.3900
1212.1460;-59.1300;-54.7700;-4.3600
1212.3450;-59.0900;-54.7300;-4.3600
1212.5440;-59.0700;-54.6800;-4.3900
1212.7430;-58.9900;-54.6700;-4.3200
1212.9430;-58.9600;-54.6400;-4.3200
1213.1420;-58.9200;-54.6200;-4.3000
1213.3410;-58.9100;-54.5800;-4.3300
1213.5400;-58.8700;-54.5600;-4.3100
1213.7390;-58.8200;-54.5500;-4.2700
1213.9380;-58.8000;-54.5200;-4.2800
1214.1370;-58.7700;-54.4700;-4.3000
1214.3360;-58.7400;-54.4200;-4.3200
1214.5350;-58.7000;-54.4100;-4.2900
1214.7350;-58.6900;-54.3900;-4.3000
1214.9340;-58.6600;-54.3300;-4.3300
1215.1330;-58.6100;-54.2800;-4.3300
1215.3320;-58.5400;-54.2400;-4.3000
1215.5310;-58.5200;-54.2100;-4.3100
1215.7300;-58.4800;-54.1500;-4.3300
1215.9290;-58.4100;-54.0900;-4.3200
1216.1280;-58.3200;-54.0500;-4.2700
1216.3270;-58.2700;-53.9900;-4.2800
1216.5270;-58.2400;-53.9400;-4.3000
1216.7260;-58.1700;-53.8800;-4.2900
1216.9250;-58.0800;-53.8200;-4.2600
1217.1240;-58.0000;-53.7900;-4.2100
1217.3230;-57.9600;-53.7100;-4.2500
1217.5220;-57.9200;-53.6500;-4.2700
1217.7210;-57.8200;-53.6100;-4.2100
1217.9200;-57.7400;-53.5600;-4.1800
1218.1200;-57.7100;-53.5200;-4.1900
1218.3190;-57.6600;-53.4500;-4.2100
1218.5180;-57.6000;-53.4300;-4.1700
1218.7170;-57.5500;-53.4000;-4.1500
1218.9160;-57.5200;-53.3500;-4.1700
1219.1150;-57.5000;-53.3100;-4.1900
1219.3140;-57.4400;-53.2700;-4.1700
1219.5130;-57.4100;-53.2500;-4.1600
1219.7120;-57.4000;-53.2200;-4.1800
1219.9120;-57.4100;-53.1700;-4.2400
1220.1110;-57.3700;-53.1600;-4.2100
1220.3100;-57.3300;-53.1200;-4.2100
1220.5090;-57.3600;-53.0900;-4.2700
1220.7080;-57.3600;-53.0400;-4.3200
1220.9070;-57.3600;-53.0000;-4.3600
1221.1060;-57.3200;-52.9700;-4.3500
1221.3050;-57.3200;-52.9200;-4.4000
1221.5040;-57.3300;-52.8600;-4.4700
1221.7040;-57.3100;-52.8100;-4.5000
1221.9030;-57.2700;-52.7700;-4.5000
1222.1020;-57.2300;-52.7100;-4.5200
1222.3010;-57.2100;-52.6400;-4.5700
1222.5000;-57.1600;-52.5700;-4.5900
1222.6990;-57.1000;-52.5100;-4.5900
1222.8980;-57.0500;-52.4500;-4.6000
1223.0970;-57.0000;-52.3900;-4.6100
1223.2970;-56.9300;-52.3000;-4.6300
1223.4960;-56.8500;-52.2300;-4.6200
1223.6950;-56.7800;-52.1700;-4.6100
1223.8940;-56.7400;-52.1000;-4.6400
1224.0930;-56.6600;-52.0400;-4.6200
1224.2920;-56.5800;-51.9700;-4.6100
1224.4910;-56.5200;-51.8900;-4.6300
1224.6900;-56.4800;-51.8400;-4.6400
1224.8890;-56.4300;-51.7600;-4.6700
1225.0890;-56.3500;-51.7200;-4.6300
1225.2880;-56.2900;-51.6500;-4.6400
1225.4870;-56.2600;-51.5800;-4.6800
1225.6860;-56.2000;-51.5300;-4.6700
1225.8850;-56.1300;-51.4900;-4.6400
1226.0840;-56.0500;-51.4400;-4.6100
1226.2830;-56.0000;-51.3800;-4.6200
1226.4820;-55.9200;-51.3200;-4.6000
1226.6810;-55.8200;-51.2900;-4.5300
1226.8810;-55.7100;-51.2400;-4.4700
1227.0800;-55.6200;-51.1900;-4.4300
1227.2790;-55.5400;-51.1300;-4.4100
1227.4780;-55.4000;-51.0800;-4.3200
1227.6770;-55.2800;-51.0300;-4.2500
1227.8760;-55.1900;-50.9700;-4.2200
1228.0750;-55.0400;-50.9200;-4.1200
1228.2740;-54.9100;-50.8600;-4.0500
1228.4740;-54.7800;-50.7900;-3.9900
1228.6730;-54.6800;-50.7300;-3.9500
1228.8720;-54.5800;-50.6700;-3.9100
1229.0710;-54.4400;-50.6100;-3.8300
1229.2700;-54.3500;-50.5200;-3.8300
1229.4690;-54.2700;-50.4400;-3.8300
1229.6680;-54.1900;-50.3800;-3.8100
1229.8670;-54.1200;-50.3000;-3.8200
1230.0660;-54.0700;-50.2300;-3.8400
1230.2660;-54.0500;-50.1400;-3.9100
1230.4650;-54.0300;-50.0500;-3.9800
1230.6640;-54.0200;-49.9900;-4.0300
1230.8630;-54.0700;-49.9200;-4.1500
1231.0620;-54.1200;-49.8500;-4.2700
1231.2610;-54.1800;-49.7800;-4.4000
1231.4600;-54.2400;-49.7200;-4.5200
1231.6590;-54.3300;-49.6600;-4.6700
1231.8580;-54.4400;-49.5900;-4.8500
1232.0580;-54.5200;-49.5400;-4.9800
1232.2570;-54.6100;-49.4700;-5.1400
1232.4560;-54.7000;-49.4200;-5.2800
1232.6550;-54.7900;-49.3600;-5.4300
1232.8540;-54.8400;-49.2900;-5.5500
1233.0530;-54.8600;-49.2600;-5.6000
1233.2520;-54.8700;-49.1900;-5.6800
1233.4510;-54.8500;-49.1300;-5.7200
1233.6500;-54.7800;-49.0800;-5.7000
1233.8500;-54.6900;-49.0100;-5.6800
1234.0490;-54.5800;-48.9700;-5.6100
1234.2480;-54.4300;-48.8900;-5.5400
1234.4470;-54.2400;-48.8300;-5.4100
1234.6460;-54.0400;-48.7700;-5.2700
1234.8450;-53.8700;-48.7000;-5.1700
1235.0440;-53.6500;-48.6300;-5.0200
1235.2430;-53.4400;-48.5500;-4.8900
1235.4430;-53.2100;-48.4800;-4.7300
1235.6420;-53.0200;-48.3900;-4.6300
1235.8410;-52.8300;-48.3000;-4.5300
1236.0400;-52.6300;-48.2300;-4.4000
1236.2390;-52.4700;-48.1300;-4.3400
1236.4380;-52.3200;-48.0600;-4.2600
1236.6370;-52.1800;-47.9700;-4.2100
1236.8360;-52.0600;-47.8700;-4.1900
1237.0350;-51.9600;-47.7900;-4.1700
1237.2350;-51.9000;-47.7000;-4.2000
1237.4340;-51.8100;-47.6200;-4.1900
1237.6330;-51.7500;-47.5300;-4.2200
1237.8320;-51.7300;-47.4600;-4.2700
1238.0310;-51.6900;-47.3700;-4.3200
1238.2300;-51.6800;-47.2900;-4.3900
1238.4290;-51.6500;-47.2200;-4.4300
1238.6280;-51.6500;-47.1400;-4.5100
1238.8270;-51.6500;-47.0600;-4.5900
1239.0270;-51.6300;-46.9800;-4.6500
1239.2260;-51.6100;-46.9000;-4.7100
1239.4250;-51.6000;-46.8300;-4.7700
1239.6240;-51.5700;-46.7400;-4.8300
1239.8230;-51.5100;-46.6600;-4.8500
1240.0220;-51.4600;-46.5700;-4.8900
1240.2210;-51.4100;-46.4800;-4.9300
1240.4200;-51.3100;-46.4000;-4.9100
1240.6200;-51.2100;-46.3000;-4.9100
1240.8190;-51.1100;-46.2000;-4.9100
1241.0180;-50.9800;-46.0800;-4.9000
1241.2170;-50.8600;-45.9700;-4.8900
1241.4160;-50.7100;-45.8400;-4.8700
1241.6150;-50.5800;-45.7400;-4.8400
1241.8140;-50.4500;-45.6300;-4.8200
1242.0130;-50.3000;-45.5000;-4.8000
1242.2120;-50.1900;-45.3900;-4.8000
1242.4120;-50.0800;-45.2600;-4.8200
1242.6110;-49.9500;-45.1300;-4.8200
1242.8100;-49.8400;-45.0100;-4.8300
1243.0090;-49.7300;-44.8600;-4.8700
1243.2080;-49.6600;-44.7500;-4.9100
1243.4070;-49.5600;-44.6100;-4.9500
1243.6060;-49.4600;-44.4700;-4.9900
1243.8050;-49.4000;-44.3600;-5.0400
1244.0040;-49.3200;-44.2200;-5.1000
1244.2040;-49.2600;-44.1000;-5.1600
1244.4030;-49.1900;-43.9700;-5.2200
1244.6020;-49.1300;-43.8300;-5.3000
1244.8010;-49.0700;-43.7200;-5.3500
1245.0000;-49.0100;-43.5900;-5.4200
1245.1990;-48.9900;-43.4700;-5.5200
1245.3980;-48.9500;-43.3300;-5.6200
1245.5970;-48.9100;-43.2000;-5.7100
1245.7970;-48.8800;-43.0700;-5.8100
1245.9960;-48.8600;-42.9300;-5.9300
1246.1950;-48.8600;-42.8000;-6.0600
1246.3940;-48.8400;-42.6500;-6.1900
1246.5930;-48.8300;-42.5000;-6.3300
1246.7920;-48.8400;-42.3700;-6.4700
1246.9910;-48.8200;-42.2000;-6.6200
1247.1900;-48.8200;-42.0600;-6.7600
1247.3890;-48.8000;-41.9100;-6.8900
1247.5890;-48.7500;-41.7400;-7.0100
1247.7880;-48.6900;-41.6000;-7.0900
1247.9870;-48.6000;-41.4300;-7.1700
1248.1860;-48.5200;-41.2800;-7.2400
1248.3850;-48.3800;-41.1100;-7.2700
1248.5840;-48.2200;-40.9400;-7.2800
1248.7830;-48.0400;-40.8000;-7.2400
1248.9820;-47.8400;-40.6400;-7.2000
1249.1810;-47.6400;-40.4900;-7.1500
1249.3810;-47.4100;-40.3300;-7.0800
1249.5800;-47.1700;-40.1700;-7.0000
1249.7790;-46.9200;-40.0300;-6.8900
1249.9780;-46.6600;-39.8600;-6.8000
1250.1770;-46.4300;-39.7200;-6.7100
1250.3760;-46.1800;-39.5700;-6.6100
1250.5750;-45.9300;-39.4100;-6.5200
1250.7740;-45.6500;-39.2700;-6.3800
1250.9740;-45.4700;-39.1200;-6.3500
1251.1730;-45.2200;-38.9800;-6.2400
1251.3720;-44.9700;-38.8100;-6.1600
1251.5710;-44.7300;-38.6600;-6.0700
1251.7700;-44.4600;-38.5100;-5.9500
1251.9690;-44.1900;-38.3400;-5.8500
1252.1680;-43.8900;-38.2000;-5.6900
1252.3670;-43.5800;-38.0200;-5.5600
1252.5660;-43.2700;-37.8700;-5.4000
1252.7660;-42.9100;-37.7000;-5.2100
1252.9650;-42.5600;-37.5400;-5.0200
1253.1640;-42.1700;-37.3800;-4.7900
1253.3630;-41.7700;-37.1900;-4.5800
1253.5620;-41.3800;-37.0300;-4.3500
1253.7610;-40.9700;-36.8600;-4.1100
1253.9600;-40.5800;-36.7000;-3.8800
1254.1590;-40.1600;-36.5500;-3.6100
1254.3580;-39.7600;-36.3700;-3.3900
1254.5580;-39.4100;-36.2200;-3.1900
1254.7570;-39.0400;-36.0500;-2.9900
1254.9560;-38.7000;-35.8700;-2.8300
1255.1550;-38.3800;-35.7500;-2.6300
1255.3540;-38.0900;-35.5900;-2.5000
1255.5530;-37.8300;-35.4700;-2.3600
1255.7520;-37.5900;-35.3100;-2.2800
1255.9510;-37.3900;-35.1600;-2.2300
1256.1500;-37.2000;-35.0200;-2.1800
1256.3500;-37.0500;-34.8700;-2.1800
1256.5490;-36.9400;-34.7500;-2.1900
1256.7480;-36.8400;-34.6000;-2.2400
1256.9470;-36.7900;-34.4600;-2.3300
1257.1460;-36.7500;-34.3100;-2.4400
1257.3450;-36.7500;-34.1600;-2.5900
1257.5440;-36.7800;-34.0300;-2.7500
1257.7430;-36.8300;-33.8700;-2.9600
1257.9430;-36.9200;-33.7300;-3.1900
1258.1420;-37.0200;-33.5700;-3.4500
1258.3410;-37.1500;-33.4200;-3.7300
1258.5400;-37.3000;-33.2800;-4.0200
1258.7390;-37.4500;-33.1100;-4.3400
1258.9380;-37.6300;-32.9600;-4.6700
1259.1370;-37.8000;-32.8000;-5.0000
1259.3360;-37.9900;-32.6400;-5.3500
1259.5350;-38.1900;-32.4900;-5.7000
1259.7350;-38.3600;-32.3200;-6.0400
1259.9340;-38.5600;-32.1700;-6.3900
1260.1330;-38.7300;-32.0200;-6.7100
1260.3320;-38.9000;-31.8600;-7.0400
1260.5310;-39.0600;-31.7200;-7.3400
1260.7300;-39.2000;-31.5600;-7.6400
1260.9290;-39.3300;-31.4100;-7.9200
1261.1280;-39.4200;-31.2500;-8.1700
1261.3270;-39.5000;-31.1100;-8.3900
1261.5270;-39.5200;-30.9800;-8.5400
1261.7260;-39.4900;-30.8300;-8.6600
1261.9250;-39.4000;-30.6900;-8.7100
1262.1240;-39.2300;-30.5400;-8.6900
1262.3230;-38.9800;-30.4000;-8.5800
1262.5220;-38.6300;-30.2700;-8.3600
1262.7210;-38.2000;-30.1300;-8.0700
1262.9200;-37.7100;-30.0000;-7.7100
1263.1200;-37.1400;-29.8500;-7.2900
1263.3190;-36.5500;-29.7100;-6.8400
1263.5180;-35.7900;-29.5800;-6.2100
1263.7170;-35.2600;-29.4400;-5.8200
1263.9160;-34.6000;-29.3000;-5.3000
1264.1150;-33.9600;-29.1500;-4.8100
1264.3140;-33.3300;-29.0100;-4.3200
