Wavelength;Intensity_Meas;Intensity_Ref;Difference_dB
1200.0000;-61.3000;-57.0400;-4.2600
1200.1990;-61.2800;-57.0100;-4.2700
1200.3980;-61.2700;-56.9700;-4.3000
1200.5970;-61.2600;-56.9600;-4.3000
1200.7970;-61.2000;-56.9200;-4.2800
1200.9960;-61.1400;-56.9000;-4.2400
1201.1950;-61.0900;-56.8600;-4.2300
1201.3940;-61.0600;-56.8000;-4.2600
1201.5930;-61.0400;-56.7800;-4.2600
1201.7920;-60.9400;-56.7400;-4.2000
1201.9910;-60.8700;-56.6800;-4.1900
1202.1900;-60.8300;-56.6500;-4.1800
1202.3890;-60.7800;-56.5600;-4.2200
1202.5890;-60.7000;-56.5200;-4.1800
1202.7880;-60.6300;-56.4800;-4.1500
1202.9870;-60.5900;-56.4300;-4.1600
1203.1860;-60.5400;-56.3600;-4.1800
1203.3850;-60.4700;-56.3000;-4.1700
1203.5840;-60.4000;-56.3000;-4.1000
1203.7830;-60.3800;-56.2500;-4.1300
1203.9820;-60.3600;-56.2000;-4.1600
1204.1810;-60.2900;-56.1500;-4.1400
1204.3810;-60.2600;-56.1100;-4.1500
1204.5800;-60.2100;-56.1100;-4.1000
1204.7790;-60.1700;-56.0600;-4.1100
1204.9780;-60.1600;-56.0100;-4.1500
1205.1770;-60.1200;-56.0000;-4.1200
1205.3760;-60.0800;-55.9800;-4.1000
1205.5750;-60.0700;-55.9600;-4.1100
1205.7740;-60.0500;-55.9300;-4.1200
1205.9740;-60.0500;-55.9100;-4.1400
1206.1730;-60.0000;-55.9200;-4.0800
1206.3720;-60.0300;-55.8800;-4.1500
1206.5710;-60.0500;-55.8700;-4.1800
1206.7700;-60.0100;-55.8300;-4.1800
1206.9690;-60.0000;-55.8100;-4.1900
1207.1680;-60.0200;-55.8300;-4.1900
1207.3670;-60.0400;-55.7800;-4.2600
1207.5660;-60.0100;-55.7300;-4.2800
1207.7660;-59.9900;-55.7100;-4.2800
1207.9650;-60.0100;-55.6900;-4.3200
1208.1640;-60.0200;-55.6500;-4.3700
1208.3630;-60.0100;-55.5800;-4.4300
1208.5620;-59.9400;-55.5500;-4.3900
1208.7610;-59.9100;-55.5300;-4.3800
1208.9600;-59.9200;-55.4700;-4.4500
1209.1590;-59.8800;-55.4200;-4.4600
1209.3580;-59.8200;-55.3500;-4.4700
1209.5580;-59.7300;-55.3200;-4.4100
1209.7570;-59.7300;-55.2900;-4.4400
1209.9560;-59.6800;-55.2200;-4.4600
1210.1550;-59.6100;-55.1700;-4.4400
1210.3540;-59.5200;-55.1200;-4.4000
1210.5530;-59.4500;-55.0900;-4.3600
1210.7520;-59.4000;-55.0300;-4.3700
1210.9510;-59.3600;-54.9700;-4.3900
1211.1500;-59.2400;-54.9500;-4.2900
1211.3500;-59.1700;-54.9100;-4.2600
1211.5490;-59.1400;-54.8600;-4.2800
1211.7480;-59.0600;-54.8200;-4.2400
1211.9470;-58.9700;-54.7900;-4.1800
1212.1460;-58.9000;-54.7700;-4.1300
1212.3450;-58.8600;-54.7300;-4.1300
1212.5440;-58.8200;-54.6800;-4.1400
1212.7430;-58.7300;-54.6700;-4.0600
1212.9430;-58.6700;-54.6400;-4.0300
1213.1420;-58.6400;-54.6200;-4.0200
1213.3410;-58.6300;-54.5800;-4.0500
1213.5400;-58.5600;-54.5600;-4.0000
1213.7390;-58.5000;-54.5500;-3.9500
1213.9380;-58.4900;-54.5200;-3.9700
1214.1370;-58.4600;-54.4700;-3.9900
1214.3360;-58.4100;-54.4200;-3.9900
1214.5350;-58.3500;-54.4100;-3.9400
1214.7350;-58.3400;-54.3900;-3.9500
1214.9340;-58.3100;-54.3300;-3.9800
1215.1330;-58.2500;-54.2800;-3.9700
1215.3320;-58.1800;-54.2400;-3.9400
1215.5310;-58.1500;-54.2100;-3.9400
1215.7300;-58.1200;-54.1500;-3.9700
1215.9290;-58.0700;-54.0900;-3.9800
1216.1280;-57.9700;-54.0500;-3.9200
1216.3270;-57.9200;-53.9900;-3.9300
1216.5270;-57.9000;-53.9400;-3.9600
1216.7260;-57.8200;-53.8800;-3.9400
1216.9250;-57.7400;-53.8200;-3.9200
1217.1240;-57.6600;-53.7900;-3.8700
1217.3230;-57.6300;-53.7100;-3.9200
1217.5220;-57.5800;-53.6500;-3.9300
1217.7210;-57.4800;-53.6100;-3.8700
1217.9200;-57.4200;-53.5600;-3.8600
1218.1200;-57.3700;-53.5200;-3.8500
1218.3190;-57.3400;-53.4500;-3.8900
1218.5180;-57.2600;-53.4300;-3.8300
1218.7170;-57.2100;-53.4000;-3.8100
1218.9160;-57.2000;-53.3500;-3.8500
1219.1150;-57.1700;-53.3100;-3.8600
1219.3140;-57.1200;-53.2700;-3.8500
1219.5130;-57.0900;-53.2500;-3.8400
1219.7120;-57.0900;-53.2200;-3.8700
1219.9120;-57.1100;-53.1700;-3.9400
1220.1110;-57.0900;-53.1600;-3.9300
1220.3100;-57.0800;-53.1200;-3.9600
1220.5090;-57.1100;-53.0900;-4.0200
1220.7080;-57.1400;-53.0400;-4.1000
1220.9070;-57.1600;-53.0000;-4.1600
1221.1060;-57.1600;-52.9700;-4.1900
1221.3050;-57.2100;-52.9200;-4.2900
1221.5040;-57.2500;-52.8600;-4.3900
1221.7040;-57.2800;-52.8100;-4.4700
1221.9030;-57.3000;-52.7700;-4.5300
1222.1020;-57.3200;-52.7100;-4.6100
1222.3010;-57.3700;-52.6400;-4.7300
1222.5000;-57.3700;-52.5700;-4.8000
1222.6990;-57.3600;-52.5100;-4.8500
1222.8980;-57.3800;-52.4500;-4.9300
1223.0970;-57.3800;-52.3900;-4.9900
1223.2970;-57.3700;-52.3000;-5.0700
1223.4960;-57.3200;-52.2300;-5.0900
1223.6950;-57.2900;-52.1700;-5.1200
1223.8940;-57.2900;-52.1000;-5.1900
1224.0930;-57.2400;-52.0400;-5.2000
1224.2920;-57.1900;-51.9700;-5.2200
1224.4910;-57.1300;-51.8900;-5.2400
1224.6900;-57.1000;-51.8400;-5.2600
1224.8890;-57.0600;-51.7600;-5.3000
1225.0890;-57.0000;-51.7200;-5.2800
1225.2880;-56.9500;-51.6500;-5.3000
1225.4870;-56.9100;-51.5800;-5.3300
1225.6860;-56.8700;-51.5300;-5.3400
1225.8850;-56.8300;-51.4900;-5.3400
1226.0840;-56.7600;-51.4400;-5.3200
1226.2830;-56.7300;-51.3800;-5.3500
1226.4820;-56.6700;-51.3200;-5.3500
1226.6810;-56.6000;-51.2900;-5.3100
1226.8810;-56.5400;-51.2400;-5.3000
1227.0800;-56.4600;-51.1900;-5.2700
1227.2790;-56.3900;-51.1300;-5.2600
1227.4780;-56.2700;-51.0800;-5.1900
1227.6770;-56.1500;-51.0300;-5.1200
1227.8760;-56.0600;-50.9700;-5.0900
1228.0750;-55.9000;-50.9200;-4.9800
1228.2740;-55.7000;-50.8600;-4.8400
