Wavelength;Intensity_Meas;Intensity_Ref;Difference_dB
1550.0000;-86.2300;-24.1800;-62.0500
1550.1000;-86.2400;-24.1700;-62.0700
1550.2000;-86.5900;-24.1500;-62.4400
1550.3000;-86.4100;-24.1400;-62.2700
1550.4000;-86.5900;-24.1200;-62.4700
1550.5000;-87.4400;-24.1000;-63.3400
1550.6000;-88.2400;-24.0900;-64.1500
1550.7000;-89.6600;-24.0700;-65.5900
1550.8000;-93.0700;-24.0500;-69.0200
1550.9000;-210.0000;-24.0300;-185.9700
1551.0000;-210.0000;-24.0200;-185.9800
1551.1000;-210.0000;-24.0000;-186.0000
1551.2000;-210.0000;-23.9800;-186.0200
1551.3000;-210.0000;-23.9600;-186.0400
1551.4000;-210.0000;-23.9400;-186.0600
1551.5000;-210.0000;-23.9200;-186.0800
1551.6000;-210.0000;-23.9000;-186.1000
1551.7000;-210.0000;-23.8800;-186.1200
1551.8000;-92.8900;-23.8600;-69.0300
1551.9000;-92.1800;-23.8400;-68.3400
1552.0000;-93.6100;-23.8200;-69.7900
1552.1000;-93.3300;-23.8100;-69.5200
1552.2000;-90.3200;-23.7900;-66.5300
1552.3000;-89.7900;-23.7700;-66.0200
1552.4000;-91.6800;-23.7600;-67.9200
1552.5000;-94.0500;-23.7400;-70.3100
1552.6000;-93.2600;-23.7200;-69.5400
1552.7000;-91.4500;-23.7100;-67.7400
1552.8000;-93.6800;-23.6900;-69.9900
1552.9000;-94.9300;-23.6700;-71.2600
1553.0000;-92.4800;-23.6600;-68.8200
1553.1000;-93.1900;-23.6400;-69.5500
1553.2000;-94.0400;-23.6300;-70.4100
1553.3000;-92.0900;-23.6100;-68.4800
1553.4000;-90.0100;-23.5900;-66.4200
1553.5000;-88.5400;-23.5800;-64.9600
1553.6000;-87.4600;-23.5600;-63.9000
1553.7000;-87.0600;-23.5400;-63.5200
1553.8000;-85.8800;-23.5300;-62.3500
1553.9000;-84.9300;-23.5100;-61.4200
1554.0000;-84.8600;-23.4900;-61.3700
1554.1000;-84.6400;-23.4800;-61.1600
1554.2000;-84.8700;-23.4700;-61.4000
1554.3000;-85.3900;-23.4500;-61.9400
1554.4000;-86.1900;-23.4400;-62.7500
1554.5000;-86.9300;-23.4200;-63.5100
1554.6000;-87.5600;-23.4000;-64.1600
1554.7000;-88.1900;-23.3900;-64.8000
1554.8000;-87.8300;-23.3700;-64.4600
1554.9000;-86.9200;-23.3600;-63.5600
1555.0000;-85.9800;-23.3400;-62.6400
1555.1000;-85.6300;-23.3200;-62.3100
1555.2000;-85.2800;-23.3100;-61.9700
1555.3000;-84.9500;-23.2900;-61.6600
1555.4000;-84.3300;-23.2700;-61.0600
1555.5000;-84.1100;-23.2500;-60.8600
1555.6000;-84.5200;-23.2400;-61.2800
1555.7000;-84.6300;-23.2200;-61.4100
1555.8000;-85.1500;-23.2000;-61.9500
1555.9000;-86.7100;-23.1900;-63.5200
1556.0000;-88.3500;-23.1700;-65.1800
1556.1000;-88.9500;-23.1600;-65.7900
1556.2000;-90.0400;-23.1400;-66.9000
1556.3000;-89.7200;-23.1200;-66.6000
1556.4000;-88.9600;-23.1100;-65.8500
1556.5000;-88.4300;-23.0900;-65.3400
1556.6000;-87.3100;-23.0800;-64.2300
1556.7000;-86.9800;-23.0600;-63.9200
1556.8000;-87.2900;-23.0500;-64.2400
1556.9000;-86.8900;-23.0300;-63.8600
1557.0000;-86.4400;-23.0200;-63.4200
1557.1000;-86.4300;-23.0000;-63.4300
1557.2000;-86.0400;-22.9900;-63.0500
1557.3000;-86.2100;-22.9700;-63.2400
1557.4000;-87.2200;-22.9600;-64.2600
1557.5000;-87.3300;-22.9400;-64.3900
1557.6000;-86.4500;-22.9300;-63.5200
1557.7000;-86.1100;-22.9100;-63.2000
1557.8000;-85.9500;-22.9000;-63.0500
1557.9000;-86.1000;-22.8800;-63.2200
1558.0000;-86.8900;-22.8600;-64.0300
1558.1000;-87.5400;-22.8500;-64.6900
1558.2000;-87.9100;-22.8300;-65.0800
1558.3000;-88.2500;-22.8100;-65.4400
1558.4000;-88.1000;-22.8000;-65.3000
1558.5000;-88.7900;-22.7800;-66.0100
1558.6000;-91.8100;-22.7600;-69.0500
1558.7000;-92.4800;-22.7500;-69.7300
