Wavelength;Intensity_Meas;Intensity_Ref;Difference_dB
1550.0000;-92.8500;-24.1800;-68.6700
1550.1000;-95.6900;-24.1700;-71.5200
1550.2000;-91.8100;-24.1500;-67.6600
1550.3000;-90.5600;-24.1400;-66.4200
1550.4000;-93.2900;-24.1200;-69.1700
1550.5000;-210.0000;-24.1000;-185.9000
1550.6000;-210.0000;-24.0900;-185.9100
1550.7000;-210.0000;-24.0700;-185.9300
1550.8000;-101.4200;-24.0500;-77.3700
1550.9000;-96.9700;-24.0300;-72.9400
1551.0000;-97.6500;-24.0200;-73.6300
1551.1000;-97.0200;-24.0000;-73.0200
1551.2000;-95.2500;-23.9800;-71.2700
1551.3000;-94.6700;-23.9600;-70.7100
1551.4000;-95.8000;-23.9400;-71.8600
1551.5000;-100.7600;-23.9200;-76.8400
1551.6000;-210.0000;-23.9000;-186.1000
1551.7000;-210.0000;-23.8800;-186.1200
1551.8000;-210.0000;-23.8600;-186.1400
1551.9000;-210.0000;-23.8400;-186.1600
1552.0000;-210.0000;-23.8200;-186.1800
1552.1000;-210.0000;-23.8100;-186.1900
1552.2000;-210.0000;-23.7900;-186.2100
1552.3000;-210.0000;-23.7700;-186.2300
1552.4000;-210.0000;-23.7600;-186.2400
1552.5000;-210.0000;-23.7400;-186.2600
1552.6000;-100.3200;-23.7200;-76.6000
1552.7000;-94.2000;-23.7100;-70.4900
1552.8000;-92.0000;-23.6900;-68.3100
1552.9000;-90.4100;-23.6700;-66.7400
1553.0000;-88.5500;-23.6600;-64.8900
1553.1000;-87.5400;-23.6400;-63.9000
1553.2000;-87.3300;-23.6300;-63.7000
1553.3000;-87.5000;-23.6100;-63.8900
1553.4000;-87.5700;-23.5900;-63.9800
1553.5000;-87.2300;-23.5800;-63.6500
1553.6000;-87.2100;-23.5600;-63.6500
1553.7000;-87.5500;-23.5400;-64.0100
1553.8000;-87.6400;-23.5300;-64.1100
1553.9000;-88.2400;-23.5100;-64.7300
1554.0000;-89.7100;-23.4900;-66.2200
1554.1000;-89.8800;-23.4800;-66.4000
1554.2000;-88.3400;-23.4700;-64.8700
1554.3000;-87.7500;-23.4500;-64.3000
1554.4000;-87.7600;-23.4400;-64.3200
1554.5000;-87.2900;-23.4200;-63.8700
1554.6000;-86.8300;-23.4000;-63.4300
1554.7000;-86.8100;-23.3900;-63.4200
1554.8000;-87.5400;-23.3700;-64.1700
1554.9000;-88.0500;-23.3600;-64.6900
1555.0000;-87.8200;-23.3400;-64.4800
1555.1000;-87.9100;-23.3200;-64.5900
1555.2000;-89.2000;-23.3100;-65.8900
1555.3000;-89.6300;-23.2900;-66.3400
1555.4000;-89.4900;-23.2700;-66.2200
1555.5000;-91.6900;-23.2500;-68.4400
1555.6000;-92.1700;-23.2400;-68.9300
1555.7000;-90.3300;-23.2200;-67.1100
1555.8000;-88.3300;-23.2000;-65.1300
1555.9000;-86.4900;-23.1900;-63.3000
1556.0000;-85.6800;-23.1700;-62.5100
1556.1000;-85.4600;-23.1600;-62.3000
1556.2000;-85.0900;-23.1400;-61.9500
1556.3000;-84.7300;-23.1200;-61.6100
1556.4000;-84.0600;-23.1100;-60.9500
1556.5000;-83.5700;-23.0900;-60.4800
1556.6000;-83.7500;-23.0800;-60.6700
1556.7000;-84.2900;-23.0600;-61.2300
1556.8000;-85.2700;-23.0500;-62.2200
1556.9000;-86.0400;-23.0300;-63.0100
1557.0000;-86.0100;-23.0200;-62.9900
1557.1000;-86.4200;-23.0000;-63.4200
1557.2000;-87.2100;-22.9900;-64.2200
1557.3000;-88.7400;-22.9700;-65.7700
1557.4000;-93.5300;-22.9600;-70.5700
1557.5000;-101.0100;-22.9400;-78.0700
1557.6000;-210.0000;-22.9300;-187.0700
1557.7000;-210.0000;-22.9100;-187.0900
1557.8000;-210.0000;-22.9000;-187.1000
1557.9000;-210.0000;-22.8800;-187.1200
1558.0000;-210.0000;-22.8600;-187.1400
1558.1000;-210.0000;-22.8500;-187.1500
1558.2000;-95.8400;-22.8300;-73.0100
1558.3000;-92.0300;-22.8100;-69.2200
1558.4000;-89.9400;-22.8000;-67.1400
1558.5000;-88.6100;-22.7800;-65.8300
1558.6000;-87.6000;-22.7600;-64.8400
1558.7000;-86.9400;-22.7500;-64.1900
1558.8000;-86.7600;-22.7300;-64.0300
1558.9000;-87.1800;-22.7200;-64.4600
1559.0000;-87.6900;-22.7000;-64.9900
1559.1000;-87.6900;-22.6900;-65.0000
1559.2000;-87.7100;-22.6700;-65.0400
1559.3000;-87.7700;-22.6600;-65.1100
1559.4000;-88.2700;-22.6500;-65.6200
1559.5000;-88.9600;-22.6300;-66.3300
1559.6000;-89.1200;-22.6200;-66.5000
1559.7000;-88.8900;-22.6100;-66.2800
1559.8000;-88.4200;-22.5900;-65.8300
1559.9000;-87.8400;-22.5800;-65.2600
1560.0000;-87.6700;-22.5700;-65.1000
1560.1000;-87.9400;-22.5500;-65.3900
1560.2000;-89.6400;-22.5400;-67.1000
1560.3000;-92.2000;-22.5200;-69.6800
1560.4000;-91.6100;-22.5100;-69.1000
1560.5000;-91.3400;-22.4900;-68.8500
1560.6000;-91.4700;-22.4800;-68.9900
1560.7000;-92.8900;-22.4700;-70.4200
1560.8000;-94.7100;-22.4500;-72.2600
1560.9000;-93.4100;-22.4400;-70.9700
1561.0000;-92.4100;-22.4300;-69.9800
1561.1000;-91.4200;-22.4200;-69.0000
1561.2000;-89.8200;-22.4100;-67.4100
1561.3000;-89.7500;-22.3900;-67.3600
1561.4000;-91.8400;-22.3800;-69.4600
1561.5000;-93.5500;-22.3700;-71.1800
1561.6000;-92.5200;-22.3600;-70.1600
1561.7000;-90.8400;-22.3400;-68.5000
1561.8000;-90.3000;-22.3300;-67.9700
1561.9000;-90.0300;-22.3200;-67.7100
1562.0000;-89.4000;-22.3100;-67.0900
1562.1000;-89.6300;-22.2900;-67.3400
1562.2000;-89.5100;-22.2800;-67.2300
1562.3000;-88.6800;-22.2700;-66.4100
1562.4000;-88.3400;-22.2500;-66.0900
1562.5000;-88.3400;-22.2400;-66.1000
1562.6000;-88.3800;-22.2300;-66.1500
1562.7000;-87.4200;-22.2100;-65.2100
1562.8000;-86.6400;-22.2000;-64.4400
1562.9000;-86.9500;-22.1900;-64.7600
1563.0000;-87.2000;-22.1700;-65.0300
1563.1000;-87.4500;-22.1600;-65.2900
1563.2000;-88.4200;-22.1500;-66.2700
1563.3000;-88.6700;-22.1300;-66.5400
1563.4000;-88.0600;-22.1200;-65.9400
1563.5000;-88.1000;-22.1100;-65.9900
1563.6000;-89.0700;-22.0900;-66.9800
1563.7000;-91.6800;-22.0800;-69.6000
1563.8000;-93.9900;-22.0700;-71.9200
1563.9000;-92.0600;-22.0600;-70.0000
1564.0000;-91.5200;-22.0400;-69.4800
1564.1000;-91.0500;-22.0300;-69.0200
1564.2000;-88.9200;-22.0200;-66.9000
1564.3000;-87.8000;-22.0100;-65.7900
1564.4000;-86.9100;-21.9900;-64.9200
1564.5000;-86.1300;-21.9800;-64.1500
1564.6000;-85.8500;-21.9700;-63.8800
1564.7000;-85.5600;-21.9500;-63.6100
