Wavelength;Intensity_Meas;Intensity_Ref;Difference_dB
1550.0000;-91.2100;-24.1800;-67.0300
1550.1000;-89.0500;-24.1700;-64.8800
1550.2000;-89.3500;-24.1500;-65.2000
1550.3000;-91.6800;-24.1400;-67.5400
1550.4000;-92.9200;-24.1200;-68.8000
1550.5000;-92.4700;-24.1000;-68.3700
1550.6000;-91.2900;-24.0900;-67.2000
1550.7000;-91.2100;-24.0700;-67.1400
1550.8000;-90.7000;-24.0500;-66.6500
1550.9000;-88.1200;-24.0300;-64.0900
1551.0000;-86.8000;-24.0200;-62.7800
1551.1000;-86.8300;-24.0000;-62.8300
1551.2000;-87.4000;-23.9800;-63.4200
1551.3000;-87.8000;-23.9600;-63.8400
1551.4000;-88.6600;-23.9400;-64.7200
1551.5000;-90.8200;-23.9200;-66.9000
1551.6000;-92.8200;-23.9000;-68.9200
1551.7000;-91.0800;-23.8800;-67.2000
1551.8000;-91.9600;-23.8600;-68.1000
1551.9000;-210.0000;-23.8400;-186.1600
1552.0000;-210.0000;-23.8200;-186.1800
1552.1000;-210.0000;-23.8100;-186.1900
1552.2000;-210.0000;-23.7900;-186.2100
1552.3000;-210.0000;-23.7700;-186.2300
1552.4000;-210.0000;-23.7600;-186.2400
1552.5000;-96.2700;-23.7400;-72.5300
1552.6000;-91.6300;-23.7200;-67.9100
1552.7000;-92.4200;-23.7100;-68.7100
1552.8000;-94.2900;-23.6900;-70.6000
1552.9000;-90.5900;-23.6700;-66.9200
1553.0000;-90.1500;-23.6600;-66.4900
1553.1000;-91.4500;-23.6400;-67.8100
1553.2000;-90.2700;-23.6300;-66.6400
1553.3000;-89.4100;-23.6100;-65.8000
1553.4000;-89.9600;-23.5900;-66.3700
1553.5000;-91.6200;-23.5800;-68.0400
1553.6000;-93.5900;-23.5600;-70.0300
1553.7000;-93.9600;-23.5400;-70.4200
1553.8000;-94.1300;-23.5300;-70.6000
1553.9000;-210.0000;-23.5100;-186.4900
1554.0000;-210.0000;-23.4900;-186.5100
1554.1000;-210.0000;-23.4800;-186.5200
1554.2000;-210.0000;-23.4700;-186.5300
1554.3000;-210.0000;-23.4500;-186.5500
1554.4000;-210.0000;-23.4400;-186.5600
1554.5000;-210.0000;-23.4200;-186.5800
1554.6000;-210.0000;-23.4000;-186.6000
1554.7000;-95.0800;-23.3900;-71.6900
1554.8000;-89.9300;-23.3700;-66.5600
1554.9000;-87.4300;-23.3600;-64.0700
1555.0000;-86.0600;-23.3400;-62.7200
1555.1000;-85.3400;-23.3200;-62.0200
1555.2000;-84.6200;-23.3100;-61.3100
1555.3000;-84.0100;-23.2900;-60.7200
1555.4000;-83.8100;-23.2700;-60.5400
1555.5000;-84.2000;-23.2500;-60.9500
1555.6000;-84.6900;-23.2400;-61.4500
1555.7000;-85.2000;-23.2200;-61.9800
1555.8000;-86.3900;-23.2000;-63.1900
1555.9000;-87.7200;-23.1900;-64.5300
1556.0000;-88.6000;-23.1700;-65.4300
1556.1000;-89.4200;-23.1600;-66.2600
1556.2000;-92.1100;-23.1400;-68.9700
1556.3000;-94.6800;-23.1200;-71.5600
1556.4000;-96.4800;-23.1100;-73.3700
1556.5000;-97.9600;-23.0900;-74.8700
1556.6000;-95.0500;-23.0800;-71.9700
1556.7000;-92.6900;-23.0600;-69.6300
1556.8000;-90.1500;-23.0500;-67.1000
1556.9000;-88.8600;-23.0300;-65.8300
1557.0000;-88.3600;-23.0200;-65.3400
1557.1000;-88.2500;-23.0000;-65.2500
1557.2000;-87.5500;-22.9900;-64.5600
1557.3000;-87.0200;-22.9700;-64.0500
1557.4000;-87.1200;-22.9600;-64.1600
1557.5000;-87.4800;-22.9400;-64.5400
1557.6000;-88.3100;-22.9300;-65.3800
1557.7000;-90.5300;-22.9100;-67.6200
1557.8000;-93.9300;-22.9000;-71.0300
1557.9000;-92.0900;-22.8800;-69.2100
1558.0000;-90.2000;-22.8600;-67.3400
1558.1000;-88.6000;-22.8500;-65.7500
1558.2000;-86.7700;-22.8300;-63.9400
1558.3000;-85.5500;-22.8100;-62.7400
1558.4000;-84.9400;-22.8000;-62.1400
1558.5000;-84.6700;-22.7800;-61.8900
1558.6000;-84.3700;-22.7600;-61.6100
1558.7000;-83.8700;-22.7500;-61.1200
1558.8000;-83.5000;-22.7300;-60.7700
1558.9000;-83.6500;-22.7200;-60.9300
1559.0000;-84.1600;-22.7000;-61.4600
1559.1000;-84.9700;-22.6900;-62.2800
1559.2000;-86.1200;-22.6700;-63.4500
1559.3000;-87.6700;-22.6600;-65.0100
1559.4000;-88.8400;-22.6500;-66.1900
1559.5000;-88.7900;-22.6300;-66.1600
1559.6000;-88.2900;-22.6200;-65.6700
1559.7000;-87.2800;-22.6100;-64.6700
1559.8000;-86.5400;-22.5900;-63.9500
1559.9000;-86.6000;-22.5800;-64.0200
1560.0000;-86.7600;-22.5700;-64.1900
1560.1000;-86.4400;-22.5500;-63.8900
1560.2000;-85.6700;-22.5400;-63.1300
1560.3000;-84.8300;-22.5200;-62.3100
1560.4000;-84.6800;-22.5100;-62.1700
1560.5000;-84.8300;-22.4900;-62.3400
1560.6000;-84.6800;-22.4800;-62.2000
1560.7000;-84.7800;-22.4700;-62.3100
1560.8000;-84.7700;-22.4500;-62.3200
1560.9000;-84.7300;-22.4400;-62.2900
1561.0000;-84.7400;-22.4300;-62.3100
1561.1000;-84.7200;-22.4200;-62.3000
1561.2000;-84.8200;-22.4100;-62.4100
1561.3000;-85.1500;-22.3900;-62.7600
1561.4000;-85.3900;-22.3800;-63.0100
1561.5000;-85.3400;-22.3700;-62.9700
1561.6000;-85.6300;-22.3600;-63.2700
1561.7000;-86.1800;-22.3400;-63.8400
1561.8000;-87.6100;-22.3300;-65.2800
1561.9000;-88.4200;-22.3200;-66.1000
1562.0000;-87.8000;-22.3100;-65.4900
1562.1000;-87.7600;-22.2900;-65.4700
1562.2000;-88.8800;-22.2800;-66.6000
1562.3000;-90.0300;-22.2700;-67.7600
1562.4000;-89.4800;-22.2500;-67.2300
1562.5000;-89.0200;-22.2400;-66.7800
1562.6000;-88.0600;-22.2300;-65.8300
1562.7000;-86.6500;-22.2100;-64.4400
1562.8000;-85.5700;-22.2000;-63.3700
1562.9000;-85.2600;-22.1900;-63.0700
1563.0000;-85.2000;-22.1700;-63.0300
1563.1000;-85.0900;-22.1600;-62.9300
1563.2000;-84.9800;-22.1500;-62.8300
1563.3000;-84.6300;-22.1300;-62.5000
1563.4000;-84.2900;-22.1200;-62.1700
1563.5000;-84.2200;-22.1100;-62.1100
1563.6000;-84.7100;-22.0900;-62.6200
1563.7000;-85.7200;-22.0800;-63.6400
1563.8000;-86.1700;-22.0700;-64.1000
1563.9000;-85.7500;-22.0600;-63.6900
1564.0000;-85.6000;-22.0400;-63.5600
1564.1000;-86.0200;-22.0300;-63.9900
1564.2000;-86.4800;-22.0200;-64.4600
1564.3000;-86.8000;-22.0100;-64.7900
1564.4000;-87.0700;-21.9900;-65.0800
1564.5000;-87.0200;-21.9800;-65.0400
1564.6000;-86.8500;-21.9700;-64.8800
1564.7000;-87.1500;-21.9500;-65.2000
1564.8000;-87.6600;-21.9400;-65.7200
1564.9000;-88.2900;-21.9300;-66.3600
1565.0000;-88.8900;-21.9200;-66.9700
1565.1000;-89.2600;-21.9000;-67.3600
1565.2000;-89.1500;-21.8900;-67.2600
1565.3000;-89.3100;-21.8800;-67.4300
1565.4000;-89.3600;-21.8700;-67.4900
1565.5000;-89.4700;-21.8600;-67.6100
1565.6000;-88.9500;-21.8400;-67.1100
1565.7000;-86.9900;-21.8300;-65.1600
1565.8000;-85.8900;-21.8200;-64.0700
1565.9000;-85.3000;-21.8100;-63.4900
1566.0000;-85.1900;-21.7900;-63.4000
1566.1000;-84.8800;-21.7800;-63.1000
1566.2000;-84.1200;-21.7700;-62.3500
1566.3000;-83.7700;-21.7600;-62.0100
1566.4000;-83.8100;-21.7400;-62.0700
1566.5000;-83.8800;-21.7300;-62.1500
1566.6000;-83.9500;-21.7200;-62.2300
1566.7000;-84.2800;-21.7100;-62.5700
1566.8000;-84.7400;-21.7000;-63.0400
1566.9000;-85.2400;-21.6900;-63.5500
1567.0000;-85.3500;-21.6700;-63.6800
1567.1000;-85.6700;-21.6600;-64.0100
1567.2000;-86.8400;-21.6500;-65.1900
1567.3000;-88.3500;-21.6400;-66.7100
1567.4000;-89.2500;-21.6300;-67.6200
1567.5000;-89.2000;-21.6200;-67.5800
1567.6000;-89.6200;-21.6000;-68.0200
1567.7000;-89.8900;-21.5900;-68.3000
1567.8000;-88.8500;-21.5800;-67.2700
1567.9000;-87.8300;-21.5700;-66.2600
1568.0000;-87.2000;-21.5600;-65.6400
1568.1000;-87.0400;-21.5500;-65.4900
1568.2000;-86.7800;-21.5400;-65.2400
1568.3000;-85.7600;-21.5300;-64.2300
1568.4000;-85.0800;-21.5100;-63.5700
1568.5000;-84.8600;-21.5000;-63.3600
1568.6000;-84.7200;-21.4900;-63.2300
1568.7000;-84.6500;-21.4800;-63.1700
1568.8000;-84.8600;-21.4700;-63.3900
1568.9000;-85.4800;-21.4600;-64.0200
1569.0000;-85.7600;-21.4500;-64.3100
1569.1000;-85.3800;-21.4400;-63.9400
1569.2000;-84.9700;-21.4300;-63.5400
1569.3000;-85.1300;-21.4200;-63.7100
1569.4000;-85.7000;-21.4100;-64.2900
1569.5000;-85.9500;-21.4000;-64.5500
1569.6000;-85.8200;-21.3900;-64.4300
1569.7000;-86.4600;-21.3800;-65.0800
1569.8000;-86.6200;-21.3700;-65.2500
1569.9000;-86.1200;-21.3600;-64.7600
1570.0000;-86.4400;-21.3500;-65.0900
1570.1000;-86.6800;-21.3400;-65.3400
1570.2000;-87.4700;-21.3300;-66.1400
1570.3000;-87.6700;-21.3200;-66.3500
1570.4000;-86.3900;-21.3100;-65.0800
1570.5000;-85.9000;-21.3000;-64.6000
1570.6000;-85.7900;-21.2900;-64.5000
1570.7000;-84.9900;-21.2800;-63.7100
1570.8000;-84.3800;-21.2700;-63.1100
1570.9000;-84.4500;-21.2600;-63.1900
1571.0000;-84.3500;-21.2500;-63.1000
1571.1000;-84.2400;-21.2400;-63.0000
1571.2000;-84.2000;-21.2300;-62.9700
1571.3000;-84.4900;-21.2300;-63.2600
1571.4000;-85.7300;-21.2200;-64.5100
1571.5000;-87.4200;-21.2100;-66.2100
1571.6000;-88.5700;-21.2000;-67.3700
1571.7000;-89.9200;-21.1900;-68.7300
1571.8000;-91.5700;-21.1800;-70.3900
1571.9000;-90.8400;-21.1700;-69.6700
1572.0000;-91.0400;-21.1600;-69.8800
1572.1000;-91.2000;-21.1500;-70.0500
1572.2000;-89.9900;-21.1400;-68.8500
1572.3000;-88.6400;-21.1300;-67.5100
1572.4000;-86.2800;-21.1200;-65.1600
1572.5000;-84.7200;-21.1100;-63.6100
1572.6000;-84.2700;-21.1000;-63.1700
1572.7000;-84.1900;-21.0900;-63.1000
1572.8000;-84.3800;-21.0800;-63.3000
