Wavelength (nm);Intensity (dBm)
1751.0;1751.0
1550.0;-82.71
1550.1;-82.63
1550.2;-82.7
1550.3;-82.81
1550.4;-83.02
1550.5;-83.09
1550.6;-82.98
1550.7;-83.06
1550.8;-83.12
1550.9;-82.77
1551.0;-82.43
1551.1;-82.47
1551.2;-82.55
1551.3;-82.45
1551.4;-82.44
1551.5;-82.44
1551.6;-82.29
1551.7;-82.16
1551.8;-81.94
1551.9;-81.59
1552.0;-81.25
1552.1;-80.93
1552.2;-80.7
1552.3;-80.8
1552.4;-80.88
1552.5;-80.88
1552.6;-81.07
1552.7;-81.19
1552.8;-81.27
1552.9;-81.73
1553.0;-82.33
1553.1;-82.51
1553.2;-82.64
1553.3;-82.46
1553.4;-82.17
1553.5;-82.12
1553.6;-82.04
1553.7;-82.02
1553.8;-82.05
1553.9;-81.92
1554.0;-81.8
1554.1;-81.85
1554.2;-81.9
1554.3;-82.1
1554.4;-82.27
1554.5;-82.27
1554.6;-82.39
1554.7;-82.74
1554.8;-82.97
1554.9;-82.88
1555.0;-82.82
1555.1;-82.82
1555.2;-82.68
1555.3;-82.53
1555.4;-82.28
1555.5;-82.13
1555.6;-82.14
1555.7;-82.01
1555.8;-81.9
1555.9;-81.77
1556.0;-81.31
1556.1;-80.99
1556.2;-80.97
1556.3;-80.76
1556.4;-80.61
1556.5;-80.51
1556.6;-80.36
1556.7;-80.25
1556.8;-80.18
1556.9;-80.38
1557.0;-80.87
1557.1;-81.26
1557.2;-81.29
1557.3;-81.33
1557.4;-81.49
1557.5;-81.68
1557.6;-81.78
1557.7;-81.7
1557.8;-81.64
1557.9;-81.61
1558.0;-81.33
1558.1;-81.1
1558.2;-81.16
1558.3;-81.15
1558.4;-81.11
1558.5;-81.31
1558.6;-81.54
1558.7;-81.77
1558.8;-82.0
1558.9;-81.89
1559.0;-81.7
1559.1;-81.73
1559.2;-81.6
1559.3;-81.36
1559.4;-81.16
1559.5;-80.9
1559.6;-80.65
1559.7;-80.36
1559.8;-80.17
1559.9;-80.19
1560.0;-80.33
1560.1;-80.35
1560.2;-80.45
1560.3;-80.89
1560.4;-81.34
1560.5;-81.31
1560.6;-81.06
1560.7;-81.24
1560.8;-81.53
1560.9;-81.54
1561.0;-81.48
1561.1;-81.39
1561.2;-81.12
1561.3;-80.8
1561.4;-80.6
1561.5;-80.59
1561.6;-80.79
1561.7;-80.81
1561.8;-80.55
1561.9;-80.34
1562.0;-80.31
1562.1;-80.39
1562.2;-80.51
1562.3;-80.52
1562.4;-80.36
1562.5;-80.35
1562.6;-80.39
1562.7;-80.47
1562.8;-80.67
1562.9;-80.77
1563.0;-80.75
1563.1;-80.62
1563.2;-80.4
1563.3;-80.32
