Wavelength;Intensity_Meas;Intensity_Ref;Difference_dB
1200.0000;-62.3400;-57.0700;-5.2700
1200.1990;-62.3100;-57.0400;-5.2700
1200.3980;-62.2500;-57.0000;-5.2500
1200.5970;-62.1900;-56.9900;-5.2000
1200.7970;-62.1400;-56.9700;-5.1700
1200.9960;-62.1200;-56.9200;-5.2000
1201.1950;-62.0400;-56.8900;-5.1500
1201.3940;-61.9400;-56.8600;-5.0800
1201.5930;-61.8600;-56.8100;-5.0500
1201.7920;-61.8500;-56.7700;-5.0800
1201.9910;-61.7700;-56.7100;-5.0600
1202.1900;-61.6500;-56.6600;-4.9900
1202.3890;-61.5800;-56.6200;-4.9600
1202.5890;-61.5600;-56.5700;-4.9900
1202.7880;-61.5200;-56.5200;-5.0000
1202.9870;-61.4800;-56.4600;-5.0200
1203.1860;-61.3900;-56.4100;-4.9800
1203.3850;-61.3100;-56.3700;-4.9400
1203.5840;-61.2900;-56.3200;-4.9700
1203.7830;-61.2900;-56.2800;-5.0100
1203.9820;-61.2200;-56.2400;-4.9800
1204.1810;-61.1300;-56.1900;-4.9400
1204.3810;-61.1400;-56.1700;-4.9700
1204.5800;-61.1600;-56.1300;-5.0300
1204.7790;-61.0700;-56.0900;-4.9800
1204.9780;-61.0000;-56.0600;-4.9400
1205.1770;-61.0400;-56.0400;-5.0000
1205.3760;-61.0900;-56.0100;-5.0800
1205.5750;-61.1000;-55.9900;-5.1100
1205.7740;-61.0600;-55.9800;-5.0800
1205.9740;-61.0600;-55.9500;-5.1100
1206.1730;-61.1000;-55.9400;-5.1600
1206.3720;-61.1000;-55.9300;-5.1700
1206.5710;-61.0400;-55.9100;-5.1300
1206.7700;-61.0600;-55.8800;-5.1800
1206.9690;-61.0700;-55.8600;-5.2100
1207.1680;-61.0400;-55.8300;-5.2100
1207.3670;-60.9600;-55.8100;-5.1500
1207.5660;-60.9200;-55.7800;-5.1400
1207.7660;-60.9000;-55.7500;-5.1500
1207.9650;-60.8600;-55.7100;-5.1500
1208.1640;-60.7600;-55.6800;-5.0800
1208.3630;-60.6300;-55.6600;-4.9700
1208.5620;-60.6100;-55.6000;-5.0100
1208.7610;-60.5900;-55.5600;-5.0300
1208.9600;-60.5000;-55.5100;-4.9900
1209.1590;-60.4000;-55.4500;-4.9500
1209.3580;-60.3200;-55.4100;-4.9100
1209.5580;-60.3200;-55.3600;-4.9600
1209.7570;-60.2500;-55.3100;-4.9400
1209.9560;-60.2000;-55.2600;-4.9400
1210.1550;-60.1800;-55.2100;-4.9700
1210.3540;-60.1300;-55.1800;-4.9500
1210.5530;-60.1100;-55.1100;-5.0000
1210.7520;-60.0900;-55.0700;-5.0200
1210.9510;-60.0500;-55.0300;-5.0200
1211.1500;-60.0500;-54.9800;-5.0700
1211.3500;-60.0700;-54.9500;-5.1200
1211.5490;-60.0800;-54.9100;-5.1700
