Wavelength (nm);Intensity (dBm)
1751.0;1751.0
1550.0;-69.75
1550.1;-69.72
1550.2;-69.71
1550.3;-69.71
1550.4;-69.72
1550.5;-69.7
1550.6;-69.69
1550.7;-69.69
1550.8;-69.68
1550.9;-69.66
1551.0;-69.65
1551.1;-69.64
1551.2;-69.63
1551.3;-69.62
1551.4;-69.6
1551.5;-69.59
1551.6;-69.58
1551.7;-69.57
1551.8;-69.56
1551.9;-69.55
1552.0;-69.53
1552.1;-69.52
1552.2;-69.51
1552.3;-69.48
1552.4;-69.47
1552.5;-69.47
1552.6;-69.46
1552.7;-69.46
1552.8;-69.45
1552.9;-69.43
1553.0;-69.43
1553.1;-69.44
1553.2;-69.44
1553.3;-69.44
1553.4;-69.44
1553.5;-69.43
1553.6;-69.4
1553.7;-69.38
1553.8;-69.37
1553.9;-69.37
1554.0;-69.36
1554.1;-69.35
1554.2;-69.34
1554.3;-69.33
1554.4;-69.33
1554.5;-69.33
1554.6;-69.33
1554.7;-69.32
1554.8;-69.31
1554.9;-69.3
1555.0;-69.29
1555.1;-69.29
1555.2;-69.28
1555.3;-69.28
1555.4;-69.26
1555.5;-69.24
1555.6;-69.23
1555.7;-69.22
1555.8;-69.21
1555.9;-69.2
1556.0;-69.18
1556.1;-69.15
1556.2;-69.12
1556.3;-69.09
1556.4;-69.09
1556.5;-69.08
1556.6;-69.06
1556.7;-69.05
1556.8;-69.04
1556.9;-69.03
1557.0;-69.02
1557.1;-69.02
1557.2;-69.01
1557.3;-69.0
1557.4;-68.99
1557.5;-68.98
1557.6;-68.97
1557.7;-68.96
1557.8;-68.95
1557.9;-68.95
1558.0;-68.94
1558.1;-68.93
1558.2;-68.94
1558.3;-68.94
1558.4;-68.91
1558.5;-68.89
1558.6;-68.89
1558.7;-68.88
1558.8;-68.87
1558.9;-68.85
1559.0;-68.84
1559.1;-68.84
1559.2;-68.81
1559.3;-68.79
1559.4;-68.78
1559.5;-68.77
1559.6;-68.76
1559.7;-68.74
1559.8;-68.72
1559.9;-68.71
1560.0;-68.71
1560.1;-68.7
1560.2;-68.7
1560.3;-68.71
1560.4;-68.71
1560.5;-68.72
1560.6;-68.72
1560.7;-68.72
1560.8;-68.73
1560.9;-68.73
1561.0;-68.71
1561.1;-68.7
1561.2;-68.69
1561.3;-68.66
1561.4;-68.63
1561.5;-68.61
1561.6;-68.61
1561.7;-68.61
1561.8;-68.61
1561.9;-68.6
1562.0;-68.6
1562.1;-68.6
1562.2;-68.57
1562.3;-68.56
1562.4;-68.56
1562.5;-68.55
1562.6;-68.54
1562.7;-68.51
1562.8;-68.47
1562.9;-68.44
1563.0;-68.42
1563.1;-68.4
1563.2;-68.38
1563.3;-68.36
1563.4;-68.35
1563.5;-68.34
1563.6;-68.32
1563.7;-68.33
1563.8;-68.34
1563.9;-68.33
1564.0;-68.33
1564.1;-68.33
1564.2;-68.34
1564.3;-68.34
1564.4;-68.32
1564.5;-68.3
1564.6;-68.27
1564.7;-68.24
1564.8;-68.23
1564.9;-68.22
1565.0;-68.2
1565.1;-68.18
1565.2;-68.16
1565.3;-68.14
1565.4;-68.13
1565.5;-68.12
1565.6;-68.11
1565.7;-68.09
1565.8;-68.07
1565.9;-68.05
1566.0;-68.05
1566.1;-68.04
1566.2;-68.01
1566.3;-68.01
1566.4;-68.0
1566.5;-67.99
1566.6;-67.98
1566.7;-67.96
1566.8;-67.95
1566.9;-67.92
1567.0;-67.89
1567.1;-67.88
1567.2;-67.86
1567.3;-67.83
1567.4;-67.8
1567.5;-67.78
1567.6;-67.76
1567.7;-67.76
1567.8;-67.75
1567.9;-67.75
1568.0;-67.73
1568.1;-67.71
1568.2;-67.7
1568.3;-67.69
1568.4;-67.69
1568.5;-67.68
1568.6;-67.65
1568.7;-67.61
1568.8;-67.58
1568.9;-67.55
1569.0;-67.53
1569.1;-67.51
1569.2;-67.48
1569.3;-67.44
1569.4;-67.39
1569.5;-67.36
1569.6;-67.34
1569.7;-67.32
1569.8;-67.29
1569.9;-67.25
1570.0;-67.22
1570.1;-67.17
1570.2;-67.12
1570.3;-67.08
1570.4;-67.04
1570.5;-67.0
1570.6;-66.95
1570.7;-66.87
1570.8;-66.8
1570.9;-66.73
1571.0;-66.66
1571.1;-66.59
1571.2;-66.51
1571.3;-66.43
1571.4;-66.33
1571.5;-66.23
1571.6;-66.12
1571.7;-66.02
1571.8;-65.91
1571.9;-65.79
1572.0;-65.67
1572.1;-65.55
1572.2;-65.42
1572.3;-65.28
1572.4;-65.15
1572.5;-65.0
1572.6;-64.85
1572.7;-64.69
1572.8;-64.53
1572.9;-64.37
1573.0;-64.19
1573.1;-64.01
1573.2;-63.83
1573.3;-63.64
1573.4;-63.45
1573.5;-63.25
1573.6;-63.06
1573.7;-62.86
1573.8;-62.66
1573.9;-62.47
1574.0;-62.27
1574.1;-62.07
1574.2;-61.87
1574.3;-61.66
1574.4;-61.46
1574.5;-61.26
1574.6;-61.06
1574.7;-60.85
1574.8;-60.65
1574.9;-60.44
1575.0;-60.24
1575.1;-60.03
1575.2;-59.83
1575.3;-59.63
1575.4;-59.42
1575.5;-59.22
1575.6;-59.02
1575.7;-58.82
1575.8;-58.63
1575.9;-58.44
1576.0;-58.25
1576.1;-58.06
1576.2;-57.87
1576.3;-57.69
1576.4;-57.51
1576.5;-57.33
1576.6;-57.16
1576.7;-56.99
1576.8;-56.82
1576.9;-56.65
1577.0;-56.48
1577.1;-56.32
1577.2;-56.16
1577.3;-56.01
1577.4;-55.86
1577.5;-55.71
1577.6;-55.56
1577.7;-55.42
1577.8;-55.28
1577.9;-55.15
1578.0;-55.01
1578.1;-54.88
1578.2;-54.76
1578.3;-54.64
1578.4;-54.52
1578.5;-54.41
1578.6;-54.3
1578.7;-54.19
1578.8;-54.09
1578.9;-53.99
1579.0;-53.9
1579.1;-53.8
1579.2;-53.71
1579.3;-53.63
1579.4;-53.55
1579.5;-53.47
1579.6;-53.39
1579.7;-53.32
1579.8;-53.25
1579.9;-53.18
1580.0;-53.12
1580.1;-53.06
1580.2;-53.01
1580.3;-52.96
1580.4;-52.91
