Wavelength (nm);Intensity (dBm)
1751.0;1751.0
1550.0;-69.76
1550.1;-69.75
1550.2;-69.73
1550.3;-69.72
1550.4;-69.7
1550.5;-69.68
1550.6;-69.68
1550.7;-69.68
1550.8;-69.67
1550.9;-69.66
1551.0;-69.65
1551.1;-69.64
1551.2;-69.63
1551.3;-69.61
1551.4;-69.6
1551.5;-69.59
1551.6;-69.57
1551.7;-69.56
1551.8;-69.54
1551.9;-69.51
1552.0;-69.49
1552.1;-69.48
1552.2;-69.46
1552.3;-69.44
1552.4;-69.43
1552.5;-69.42
1552.6;-69.41
1552.7;-69.39
1552.8;-69.39
1552.9;-69.4
1553.0;-69.39
1553.1;-69.38
1553.2;-69.38
1553.3;-69.37
1553.4;-69.35
1553.5;-69.35
1553.6;-69.34
1553.7;-69.35
1553.8;-69.34
1553.9;-69.31
1554.0;-69.3
1554.1;-69.31
1554.2;-69.3
1554.3;-69.29
1554.4;-69.29
1554.5;-69.29
1554.6;-69.29
1554.7;-69.27
1554.8;-69.26
1554.9;-69.26
1555.0;-69.26
1555.1;-69.24
1555.2;-69.23
1555.3;-69.24
1555.4;-69.25
1555.5;-69.24
1555.6;-69.22
1555.7;-69.22
1555.8;-69.23
1555.9;-69.22
1556.0;-69.21
1556.1;-69.21
1556.2;-69.19
1556.3;-69.16
1556.4;-69.13
1556.5;-69.1
1556.6;-69.09
1556.7;-69.08
1556.8;-69.06
1556.9;-69.04
1557.0;-69.03
1557.1;-69.02
1557.2;-69.01
1557.3;-69.01
1557.4;-69.0
1557.5;-69.0
1557.6;-68.99
1557.7;-68.98
1557.8;-68.96
1557.9;-68.95
1558.0;-68.92
1558.1;-68.9
1558.2;-68.89
1558.3;-68.88
1558.4;-68.87
1558.5;-68.85
1558.6;-68.84
1558.7;-68.83
1558.8;-68.83
1558.9;-68.83
1559.0;-68.83
1559.1;-68.83
1559.2;-68.82
1559.3;-68.8
1559.4;-68.79
1559.5;-68.78
1559.6;-68.79
1559.7;-68.79
1559.8;-68.78
1559.9;-68.77
1560.0;-68.77
1560.1;-68.77
1560.2;-68.77
1560.3;-68.77
1560.4;-68.76
1560.5;-68.75
1560.6;-68.73
1560.7;-68.71
1560.8;-68.69
1560.9;-68.67
1561.0;-68.66
1561.1;-68.64
1561.2;-68.62
1561.3;-68.61
1561.4;-68.59
1561.5;-68.59
1561.6;-68.58
1561.7;-68.56
1561.8;-68.54
1561.9;-68.51
1562.0;-68.5
1562.1;-68.49
1562.2;-68.48
1562.3;-68.47
1562.4;-68.45
1562.5;-68.43
1562.6;-68.41
1562.7;-68.39
1562.8;-68.37
1562.9;-68.35
1563.0;-68.34
1563.1;-68.34
1563.2;-68.32
1563.3;-68.32
1563.4;-68.33
1563.5;-68.32
1563.6;-68.32
1563.7;-68.33
1563.8;-68.35
1563.9;-68.34
1564.0;-68.32
1564.1;-68.29
1564.2;-68.27
1564.3;-68.26
1564.4;-68.23
1564.5;-68.22
1564.6;-68.2
1564.7;-68.18
1564.8;-68.16
1564.9;-68.15
1565.0;-68.15
1565.1;-68.14
1565.2;-68.14
1565.3;-68.13
1565.4;-68.1
1565.5;-68.08
1565.6;-68.08
1565.7;-68.07
1565.8;-68.06
1565.9;-68.04
1566.0;-68.03
1566.1;-68.02
1566.2;-68.01
1566.3;-68.01
1566.4;-68.02
1566.5;-68.02
1566.6;-68.0
1566.7;-67.97
1566.8;-67.95
1566.9;-67.95
1567.0;-67.95
1567.1;-67.94
1567.2;-67.93
1567.3;-67.91
1567.4;-67.89
1567.5;-67.87
1567.6;-67.85
1567.7;-67.84
1567.8;-67.84
1567.9;-67.81
1568.0;-67.78
1568.1;-67.75
1568.2;-67.72
1568.3;-67.71
1568.4;-67.7
1568.5;-67.68
1568.6;-67.66
1568.7;-67.64
1568.8;-67.63
1568.9;-67.62
1569.0;-67.61
1569.1;-67.61
1569.2;-67.59
1569.3;-67.56
1569.4;-67.53
1569.5;-67.52
1569.6;-67.5
1569.7;-67.47
1569.8;-67.45
1569.9;-67.42
1570.0;-67.41
1570.1;-67.39
1570.2;-67.37
1570.3;-67.35
1570.4;-67.32
1570.5;-67.3
1570.6;-67.27
1570.7;-67.25
1570.8;-67.23
1570.9;-67.2
1571.0;-67.17
1571.1;-67.13
1571.2;-67.09
1571.3;-67.07
1571.4;-67.04
1571.5;-67.01
1571.6;-66.98
1571.7;-66.94
1571.8;-66.9
1571.9;-66.85
1572.0;-66.8
1572.1;-66.74
1572.2;-66.68
1572.3;-66.62
1572.4;-66.57
1572.5;-66.51
1572.6;-66.44
1572.7;-66.37
1572.8;-66.29
1572.9;-66.2
1573.0;-66.12
1573.1;-66.05
1573.2;-65.96
1573.3;-65.87
1573.4;-65.76
1573.5;-65.65
1573.6;-65.53
1573.7;-65.41
1573.8;-65.29
1573.9;-65.17
1574.0;-65.03
1574.1;-64.9
1574.2;-64.75
1574.3;-64.61
1574.4;-64.46
1574.5;-64.31
1574.6;-64.16
1574.7;-64.0
1574.8;-63.84
1574.9;-63.67
1575.0;-63.5
1575.1;-63.32
1575.2;-63.15
1575.3;-62.96
1575.4;-62.77
1575.5;-62.58
1575.6;-62.39
1575.7;-62.2
1575.8;-62.0
1575.9;-61.8
1576.0;-61.6
1576.1;-61.4
1576.2;-61.2
1576.3;-61.0
1576.4;-60.8
1576.5;-60.59
1576.6;-60.38
1576.7;-60.18
1576.8;-59.97
1576.9;-59.77
1577.0;-59.56
1577.1;-59.35
1577.2;-59.15
1577.3;-58.94
1577.4;-58.74
1577.5;-58.53
1577.6;-58.33
1577.7;-58.13
1577.8;-57.93
1577.9;-57.73
1578.0;-57.53
1578.1;-57.33
1578.2;-57.13
1578.3;-56.94
1578.4;-56.74
1578.5;-56.55
1578.6;-56.36
1578.7;-56.17
1578.8;-55.99
1578.9;-55.8
1579.0;-55.62
1579.1;-55.43
1579.2;-55.25
1579.3;-55.07
1579.4;-54.89
1579.5;-54.7
1579.6;-54.52
1579.7;-54.34
1579.8;-54.16
1579.9;-53.99
1580.0;-53.81
1580.1;-53.64
1580.2;-53.46
1580.3;-53.29
1580.4;-53.12
1580.5;-52.96
1580.6;-52.79
