Wavelength (nm);Intensity (dBm)
1751.0;1751.0
1550.0;-69.72
1550.1;-69.71
1550.2;-69.69
1550.3;-69.66
1550.4;-69.65
1550.5;-69.65
1550.6;-69.64
1550.7;-69.62
1550.8;-69.6
1550.9;-69.56
1551.0;-69.54
1551.1;-69.52
1551.2;-69.51
1551.3;-69.51
1551.4;-69.51
1551.5;-69.5
1551.6;-69.5
1551.7;-69.51
1551.8;-69.52
1551.9;-69.53
1552.0;-69.55
1552.1;-69.55
1552.2;-69.57
1552.3;-69.57
1552.4;-69.55
1552.5;-69.54
1552.6;-69.52
1552.7;-69.5
1552.8;-69.49
1552.9;-69.47
1553.0;-69.46
1553.1;-69.46
1553.2;-69.44
1553.3;-69.44
1553.4;-69.45
1553.5;-69.46
1553.6;-69.46
1553.7;-69.44
1553.8;-69.42
1553.9;-69.41
1554.0;-69.38
1554.1;-69.37
1554.2;-69.36
1554.3;-69.34
1554.4;-69.32
1554.5;-69.31
1554.6;-69.29
1554.7;-69.28
1554.8;-69.28
1554.9;-69.28
1555.0;-69.29
1555.1;-69.29
1555.2;-69.28
1555.3;-69.27
1555.4;-69.27
1555.5;-69.27
1555.6;-69.25
1555.7;-69.24
1555.8;-69.23
1555.9;-69.21
1556.0;-69.2
1556.1;-69.2
1556.2;-69.2
1556.3;-69.19
1556.4;-69.16
1556.5;-69.14
1556.6;-69.13
1556.7;-69.13
1556.8;-69.14
1556.9;-69.13
1557.0;-69.11
1557.1;-69.09
1557.2;-69.08
1557.3;-69.08
1557.4;-69.08
1557.5;-69.08
1557.6;-69.08
1557.7;-69.07
1557.8;-69.05
1557.9;-69.05
1558.0;-69.05
1558.1;-69.02
1558.2;-68.98
1558.3;-68.95
1558.4;-68.91
1558.5;-68.89
1558.6;-68.87
1558.7;-68.86
1558.8;-68.84
1558.9;-68.83
1559.0;-68.81
1559.1;-68.79
1559.2;-68.79
1559.3;-68.81
1559.4;-68.82
1559.5;-68.83
1559.6;-68.82
1559.7;-68.8
1559.8;-68.78
1559.9;-68.77
1560.0;-68.77
1560.1;-68.77
1560.2;-68.75
1560.3;-68.72
1560.4;-68.69
1560.5;-68.68
1560.6;-68.67
1560.7;-68.67
1560.8;-68.66
1560.9;-68.64
1561.0;-68.62
1561.1;-68.6
1561.2;-68.6
1561.3;-68.6
1561.4;-68.59
1561.5;-68.59
1561.6;-68.58
1561.7;-68.56
1561.8;-68.56
1561.9;-68.55
1562.0;-68.54
1562.1;-68.54
1562.2;-68.55
1562.3;-68.54
1562.4;-68.53
1562.5;-68.51
1562.6;-68.49
1562.7;-68.48
1562.8;-68.46
1562.9;-68.46
1563.0;-68.45
1563.1;-68.44
1563.2;-68.41
1563.3;-68.39
1563.4;-68.37
1563.5;-68.36
1563.6;-68.35
1563.7;-68.33
1563.8;-68.31
1563.9;-68.29
1564.0;-68.27
1564.1;-68.24
1564.2;-68.22
1564.3;-68.22
1564.4;-68.21
1564.5;-68.19
1564.6;-68.18
1564.7;-68.17
1564.8;-68.17
1564.9;-68.16
1565.0;-68.15
1565.1;-68.14
1565.2;-68.12
1565.3;-68.11
1565.4;-68.11
1565.5;-68.12
1565.6;-68.12
1565.7;-68.1
1565.8;-68.1
1565.9;-68.08
1566.0;-68.07
1566.1;-68.07
1566.2;-68.07
1566.3;-68.07
1566.4;-68.05
1566.5;-68.02
1566.6;-68.0
1566.7;-67.98
1566.8;-67.96
1566.9;-67.95
1567.0;-67.93
1567.1;-67.92
1567.2;-67.9
1567.3;-67.88
1567.4;-67.86
1567.5;-67.85
1567.6;-67.84
1567.7;-67.83
1567.8;-67.83
1567.9;-67.81
1568.0;-67.8
1568.1;-67.78
1568.2;-67.76
1568.3;-67.74
1568.4;-67.72
1568.5;-67.7
1568.6;-67.68
1568.7;-67.65
1568.8;-67.63
1568.9;-67.62
1569.0;-67.6
1569.1;-67.58
1569.2;-67.57
1569.3;-67.56
1569.4;-67.56
