Wavelength (nm);Intensity (dBm)
1751.0;1751.0
1550.0;-69.75
1550.1;-69.73
1550.2;-69.7
1550.3;-69.67
1550.4;-69.65
1550.5;-69.64
1550.6;-69.64
1550.7;-69.63
1550.8;-69.62
1550.9;-69.6
1551.0;-69.59
1551.1;-69.58
1551.2;-69.58
1551.3;-69.59
1551.4;-69.59
1551.5;-69.58
1551.6;-69.56
1551.7;-69.54
1551.8;-69.54
1551.9;-69.54
1552.0;-69.51
1552.1;-69.5
1552.2;-69.49
1552.3;-69.47
1552.4;-69.46
1552.5;-69.44
1552.6;-69.43
1552.7;-69.43
1552.8;-69.41
1552.9;-69.4
1553.0;-69.41
1553.1;-69.4
1553.2;-69.39
1553.3;-69.38
1553.4;-69.38
1553.5;-69.39
1553.6;-69.39
1553.7;-69.38
1553.8;-69.36
1553.9;-69.36
1554.0;-69.35
1554.1;-69.35
1554.2;-69.35
1554.3;-69.36
1554.4;-69.34
1554.5;-69.32
1554.6;-69.31
1554.7;-69.31
1554.8;-69.31
1554.9;-69.3
1555.0;-69.29
1555.1;-69.26
1555.2;-69.23
1555.3;-69.2
1555.4;-69.19
1555.5;-69.19
1555.6;-69.16
1555.7;-69.13
1555.8;-69.12
1555.9;-69.12
1556.0;-69.13
1556.1;-69.15
1556.2;-69.16
1556.3;-69.15
1556.4;-69.13
1556.5;-69.11
1556.6;-69.1
1556.7;-69.1
1556.8;-69.08
1556.9;-69.07
1557.0;-69.04
1557.1;-69.02
1557.2;-69.01
1557.3;-68.99
1557.4;-68.99
1557.5;-68.98
1557.6;-68.94
1557.7;-68.93
1557.8;-68.92
1557.9;-68.92
1558.0;-68.91
1558.1;-68.88
1558.2;-68.87
1558.3;-68.89
1558.4;-68.89
1558.5;-68.9
1558.6;-68.92
1558.7;-68.92
1558.8;-68.9
1558.9;-68.88
1559.0;-68.85
1559.1;-68.85
1559.2;-68.85
1559.3;-68.83
1559.4;-68.81
1559.5;-68.79
1559.6;-68.77
1559.7;-68.76
1559.8;-68.74
1559.9;-68.75
1560.0;-68.75
1560.1;-68.73
1560.2;-68.71
1560.3;-68.69
1560.4;-68.68
1560.5;-68.68
1560.6;-68.67
1560.7;-68.66
1560.8;-68.64
1560.9;-68.62
1561.0;-68.62
1561.1;-68.62
1561.2;-68.61
1561.3;-68.6
1561.4;-68.58
1561.5;-68.56
1561.6;-68.53
1561.7;-68.51
1561.8;-68.5
1561.9;-68.5
1562.0;-68.49
1562.1;-68.47
1562.2;-68.47
1562.3;-68.48
1562.4;-68.49
1562.5;-68.5
1562.6;-68.5
1562.7;-68.51
1562.8;-68.51
1562.9;-68.5
1563.0;-68.48
1563.1;-68.46
1563.2;-68.43
1563.3;-68.4
1563.4;-68.37
1563.5;-68.35
1563.6;-68.33
1563.7;-68.32
1563.8;-68.31
1563.9;-68.29
1564.0;-68.28
1564.1;-68.28
1564.2;-68.29
1564.3;-68.29
1564.4;-68.28
1564.5;-68.28
1564.6;-68.27
1564.7;-68.25
1564.8;-68.22
1564.9;-68.21
1565.0;-68.2
1565.1;-68.19
1565.2;-68.17
1565.3;-68.15
1565.4;-68.13
1565.5;-68.1
1565.6;-68.08
1565.7;-68.07
1565.8;-68.07
1565.9;-68.06
1566.0;-68.04
1566.1;-68.02
1566.2;-67.99
1566.3;-67.98
1566.4;-67.97
1566.5;-67.97
1566.6;-67.97
1566.7;-67.96
1566.8;-67.94
1566.9;-67.91
1567.0;-67.89
1567.1;-67.89
1567.2;-67.88
1567.3;-67.86
1567.4;-67.84
1567.5;-67.81
1567.6;-67.79
1567.7;-67.78
1567.8;-67.77
1567.9;-67.76
1568.0;-67.75
1568.1;-67.73
1568.2;-67.72
1568.3;-67.71
1568.4;-67.7
1568.5;-67.69
1568.6;-67.68
1568.7;-67.68
1568.8;-67.68
1568.9;-67.67
1569.0;-67.66
1569.1;-67.65
1569.2;-67.64
1569.3;-67.63
1569.4;-67.62
1569.5;-67.62
1569.6;-67.6
1569.7;-67.58
1569.8;-67.56
1569.9;-67.54
1570.0;-67.52
1570.1;-67.5
1570.2;-67.48
1570.3;-67.45
1570.4;-67.43
1570.5;-67.41
1570.6;-67.37
1570.7;-67.33
1570.8;-67.3
1570.9;-67.28
1571.0;-67.26
1571.1;-67.24
1571.2;-67.21
1571.3;-67.2
1571.4;-67.18
1571.5;-67.17
1571.6;-67.16
1571.7;-67.16
1571.8;-67.15
1571.9;-67.15
1572.0;-67.13
1572.1;-67.1
1572.2;-67.08
1572.3;-67.05
1572.4;-67.0
1572.5;-66.96
1572.6;-66.91
1572.7;-66.86
1572.8;-66.82
1572.9;-66.75
1573.0;-66.69
1573.1;-66.62
1573.2;-66.56
1573.3;-66.49
1573.4;-66.41
1573.5;-66.33
1573.6;-66.24
1573.7;-66.14
1573.8;-66.03
1573.9;-65.91
1574.0;-65.79
1574.1;-65.65
1574.2;-65.51
1574.3;-65.36
1574.4;-65.2
1574.5;-65.03
1574.6;-64.85
1574.7;-64.67
1574.8;-64.47
1574.9;-64.27
1575.0;-64.07
1575.1;-63.85
1575.2;-63.63
1575.3;-63.4
1575.4;-63.15
1575.5;-62.91
1575.6;-62.65
1575.7;-62.4
1575.8;-62.13
1575.9;-61.87
1576.0;-61.59
1576.1;-61.32
1576.2;-61.04
1576.3;-60.76
1576.4;-60.49
1576.5;-60.21
1576.6;-59.93
1576.7;-59.65
1576.8;-59.37
1576.9;-59.09
1577.0;-58.8
1577.1;-58.52
1577.2;-58.24
1577.3;-57.95
1577.4;-57.67
1577.5;-57.39
1577.6;-57.12
1577.7;-56.84
1577.8;-56.57
1577.9;-56.29
1578.0;-56.02
1578.1;-55.76
1578.2;-55.5
1578.3;-55.24
1578.4;-54.98
1578.5;-54.72
1578.6;-54.47
1578.7;-54.22
1578.8;-53.97
1578.9;-53.73
1579.0;-53.49
1579.1;-53.25
1579.2;-53.01
1579.3;-52.77
1579.4;-52.54
1579.5;-52.31
1579.6;-52.08
1579.7;-51.86
1579.8;-51.63
1579.9;-51.41
1580.0;-51.19
1580.1;-50.97
1580.2;-50.75
1580.3;-50.54
1580.4;-50.33
