Wavelength (nm);Intensity (dBm)
1751.0;1751.0
1550.0;-69.59
1550.1;-69.6
1550.2;-69.6
1550.3;-69.62
1550.4;-69.62
1550.5;-69.62
1550.6;-69.61
1550.7;-69.61
1550.8;-69.61
1550.9;-69.61
1551.0;-69.6
1551.1;-69.58
1551.2;-69.55
1551.3;-69.51
1551.4;-69.5
1551.5;-69.5
1551.6;-69.51
1551.7;-69.51
1551.8;-69.49
1551.9;-69.48
1552.0;-69.47
1552.1;-69.47
1552.2;-69.48
1552.3;-69.5
1552.4;-69.52
1552.5;-69.5
1552.6;-69.48
1552.7;-69.46
1552.8;-69.45
1552.9;-69.46
1553.0;-69.47
1553.1;-69.47
1553.2;-69.45
1553.3;-69.43
1553.4;-69.41
1553.5;-69.41
1553.6;-69.42
1553.7;-69.42
1553.8;-69.41
1553.9;-69.4
1554.0;-69.37
1554.1;-69.34
1554.2;-69.33
1554.3;-69.33
1554.4;-69.31
1554.5;-69.3
1554.6;-69.27
1554.7;-69.25
1554.8;-69.24
1554.9;-69.22
1555.0;-69.2
1555.1;-69.21
1555.2;-69.19
1555.3;-69.16
1555.4;-69.15
1555.5;-69.14
1555.6;-69.14
1555.7;-69.15
1555.8;-69.16
1555.9;-69.14
1556.0;-69.13
1556.1;-69.12
1556.2;-69.12
1556.3;-69.13
1556.4;-69.12
1556.5;-69.12
1556.6;-69.1
1556.7;-69.06
1556.8;-69.04
1556.9;-69.04
1557.0;-69.03
1557.1;-69.03
1557.2;-69.02
1557.3;-69.01
1557.4;-69.0
1557.5;-68.99
1557.6;-68.98
1557.7;-68.97
1557.8;-68.95
1557.9;-68.93
1558.0;-68.9
1558.1;-68.87
1558.2;-68.86
1558.3;-68.85
1558.4;-68.84
1558.5;-68.81
1558.6;-68.79
1558.7;-68.79
1558.8;-68.79
1558.9;-68.8
1559.0;-68.81
1559.1;-68.82
1559.2;-68.81
1559.3;-68.8
1559.4;-68.78
1559.5;-68.79
1559.6;-68.81
1559.7;-68.8
1559.8;-68.77
1559.9;-68.75
1560.0;-68.72
1560.1;-68.7
1560.2;-68.68
1560.3;-68.67
1560.4;-68.68
1560.5;-68.67
1560.6;-68.64
1560.7;-68.62
1560.8;-68.62
1560.9;-68.63
1561.0;-68.63
1561.1;-68.63
1561.2;-68.64
1561.3;-68.64
1561.4;-68.61
1561.5;-68.58
1561.6;-68.58
1561.7;-68.59
1561.8;-68.58
1561.9;-68.57
1562.0;-68.55
1562.1;-68.54
1562.2;-68.52
1562.3;-68.5
1562.4;-68.5
1562.5;-68.5
1562.6;-68.5
1562.7;-68.48
1562.8;-68.47
1562.9;-68.46
1563.0;-68.46
1563.1;-68.45
1563.2;-68.43
1563.3;-68.42
1563.4;-68.4
1563.5;-68.38
1563.6;-68.37
1563.7;-68.35
1563.8;-68.33
1563.9;-68.32
1564.0;-68.3
1564.1;-68.28
1564.2;-68.26
1564.3;-68.25
1564.4;-68.25
1564.5;-68.23
1564.6;-68.22
1564.7;-68.22
1564.8;-68.21
1564.9;-68.19
1565.0;-68.17
1565.1;-68.15
1565.2;-68.14
1565.3;-68.12
1565.4;-68.08
1565.5;-68.05
1565.6;-68.02
1565.7;-67.99
1565.8;-67.98
1565.9;-67.97
1566.0;-67.96
1566.1;-67.95
1566.2;-67.93
1566.3;-67.92
1566.4;-67.91
1566.5;-67.89
1566.6;-67.88
1566.7;-67.88
1566.8;-67.87
1566.9;-67.86
1567.0;-67.85
1567.1;-67.84
1567.2;-67.84
1567.3;-67.83
1567.4;-67.82
1567.5;-67.82
1567.6;-67.81
1567.7;-67.79
1567.8;-67.77
1567.9;-67.73
1568.0;-67.69
1568.1;-67.66
1568.2;-67.63
