Wavelength (nm);Intensity (dBm)
1131.0;1131.0
1200.0;-56.12
1200.199;-56.08
1200.398;-56.07
1200.597;-56.03
1200.797;-56.03
1200.996;-55.98
1201.195;-55.93
1201.394;-55.9
1201.593;-55.85
1201.792;-55.82
1201.991;-55.76
1202.19;-55.69
1202.389;-55.66
1202.589;-55.61
1202.788;-55.56
1202.987;-55.49
1203.186;-55.44
1203.385;-55.41
1203.584;-55.36
1203.783;-55.32
1203.982;-55.28
1204.181;-55.23
1204.381;-55.2
1204.58;-55.17
1204.779;-55.13
1204.978;-55.1
1205.177;-55.07
1205.376;-55.05
1205.575;-55.03
1205.774;-55.0
1205.974;-54.99
1206.173;-54.97
1206.372;-54.95
1206.571;-54.93
1206.77;-54.9
1206.969;-54.88
1207.168;-54.84
1207.367;-54.82
1207.566;-54.79
1207.766;-54.76
1207.965;-54.73
1208.164;-54.68
1208.363;-54.65
1208.562;-54.59
1208.761;-54.54
1208.96;-54.5
1209.159;-54.44
1209.358;-54.38
1209.558;-54.33
1209.757;-54.28
1209.956;-54.24
1210.155;-54.17
1210.354;-54.14
1210.553;-54.09
1210.752;-54.03
1210.951;-53.99
1211.15;-53.94
1211.35;-53.9
1211.549;-53.86
1211.748;-53.82
1211.947;-53.8
1212.146;-53.75
1212.345;-53.73
1212.544;-53.7
1212.743;-53.66
1212.943;-53.64
1213.142;-53.6
1213.341;-53.57
1213.54;-53.54
1213.739;-53.51
1213.938;-53.48
1214.137;-53.44
1214.336;-53.41
1214.535;-53.38
1214.735;-53.33
1214.934;-53.29
1215.133;-53.23
1215.332;-53.19
1215.531;-53.14
1215.73;-53.08
1215.929;-53.03
1216.128;-52.97
1216.327;-52.92
1216.527;-52.85
1216.726;-52.79
1216.925;-52.74
1217.124;-52.67
1217.323;-52.62
1217.522;-52.56
1217.721;-52.51
1217.92;-52.46
1218.12;-52.41
1218.319;-52.37
1218.518;-52.32
1218.717;-52.27
1218.916;-52.24
1219.115;-52.19
1219.314;-52.17
1219.513;-52.13
1219.712;-52.09
1219.912;-52.06
1220.111;-52.01
1220.31;-51.98
1220.509;-51.94
1220.708;-51.89
1220.907;-51.85
1221.106;-51.8
1221.305;-51.76
1221.504;-51.68
1221.704;-51.63
1221.903;-51.58
1222.102;-51.51
1222.301;-51.46
1222.5;-51.38
1222.699;-51.31
1222.898;-51.25
1223.097;-51.17
1223.297;-51.11
1223.496;-51.02
1223.695;-50.96
1223.894;-50.9
1224.093;-50.82
1224.292;-50.77
1224.491;-50.69
1224.69;-50.63
1224.889;-50.56
1225.089;-50.5
1225.288;-50.45
1225.487;-50.38
1225.686;-50.33
1225.885;-50.28
1226.084;-50.22
1226.283;-50.18
1226.482;-50.11
1226.681;-50.06
1226.881;-50.02
1227.08;-49.95
1227.279;-49.91
1227.478;-49.83
1227.677;-49.78
1227.876;-49.72
1228.075;-49.65
1228.274;-49.59
1228.474;-49.51
1228.673;-49.44
1228.872;-49.38
1229.071;-49.29
1229.27;-49.22
1229.469;-49.13
1229.668;-49.05
1229.867;-48.98
1230.066;-48.89
1230.266;-48.81
1230.465;-48.71
1230.664;-48.63
1230.863;-48.58
1231.062;-48.49
1231.261;-48.44
1231.46;-48.37
1231.659;-48.3
1231.858;-48.23
1232.058;-48.17
1232.257;-48.12
1232.456;-48.05
1232.655;-47.99
1232.854;-47.93
1233.053;-47.87
1233.252;-47.82
1233.451;-47.74
1233.65;-47.69
1233.85;-47.62
1234.049;-47.55
1234.248;-47.49
1234.447;-47.41
1234.646;-47.35
1234.845;-47.27
1235.044;-47.19
1235.243;-47.12
1235.443;-47.02
1235.642;-46.95
1235.841;-46.85
1236.04;-46.76
1236.239;-46.67
1236.438;-46.57
1236.637;-46.49
1236.836;-46.39
1237.035;-46.3
1237.235;-46.22
1237.434;-46.11
1237.633;-46.04
1237.832;-45.95
1238.031;-45.86
1238.23;-45.79
1238.429;-45.7
1238.628;-45.63
1238.827;-45.54
1239.027;-45.48
1239.226;-45.38
1239.425;-45.3
1239.624;-45.22
1239.823;-45.12
1240.022;-45.06
1240.221;-44.95
1240.42;-44.85
1240.62;-44.76
1240.819;-44.66
1241.018;-44.56
1241.217;-44.44
1241.416;-44.33
1241.615;-44.2
1241.814;-44.08
1242.013;-43.97
1242.212;-43.84
1242.412;-43.72
1242.611;-43.58
1242.81;-43.46
1243.009;-43.34
1243.208;-43.2
1243.407;-43.07
1243.606;-42.94
1243.805;-42.82
1244.004;-42.69
1244.204;-42.56
1244.403;-42.44
1244.602;-42.31
1244.801;-42.19
1245.0;-42.08
1245.199;-41.96
1245.398;-41.84
1245.597;-41.71
1245.797;-41.59
1245.996;-41.47
1246.195;-41.34
1246.394;-41.22
1246.593;-41.08
1246.792;-40.95
1246.991;-40.82
1247.19;-40.67
1247.389;-40.54
1247.589;-40.39
1247.788;-40.24
1247.987;-40.1
1248.186;-39.94
1248.385;-39.79
1248.584;-39.63
1248.783;-39.48
1248.982;-39.34
1249.181;-39.18
1249.381;-39.03
1249.58;-38.88
1249.779;-38.72
1249.978;-38.59
1250.177;-38.43
1250.376;-38.3
1250.575;-38.15
1250.774;-38.0
1250.974;-37.89
1251.173;-37.74
1251.372;-37.61
1251.571;-37.48
1251.77;-37.34
1251.969;-37.22
1252.168;-37.07
1252.367;-36.94
1252.566;-36.8
1252.766;-36.65
1252.965;-36.53
1253.164;-36.37
1253.363;-36.23
1253.562;-36.08
1253.761;-35.92
1253.96;-35.74
1254.159;-35.61
1254.358;-35.46
1254.558;-35.31
1254.757;-35.15
1254.956;-34.98
1255.155;-34.84
1255.354;-34.69
1255.553;-34.53
1255.752;-34.39
1255.951;-34.23
1256.15;-34.1
1256.35;-33.96
1256.549;-33.82
1256.748;-33.69
1256.947;-33.54
1257.146;-33.41
1257.345;-33.27
1257.544;-33.14
1257.743;-33.02
1257.943;-32.87
1258.142;-32.74
1258.341;-32.6
1258.54;-32.46
1258.739;-32.33
1258.938;-32.17
1259.137;-32.04
1259.336;-31.89
1259.535;-31.74
1259.735;-31.61
1259.934;-31.45
1260.133;-31.31
1260.332;-31.15
1260.531;-31.01
1260.73;-30.87
1260.929;-30.72
1261.128;-30.58
1261.327;-30.43
1261.527;-30.3
1261.726;-30.18
1261.925;-30.04
1262.124;-29.91
1262.323;-29.77
1262.522;-29.65
1262.721;-29.54
1262.92;-29.4
1263.12;-29.29
1263.319;-29.16
1263.518;-29.04
1263.717;-28.92
1263.916;-28.79
1264.115;-28.68
1264.314;-28.54
1264.513;-28.42
1264.712;-28.3
1264.912;-28.16
1265.111;-28.04
1265.31;-27.9
1265.509;-27.78
1265.708;-27.65
1265.907;-27.51
1266.106;-27.39
1266.305;-27.25
1266.504;-27.13
1266.704;-27.01
1266.903;-26.88
1267.102;-26.77
1267.301;-26.63
1267.5;-26.52
1267.699;-26.41
1267.898;-26.28
1268.097;-26.19
1268.297;-26.04
1268.496;-25.98
1268.695;-25.85
1268.894;-25.74
1269.093;-25.63
1269.292;-25.51
1269.491;-25.42
1269.69;-25.3
1269.889;-25.19
1270.089;-25.07
1270.288;-24.94
1270.487;-24.85
1270.686;-24.72
1270.885;-24.6
1271.084;-24.48
1271.283;-24.35
1271.482;-24.24
1271.681;-24.1
1271.881;-23.99
1272.08;-23.87
1272.279;-23.75
1272.478;-23.64
1272.677;-23.52
1272.876;-23.41
1273.075;-23.3
1273.274;-23.18
1273.474;-23.09
1273.673;-22.98
1273.872;-22.89
1274.071;-22.78
1274.27;-22.68
1274.469;-22.59
1274.668;-22.48
1274.867;-22.4
1275.066;-22.29
1275.266;-22.19
1275.465;-22.1
1275.664;-21.99
1275.863;-21.91
1276.062;-21.8
1276.261;-21.7
1276.46;-21.59
1276.659;-21.48
1276.858;-21.4
1277.058;-21.29
1277.257;-21.2
1277.456;-21.1
1277.655;-21.0
1277.854;-20.92
1278.053;-20.82
1278.252;-20.74
1278.451;-20.65
1278.65;-20.57
1278.85;-20.49
1279.049;-20.41
1279.248;-20.34
1279.447;-20.26
1279.646;-20.18
1279.845;-20.11
1280.044;-20.03
1280.243;-19.96
1280.443;-19.88
1280.642;-19.8
1280.841;-19.73
1281.04;-19.65
1281.239;-19.58
1281.438;-19.49
1281.637;-19.41
1281.836;-19.33
1282.035;-19.24
1282.235;-19.17
1282.434;-19.08
1282.633;-19.02
1282.832;-18.93
1283.031;-18.85
1283.23;-18.79
1283.429;-18.71
1283.628;-18.64
1283.827;-18.56
1284.027;-18.49
1284.226;-18.43
1284.425;-18.35
1284.624;-18.29
1284.823;-18.22
1285.022;-18.15
1285.221;-18.09
1285.42;-18.01
1285.62;-17.95
1285.819;-17.88
1286.018;-17.81
1286.217;-17.74
1286.416;-17.66
1286.615;-17.62
1286.814;-17.54
1287.013;-17.47
1287.212;-17.4
1287.412;-17.33
1287.611;-17.27
1287.81;-17.2
1288.009;-17.14
1288.208;-17.08
1288.407;-17.01
1288.606;-16.96
1288.805;-16.9
1289.004;-16.84
1289.204;-16.78
1289.403;-16.72
1289.602;-16.68
1289.801;-16.62
1290.0;-16.57
1290.199;-16.51
1290.398;-16.46
1290.597;-16.43
1290.797;-16.37
1290.996;-16.32
1291.195;-16.25
1291.394;-16.21
1291.593;-16.15
1291.792;-16.11
1291.991;-16.06
1292.19;-16.01
1292.389;-15.97
1292.589;-15.91
1292.788;-15.87
1292.987;-15.82
1293.186;-15.78
1293.385;-15.74
1293.584;-15.68
1293.783;-15.65
1293.982;-15.6
1294.181;-15.56
1294.381;-15.53
1294.58;-15.47
1294.779;-15.45
1294.978;-15.39
1295.177;-15.36
1295.376;-15.33
1295.575;-15.28
1295.774;-15.25
1295.974;-15.19
1296.173;-15.16
1296.372;-15.13
1296.571;-15.08
1296.77;-15.05
1296.969;-15.01
1297.168;-14.98
1297.367;-14.93
1297.566;-14.89
1297.766;-14.86
1297.965;-14.82
1298.164;-14.79
1298.363;-14.75
1298.562;-14.71
1298.761;-14.68
1298.96;-14.64
1299.159;-14.62
1299.358;-14.59
1299.558;-14.55
1299.757;-14.52
1299.956;-14.49
1300.155;-14.47
1300.354;-14.43
1300.553;-14.41
1300.752;-14.38
1300.951;-14.35
1301.15;-14.35
1301.35;-14.32
1301.549;-14.32
1301.748;-14.29
1301.947;-14.27
1302.146;-14.27
1302.345;-14.24
1302.544;-14.25
1302.743;-14.22
1302.943;-14.21
1303.142;-14.21
1303.341;-14.19
1303.54;-14.2
1303.739;-14.18
1303.938;-14.18
1304.137;-14.18
1304.336;-14.17
1304.535;-14.19
1304.735;-14.18
1304.934;-14.19
1305.133;-14.19
1305.332;-14.19
1305.531;-14.21
1305.73;-14.21
1305.929;-14.22
1306.128;-14.23
1306.327;-14.24
1306.527;-14.26
1306.726;-14.26
1306.925;-14.28
1307.124;-14.28
1307.323;-14.29
1307.522;-14.31
1307.721;-14.32
1307.92;-14.34
1308.12;-14.35
1308.319;-14.37
1308.518;-14.39
1308.717;-14.4
1308.916;-14.43
1309.115;-14.45
1309.314;-14.48
1309.513;-14.5
1309.712;-14.52
1309.912;-14.55
1310.111;-14.57
1310.31;-14.61
1310.509;-14.63
1310.708;-14.66
1310.907;-14.68
1311.106;-14.71
1311.305;-14.75
1311.504;-14.77
1311.704;-14.8
1311.903;-14.82
1312.102;-14.85
1312.301;-14.89
1312.5;-14.91
1312.699;-14.96
1312.898;-14.98
1313.097;-15.01
1313.297;-15.05
1313.496;-15.09
1313.695;-15.14
1313.894;-15.16
1314.093;-15.21
1314.292;-15.25
1314.491;-15.3
1314.69;-15.35
1314.889;-15.38
1315.089;-15.43
1315.288;-15.47
1315.487;-15.52
1315.686;-15.57
1315.885;-15.61
1316.084;-15.67
1316.283;-15.71
1316.482;-15.78
1316.681;-15.83
1316.881;-15.88
1317.08;-15.96
1317.279;-16.0
1317.478;-16.09
1317.677;-16.13
1317.876;-16.2
1318.075;-16.26
1318.274;-16.32
1318.474;-16.4
1318.673;-16.47
1318.872;-16.55
1319.071;-16.62
1319.27;-16.69
1319.469;-16.77
1319.668;-16.85
1319.867;-16.93
1320.066;-17.01
1320.266;-17.09
1320.465;-17.17
1320.664;-17.26
1320.863;-17.35
1321.062;-17.42
1321.261;-17.51
1321.46;-17.6
1321.659;-17.68
1321.858;-17.78
1322.058;-17.86
1322.257;-17.96
1322.456;-18.04
1322.655;-18.13
1322.854;-18.23
1323.053;-18.32
1323.252;-18.43
1323.451;-18.55
1323.65;-18.64
1323.85;-18.73
1324.049;-18.83
1324.248;-18.95
1324.447;-19.04
1324.646;-19.16
1324.845;-19.26
1325.044;-19.37
1325.243;-19.48
1325.443;-19.58
1325.642;-19.72
1325.841;-19.81
1326.04;-19.93
1326.239;-20.05
1326.438;-20.15
1326.637;-20.28
1326.836;-20.39
1327.035;-20.52
1327.235;-20.63
1327.434;-20.75
1327.633;-20.88
1327.832;-21.0
1328.031;-21.14
1328.23;-21.26
1328.429;-21.39
1328.628;-21.52
1328.827;-21.65
1329.027;-21.79
1329.226;-21.92
1329.425;-22.06
