Wavelength (nm);Intensity (dBm)
1131.0;1131.0
1200.0;-56.17
1200.199;-56.13
1200.398;-56.1
1200.597;-56.08
1200.797;-56.05
1200.996;-56.02
1201.195;-55.97
1201.394;-55.93
1201.593;-55.9
1201.792;-55.85
1201.991;-55.81
1202.19;-55.75
1202.389;-55.7
1202.589;-55.66
1202.788;-55.59
1202.987;-55.54
1203.186;-55.48
1203.385;-55.44
1203.584;-55.42
1203.783;-55.35
1203.982;-55.32
1204.181;-55.28
1204.381;-55.24
1204.58;-55.23
1204.779;-55.18
1204.978;-55.15
1205.177;-55.12
1205.376;-55.09
1205.575;-55.09
1205.774;-55.05
1205.974;-55.04
1206.173;-55.02
1206.372;-54.99
1206.571;-54.98
1206.77;-54.95
1206.969;-54.93
1207.168;-54.9
1207.367;-54.86
1207.566;-54.85
1207.766;-54.8
1207.965;-54.77
1208.164;-54.72
1208.363;-54.68
1208.562;-54.65
1208.761;-54.58
1208.96;-54.54
1209.159;-54.49
1209.358;-54.43
1209.558;-54.4
1209.757;-54.34
1209.956;-54.28
1210.155;-54.23
1210.354;-54.18
1210.553;-54.14
1210.752;-54.08
1210.951;-54.03
1211.15;-54.0
1211.35;-53.95
1211.549;-53.92
1211.748;-53.88
1211.947;-53.84
1212.146;-53.82
1212.345;-53.77
1212.544;-53.76
1212.743;-53.72
1212.943;-53.68
1213.142;-53.67
1213.341;-53.63
1213.54;-53.61
1213.739;-53.57
1213.938;-53.53
1214.137;-53.51
1214.336;-53.46
1214.535;-53.44
1214.735;-53.39
1214.934;-53.34
1215.133;-53.29
1215.332;-53.24
1215.531;-53.2
1215.73;-53.14
1215.929;-53.08
1216.128;-53.03
1216.327;-52.96
1216.527;-52.92
1216.726;-52.86
1216.925;-52.79
1217.124;-52.74
1217.323;-52.67
1217.522;-52.63
1217.721;-52.57
1217.92;-52.52
1218.12;-52.48
1218.319;-52.42
1218.518;-52.39
1218.717;-52.34
1218.916;-52.29
1219.115;-52.26
1219.314;-52.21
1219.513;-52.19
1219.712;-52.15
1219.912;-52.11
1220.111;-52.07
1220.31;-52.03
1220.509;-52.0
1220.708;-51.95
1220.907;-51.91
1221.106;-51.85
1221.305;-51.8
1221.504;-51.75
1221.704;-51.68
1221.903;-51.63
1222.102;-51.57
1222.301;-51.5
1222.5;-51.43
1222.699;-51.36
1222.898;-51.29
1223.097;-51.22
1223.297;-51.15
1223.496;-51.08
1223.695;-51.0
1223.894;-50.94
1224.093;-50.87
1224.292;-50.8
1224.491;-50.74
1224.69;-50.67
1224.889;-50.6
1225.089;-50.55
1225.288;-50.48
1225.487;-50.43
1225.686;-50.37
1225.885;-50.32
1226.084;-50.27
1226.283;-50.21
1226.482;-50.16
1226.681;-50.11
1226.881;-50.06
1227.08;-50.0
1227.279;-49.95
1227.478;-49.89
1227.677;-49.83
1227.876;-49.77
1228.075;-49.71
1228.274;-49.64
1228.474;-49.57
1228.673;-49.49
1228.872;-49.42
