Wavelength (nm);Intensity (dBm)
1131.0;1131.0
1200.0;-57.04
1200.199;-57.01
1200.398;-56.97
1200.597;-56.96
1200.797;-56.92
1200.996;-56.9
1201.195;-56.86
1201.394;-56.8
1201.593;-56.78
1201.792;-56.74
1201.991;-56.68
1202.19;-56.65
1202.389;-56.56
1202.589;-56.52
1202.788;-56.48
1202.987;-56.43
1203.186;-56.36
1203.385;-56.3
1203.584;-56.3
1203.783;-56.25
1203.982;-56.2
1204.181;-56.15
1204.381;-56.11
1204.58;-56.11
1204.779;-56.06
1204.978;-56.01
1205.177;-56.0
1205.376;-55.98
1205.575;-55.96
1205.774;-55.93
1205.974;-55.91
1206.173;-55.92
1206.372;-55.88
1206.571;-55.87
1206.77;-55.83
1206.969;-55.81
1207.168;-55.83
1207.367;-55.78
1207.566;-55.73
1207.766;-55.71
1207.965;-55.69
1208.164;-55.65
1208.363;-55.58
1208.562;-55.55
1208.761;-55.53
1208.96;-55.47
1209.159;-55.42
1209.358;-55.35
1209.558;-55.32
1209.757;-55.29
1209.956;-55.22
1210.155;-55.17
1210.354;-55.12
1210.553;-55.09
1210.752;-55.03
1210.951;-54.97
1211.15;-54.95
1211.35;-54.91
1211.549;-54.86
1211.748;-54.82
1211.947;-54.79
1212.146;-54.77
1212.345;-54.73
1212.544;-54.68
1212.743;-54.67
1212.943;-54.64
1213.142;-54.62
1213.341;-54.58
1213.54;-54.56
1213.739;-54.55
1213.938;-54.52
1214.137;-54.47
1214.336;-54.42
1214.535;-54.41
1214.735;-54.39
1214.934;-54.33
1215.133;-54.28
1215.332;-54.24
1215.531;-54.21
1215.73;-54.15
1215.929;-54.09
1216.128;-54.05
1216.327;-53.99
1216.527;-53.94
1216.726;-53.88
1216.925;-53.82
1217.124;-53.79
1217.323;-53.71
1217.522;-53.65
1217.721;-53.61
1217.92;-53.56
1218.12;-53.52
1218.319;-53.45
1218.518;-53.43
1218.717;-53.4
1218.916;-53.35
1219.115;-53.31
1219.314;-53.27
1219.513;-53.25
1219.712;-53.22
1219.912;-53.17
1220.111;-53.16
1220.31;-53.12
1220.509;-53.09
1220.708;-53.04
1220.907;-53.0
1221.106;-52.97
1221.305;-52.92
1221.504;-52.86
1221.704;-52.81
1221.903;-52.77
1222.102;-52.71
1222.301;-52.64
1222.5;-52.57
1222.699;-52.51
1222.898;-52.45
1223.097;-52.39
1223.297;-52.3
1223.496;-52.23
1223.695;-52.17
1223.894;-52.1
1224.093;-52.04
1224.292;-51.97
1224.491;-51.89
1224.69;-51.84
1224.889;-51.76
1225.089;-51.72
1225.288;-51.65
1225.487;-51.58
1225.686;-51.53
1225.885;-51.49
1226.084;-51.44
1226.283;-51.38
1226.482;-51.32
1226.681;-51.29
1226.881;-51.24
1227.08;-51.19
1227.279;-51.13
1227.478;-51.08
1227.677;-51.03
1227.876;-50.97
1228.075;-50.92
1228.274;-50.86
1228.474;-50.79
1228.673;-50.73
1228.872;-50.67
1229.071;-50.61
1229.27;-50.52
1229.469;-50.44
1229.668;-50.38
1229.867;-50.3
1230.066;-50.23
1230.266;-50.14
1230.465;-50.05
1230.664;-49.99
1230.863;-49.92
1231.062;-49.85
1231.261;-49.78
1231.46;-49.72
1231.659;-49.66
1231.858;-49.59
1232.058;-49.54
1232.257;-49.47
1232.456;-49.42
1232.655;-49.36
1232.854;-49.29
1233.053;-49.26
1233.252;-49.19
1233.451;-49.13
1233.65;-49.08
1233.85;-49.01
1234.049;-48.97
1234.248;-48.89
1234.447;-48.83
1234.646;-48.77
1234.845;-48.7
1235.044;-48.63
1235.243;-48.55
1235.443;-48.48
1235.642;-48.39
1235.841;-48.3
1236.04;-48.23
1236.239;-48.13
1236.438;-48.06
1236.637;-47.97
1236.836;-47.87
1237.035;-47.79
1237.235;-47.7
1237.434;-47.62
1237.633;-47.53
1237.832;-47.46
1238.031;-47.37
1238.23;-47.29
1238.429;-47.22
1238.628;-47.14
1238.827;-47.06
1239.027;-46.98
1239.226;-46.9
1239.425;-46.83
1239.624;-46.74
1239.823;-46.66
1240.022;-46.57
1240.221;-46.48
1240.42;-46.4
1240.62;-46.3
1240.819;-46.2
1241.018;-46.08
1241.217;-45.97
1241.416;-45.84
1241.615;-45.74
1241.814;-45.63
1242.013;-45.5
1242.212;-45.39
1242.412;-45.26
1242.611;-45.13
1242.81;-45.01
1243.009;-44.86
1243.208;-44.75
1243.407;-44.61
1243.606;-44.47
1243.805;-44.36
1244.004;-44.22
1244.204;-44.1
1244.403;-43.97
1244.602;-43.83
1244.801;-43.72
1245.0;-43.59
1245.199;-43.47
1245.398;-43.33
1245.597;-43.2
1245.797;-43.07
1245.996;-42.93
1246.195;-42.8
1246.394;-42.65
1246.593;-42.5
1246.792;-42.37
1246.991;-42.2
1247.19;-42.06
1247.389;-41.91
1247.589;-41.74
1247.788;-41.6
1247.987;-41.43
1248.186;-41.28
1248.385;-41.11
1248.584;-40.94
1248.783;-40.8
1248.982;-40.64
1249.181;-40.49
1249.381;-40.33
1249.58;-40.17
1249.779;-40.03
1249.978;-39.86
1250.177;-39.72
1250.376;-39.57
1250.575;-39.41
1250.774;-39.27
1250.974;-39.12
1251.173;-38.98
1251.372;-38.81
1251.571;-38.66
1251.77;-38.51
1251.969;-38.34
