Wavelength;Intensity_Meas;Intensity_Ref;Difference_dB
1200.0000;-61.5100;-57.3300;-4.1800
1200.1990;-61.4200;-57.3100;-4.1100
1200.3980;-61.3900;-57.2900;-4.1000
1200.5970;-61.3600;-57.2600;-4.1000
1200.7970;-61.3500;-57.2100;-4.1400
1200.9960;-61.3200;-57.2000;-4.1200
1201.1950;-61.2600;-57.1800;-4.0800
1201.3940;-61.2500;-57.1100;-4.1400
1201.5930;-61.2500;-57.0700;-4.1800
1201.7920;-61.2300;-57.0200;-4.2100
1201.9910;-61.2100;-56.9800;-4.2300
1202.1900;-61.2000;-56.9500;-4.2500
1202.3890;-61.2000;-56.8700;-4.3300
1202.5890;-61.1800;-56.8000;-4.3800
1202.7880;-61.1600;-56.7800;-4.3800
1202.9870;-61.1300;-56.7300;-4.4000
1203.1860;-61.1300;-56.6800;-4.4500
1203.3850;-61.1100;-56.6000;-4.5100
1203.5840;-61.0500;-56.5700;-4.4800
1203.7830;-61.0300;-56.5400;-4.4900
1203.9820;-61.0000;-56.4900;-4.5100
1204.1810;-60.9900;-56.4500;-4.5400
1204.3810;-60.9600;-56.3900;-4.5700
1204.5800;-60.9300;-56.3900;-4.5400
1204.7790;-60.8900;-56.3700;-4.5200
1204.9780;-60.8800;-56.3100;-4.5700
1205.1770;-60.8500;-56.2800;-4.5700
1205.3760;-60.8100;-56.2700;-4.5400
1205.5750;-60.7700;-56.2500;-4.5200
1205.7740;-60.7700;-56.2300;-4.5400
1205.9740;-60.7400;-56.2100;-4.5300
1206.1730;-60.6500;-56.2000;-4.4500
1206.3720;-60.6200;-56.1800;-4.4400
1206.5710;-60.6200;-56.1600;-4.4600
1206.7700;-60.5700;-56.1400;-4.4300
1206.9690;-60.4700;-56.1000;-4.3700
1207.1680;-60.3900;-56.1000;-4.2900
1207.3670;-60.3500;-56.0800;-4.2700
1207.5660;-60.3200;-56.0200;-4.3000
1207.7660;-60.2200;-56.0100;-4.2100
1207.9650;-60.1300;-55.9800;-4.1500
1208.1640;-60.0700;-55.9400;-4.1300
1208.3630;-60.0500;-55.8900;-4.1600
1208.5620;-59.9700;-55.8600;-4.1100
1208.7610;-59.8800;-55.8300;-4.0500
1208.9600;-59.8400;-55.7800;-4.0600
1209.1590;-59.8000;-55.7300;-4.0700
1209.3580;-59.7500;-55.6600;-4.0900
1209.5580;-59.6800;-55.6200;-4.0600
1209.7570;-59.6300;-55.6000;-4.0300
1209.9560;-59.6300;-55.5300;-4.1000
1210.1550;-59.5900;-55.4600;-4.1300
1210.3540;-59.5300;-55.4200;-4.1100
1210.5530;-59.4900;-55.3900;-4.1000
1210.7520;-59.4800;-55.3400;-4.1400
1210.9510;-59.4700;-55.2800;-4.1900
1211.1500;-59.4100;-55.2400;-4.1700
1211.3500;-59.3800;-55.2000;-4.1800
1211.5490;-59.3600;-55.1800;-4.1800
1211.7480;-59.3700;-55.1500;-4.2200
1211.9470;-59.3300;-55.0800;-4.2500
1212.1460;-59.2700;-55.0700;-4.2000
1212.3450;-59.2800;-55.0500;-4.2300
1212.5440;-59.2900;-55.0100;-4.2800
1212.7430;-59.2600;-54.9800;-4.2800
1212.9430;-59.2200;-54.9500;-4.2700
1213.1420;-59.1900;-54.9200;-4.2700
1213.3410;-59.2100;-54.8900;-4.3200
1213.5400;-59.2200;-54.8700;-4.3500
1213.7390;-59.1500;-54.8500;-4.3000
1213.9380;-59.1300;-54.8000;-4.3300
1214.1370;-59.1300;-54.7900;-4.3400
1214.3360;-59.1200;-54.7300;-4.3900
1214.5350;-59.0600;-54.7000;-4.3600
1214.7350;-59.0300;-54.6800;-4.3500
