Wavelength (nm);Intensity (dBm)
2251.0;2251.0
1200.0;-59.42
1200.1;-59.41
1200.2;-59.41
1200.3;-59.41
1200.4;-59.4
1200.5;-59.39
1200.6;-59.38
1200.7;-59.38
1200.8;-59.37
1200.9;-59.36
1201.0;-59.35
1201.1;-59.34
1201.2;-59.33
1201.3;-59.31
1201.4;-59.29
1201.5;-59.28
1201.6;-59.27
1201.7;-59.25
1201.8;-59.24
1201.9;-59.21
1202.0;-59.19
1202.1;-59.17
1202.2;-59.16
1202.3;-59.14
1202.4;-59.12
1202.5;-59.1
1202.6;-59.08
1202.7;-59.05
1202.8;-59.03
1202.9;-59.01
1203.0;-58.99
1203.1;-58.96
1203.2;-58.94
1203.3;-58.92
1203.4;-58.89
1203.5;-58.87
1203.6;-58.85
1203.7;-58.83
1203.8;-58.81
1203.9;-58.79
1204.0;-58.77
1204.1;-58.74
1204.2;-58.72
1204.3;-58.7
1204.4;-58.68
1204.5;-58.66
1204.6;-58.64
1204.7;-58.62
1204.8;-58.6
1204.9;-58.58
1205.0;-58.57
1205.1;-58.56
1205.2;-58.54
1205.3;-58.53
1205.4;-58.51
1205.5;-58.5
1205.6;-58.49
1205.7;-58.48
1205.8;-58.47
1205.9;-58.46
1206.0;-58.45
1206.1;-58.44
1206.2;-58.43
1206.3;-58.42
1206.4;-58.41
1206.5;-58.41
1206.6;-58.4
1206.7;-58.39
1206.8;-58.38
1206.9;-58.37
1207.0;-58.36
1207.1;-58.35
1207.2;-58.34
1207.3;-58.33
1207.4;-58.32
1207.5;-58.31
1207.6;-58.3
1207.7;-58.28
1207.8;-58.27
1207.9;-58.26
1208.0;-58.25
1208.1;-58.23
1208.2;-58.22
1208.3;-58.2
1208.4;-58.19
1208.5;-58.17
1208.6;-58.16
1208.7;-58.14
1208.8;-58.12
1208.9;-58.09
1209.0;-58.07
1209.1;-58.05
1209.2;-58.03
1209.3;-58.01
1209.4;-57.98
1209.5;-57.96
1209.6;-57.94
1209.7;-57.91
1209.8;-57.89
1209.9;-57.86
1210.0;-57.84
1210.1;-57.81
1210.2;-57.79
1210.3;-57.76
1210.4;-57.73
1210.5;-57.71
1210.6;-57.68
1210.7;-57.66
1210.8;-57.63
1210.9;-57.61
1211.0;-57.58
1211.1;-57.56
1211.2;-57.54
1211.3;-57.51
1211.4;-57.49
1211.5;-57.47
1211.6;-57.45
1211.7;-57.43
1211.8;-57.41
1211.9;-57.39
1212.0;-57.37
1212.1;-57.35
1212.2;-57.33
1212.3;-57.32
1212.4;-57.3
1212.5;-57.28
1212.6;-57.27
1212.7;-57.25
1212.8;-57.24
1212.9;-57.22
1213.0;-57.21
1213.1;-57.19
1213.2;-57.18
1213.3;-57.16
1213.4;-57.15
1213.5;-57.14
1213.6;-57.12
1213.7;-57.11
1213.8;-57.09
1213.9;-57.08
1214.0;-57.07
1214.1;-57.05
1214.2;-57.04
1214.3;-57.02
1214.4;-57.01
1214.5;-56.99
1214.6;-56.97
1214.7;-56.96
1214.8;-56.94
1214.9;-56.92
1215.0;-56.9
1215.1;-56.88
1215.2;-56.86
1215.3;-56.84
1215.4;-56.82
1215.5;-56.8
1215.6;-56.78
1215.7;-56.75
1215.8;-56.73
1215.9;-56.71
1216.0;-56.68
1216.1;-56.66
1216.2;-56.63
1216.3;-56.61
1216.4;-56.58
1216.5;-56.55
1216.6;-56.52
1216.7;-56.5
1216.8;-56.47
1216.9;-56.44
1217.0;-56.41
1217.1;-56.38
1217.2;-56.35
