Wavelength (nm);Intensity (dBm)
2251.0;2251.0
1200.0;-58.65
1200.1;-58.64
1200.2;-58.64
1200.3;-58.63
1200.4;-58.62
1200.5;-58.61
1200.6;-58.6
1200.7;-58.59
1200.8;-58.59
1200.9;-58.58
1201.0;-58.57
1201.1;-58.56
1201.2;-58.54
1201.3;-58.53
1201.4;-58.51
1201.5;-58.5
1201.6;-58.49
1201.7;-58.47
1201.8;-58.45
1201.9;-58.43
1202.0;-58.41
1202.1;-58.39
1202.2;-58.37
1202.3;-58.35
1202.4;-58.34
1202.5;-58.31
1202.6;-58.29
1202.7;-58.26
1202.8;-58.24
1202.9;-58.22
1203.0;-58.2
1203.1;-58.17
1203.2;-58.15
1203.3;-58.12
1203.4;-58.09
1203.5;-58.06
1203.6;-58.04
1203.7;-58.02
1203.8;-57.99
1203.9;-57.97
1204.0;-57.95
1204.1;-57.92
1204.2;-57.9
1204.3;-57.88
1204.4;-57.86
1204.5;-57.84
1204.6;-57.82
1204.7;-57.8
1204.8;-57.78
1204.9;-57.77
1205.0;-57.75
1205.1;-57.74
1205.2;-57.72
1205.3;-57.7
1205.4;-57.69
1205.5;-57.67
1205.6;-57.66
1205.7;-57.65
1205.8;-57.64
1205.9;-57.63
1206.0;-57.61
1206.1;-57.6
1206.2;-57.59
1206.3;-57.58
1206.4;-57.57
1206.5;-57.56
1206.6;-57.55
1206.7;-57.54
1206.8;-57.53
1206.9;-57.52
1207.0;-57.51
1207.1;-57.5
1207.2;-57.49
1207.3;-57.48
1207.4;-57.46
1207.5;-57.45
1207.6;-57.44
1207.7;-57.43
1207.8;-57.41
1207.9;-57.4
1208.0;-57.39
1208.1;-57.37
1208.2;-57.36
1208.3;-57.34
1208.4;-57.32
1208.5;-57.3
1208.6;-57.28
1208.7;-57.26
1208.8;-57.24
1208.9;-57.22
1209.0;-57.2
1209.1;-57.17
1209.2;-57.15
1209.3;-57.13
1209.4;-57.1
1209.5;-57.08
1209.6;-57.05
1209.7;-57.03
1209.8;-57.0
1209.9;-56.97
1210.0;-56.95
1210.1;-56.92
1210.2;-56.89
1210.3;-56.86
1210.4;-56.84
1210.5;-56.81
1210.6;-56.78
1210.7;-56.76
1210.8;-56.73
1210.9;-56.71
1211.0;-56.68
1211.1;-56.65
1211.2;-56.63
1211.3;-56.6
1211.4;-56.58
1211.5;-56.56
1211.6;-56.53
1211.7;-56.51
1211.8;-56.49
1211.9;-56.46
1212.0;-56.44
1212.1;-56.43
1212.2;-56.41
1212.3;-56.39
1212.4;-56.37
1212.5;-56.35
1212.6;-56.33
1212.7;-56.31
1212.8;-56.3
1212.9;-56.28
1213.0;-56.27
1213.1;-56.25
1213.2;-56.23
1213.3;-56.22
1213.4;-56.2
1213.5;-56.19
1213.6;-56.17
1213.7;-56.16
1213.8;-56.14
1213.9;-56.13
1214.0;-56.11
1214.1;-56.09
1214.2;-56.08
1214.3;-56.06
1214.4;-56.04
1214.5;-56.03
1214.6;-56.01
1214.7;-55.99
1214.8;-55.97
1214.9;-55.95
1215.0;-55.93
1215.1;-55.9
1215.2;-55.88
1215.3;-55.86
1215.4;-55.84
1215.5;-55.82
1215.6;-55.79
1215.7;-55.77
1215.8;-55.74
1215.9;-55.72
1216.0;-55.69
1216.1;-55.66
1216.2;-55.63
1216.3;-55.61
1216.4;-55.58
1216.5;-55.55
1216.6;-55.52
1216.7;-55.49
1216.8;-55.46
1216.9;-55.43
1217.0;-55.4
1217.1;-55.37
1217.2;-55.34
1217.3;-55.31
1217.4;-55.28
1217.5;-55.25
1217.6;-55.22
1217.7;-55.19
1217.8;-55.16
1217.9;-55.13
1218.0;-55.1
1218.1;-55.07
1218.2;-55.04
1218.3;-55.01
1218.4;-54.99
1218.5;-54.96
1218.6;-54.93
1218.7;-54.91
1218.8;-54.88
1218.9;-54.86
1219.0;-54.83
1219.1;-54.81
1219.2;-54.78
1219.3;-54.76
1219.4;-54.74
1219.5;-54.72
1219.6;-54.69
1219.7;-54.67
1219.8;-54.65
1219.9;-54.63
1220.0;-54.61
1220.1;-54.59
1220.2;-54.57
1220.3;-54.55
1220.4;-54.53
1220.5;-54.51
1220.6;-54.48
1220.7;-54.46
1220.8;-54.44
1220.9;-54.42
1221.0;-54.39
1221.1;-54.37
1221.2;-54.34
1221.3;-54.32
1221.4;-54.29
1221.5;-54.27
1221.6;-54.24
1221.7;-54.21
1221.8;-54.18
1221.9;-54.15
1222.0;-54.12
1222.1;-54.09
1222.2;-54.06
1222.3;-54.03
1222.4;-54.0
1222.5;-53.96
1222.6;-53.93
1222.7;-53.9
1222.8;-53.86
1222.9;-53.83
1223.0;-53.79
1223.1;-53.76
1223.2;-53.72
1223.3;-53.68
1223.4;-53.65
1223.5;-53.61
1223.6;-53.57
1223.7;-53.54
1223.8;-53.5
1223.9;-53.46
1224.0;-53.42
1224.1;-53.39
1224.2;-53.35
1224.3;-53.31
1224.4;-53.27
1224.5;-53.23
1224.6;-53.2
1224.7;-53.16
1224.8;-53.12
1224.9;-53.09
1225.0;-53.05
1225.1;-53.01
1225.2;-52.98
1225.3;-52.94
1225.4;-52.91
1225.5;-52.88
1225.6;-52.84
1225.7;-52.81
1225.8;-52.78
1225.9;-52.75
1226.0;-52.72
1226.1;-52.69
1226.2;-52.66
1226.3;-52.62
1226.4;-52.59
1226.5;-52.56
1226.6;-52.53
1226.7;-52.5
1226.8;-52.47
1226.9;-52.44
1227.0;-52.41
1227.1;-52.38
1227.2;-52.35
1227.3;-52.32
1227.4;-52.29
1227.5;-52.26
1227.6;-52.23
1227.7;-52.2
1227.8;-52.16
1227.9;-52.13
1228.0;-52.1
1228.1;-52.07
1228.2;-52.03
1228.3;-52.0
1228.4;-51.96
1228.5;-51.93
1228.6;-51.89
1228.7;-51.86
1228.8;-51.82
1228.9;-51.78
1229.0;-51.74
1229.1;-51.7
1229.2;-51.67
1229.3;-51.62
1229.4;-51.58
1229.5;-51.54
1229.6;-51.5
1229.7;-51.46
1229.8;-51.41
1229.9;-51.37
1230.0;-51.33
1230.1;-51.28
1230.2;-51.24
1230.3;-51.19
1230.4;-51.15
1230.5;-51.1
1230.6;-51.06
1230.7;-51.01
1230.8;-50.97
1230.9;-50.93
1231.0;-50.89
1231.1;-50.85
1231.2;-50.81
1231.3;-50.76
1231.4;-50.72
1231.5;-50.68
1231.6;-50.64
1231.7;-50.6
1231.8;-50.56
1231.9;-50.52
1232.0;-50.48
1232.1;-50.45
1232.2;-50.41
1232.3;-50.37
1232.4;-50.33
1232.5;-50.29
1232.6;-50.25
1232.7;-50.22
1232.8;-50.18
1232.9;-50.14
1233.0;-50.1
1233.1;-50.07
1233.2;-50.03
1233.3;-49.99
1233.4;-49.96
1233.5;-49.92
1233.6;-49.88
1233.7;-49.84
1233.8;-49.81
1233.9;-49.77
1234.0;-49.73
1234.1;-49.69
1234.2;-49.65
1234.3;-49.61
1234.4;-49.57
1234.5;-49.53
1234.6;-49.49
1234.7;-49.45
1234.8;-49.41
1234.9;-49.36
1235.0;-49.32
1235.1;-49.27
1235.2;-49.23
1235.3;-49.18
1235.4;-49.13
1235.5;-49.08
1235.6;-49.04
1235.7;-48.98
1235.8;-48.93
1235.9;-48.88
1236.0;-48.83
1236.1;-48.77
1236.2;-48.72
1236.3;-48.67
1236.4;-48.61
1236.5;-48.56
1236.6;-48.5
1236.7;-48.44
1236.8;-48.39
1236.9;-48.33
1237.0;-48.28
1237.1;-48.22
1237.2;-48.16
1237.3;-48.11
1237.4;-48.05
1237.5;-48.0
1237.6;-47.94
1237.7;-47.89
1237.8;-47.83
1237.9;-47.78
1238.0;-47.72
1238.1;-47.67
1238.2;-47.61
1238.3;-47.56
1238.4;-47.51
1238.5;-47.45
1238.6;-47.4
1238.7;-47.35
1238.8;-47.29
1238.9;-47.24
1239.0;-47.19
1239.1;-47.14
1239.2;-47.08
1239.3;-47.03
1239.4;-46.98
1239.5;-46.92
1239.6;-46.87
1239.7;-46.82
1239.8;-46.76
1239.9;-46.71
1240.0;-46.65
1240.1;-46.6
