Wavelength (nm);Intensity (dBm)
1131.0;1131.0
1200.0;-54.76
1200.199;-54.73
1200.398;-54.7
1200.597;-54.67
1200.797;-54.64
1200.996;-54.61
1201.195;-54.56
1201.394;-54.53
1201.593;-54.49
1201.792;-54.42
1201.991;-54.38
1202.19;-54.33
1202.389;-54.28
1202.589;-54.22
1202.788;-54.16
1202.987;-54.12
1203.186;-54.06
1203.385;-54.01
1203.584;-53.97
1203.783;-53.91
1203.982;-53.9
1204.181;-53.84
1204.381;-53.8
1204.58;-53.77
1204.779;-53.73
1204.978;-53.71
1205.177;-53.66
1205.376;-53.65
1205.575;-53.63
1205.774;-53.6
1205.974;-53.59
1206.173;-53.56
1206.372;-53.54
1206.571;-53.52
1206.77;-53.49
1206.969;-53.46
1207.168;-53.42
1207.367;-53.4
1207.566;-53.37
1207.766;-53.32
1207.965;-53.3
1208.164;-53.25
1208.363;-53.19
1208.562;-53.15
1208.761;-53.11
1208.96;-53.05
1209.159;-52.98
1209.358;-52.93
1209.558;-52.89
1209.757;-52.82
1209.956;-52.77
1210.155;-52.71
1210.354;-52.65
1210.553;-52.62
1210.752;-52.56
1210.951;-52.52
1211.15;-52.46
1211.35;-52.41
1211.549;-52.39
1211.748;-52.33
1211.947;-52.3
1212.146;-52.26
1212.345;-52.22
1212.544;-52.21
1212.743;-52.17
1212.943;-52.14
1213.142;-52.1
1213.341;-52.07
1213.54;-52.05
1213.739;-52.0
1213.938;-51.98
1214.137;-51.93
1214.336;-51.88
1214.535;-51.86
1214.735;-51.81
1214.934;-51.76
1215.133;-51.7
1215.332;-51.64
1215.531;-51.61
1215.73;-51.54
1215.929;-51.49
1216.128;-51.42
1216.327;-51.36
1216.527;-51.31
1216.726;-51.24
1216.925;-51.18
1217.124;-51.11
1217.323;-51.05
1217.522;-51.01
1217.721;-50.94
1217.92;-50.9
1218.12;-50.83
1218.319;-50.79
1218.518;-50.75
1218.717;-50.7
1218.916;-50.67
1219.115;-50.61
1219.314;-50.57
1219.513;-50.54
1219.712;-50.51
1219.912;-50.47
1220.111;-50.42
1220.31;-50.38
1220.509;-50.34
1220.708;-50.29
1220.907;-50.26
1221.106;-50.2
1221.305;-50.14
1221.504;-50.09
1221.704;-50.02
1221.903;-49.97
1222.102;-49.89
1222.301;-49.83
1222.5;-49.76
1222.699;-49.69
1222.898;-49.63
1223.097;-49.54
1223.297;-49.47
1223.496;-49.39
1223.695;-49.31
1223.894;-49.25
1224.093;-49.17
1224.292;-49.1
1224.491;-49.03
1224.69;-48.96
1224.889;-48.91
1225.089;-48.84
1225.288;-48.77
1225.487;-48.72
1225.686;-48.66
1225.885;-48.62
1226.084;-48.55
1226.283;-48.5
1226.482;-48.44
1226.681;-48.38
1226.881;-48.34
1227.08;-48.27
1227.279;-48.22
1227.478;-48.16
1227.677;-48.1
1227.876;-48.04
1228.075;-47.96
1228.274;-47.89
1228.474;-47.83
1228.673;-47.75
1228.872;-47.68
1229.071;-47.59
1229.27;-47.51
1229.469;-47.43
1229.668;-47.35
1229.867;-47.27
1230.066;-47.18
1230.266;-47.09
1230.465;-47.01
1230.664;-46.92
1230.863;-46.86
1231.062;-46.77
1231.261;-46.71
1231.46;-46.65
1231.659;-46.57
1231.858;-46.51
1232.058;-46.44
1232.257;-46.38
1232.456;-46.33
1232.655;-46.26
1232.854;-46.2
1233.053;-46.14
1233.252;-46.07
1233.451;-46.01
1233.65;-45.94
1233.85;-45.89
1234.049;-45.8
1234.248;-45.75
1234.447;-45.66
1234.646;-45.6
1234.845;-45.52
1235.044;-45.44
1235.243;-45.38
1235.443;-45.27
1235.642;-45.2
1235.841;-45.1
1236.04;-45.01
1236.239;-44.92
1236.438;-44.81
1236.637;-44.73
1236.836;-44.64
1237.035;-44.55
1237.235;-44.47
1237.434;-44.36
1237.633;-44.29
1237.832;-44.21
1238.031;-44.11
1238.23;-44.05
1238.429;-43.95
1238.628;-43.88
1238.827;-43.79
1239.027;-43.72
1239.226;-43.65
1239.425;-43.55
1239.624;-43.48
1239.823;-43.39
1240.022;-43.31
1240.221;-43.23
1240.42;-43.13
1240.62;-43.05
1240.819;-42.94
1241.018;-42.83
1241.217;-42.73
1241.416;-42.62
1241.615;-42.5
1241.814;-42.39
1242.013;-42.27
1242.212;-42.17
1242.412;-42.04
1242.611;-41.93
1242.81;-41.8
1243.009;-41.68
1243.208;-41.57
1243.407;-41.45
1243.606;-41.33
1243.805;-41.21
1244.004;-41.09
1244.204;-40.99
1244.403;-40.87
1244.602;-40.76
1244.801;-40.64
1245.0;-40.53
1245.199;-40.43
1245.398;-40.31
1245.597;-40.2
1245.797;-40.08
1245.996;-39.96
1246.195;-39.86
1246.394;-39.73
1246.593;-39.6
1246.792;-39.48
1246.991;-39.34
1247.19;-39.23
1247.389;-39.09
1247.589;-38.96
1247.788;-38.82
1247.987;-38.68
1248.186;-38.56
1248.385;-38.41
1248.584;-38.28
1248.783;-38.14
1248.982;-38.01
1249.181;-37.88
1249.381;-37.74
1249.58;-37.61
1249.779;-37.47
1249.978;-37.33
1250.177;-37.22
1250.376;-37.08
1250.575;-36.95
1250.774;-36.82
1250.974;-36.7
1251.173;-36.58
1251.372;-36.44
1251.571;-36.34
1251.77;-36.2
1251.969;-36.07
1252.168;-35.94
1252.367;-35.78
1252.566;-35.68
1252.766;-35.54
1252.965;-35.43
1253.164;-35.28
1253.363;-35.14
1253.562;-35.02
1253.761;-34.88
1253.96;-34.76
1254.159;-34.61
1254.358;-34.48
1254.558;-34.35
1254.757;-34.21
1254.956;-34.08
1255.155;-33.95
1255.354;-33.82
1255.553;-33.7
1255.752;-33.57
1255.951;-33.45
1256.15;-33.31
1256.35;-33.19
1256.549;-33.07
1256.748;-32.94
1256.947;-32.82
1257.146;-32.69
1257.345;-32.56
1257.544;-32.44
1257.743;-32.31
1257.943;-32.19
1258.142;-32.06
1258.341;-31.94
1258.54;-31.81
1258.739;-31.68
1258.938;-31.55
1259.137;-31.42
1259.336;-31.3
1259.535;-31.17
1259.735;-31.04
1259.934;-30.91
1260.133;-30.78
1260.332;-30.66
1260.531;-30.53
1260.73;-30.41
1260.929;-30.29
1261.128;-30.15
1261.327;-30.04
1261.527;-29.92
1261.726;-29.8
1261.925;-29.68
1262.124;-29.55
1262.323;-29.44
1262.522;-29.32
1262.721;-29.2
1262.92;-29.08
1263.12;-28.96
1263.319;-28.84
1263.518;-28.72
1263.717;-28.6
1263.916;-28.48
1264.115;-28.35
1264.314;-28.24
1264.513;-28.11
1264.712;-27.99
1264.912;-27.86
1265.111;-27.74
1265.31;-27.62
1265.509;-27.49
1265.708;-27.38
1265.907;-27.26
1266.106;-27.13
1266.305;-27.03
1266.504;-26.91
1266.704;-26.8
1266.903;-26.68
1267.102;-26.57
1267.301;-26.47
1267.5;-26.35
1267.699;-26.25
1267.898;-26.13
1268.097;-26.02
1268.297;-25.91
1268.496;-25.82
1268.695;-25.71
1268.894;-25.59
1269.093;-25.49
1269.292;-25.37
1269.491;-25.26
1269.69;-25.15
1269.889;-25.03
1270.089;-24.93
1270.288;-24.8
1270.487;-24.7
1270.686;-24.59
1270.885;-24.47
1271.084;-24.37
1271.283;-24.26
1271.482;-24.15
1271.681;-24.05
1271.881;-23.94
1272.08;-23.85
1272.279;-23.73
1272.478;-23.64
1272.677;-23.54
1272.876;-23.43
1273.075;-23.34
1273.274;-23.23
1273.474;-23.13
1273.673;-23.03
1273.872;-22.93
1274.071;-22.84
1274.27;-22.73
1274.469;-22.63
1274.668;-22.52
1274.867;-22.41
1275.066;-22.32
1275.266;-22.2
1275.465;-22.11
1275.664;-22.01
1275.863;-21.91
1276.062;-21.81
1276.261;-21.71
1276.46;-21.62
1276.659;-21.51
1276.858;-21.42
1277.058;-21.34
1277.257;-21.23
1277.456;-21.16
1277.655;-21.06
1277.854;-20.97
1278.053;-20.88
1278.252;-20.79
1278.451;-20.72
1278.65;-20.62
1278.85;-20.53
1279.049;-20.44
1279.248;-20.35
1279.447;-20.28
1279.646;-20.18
1279.845;-20.1
1280.044;-20.01
1280.243;-19.91
1280.443;-19.84
1280.642;-19.75
1280.841;-19.67
1281.04;-19.58
1281.239;-19.49
1281.438;-19.42
1281.637;-19.33
1281.836;-19.26
1282.035;-19.17
1282.235;-19.09
1282.434;-19.01
1282.633;-18.94
1282.832;-18.87
1283.031;-18.78
1283.23;-18.71
1283.429;-18.64
1283.628;-18.56
1283.827;-18.49
1284.027;-18.41
1284.226;-18.34
1284.425;-18.27
1284.624;-18.19
1284.823;-18.13
1285.022;-18.04
1285.221;-17.97
1285.42;-17.9
1285.62;-17.83
1285.819;-17.77
1286.018;-17.69
1286.217;-17.62
1286.416;-17.54
1286.615;-17.48
1286.814;-17.43
1287.013;-17.35
1287.212;-17.29
1287.412;-17.22
1287.611;-17.15
1287.81;-17.1
1288.009;-17.02
1288.208;-16.97
1288.407;-16.9
1288.606;-16.84
1288.805;-16.79
1289.004;-16.72
1289.204;-16.67
1289.403;-16.6
1289.602;-16.54
1289.801;-16.49
1290.0;-16.42
1290.199;-16.38
1290.398;-16.31
1290.597;-16.27
1290.797;-16.21
1290.996;-16.14
1291.195;-16.09
1291.394;-16.04
1291.593;-15.98
1291.792;-15.92
1291.991;-15.87
1292.19;-15.81
1292.389;-15.76
1292.589;-15.71
1292.788;-15.65
1292.987;-15.62
1293.186;-15.56
1293.385;-15.51
1293.584;-15.45
1293.783;-15.4
1293.982;-15.37
1294.181;-15.31
1294.381;-15.27
1294.58;-15.22
1294.779;-15.17
1294.978;-15.13
1295.177;-15.08
1295.376;-15.04
1295.575;-14.98
1295.774;-14.93
1295.974;-14.89
1296.173;-14.84
1296.372;-14.81
1296.571;-14.75
1296.77;-14.71
1296.969;-14.67
1297.168;-14.63
1297.367;-14.6
1297.566;-14.54
1297.766;-14.5
1297.965;-14.47
1298.164;-14.43
1298.363;-14.41
1298.562;-14.35
1298.761;-14.33
1298.96;-14.29
1299.159;-14.25
1299.358;-14.23
1299.558;-14.18
1299.757;-14.15
1299.956;-14.12
1300.155;-14.09
1300.354;-14.06
1300.553;-14.01
1300.752;-14.0
1300.951;-13.96
1301.15;-13.94
1301.35;-13.91
1301.549;-13.89
1301.748;-13.88
1301.947;-13.84
1302.146;-13.83
1302.345;-13.81
1302.544;-13.79
1302.743;-13.78
1302.943;-13.75
1303.142;-13.75
1303.341;-13.72
1303.54;-13.71
1303.739;-13.71
1303.938;-13.68
1304.137;-13.68
1304.336;-13.66
1304.535;-13.65
1304.735;-13.64
1304.934;-13.63
1305.133;-13.63
1305.332;-13.6
1305.531;-13.61
1305.73;-13.6
1305.929;-13.58
1306.128;-13.6
1306.327;-13.58
1306.527;-13.59
1306.726;-13.59
1306.925;-13.58
1307.124;-13.6
1307.323;-13.59
1307.522;-13.61
1307.721;-13.61
1307.92;-13.61
1308.12;-13.63
1308.319;-13.63
1308.518;-13.65
1308.717;-13.65
1308.916;-13.65
1309.115;-13.68
1309.314;-13.69
1309.513;-13.72
1309.712;-13.72
1309.912;-13.74
1310.111;-13.76
1310.31;-13.77
1310.509;-13.81
1310.708;-13.81
1310.907;-13.84
1311.106;-13.86
1311.305;-13.88
1311.504;-13.92
1311.704;-13.93
1311.903;-13.97
1312.102;-13.98
1312.301;-14.01
1312.5;-14.06
1312.699;-14.08
1312.898;-14.13
1313.097;-14.15
1313.297;-14.19
1313.496;-14.23
1313.695;-14.26
1313.894;-14.31
1314.093;-14.35
1314.292;-14.39
1314.491;-14.43
1314.69;-14.47
1314.889;-14.52
1315.089;-14.55
1315.288;-14.61
1315.487;-14.65
1315.686;-14.71
1315.885;-14.75
1316.084;-14.8
1316.283;-14.85
1316.482;-14.91
1316.681;-14.97
1316.881;-15.02
1317.08;-15.08
1317.279;-15.15
1317.478;-15.2
1317.677;-15.27
1317.876;-15.32
1318.075;-15.38
1318.274;-15.44
1318.474;-15.5
1318.673;-15.59
1318.872;-15.65
1319.071;-15.74
1319.27;-15.79
1319.469;-15.86
1319.668;-15.95
1319.867;-16.01
1320.066;-16.1
1320.266;-16.17
1320.465;-16.25
1320.664;-16.33
1320.863;-16.4
1321.062;-16.49
1321.261;-16.56
1321.46;-16.66
1321.659;-16.73
1321.858;-16.82
1322.058;-16.91
1322.257;-16.99
1322.456;-17.09
1322.655;-17.17
1322.854;-17.27
1323.053;-17.36
1323.252;-17.45
1323.451;-17.56
1323.65;-17.64
1323.85;-17.75
1324.049;-17.84
1324.248;-17.95
1324.447;-18.05
1324.646;-18.14
1324.845;-18.26
1325.044;-18.36
1325.243;-18.5
1325.443;-18.58
1325.642;-18.7
1325.841;-18.82
1326.04;-18.92
1326.239;-19.05
1326.438;-19.15
1326.637;-19.27
1326.836;-19.39
1327.035;-19.51
1327.235;-19.64
1327.434;-19.75
1327.633;-19.87
1327.832;-19.99
1328.031;-20.11
1328.23;-20.25
1328.429;-20.37
1328.628;-20.51
1328.827;-20.63
1329.027;-20.76
