Wavelength (nm);Intensity (dBm)
1131.0;1131.0
1200.0;-55.6
1200.199;-55.56
1200.398;-55.54
1200.597;-55.5
1200.797;-55.48
1200.996;-55.44
1201.195;-55.39
1201.394;-55.35
1201.593;-55.32
1201.792;-55.28
1201.991;-55.21
1202.19;-55.16
1202.389;-55.11
1202.589;-55.08
1202.788;-55.01
1202.987;-54.94
1203.186;-54.89
1203.385;-54.87
1203.584;-54.81
1203.783;-54.75
1203.982;-54.72
1204.181;-54.68
1204.381;-54.64
1204.58;-54.6
1204.779;-54.58
1204.978;-54.55
1205.177;-54.51
1205.376;-54.48
1205.575;-54.46
1205.774;-54.44
1205.974;-54.44
1206.173;-54.41
1206.372;-54.38
1206.571;-54.35
1206.77;-54.34
1206.969;-54.31
1207.168;-54.27
1207.367;-54.24
1207.566;-54.22
1207.766;-54.19
1207.965;-54.15
1208.164;-54.09
1208.363;-54.07
1208.562;-54.03
1208.761;-53.97
1208.96;-53.92
1209.159;-53.86
1209.358;-53.82
1209.558;-53.76
1209.757;-53.71
1209.956;-53.65
1210.155;-53.61
1210.354;-53.57
1210.553;-53.49
1210.752;-53.44
1210.951;-53.41
1211.15;-53.35
1211.35;-53.31
1211.549;-53.26
1211.748;-53.23
1211.947;-53.21
1212.146;-53.16
1212.345;-53.12
1212.544;-53.1
1212.743;-53.07
1212.943;-53.03
1213.142;-52.99
1213.341;-52.98
1213.54;-52.95
1213.739;-52.9
1213.938;-52.87
1214.137;-52.83
1214.336;-52.8
1214.535;-52.76
1214.735;-52.71
1214.934;-52.66
1215.133;-52.62
1215.332;-52.58
1215.531;-52.51
1215.73;-52.45
1215.929;-52.42
1216.128;-52.35
1216.327;-52.29
1216.527;-52.23
1216.726;-52.17
1216.925;-52.12
1217.124;-52.05
1217.323;-52.0
1217.522;-51.94
1217.721;-51.89
1217.92;-51.84
1218.12;-51.77
1218.319;-51.74
1218.518;-51.69
1218.717;-51.65
1218.916;-51.61
1219.115;-51.56
1219.314;-51.54
1219.513;-51.5
1219.712;-51.45
1219.912;-51.42
1220.111;-51.39
1220.31;-51.35
1220.509;-51.3
1220.708;-51.26
1220.907;-51.22
1221.106;-51.16
1221.305;-51.12
1221.504;-51.04
1221.704;-50.99
1221.903;-50.94
1222.102;-50.86
1222.301;-50.81
1222.5;-50.73
1222.699;-50.67
1222.898;-50.59
1223.097;-50.51
1223.297;-50.46
1223.496;-50.37
1223.695;-50.3
1223.894;-50.24
1224.093;-50.16
1224.292;-50.11
1224.491;-50.02
1224.69;-49.96
1224.889;-49.9
1225.089;-49.84
1225.288;-49.78
1225.487;-49.71
1225.686;-49.66
1225.885;-49.62
1226.084;-49.55
1226.283;-49.51
1226.482;-49.44
1226.681;-49.4
1226.881;-49.35
1227.08;-49.28
1227.279;-49.24
1227.478;-49.17
1227.677;-49.11
1227.876;-49.05
1228.075;-48.98
1228.274;-48.92
1228.474;-48.84
1228.673;-48.77
1228.872;-48.7
1229.071;-48.62
1229.27;-48.55
1229.469;-48.45
1229.668;-48.38
1229.867;-48.3
1230.066;-48.21
1230.266;-48.13
1230.465;-48.04
1230.664;-47.96
1230.863;-47.89
1231.062;-47.81
1231.261;-47.76
1231.46;-47.68
1231.659;-47.62
1231.858;-47.55
1232.058;-47.5
1232.257;-47.44
1232.456;-47.37
1232.655;-47.32
1232.854;-47.25
1233.053;-47.2
1233.252;-47.15
1233.451;-47.07
1233.65;-47.03
1233.85;-46.95
1234.049;-46.89
1234.248;-46.83
1234.447;-46.75
1234.646;-46.69
1234.845;-46.61
1235.044;-46.53
1235.243;-46.46
1235.443;-46.36
1235.642;-46.29
1235.841;-46.19
1236.04;-46.11
1236.239;-46.02
1236.438;-45.91
1236.637;-45.83
1236.836;-45.74
1237.035;-45.67
1237.235;-45.57
1237.434;-45.47
1237.633;-45.39
1237.832;-45.31
1238.031;-45.24
1238.23;-45.15
1238.429;-45.07
1238.628;-45.0
1238.827;-44.91
1239.027;-44.85
1239.226;-44.75
1239.425;-44.67
1239.624;-44.6
1239.823;-44.51
1240.022;-44.44
1240.221;-44.34
1240.42;-44.25
1240.62;-44.16
1240.819;-44.06
1241.018;-43.96
1241.217;-43.85
1241.416;-43.74
1241.615;-43.62
1241.814;-43.5
1242.013;-43.4
1242.212;-43.27
1242.412;-43.15
1242.611;-43.03
1242.81;-42.9
1243.009;-42.78
1243.208;-42.65
1243.407;-42.53
1243.606;-42.4
1243.805;-42.28
1244.004;-42.16
1244.204;-42.03
1244.403;-41.91
1244.602;-41.79
1244.801;-41.67
1245.0;-41.57
1245.199;-41.44
1245.398;-41.33
1245.597;-41.2
1245.797;-41.08
1245.996;-40.97
1246.195;-40.84
1246.394;-40.72
1246.593;-40.58
1246.792;-40.46
1246.991;-40.33
1247.19;-40.19
1247.389;-40.05
1247.589;-39.91
1247.788;-39.77
1247.987;-39.64
1248.186;-39.49
1248.385;-39.35
1248.584;-39.2
1248.783;-39.05
1248.982;-38.93
1249.181;-38.77
1249.381;-38.64
1249.58;-38.5
1249.779;-38.36
1249.978;-38.22
1250.177;-38.08
1250.376;-37.95
1250.575;-37.81
1250.774;-37.68
1250.974;-37.57
1251.173;-37.43
1251.372;-37.3
1251.571;-37.18
1251.77;-37.04
1251.969;-36.92
1252.168;-36.77
1252.367;-36.65
1252.566;-36.52
1252.766;-36.38
1252.965;-36.26
1253.164;-36.11
1253.363;-35.97
1253.562;-35.8
1253.761;-35.69
1253.96;-35.54
1254.159;-35.4
1254.358;-35.25
1254.558;-35.11
1254.757;-34.97
1254.956;-34.81
1255.155;-34.67
1255.354;-34.54
1255.553;-34.4
1255.752;-34.27
1255.951;-34.12
1256.15;-34.0
1256.35;-33.86
1256.549;-33.73
1256.748;-33.62
1256.947;-33.47
1257.146;-33.35
1257.345;-33.23
1257.544;-33.1
1257.743;-32.99
1257.943;-32.84
1258.142;-32.73
1258.341;-32.59
1258.54;-32.47
1258.739;-32.35
1258.938;-32.2
1259.137;-32.08
1259.336;-31.93
1259.535;-31.8
1259.735;-31.67
1259.934;-31.52
1260.133;-31.4
