Wavelength (nm);Intensity (dBm)
1131.0;1131.0
1200.0;-55.58
1200.199;-55.54
1200.398;-55.52
1200.597;-55.5
1200.797;-55.46
1200.996;-55.43
1201.195;-55.39
1201.394;-55.35
1201.593;-55.32
1201.792;-55.25
1201.991;-55.2
1202.19;-55.15
1202.389;-55.1
1202.589;-55.07
1202.788;-55.0
1202.987;-54.93
1203.186;-54.89
1203.385;-54.84
1203.584;-54.81
1203.783;-54.73
1203.982;-54.7
1204.181;-54.67
1204.381;-54.62
1204.58;-54.59
1204.779;-54.55
1204.978;-54.52
1205.177;-54.5
1205.376;-54.45
1205.575;-54.44
1205.774;-54.42
1205.974;-54.4
1206.173;-54.39
1206.372;-54.35
1206.571;-54.33
1206.77;-54.31
1206.969;-54.29
1207.168;-54.27
1207.367;-54.22
1207.566;-54.21
1207.766;-54.17
1207.965;-54.13
1208.164;-54.09
1208.363;-54.05
1208.562;-54.01
1208.761;-53.96
1208.96;-53.9
1209.159;-53.86
1209.358;-53.8
1209.558;-53.74
1209.757;-53.69
1209.956;-53.63
1210.155;-53.59
1210.354;-53.52
1210.553;-53.47
1210.752;-53.43
1210.951;-53.37
1211.15;-53.34
1211.35;-53.27
1211.549;-53.24
1211.748;-53.21
1211.947;-53.17
1212.146;-53.12
1212.345;-53.07
1212.544;-53.05
1212.743;-53.04
1212.943;-52.99
1213.142;-52.96
1213.341;-52.92
1213.54;-52.91
1213.739;-52.87
1213.938;-52.83
1214.137;-52.8
1214.336;-52.76
1214.535;-52.73
1214.735;-52.69
1214.934;-52.63
1215.133;-52.61
1215.332;-52.55
1215.531;-52.5
1215.73;-52.45
1215.929;-52.39
1216.128;-52.35
1216.327;-52.27
1216.527;-52.22
1216.726;-52.16
1216.925;-52.1
1217.124;-52.04
1217.323;-51.96
1217.522;-51.92
1217.721;-51.87
1217.92;-51.8
1218.12;-51.75
1218.319;-51.7
1218.518;-51.66
1218.717;-51.61
1218.916;-51.55
1219.115;-51.53
1219.314;-51.48
1219.513;-51.45
1219.712;-51.4
1219.912;-51.36
1220.111;-51.34
1220.31;-51.29
1220.509;-51.25
1220.708;-51.21
