Wavelength;Intensity_Meas;Intensity_Ref;Difference_dB
1200.0000;-61.6000;-57.3300;-4.2700
1200.1990;-61.5300;-57.3100;-4.2200
1200.3980;-61.4600;-57.2900;-4.1700
1200.5970;-61.4300;-57.2600;-4.1700
1200.7970;-61.3700;-57.2100;-4.1600
1200.9960;-61.3000;-57.2000;-4.1000
1201.1950;-61.2200;-57.1800;-4.0400
1201.3940;-61.1700;-57.1100;-4.0600
1201.5930;-61.1200;-57.0700;-4.0500
1201.7920;-61.0700;-57.0200;-4.0500
1201.9910;-61.0100;-56.9800;-4.0300
1202.1900;-60.9300;-56.9500;-3.9800
1202.3890;-60.8700;-56.8700;-4.0000
1202.5890;-60.8400;-56.8000;-4.0400
1202.7880;-60.7600;-56.7800;-3.9800
1202.9870;-60.7000;-56.7300;-3.9700
1203.1860;-60.6600;-56.6800;-3.9800
1203.3850;-60.6200;-56.6000;-4.0200
1203.5840;-60.5800;-56.5700;-4.0100
1203.7830;-60.5300;-56.5400;-3.9900
1203.9820;-60.5300;-56.4900;-4.0400
1204.1810;-60.5300;-56.4500;-4.0800
1204.3810;-60.5000;-56.3900;-4.1100
1204.5800;-60.5100;-56.3900;-4.1200
1204.7790;-60.5300;-56.3700;-4.1600
1204.9780;-60.5900;-56.3100;-4.2800
1205.1770;-60.5900;-56.2800;-4.3100
1205.3760;-60.6000;-56.2700;-4.3300
1205.5750;-60.6600;-56.2500;-4.4100
1205.7740;-60.7000;-56.2300;-4.4700
1205.9740;-60.7500;-56.2100;-4.5400
1206.1730;-60.7400;-56.2000;-4.5400
1206.3720;-60.7500;-56.1800;-4.5700
1206.5710;-60.7800;-56.1600;-4.6200
1206.7700;-60.7700;-56.1400;-4.6300
1206.9690;-60.7300;-56.1000;-4.6300
1207.1680;-60.6900;-56.1000;-4.5900
1207.3670;-60.6700;-56.0800;-4.5900
1207.5660;-60.6700;-56.0200;-4.6500
1207.7660;-60.5600;-56.0100;-4.5500
1207.9650;-60.4900;-55.9800;-4.5100
1208.1640;-60.4400;-55.9400;-4.5000
1208.3630;-60.4000;-55.8900;-4.5100
1208.5620;-60.3300;-55.8600;-4.4700
1208.7610;-60.2100;-55.8300;-4.3800
1208.9600;-60.1500;-55.7800;-4.3700
1209.1590;-60.1100;-55.7300;-4.3800
1209.3580;-60.0500;-55.6600;-4.3900
1209.5580;-59.9800;-55.6200;-4.3600
1209.7570;-59.9000;-55.6000;-4.3000
1209.9560;-59.8800;-55.5300;-4.3500
1210.1550;-59.8300;-55.4600;-4.3700
1210.3540;-59.7400;-55.4200;-4.3200
1210.5530;-59.7100;-55.3900;-4.3200
1210.7520;-59.6400;-55.3400;-4.3000
1210.9510;-59.6100;-55.2800;-4.3300
1211.1500;-59.5400;-55.2400;-4.3000
1211.3500;-59.4900;-55.2000;-4.2900
1211.5490;-59.5000;-55.1800;-4.3200
1211.7480;-59.4800;-55.1500;-4.3300
1211.9470;-59.4400;-55.0800;-4.3600
1212.1460;-59.3700;-55.0700;-4.3000
1212.3450;-59.3600;-55.0500;-4.3100
1212.5440;-59.3900;-55.0100;-4.3800
1212.7430;-59.3500;-54.9800;-4.3700
1212.9430;-59.3000;-54.9500;-4.3500
1213.1420;-59.3100;-54.9200;-4.3900
1213.3410;-59.3300;-54.8900;-4.4400
1213.5400;-59.3300;-54.8700;-4.4600
1213.7390;-59.2800;-54.8500;-4.4300
1213.9380;-59.2900;-54.8000;-4.4900
1214.1370;-59.2900;-54.7900;-4.5000
1214.3360;-59.2800;-54.7300;-4.5500
1214.5350;-59.2500;-54.7000;-4.5500
1214.7350;-59.2100;-54.6800;-4.5300
1214.9340;-59.2200;-54.6300;-4.5900
1215.1330;-59.2000;-54.5800;-4.6200
1215.3320;-59.1300;-54.5300;-4.6000
1215.5310;-59.1100;-54.4900;-4.6200
1215.7300;-59.1000;-54.4500;-4.6500
1215.9290;-59.0600;-54.3900;-4.6700
1216.1280;-59.0000;-54.3300;-4.6700
1216.3270;-58.9300;-54.2600;-4.6700
1216.5270;-58.9200;-54.2300;-4.6900
1216.7260;-58.9000;-54.1800;-4.7200
1216.9250;-58.8400;-54.1000;-4.7400
1217.1240;-58.7500;-54.0500;-4.7000
1217.3230;-58.7300;-53.9900;-4.7400
1217.5220;-58.7500;-53.9400;-4.8100
1217.7210;-58.6800;-53.9000;-4.7800
1217.9200;-58.6100;-53.8400;-4.7700
1218.1200;-58.5800;-53.8000;-4.7800
1218.3190;-58.5800;-53.7500;-4.8300
1218.5180;-58.5500;-53.7100;-4.8400
1218.7170;-58.5100;-53.6600;-4.8500
1218.9160;-58.4900;-53.6300;-4.8600
1219.1150;-58.4700;-53.6100;-4.8600
1219.3140;-58.4600;-53.5500;-4.9100
1219.5130;-58.4200;-53.5300;-4.8900
1219.7120;-58.3800;-53.5100;-4.8700
1219.9120;-58.3800;-53.4600;-4.9200
1220.1110;-58.3600;-53.4300;-4.9300
1220.3100;-58.3000;-53.3900;-4.9100
1220.5090;-58.2700;-53.3500;-4.9200
1220.7080;-58.2600;-53.3300;-4.9300
1220.9070;-58.2400;-53.2800;-4.9600
1221.1060;-58.1500;-53.2200;-4.9300
1221.3050;-58.0900;-53.1900;-4.9000
1221.5040;-58.0700;-53.1400;-4.9300
1221.7040;-58.0200;-53.0800;-4.9400
1221.9030;-57.9500;-53.0300;-4.9200
1222.1020;-57.8700;-52.9700;-4.9000
1222.3010;-57.8300;-52.9100;-4.9200
1222.5000;-57.7800;-52.8400;-4.9400
1222.6990;-57.7000;-52.7900;-4.9100
1222.8980;-57.6400;-52.7100;-4.9300
1223.0970;-57.5800;-52.6500;-4.9300
1223.2970;-57.5500;-52.5800;-4.9700
1223.4960;-57.4800;-52.5000;-4.9800
1223.6950;-57.4100;-52.4500;-4.9600
1223.8940;-57.3800;-52.3800;-5.0000
1224.0930;-57.3300;-52.3100;-5.0200
1224.2920;-57.2500;-52.2400;-5.0100
1224.4910;-57.1800;-52.1800;-5.0000
1224.6900;-57.1200;-52.1300;-4.9900
1224.8890;-57.0600;-52.0500;-5.0100
1225.0890;-56.9600;-52.0100;-4.9500
1225.2880;-56.8400;-51.9300;-4.9100
1225.4870;-56.7600;-51.8700;-4.8900
1225.6860;-56.6300;-51.8400;-4.7900
1225.8850;-56.4900;-51.7800;-4.7100
1226.0840;-56.3200;-51.7300;-4.5900
1226.2830;-56.1900;-51.6800;-4.5100
1226.4820;-56.0500;-51.6200;-4.4300
1226.6810;-55.8800;-51.5900;-4.2900
1226.8810;-55.6800;-51.5400;-4.1400
1227.0800;-55.5600;-51.4800;-4.0800
1227.2790;-55.4300;-51.4400;-3.9900
1227.4780;-55.2600;-51.3800;-3.8800
1227.6770;-55.1200;-51.3400;-3.7800
1227.8760;-55.0300;-51.2700;-3.7600
1228.0750;-54.9000;-51.2200;-3.6800
1228.2740;-54.8000;-51.1500;-3.6500
1228.4740;-54.6900;-51.0800;-3.6100
1228.6730;-54.6300;-51.0300;-3.6000
1228.8720;-54.5900;-50.9500;-3.6400
1229.0710;-54.5100;-50.8900;-3.6200
1229.2700;-54.4700;-50.8100;-3.6600
1229.4690;-54.4400;-50.7200;-3.7200
1229.6680;-54.4300;-50.6700;-3.7600
1229.8670;-54.4000;-50.5700;-3.8300
1230.0660;-54.4000;-50.4900;-3.9100
1230.2660;-54.4200;-50.4100;-4.0100
1230.4650;-54.4400;-50.3300;-4.1100
1230.6640;-54.4600;-50.2600;-4.2000
1230.8630;-54.5400;-50.1800;-4.3600
1231.0620;-54.6000;-50.1100;-4.4900
1231.2610;-54.6800;-50.0500;-4.6300
1231.4600;-54.7500;-49.9800;-4.7700
1231.6590;-54.8000;-49.9300;-4.8700
1231.8580;-54.8700;-49.8500;-5.0200
1232.0580;-54.8900;-49.8100;-5.0800
1232.2570;-54.8900;-49.7400;-5.1500
1232.4560;-54.8600;-49.6800;-5.1800
1232.6550;-54.7900;-49.6400;-5.1500
1232.8540;-54.7000;-49.5700;-5.1300
1233.0530;-54.5400;-49.5300;-5.0100
1233.2520;-54.3900;-49.4600;-4.9300
1233.4510;-54.2000;-49.4100;-4.7900
1233.6500;-53.9900;-49.3700;-4.6200
1233.8500;-53.7700;-49.3000;-4.4700
1234.0490;-53.5600;-49.2500;-4.3100
1234.2480;-53.3700;-49.1800;-4.1900
1234.4470;-53.1500;-49.1200;-4.0300
1234.6460;-52.9700;-49.0600;-3.9100
1234.8450;-52.8200;-48.9900;-3.8300
1235.0440;-52.6700;-48.9300;-3.7400
1235.2430;-52.5500;-48.8400;-3.7100
1235.4430;-52.4100;-48.7600;-3.6500
1235.6420;-52.3300;-48.6900;-3.6400
1235.8410;-52.2500;-48.6000;-3.6500
1236.0400;-52.1800;-48.5300;-3.6500
1236.2390;-52.1300;-48.4200;-3.7100
1236.4380;-52.1000;-48.3300;-3.7700
1236.6370;-52.0800;-48.2500;-3.8300
1236.8360;-52.0600;-48.1500;-3.9100
1237.0350;-52.0600;-48.0800;-3.9800
1237.2350;-52.0700;-47.9900;-4.0800
1237.4340;-52.0700;-47.9000;-4.1700
1237.6330;-52.0800;-47.8100;-4.2700
1237.8320;-52.1000;-47.7400;-4.3600
1238.0310;-52.1100;-47.6600;-4.4500
1238.2300;-52.1200;-47.5700;-4.5500
1238.4290;-52.0800;-47.5000;-4.5800
1238.6280;-52.0700;-47.4200;-4.6500
1238.8270;-52.0300;-47.3400;-4.6900
1239.0270;-51.9600;-47.2700;-4.6900
1239.2260;-51.8800;-47.1800;-4.7000
1239.4250;-51.7700;-47.1100;-4.6600
1239.6240;-51.6700;-47.0300;-4.6400
1239.8230;-51.5400;-46.9400;-4.6000
1240.0220;-51.3900;-46.8700;-4.5200
1240.2210;-51.2700;-46.7700;-4.5000
1240.4200;-51.1300;-46.6900;-4.4400
1240.6200;-50.9900;-46.5900;-4.4000
1240.8190;-50.8600;-46.4900;-4.3700
1241.0180;-50.7400;-46.3800;-4.3600
1241.2170;-50.6500;-46.2700;-4.3800
1241.4160;-50.5400;-46.1700;-4.3700
1241.6150;-50.4500;-46.0300;-4.4200
1241.8140;-50.3900;-45.9100;-4.4800
1242.0130;-50.3300;-45.8000;-4.5300
1242.2120;-50.2900;-45.6900;-4.6000
1242.4120;-50.2500;-45.5600;-4.6900
1242.6110;-50.2200;-45.4200;-4.8000
1242.8100;-50.1800;-45.3100;-4.8700
1243.0090;-50.1400;-45.1700;-4.9700
1243.2080;-50.1300;-45.0500;-5.0800
1243.4070;-50.0900;-44.9200;-5.1700
1243.6060;-50.0500;-44.7900;-5.2600
1243.8050;-50.0100;-44.6800;-5.3300
1244.0040;-49.9700;-44.5400;-5.4300
1244.2040;-49.9400;-44.4100;-5.5300
