Wavelength;Intensity_Meas;Intensity_Ref;Difference_dB
1200.0000;-61.4000;-57.3300;-4.0700
1200.1990;-61.3400;-57.3100;-4.0300
1200.3980;-61.2600;-57.2900;-3.9700
1200.5970;-61.2400;-57.2600;-3.9800
1200.7970;-61.2000;-57.2100;-3.9900
1200.9960;-61.1300;-57.2000;-3.9300
1201.1950;-61.0600;-57.1800;-3.8800
1201.3940;-61.0400;-57.1100;-3.9300
1201.5930;-60.9800;-57.0700;-3.9100
1201.7920;-60.9200;-57.0200;-3.9000
1201.9910;-60.9100;-56.9800;-3.9300
1202.1900;-60.8400;-56.9500;-3.8900
1202.3890;-60.8300;-56.8700;-3.9600
1202.5890;-60.8200;-56.8000;-4.0200
1202.7880;-60.7700;-56.7800;-3.9900
1202.9870;-60.7400;-56.7300;-4.0100
1203.1860;-60.7600;-56.6800;-4.0800
1203.3850;-60.7100;-56.6000;-4.1100
1203.5840;-60.6800;-56.5700;-4.1100
1203.7830;-60.6500;-56.5400;-4.1100
1203.9820;-60.6900;-56.4900;-4.2000
1204.1810;-60.6700;-56.4500;-4.2200
1204.3810;-60.6400;-56.3900;-4.2500
1204.5800;-60.6800;-56.3900;-4.2900
1204.7790;-60.6900;-56.3700;-4.3200
1204.9780;-60.7100;-56.3100;-4.4000
1205.1770;-60.7100;-56.2800;-4.4300
1205.3760;-60.6900;-56.2700;-4.4200
1205.5750;-60.7100;-56.2500;-4.4600
1205.7740;-60.7200;-56.2300;-4.4900
1205.9740;-60.7300;-56.2100;-4.5200
1206.1730;-60.6900;-56.2000;-4.4900
1206.3720;-60.6500;-56.1800;-4.4700
1206.5710;-60.6800;-56.1600;-4.5200
1206.7700;-60.6400;-56.1400;-4.5000
1206.9690;-60.5500;-56.1000;-4.4500
1207.1680;-60.4700;-56.1000;-4.3700
1207.3670;-60.4300;-56.0800;-4.3500
1207.5660;-60.4100;-56.0200;-4.3900
1207.7660;-60.3000;-56.0100;-4.2900
1207.9650;-60.2300;-55.9800;-4.2500
1208.1640;-60.1600;-55.9400;-4.2200
1208.3630;-60.0900;-55.8900;-4.2000
1208.5620;-60.0100;-55.8600;-4.1500
