Wavelength;Intensity_Meas;Intensity_Ref;Difference_dB
1200.0000;-61.4500;-57.3300;-4.1200
1200.1990;-61.4100;-57.3100;-4.1000
1200.3980;-61.3600;-57.2900;-4.0700
1200.5970;-61.3400;-57.2600;-4.0800
1200.7970;-61.2800;-57.2100;-4.0700
1200.9960;-61.2300;-57.2000;-4.0300
1201.1950;-61.2000;-57.1800;-4.0200
1201.3940;-61.1700;-57.1100;-4.0600
1201.5930;-61.1500;-57.0700;-4.0800
1201.7920;-61.1100;-57.0200;-4.0900
1201.9910;-61.0600;-56.9800;-4.0800
1202.1900;-61.0300;-56.9500;-4.0800
1202.3890;-61.0300;-56.8700;-4.1600
1202.5890;-61.0200;-56.8000;-4.2200
1202.7880;-60.9800;-56.7800;-4.2000
1202.9870;-60.9400;-56.7300;-4.2100
1203.1860;-60.9500;-56.6800;-4.2700
1203.3850;-60.9600;-56.6000;-4.3600
1203.5840;-60.9200;-56.5700;-4.3500
1203.7830;-60.8900;-56.5400;-4.3500
1203.9820;-60.8900;-56.4900;-4.4000
1204.1810;-60.8700;-56.4500;-4.4200
1204.3810;-60.8600;-56.3900;-4.4700
1204.5800;-60.8500;-56.3900;-4.4600
1204.7790;-60.8700;-56.3700;-4.5000
1204.9780;-60.8800;-56.3100;-4.5700
1205.1770;-60.8600;-56.2800;-4.5800
1205.3760;-60.8200;-56.2700;-4.5500
1205.5750;-60.8300;-56.2500;-4.5800
1205.7740;-60.8200;-56.2300;-4.5900
1205.9740;-60.8000;-56.2100;-4.5900
1206.1730;-60.7400;-56.2000;-4.5400
1206.3720;-60.7300;-56.1800;-4.5500
1206.5710;-60.7200;-56.1600;-4.5600
1206.7700;-60.6400;-56.1400;-4.5000
1206.9690;-60.6000;-56.1000;-4.5000
1207.1680;-60.5100;-56.1000;-4.4100
1207.3670;-60.4600;-56.0800;-4.3800
1207.5660;-60.4100;-56.0200;-4.3900
1207.7660;-60.3000;-56.0100;-4.2900
1207.9650;-60.2500;-55.9800;-4.2700
1208.1640;-60.1600;-55.9400;-4.2200
1208.3630;-60.1000;-55.8900;-4.2100
1208.5620;-60.0100;-55.8600;-4.1500
1208.7610;-59.9000;-55.8300;-4.0700
1208.9600;-59.8600;-55.7800;-4.0800
1209.1590;-59.8200;-55.7300;-4.0900
1209.3580;-59.7500;-55.6600;-4.0900
1209.5580;-59.6600;-55.6200;-4.0400
1209.7570;-59.6100;-55.6000;-4.0100
1209.9560;-59.6000;-55.5300;-4.0700
1210.1550;-59.5400;-55.4600;-4.0800
1210.3540;-59.4600;-55.4200;-4.0400
1210.5530;-59.4200;-55.3900;-4.0300
1210.7520;-59.3700;-55.3400;-4.0300
1210.9510;-59.3600;-55.2800;-4.0800
1211.1500;-59.2900;-55.2400;-4.0500
1211.3500;-59.2500;-55.2000;-4.0500
1211.5490;-59.2500;-55.1800;-4.0700
1211.7480;-59.2400;-55.1500;-4.0900
1211.9470;-59.1900;-55.0800;-4.1100
1212.1460;-59.1400;-55.0700;-4.0700
1212.3450;-59.1300;-55.0500;-4.0800
1212.5440;-59.1500;-55.0100;-4.1400
1212.7430;-59.1000;-54.9800;-4.1200
1212.9430;-59.0800;-54.9500;-4.1300
1213.1420;-59.0600;-54.9200;-4.1400
1213.3410;-59.0700;-54.8900;-4.1800
1213.5400;-59.0700;-54.8700;-4.2000
1213.7390;-59.0300;-54.8500;-4.1800
1213.9380;-59.0300;-54.8000;-4.2300
1214.1370;-59.0200;-54.7900;-4.2300
1214.3360;-59.0200;-54.7300;-4.2900
1214.5350;-58.9700;-54.7000;-4.2700
1214.7350;-58.9300;-54.6800;-4.2500
1214.9340;-58.9600;-54.6300;-4.3300
1215.1330;-58.9300;-54.5800;-4.3500
1215.3320;-58.8800;-54.5300;-4.3500
1215.5310;-58.8500;-54.4900;-4.3600
1215.7300;-58.8400;-54.4500;-4.3900
1215.9290;-58.8400;-54.3900;-4.4500
1216.1280;-58.7800;-54.3300;-4.4500
