Wavelength;Intensity_Meas;Intensity_Ref;Difference_dB
1200.0000;-60.9200;-56.1700;-4.7500
1200.1990;-60.8900;-56.1300;-4.7600
1200.3980;-60.8500;-56.1000;-4.7500
1200.5970;-60.8600;-56.0800;-4.7800
1200.7970;-60.8300;-56.0500;-4.7800
1200.9960;-60.7900;-56.0200;-4.7700
1201.1950;-60.7700;-55.9700;-4.8000
1201.3940;-60.7700;-55.9300;-4.8400
1201.5930;-60.7000;-55.9000;-4.8000
1201.7920;-60.6400;-55.8500;-4.7900
1201.9910;-60.6300;-55.8100;-4.8200
1202.1900;-60.5700;-55.7500;-4.8200
1202.3890;-60.5300;-55.7000;-4.8300
1202.5890;-60.4800;-55.6600;-4.8200
1202.7880;-60.4700;-55.5900;-4.8800
1202.9870;-60.4500;-55.5400;-4.9100
1203.1860;-60.3600;-55.4800;-4.8800
1203.3850;-60.3300;-55.4400;-4.8900
1203.5840;-60.3500;-55.4200;-4.9300
1203.7830;-60.3400;-55.3500;-4.9900
1203.9820;-60.3100;-55.3200;-4.9900
1204.1810;-60.2900;-55.2800;-5.0100
1204.3810;-60.3100;-55.2400;-5.0700
1204.5800;-60.3000;-55.2300;-5.0700
1204.7790;-60.2800;-55.1800;-5.1000
1204.9780;-60.2900;-55.1500;-5.1400
1205.1770;-60.2900;-55.1200;-5.1700
1205.3760;-60.2700;-55.0900;-5.1800
1205.5750;-60.2600;-55.0900;-5.1700
1205.7740;-60.2600;-55.0500;-5.2100
1205.9740;-60.2600;-55.0400;-5.2200
1206.1730;-60.2300;-55.0200;-5.2100
1206.3720;-60.2300;-54.9900;-5.2400
1206.5710;-60.2000;-54.9800;-5.2200
1206.7700;-60.1400;-54.9500;-5.1900
1206.9690;-60.1300;-54.9300;-5.2000
1207.1680;-60.1100;-54.9000;-5.2100
1207.3670;-60.0900;-54.8600;-5.2300
1207.5660;-60.0300;-54.8500;-5.1800
1207.7660;-60.0000;-54.8000;-5.2000
1207.9650;-60.0000;-54.7700;-5.2300
1208.1640;-59.9600;-54.7200;-5.2400
1208.3630;-59.9000;-54.6800;-5.2200
1208.5620;-59.8600;-54.6500;-5.2100
1208.7610;-59.8400;-54.5800;-5.2600
1208.9600;-59.8300;-54.5400;-5.2900
1209.1590;-59.7500;-54.4900;-5.2600
1209.3580;-59.6800;-54.4300;-5.2500
1209.5580;-59.6700;-54.4000;-5.2700
1209.7570;-59.6300;-54.3400;-5.2900
1209.9560;-59.5600;-54.2800;-5.2800
1210.1550;-59.5000;-54.2300;-5.2700
1210.3540;-59.4500;-54.1800;-5.2700
1210.5530;-59.4200;-54.1400;-5.2800
1210.7520;-59.3600;-54.0800;-5.2800
1210.9510;-59.2900;-54.0300;-5.2600
1211.1500;-59.2500;-54.0000;-5.2500
1211.3500;-59.2300;-53.9500;-5.2800
1211.5490;-59.1700;-53.9200;-5.2500
1211.7480;-59.1100;-53.8800;-5.2300
1211.9470;-59.0700;-53.8400;-5.2300
1212.1460;-59.0500;-53.8200;-5.2300
1212.3450;-59.0300;-53.7700;-5.2600
1212.5440;-58.9900;-53.7600;-5.2300
1212.7430;-58.9600;-53.7200;-5.2400
1212.9430;-58.9700;-53.6800;-5.2900
1213.1420;-58.9600;-53.6700;-5.2900
1213.3410;-58.9500;-53.6300;-5.3200
1213.5400;-58.9400;-53.6100;-5.3300
1213.7390;-58.9500;-53.5700;-5.3800
1213.9380;-58.9900;-53.5300;-5.4600
1214.1370;-58.9400;-53.5100;-5.4300
1214.3360;-58.9200;-53.4600;-5.4600
1214.5350;-58.9700;-53.4400;-5.5300
1214.7350;-58.9800;-53.3900;-5.5900
1214.9340;-58.9600;-53.3400;-5.6200
1215.1330;-58.9200;-53.2900;-5.6300
1215.3320;-58.9300;-53.2400;-5.6900
1215.5310;-58.9600;-53.2000;-5.7600
1215.7300;-58.9200;-53.1400;-5.7800
1215.9290;-58.8800;-53.0800;-5.8000
1216.1280;-58.8500;-53.0300;-5.8200
1216.3270;-58.8400;-52.9600;-5.8800
1216.5270;-58.8300;-52.9200;-5.9100
1216.7260;-58.7500;-52.8600;-5.8900
1216.9250;-58.7300;-52.7900;-5.9400
1217.1240;-58.7200;-52.7400;-5.9800
1217.3230;-58.6800;-52.6700;-6.0100
1217.5220;-58.6200;-52.6300;-5.9900
1217.7210;-58.5500;-52.5700;-5.9800
1217.9200;-58.5700;-52.5200;-6.0500
1218.1200;-58.5300;-52.4800;-6.0500
1218.3190;-58.4700;-52.4200;-6.0500
1218.5180;-58.4300;-52.3900;-6.0400
1218.7170;-58.4300;-52.3400;-6.0900
1218.9160;-58.4200;-52.2900;-6.1300
1219.1150;-58.3600;-52.2600;-6.1000
1219.3140;-58.3200;-52.2100;-6.1100
1219.5130;-58.2900;-52.1900;-6.1000
1219.7120;-58.2800;-52.1500;-6.1300
1219.9120;-58.2200;-52.1100;-6.1100
1220.1110;-58.1600;-52.0700;-6.0900
1220.3100;-58.1200;-52.0300;-6.0900
1220.5090;-58.0900;-52.0000;-6.0900
1220.7080;-58.0300;-51.9500;-6.0800
1220.9070;-57.9600;-51.9100;-6.0500
1221.1060;-57.8900;-51.8500;-6.0400
1221.3050;-57.8400;-51.8000;-6.0400
1221.5040;-57.7400;-51.7500;-5.9900
1221.7040;-57.6300;-51.6800;-5.9500
1221.9030;-57.5700;-51.6300;-5.9400
1222.1020;-57.4800;-51.5700;-5.9100
1222.3010;-57.3800;-51.5000;-5.8800
1222.5000;-57.2400;-51.4300;-5.8100
1222.6990;-57.1400;-51.3600;-5.7800
1222.8980;-57.0600;-51.2900;-5.7700
1223.0970;-56.9300;-51.2200;-5.7100
1223.2970;-56.8200;-51.1500;-5.6700
1223.4960;-56.7000;-51.0800;-5.6200
1223.6950;-56.6100;-51.0000;-5.6100
1223.8940;-56.5100;-50.9400;-5.5700
1224.0930;-56.3800;-50.8700;-5.5100
1224.2920;-56.2900;-50.8000;-5.4900
1224.4910;-56.2000;-50.7400;-5.4600
1224.6900;-56.0900;-50.6700;-5.4200
1224.8890;-55.9900;-50.6000;-5.3900
1225.0890;-55.9100;-50.5500;-5.3600
1225.2880;-55.8300;-50.4800;-5.3500
1225.4870;-55.7500;-50.4300;-5.3200
1225.6860;-55.6800;-50.3700;-5.3100
1225.8850;-55.6100;-50.3200;-5.2900
1226.0840;-55.5500;-50.2700;-5.2800
1226.2830;-55.4900;-50.2100;-5.2800
1226.4820;-55.4000;-50.1600;-5.2400
1226.6810;-55.3400;-50.1100;-5.2300
1226.8810;-55.2900;-50.0600;-5.2300
1227.0800;-55.2000;-50.0000;-5.2000
1227.2790;-55.1300;-49.9500;-5.1800
1227.4780;-55.0700;-49.8900;-5.1800
1227.6770;-55.0000;-49.8300;-5.1700
1227.8760;-54.9200;-49.7700;-5.1500
1228.0750;-54.8400;-49.7100;-5.1300
1228.2740;-54.7900;-49.6400;-5.1500
1228.4740;-54.7100;-49.5700;-5.1400
1228.6730;-54.6400;-49.4900;-5.1500
1228.8720;-54.5600;-49.4200;-5.1400
1229.0710;-54.4900;-49.3500;-5.1400
1229.2700;-54.4500;-49.2600;-5.1900
1229.4690;-54.3600;-49.1900;-5.1700
1229.6680;-54.3000;-49.1000;-5.2000
1229.8670;-54.2500;-49.0100;-5.2400
1230.0660;-54.2200;-48.9500;-5.2700
