Wavelength (nm);Intensity (dBm)
1201.0;1201.0
1250.0;-39.98
1250.1;-39.92
1250.2;-39.87
1250.3;-39.81
1250.4;-39.77
1250.5;-39.73
1250.6;-39.69
1250.7;-39.66
1250.8;-39.63
1250.9;-39.61
1251.0;-39.59
1251.1;-39.58
1251.2;-39.57
1251.3;-39.57
1251.4;-39.57
1251.5;-39.57
1251.6;-39.57
1251.7;-39.58
1251.8;-39.58
1251.9;-39.59
1252.0;-39.6
1252.1;-39.61
1252.2;-39.63
1252.3;-39.64
1252.4;-39.65
1252.5;-39.66
1252.6;-39.67
1252.7;-39.68
1252.8;-39.69
1252.9;-39.69
1253.0;-39.69
1253.1;-39.69
1253.2;-39.68
1253.3;-39.67
1253.4;-39.65
1253.5;-39.63
1253.6;-39.59
1253.7;-39.56
1253.8;-39.51
1253.9;-39.46
1254.0;-39.4
1254.1;-39.33
1254.2;-39.25
1254.3;-39.16
1254.4;-39.07
1254.5;-38.97
1254.6;-38.86
1254.7;-38.74
1254.8;-38.62
1254.9;-38.49
1255.0;-38.35
1255.1;-38.2
1255.2;-38.06
1255.3;-37.9
1255.4;-37.74
1255.5;-37.58
1255.6;-37.41
1255.7;-37.25
1255.8;-37.07
1255.9;-36.9
1256.0;-36.73
1256.1;-36.55
1256.2;-36.37
1256.3;-36.19
1256.4;-36.01
1256.5;-35.84
1256.6;-35.66
1256.7;-35.49
1256.8;-35.31
1256.9;-35.14
1257.0;-34.97
1257.1;-34.81
1257.2;-34.64
1257.3;-34.48
1257.4;-34.32
1257.5;-34.17
1257.6;-34.01
1257.7;-33.86
1257.8;-33.72
1257.9;-33.57
1258.0;-33.43
1258.1;-33.3
1258.2;-33.17
1258.3;-33.04
1258.4;-32.91
1258.5;-32.79
1258.6;-32.67
1258.7;-32.56
1258.8;-32.45
1258.9;-32.35
1259.0;-32.25
1259.1;-32.15
1259.2;-32.06
1259.3;-31.97
1259.4;-31.89
1259.5;-31.81
1259.6;-31.73
1259.7;-31.66
1259.8;-31.6
1259.9;-31.54
1260.0;-31.48
1260.1;-31.43
1260.2;-31.38
1260.3;-31.33
1260.4;-31.3
1260.5;-31.26
1260.6;-31.23
1260.7;-31.2
1260.8;-31.18
1260.9;-31.17
1261.0;-31.15
1261.1;-31.15
1261.2;-31.14
1261.3;-31.15
1261.4;-31.15
1261.5;-31.16
1261.6;-31.18
1261.7;-31.2
1261.8;-31.22
1261.9;-31.25
1262.0;-31.29
1262.1;-31.32
1262.2;-31.37
1262.3;-31.41
1262.4;-31.46
1262.5;-31.52
1262.6;-31.58
1262.7;-31.64
1262.8;-31.71
1262.9;-31.78
1263.0;-31.86
1263.1;-31.94
1263.2;-32.03
1263.3;-32.12
1263.4;-32.21
1263.5;-32.31
1263.6;-32.41
1263.7;-32.51
1263.8;-32.62
1263.9;-32.73
1264.0;-32.84
1264.1;-32.96
1264.2;-33.08
1264.3;-33.2
1264.4;-33.33
1264.5;-33.46
1264.6;-33.58
1264.7;-33.71
1264.8;-33.85
1264.9;-33.98
1265.0;-34.11
1265.1;-34.24
1265.2;-34.37
1265.3;-34.49
1265.4;-34.62
1265.5;-34.74
1265.6;-34.85
1265.7;-34.96
1265.8;-35.06
1265.9;-35.16
1266.0;-35.24
1266.1;-35.32
1266.2;-35.39
1266.3;-35.44
1266.4;-35.48
1266.5;-35.51
1266.6;-35.53
1266.7;-35.53
1266.8;-35.51
1266.9;-35.48
1267.0;-35.43
1267.1;-35.37
1267.2;-35.29
1267.3;-35.2
1267.4;-35.09
1267.5;-34.97
1267.6;-34.83
1267.7;-34.69
1267.8;-34.53
1267.9;-34.36
1268.0;-34.18
1268.1;-34.0
1268.2;-33.8
1268.3;-33.6
1268.4;-33.39
1268.5;-33.18
1268.6;-32.96
1268.7;-32.74
1268.8;-32.51
1268.9;-32.29
1269.0;-32.06
1269.1;-31.83
1269.2;-31.6
1269.3;-31.37
1269.4;-31.14
1269.5;-30.91
1269.6;-30.68
1269.7;-30.45
1269.8;-30.23
1269.9;-30.01
1270.0;-29.79
1270.1;-29.57
1270.2;-29.35
1270.3;-29.13
1270.4;-28.92
1270.5;-28.71
1270.6;-28.51
1270.7;-28.3
1270.8;-28.1
1270.9;-27.9
1271.0;-27.71
1271.1;-27.52
1271.2;-27.33
1271.3;-27.15
1271.4;-26.97
1271.5;-26.79
1271.6;-26.62
1271.7;-26.45
1271.8;-26.28
1271.9;-26.12
1272.0;-25.97
1272.1;-25.82
1272.2;-25.67
1272.3;-25.53
1272.4;-25.39
1272.5;-25.26
1272.6;-25.13
1272.7;-25.01
1272.8;-24.88
1272.9;-24.77
1273.0;-24.65
1273.1;-24.54
1273.2;-24.44
1273.3;-24.34
1273.4;-24.24
1273.5;-24.15
1273.6;-24.06
1273.7;-23.98
1273.8;-23.9
1273.9;-23.83
1274.0;-23.76
1274.1;-23.69
1274.2;-23.63
1274.3;-23.58
1274.4;-23.53
1274.5;-23.48
1274.6;-23.44
1274.7;-23.41
1274.8;-23.37
1274.9;-23.35
1275.0;-23.33
1275.1;-23.31
1275.2;-23.3
1275.3;-23.3
1275.4;-23.3
1275.5;-23.31
1275.6;-23.32
1275.7;-23.34
1275.8;-23.37
1275.9;-23.4
1276.0;-23.44
1276.1;-23.48
1276.2;-23.53
1276.3;-23.59
