Wavelength (nm);Intensity (dBm)
1201.0;1201.0
1250.0;-41.91
1250.1;-41.73
1250.2;-41.55
1250.3;-41.37
1250.4;-41.2
1250.5;-41.03
1250.6;-40.87
1250.7;-40.71
1250.8;-40.56
1250.9;-40.41
1251.0;-40.27
1251.1;-40.13
1251.2;-39.99
1251.3;-39.87
1251.4;-39.74
1251.5;-39.62
1251.6;-39.51
1251.7;-39.39
1251.8;-39.29
1251.9;-39.19
1252.0;-39.09
1252.1;-39.0
1252.2;-38.91
1252.3;-38.82
1252.4;-38.74
1252.5;-38.66
1252.6;-38.59
1252.7;-38.53
1252.8;-38.46
1252.9;-38.4
1253.0;-38.35
1253.1;-38.3
1253.2;-38.25
1253.3;-38.2
1253.4;-38.16
1253.5;-38.12
1253.6;-38.09
1253.7;-38.06
1253.8;-38.03
1253.9;-38.01
1254.0;-37.98
1254.1;-37.96
1254.2;-37.95
1254.3;-37.93
1254.4;-37.92
1254.5;-37.91
1254.6;-37.91
1254.7;-37.9
1254.8;-37.9
1254.9;-37.89
1255.0;-37.89
1255.1;-37.89
1255.2;-37.89
1255.3;-37.89
1255.4;-37.88
1255.5;-37.88
1255.6;-37.87
1255.7;-37.87
1255.8;-37.86
1255.9;-37.84
1256.0;-37.83
1256.1;-37.8
1256.2;-37.78
1256.3;-37.74
1256.4;-37.71
1256.5;-37.66
1256.6;-37.61
1256.7;-37.55
1256.8;-37.48
1256.9;-37.41
1257.0;-37.33
1257.1;-37.24
1257.2;-37.14
1257.3;-37.03
1257.4;-36.92
1257.5;-36.8
1257.6;-36.67
1257.7;-36.54
1257.8;-36.4
1257.9;-36.25
1258.0;-36.1
1258.1;-35.95
1258.2;-35.79
1258.3;-35.63
1258.4;-35.46
1258.5;-35.29
1258.6;-35.13
1258.7;-34.96
1258.8;-34.79
1258.9;-34.62
1259.0;-34.45
1259.1;-34.28
1259.2;-34.12
1259.3;-33.95
1259.4;-33.79
1259.5;-33.62
1259.6;-33.46
1259.7;-33.3
1259.8;-33.15
1259.9;-33.0
1260.0;-32.85
1260.1;-32.7
1260.2;-32.56
1260.3;-32.42
1260.4;-32.29
1260.5;-32.15
1260.6;-32.02
1260.7;-31.9
1260.8;-31.78
1260.9;-31.66
1261.0;-31.54
1261.1;-31.43
1261.2;-31.33
1261.3;-31.23
1261.4;-31.13
1261.5;-31.03
1261.6;-30.94
1261.7;-30.86
1261.8;-30.78
1261.9;-30.7
1262.0;-30.62
1262.1;-30.56
1262.2;-30.49
1262.3;-30.43
1262.4;-30.37
1262.5;-30.32
1262.6;-30.27
1262.7;-30.22
1262.8;-30.18
1262.9;-30.14
1263.0;-30.11
1263.1;-30.08
1263.2;-30.05
1263.3;-30.03
1263.4;-30.01
1263.5;-30.0
1263.6;-29.99
1263.7;-29.98
1263.8;-29.98
1263.9;-29.98
1264.0;-29.98
1264.1;-29.99
1264.2;-30.0
1264.3;-30.01
1264.4;-30.03
1264.5;-30.05
1264.6;-30.08
1264.7;-30.11
1264.8;-30.14
1264.9;-30.17
1265.0;-30.21
1265.1;-30.25
1265.2;-30.3
1265.3;-30.35
1265.4;-30.4
1265.5;-30.46
1265.6;-30.52
1265.7;-30.58
1265.8;-30.65
1265.9;-30.72
1266.0;-30.79
1266.1;-30.87
1266.2;-30.95
1266.3;-31.03
1266.4;-31.12
1266.5;-31.21
1266.6;-31.31
1266.7;-31.41
1266.8;-31.51
1266.9;-31.62
1267.0;-31.73
1267.1;-31.85
1267.2;-31.97
1267.3;-32.09
1267.4;-32.22
1267.5;-32.36
1267.6;-32.49
1267.7;-32.64
1267.8;-32.78
1267.9;-32.93
1268.0;-33.09
1268.1;-33.24
1268.2;-33.4
1268.3;-33.57
1268.4;-33.73
1268.5;-33.9
1268.6;-34.06
1268.7;-34.23
1268.8;-34.4
1268.9;-34.56
1269.0;-34.71
1269.1;-34.86
1269.2;-35.0
1269.3;-35.13
1269.4;-35.24
1269.5;-35.34
1269.6;-35.42
1269.7;-35.47
1269.8;-35.5
1269.9;-35.5
1270.0;-35.47
1270.1;-35.41
1270.2;-35.32
1270.3;-35.2
1270.4;-35.04
1270.5;-34.85
1270.6;-34.64
1270.7;-34.4
1270.8;-34.14
1270.9;-33.86
1271.0;-33.57
1271.1;-33.26
1271.2;-32.94
1271.3;-32.61
1271.4;-32.28
1271.5;-31.94
1271.6;-31.6
1271.7;-31.27
1271.8;-30.93
1271.9;-30.6
1272.0;-30.26
1272.1;-29.94
1272.2;-29.61
1272.3;-29.3
1272.4;-28.98
1272.5;-28.68
1272.6;-28.37
1272.7;-28.08
1272.8;-27.79
1272.9;-27.5
1273.0;-27.22
1273.1;-26.95
1273.2;-26.68
1273.3;-26.42
1273.4;-26.17
1273.5;-25.92
1273.6;-25.67
1273.7;-25.44
1273.8;-25.21
1273.9;-24.98
1274.0;-24.76
1274.1;-24.55
1274.2;-24.34
1274.3;-24.14
1274.4;-23.94
1274.5;-23.75
1274.6;-23.56
1274.7;-23.38
1274.8;-23.2
1274.9;-23.03
1275.0;-22.87
1275.1;-22.71
1275.2;-22.55
1275.3;-22.4
1275.4;-22.26
1275.5;-22.12
1275.6;-21.98
1275.7;-21.86
1275.8;-21.73
1275.9;-21.62
1276.0;-21.5
1276.1;-21.39
1276.2;-21.29
1276.3;-21.19
1276.4;-21.1
1276.5;-21.01
1276.6;-20.93
1276.7;-20.85
1276.8;-20.78
1276.9;-20.72
1277.0;-20.66
1277.1;-20.6
1277.2;-20.55
1277.3;-20.51
1277.4;-20.47
1277.5;-20.44
1277.6;-20.41
1277.7;-20.39
1277.8;-20.38
1277.9;-20.37
1278.0;-20.36
1278.1;-20.36
1278.2;-20.37
1278.3;-20.39
1278.4;-20.41
1278.5;-20.43
1278.6;-20.46
1278.7;-20.5
1278.8;-20.55
1278.9;-20.6
1279.0;-20.66
1279.1;-20.72
1279.2;-20.79
1279.3;-20.87
1279.4;-20.95
1279.5;-21.04
1279.6;-21.14
1279.7;-21.25
1279.8;-21.36
1279.9;-21.48
1280.0;-21.6
1280.1;-21.74
1280.2;-21.88
1280.3;-22.03
1280.4;-22.18
1280.5;-22.34
1280.6;-22.51
1280.7;-22.69
1280.8;-22.87
1280.9;-23.06
1281.0;-23.25
1281.1;-23.45
1281.2;-23.65
1281.3;-23.86
1281.4;-24.07
1281.5;-24.28
1281.6;-24.49
1281.7;-24.69
1281.8;-24.89
1281.9;-25.09
1282.0;-25.27
1282.1;-25.44
1282.2;-25.6
1282.3;-25.73
1282.4;-25.84
1282.5;-25.93
1282.6;-25.98
1282.7;-26.01
1282.8;-26.0
1282.9;-25.96
1283.0;-25.88
1283.1;-25.77
1283.2;-25.64
1283.3;-25.47
1283.4;-25.28
1283.5;-25.07
1283.6;-24.84
1283.7;-24.6
1283.8;-24.34
1283.9;-24.08
1284.0;-23.81
1284.1;-23.54
1284.2;-23.27
1284.3;-22.99
1284.4;-22.73
1284.5;-22.46
1284.6;-22.2
1284.7;-21.94
1284.8;-21.69
1284.9;-21.45
1285.0;-21.21
1285.1;-20.98
1285.2;-20.76
1285.3;-20.55
1285.4;-20.34
1285.5;-20.14
1285.6;-19.95
1285.7;-19.77
1285.8;-19.6
1285.9;-19.43
1286.0;-19.28
1286.1;-19.13
1286.2;-18.99
1286.3;-18.86
1286.4;-18.73
1286.5;-18.62
1286.6;-18.51
1286.7;-18.41
1286.8;-18.32
1286.9;-18.23
1287.0;-18.15
1287.1;-18.09
1287.2;-18.02
1287.3;-17.97
1287.4;-17.92
1287.5;-17.89
1287.6;-17.86
1287.7;-17.84
1287.8;-17.82
1287.9;-17.82
1288.0;-17.82
1288.1;-17.83
1288.2;-17.85
1288.3;-17.88
1288.4;-17.91
1288.5;-17.96
1288.6;-18.01
1288.7;-18.08
1288.8;-18.15
1288.9;-18.23
1289.0;-18.32
1289.1;-18.42
1289.2;-18.53
1289.3;-18.65
1289.4;-18.78
1289.5;-18.92
1289.6;-19.07
1289.7;-19.24
1289.8;-19.41
1289.9;-19.59
1290.0;-19.79
1290.1;-20.0
1290.2;-20.22
1290.3;-20.46
1290.4;-20.71
1290.5;-20.97
1290.6;-21.25
1290.7;-21.54
1290.8;-21.85
1290.9;-22.17
1291.0;-22.5
1291.1;-22.84
1291.2;-23.2
1291.3;-23.56
1291.4;-23.94
1291.5;-24.31
1291.6;-24.68
1291.7;-25.05
1291.8;-25.4
1291.9;-25.72
1292.0;-26.0
1292.1;-26.24
1292.2;-26.41
1292.3;-26.51
1292.4;-26.53
1292.5;-26.47
1292.6;-26.33
1292.7;-26.12
1292.8;-25.84
1292.9;-25.52
1293.0;-25.15
