Wavelength (nm);Intensity (dBm)
1201.0;1201.0
1250.0;-41.37
1250.1;-41.23
1250.2;-41.09
1250.3;-40.95
1250.4;-40.82
1250.5;-40.7
1250.6;-40.58
1250.7;-40.47
1250.8;-40.36
1250.9;-40.25
1251.0;-40.16
1251.1;-40.06
1251.2;-39.98
1251.3;-39.89
1251.4;-39.82
1251.5;-39.75
1251.6;-39.68
1251.7;-39.61
1251.8;-39.56
1251.9;-39.5
1252.0;-39.46
1252.1;-39.41
1252.2;-39.37
1252.3;-39.34
1252.4;-39.31
1252.5;-39.28
1252.6;-39.26
1252.7;-39.24
1252.8;-39.23
1252.9;-39.22
1253.0;-39.21
1253.1;-39.21
1253.2;-39.21
1253.3;-39.21
1253.4;-39.22
1253.5;-39.23
1253.6;-39.24
1253.7;-39.25
1253.8;-39.27
1253.9;-39.29
1254.0;-39.31
1254.1;-39.32
1254.2;-39.34
1254.3;-39.36
1254.4;-39.38
1254.5;-39.4
1254.6;-39.42
1254.7;-39.43
1254.8;-39.44
1254.9;-39.45
1255.0;-39.45
1255.1;-39.44
1255.2;-39.43
1255.3;-39.41
1255.4;-39.39
1255.5;-39.35
1255.6;-39.31
1255.7;-39.26
1255.8;-39.2
1255.9;-39.12
1256.0;-39.04
1256.1;-38.94
1256.2;-38.83
1256.3;-38.72
1256.4;-38.59
1256.5;-38.45
1256.6;-38.3
1256.7;-38.14
1256.8;-37.97
1256.9;-37.8
1257.0;-37.61
1257.1;-37.43
1257.2;-37.23
1257.3;-37.04
1257.4;-36.84
1257.5;-36.63
1257.6;-36.42
1257.7;-36.21
1257.8;-36.0
1257.9;-35.8
1258.0;-35.59
1258.1;-35.38
1258.2;-35.17
1258.3;-34.97
1258.4;-34.77
1258.5;-34.57
1258.6;-34.37
1258.7;-34.18
1258.8;-33.99
1258.9;-33.8
1259.0;-33.61
1259.1;-33.43
1259.2;-33.25
1259.3;-33.08
1259.4;-32.91
1259.5;-32.74
1259.6;-32.58
1259.7;-32.42
1259.8;-32.27
1259.9;-32.12
1260.0;-31.97
1260.1;-31.83
1260.2;-31.7
1260.3;-31.57
1260.4;-31.44
1260.5;-31.31
1260.6;-31.19
1260.7;-31.08
1260.8;-30.97
1260.9;-30.86
1261.0;-30.76
1261.1;-30.66
1261.2;-30.57
1261.3;-30.48
1261.4;-30.39
1261.5;-30.31
1261.6;-30.24
1261.7;-30.17
1261.8;-30.1
1261.9;-30.04
1262.0;-29.98
1262.1;-29.92
1262.2;-29.87
1262.3;-29.82
1262.4;-29.78
1262.5;-29.74
1262.6;-29.71
1262.7;-29.68
1262.8;-29.65
1262.9;-29.63
1263.0;-29.61
1263.1;-29.6
1263.2;-29.59
1263.3;-29.58
1263.4;-29.58
1263.5;-29.58
1263.6;-29.58
1263.7;-29.59
1263.8;-29.6
1263.9;-29.62
1264.0;-29.64
1264.1;-29.66
1264.2;-29.69
1264.3;-29.72
1264.4;-29.75
1264.5;-29.78
1264.6;-29.83
1264.7;-29.87
1264.8;-29.92
1264.9;-29.97
1265.0;-30.02
1265.1;-30.08
1265.2;-30.15
1265.3;-30.21
1265.4;-30.28
1265.5;-30.35
1265.6;-30.43
1265.7;-30.51
1265.8;-30.6
1265.9;-30.69
1266.0;-30.78
1266.1;-30.88
1266.2;-30.98
1266.3;-31.09
1266.4;-31.21
1266.5;-31.32
1266.6;-31.45
1266.7;-31.58
1266.8;-31.71
1266.9;-31.85
1267.0;-32.0
1267.1;-32.16
1267.2;-32.32
1267.3;-32.48
1267.4;-32.66
1267.5;-32.84
1267.6;-33.03
1267.7;-33.23
1267.8;-33.44
1267.9;-33.65
1268.0;-33.87
1268.1;-34.11
1268.2;-34.35
1268.3;-34.6
1268.4;-34.86
1268.5;-35.13
1268.6;-35.41
1268.7;-35.7
1268.8;-35.99
1268.9;-36.3
1269.0;-36.61
1269.1;-36.92
1269.2;-37.23
1269.3;-37.53
1269.4;-37.83
1269.5;-38.11
1269.6;-38.36
1269.7;-38.58
1269.8;-38.76
1269.9;-38.88
1270.0;-38.94
1270.1;-38.94
1270.2;-38.86
1270.3;-38.71
1270.4;-38.49
1270.5;-38.21
1270.6;-37.88
1270.7;-37.49
1270.8;-37.07
1270.9;-36.63
1271.0;-36.18
1271.1;-35.71
1271.2;-35.24
1271.3;-34.77
1271.4;-34.3
1271.5;-33.84
1271.6;-33.39
1271.7;-32.94
1271.8;-32.51
1271.9;-32.09
1272.0;-31.68
1272.1;-31.28
1272.2;-30.89
1272.3;-30.51
1272.4;-30.14
1272.5;-29.78
1272.6;-29.44
1272.7;-29.1
1272.8;-28.78
1272.9;-28.46
1273.0;-28.15
1273.1;-27.86
1273.2;-27.57
1273.3;-27.29
1273.4;-27.02
1273.5;-26.75
1273.6;-26.5
1273.7;-26.25
1273.8;-26.01
1273.9;-25.78
1274.0;-25.55
1274.1;-25.34
1274.2;-25.13
1274.3;-24.92
1274.4;-24.73
1274.5;-24.54
1274.6;-24.35
1274.7;-24.18
1274.8;-24.01
1274.9;-23.84
1275.0;-23.68
1275.1;-23.53
1275.2;-23.38
1275.3;-23.24
1275.4;-23.11
1275.5;-22.98
1275.6;-22.85
1275.7;-22.74
1275.8;-22.63
1275.9;-22.52
1276.0;-22.42
1276.1;-22.33
1276.2;-22.24
1276.3;-22.15
1276.4;-22.08
1276.5;-22.01
1276.6;-21.94
1276.7;-21.88
1276.8;-21.82
1276.9;-21.78
1277.0;-21.73
1277.1;-21.7
1277.2;-21.67
1277.3;-21.64
1277.4;-21.62
1277.5;-21.61
1277.6;-21.6
1277.7;-21.6
1277.8;-21.6
1277.9;-21.61
1278.0;-21.62
1278.1;-21.65
1278.2;-21.67
1278.3;-21.7
1278.4;-21.74
1278.5;-21.79
1278.6;-21.84
1278.7;-21.89
1278.8;-21.95
1278.9;-22.02
1279.0;-22.09
1279.1;-22.17
1279.2;-22.25
1279.3;-22.34
1279.4;-22.43
1279.5;-22.53
