Wavelength (nm);Intensity (dBm)
1201.0;1201.0
1250.0;-44.83
1250.1;-44.65
1250.2;-44.46
1250.3;-44.27
1250.4;-44.08
1250.5;-43.89
1250.6;-43.69
1250.7;-43.5
1250.8;-43.31
1250.9;-43.12
1251.0;-42.93
1251.1;-42.75
1251.2;-42.57
1251.3;-42.39
1251.4;-42.22
1251.5;-42.05
1251.6;-41.89
1251.7;-41.73
1251.8;-41.57
1251.9;-41.42
1252.0;-41.27
1252.1;-41.13
1252.2;-41.0
1252.3;-40.87
1252.4;-40.75
1252.5;-40.63
1252.6;-40.52
1252.7;-40.41
1252.8;-40.31
1252.9;-40.21
1253.0;-40.13
1253.1;-40.04
1253.2;-39.97
1253.3;-39.9
1253.4;-39.83
1253.5;-39.77
1253.6;-39.72
1253.7;-39.67
1253.8;-39.64
1253.9;-39.6
1254.0;-39.58
1254.1;-39.56
1254.2;-39.55
1254.3;-39.54
1254.4;-39.55
1254.5;-39.56
1254.6;-39.57
1254.7;-39.6
1254.8;-39.63
1254.9;-39.67
1255.0;-39.72
1255.1;-39.77
1255.2;-39.84
1255.3;-39.91
1255.4;-39.99
1255.5;-40.07
1255.6;-40.17
1255.7;-40.27
1255.8;-40.37
1255.9;-40.49
1256.0;-40.6
1256.1;-40.72
1256.2;-40.85
1256.3;-40.98
1256.4;-41.11
1256.5;-41.24
1256.6;-41.37
1256.7;-41.49
1256.8;-41.61
1256.9;-41.72
1257.0;-41.81
1257.1;-41.9
1257.2;-41.96
1257.3;-42.01
1257.4;-42.03
1257.5;-42.03
1257.6;-42.0
1257.7;-41.95
1257.8;-41.86
1257.9;-41.74
1258.0;-41.6
1258.1;-41.43
1258.2;-41.23
1258.3;-41.0
1258.4;-40.76
1258.5;-40.5
1258.6;-40.22
1258.7;-39.93
1258.8;-39.64
1258.9;-39.33
1259.0;-39.02
1259.1;-38.7
1259.2;-38.38
1259.3;-38.07
1259.4;-37.75
1259.5;-37.43
1259.6;-37.12
1259.7;-36.81
1259.8;-36.5
1259.9;-36.2
1260.0;-35.91
1260.1;-35.62
1260.2;-35.34
1260.3;-35.06
1260.4;-34.79
1260.5;-34.52
1260.6;-34.26
1260.7;-34.01
1260.8;-33.77
1260.9;-33.52
1261.0;-33.29
1261.1;-33.06
1261.2;-32.84
1261.3;-32.62
1261.4;-32.41
1261.5;-32.21
1261.6;-32.01
1261.7;-31.81
1261.8;-31.62
1261.9;-31.44
1262.0;-31.27
1262.1;-31.1
1262.2;-30.93
1262.3;-30.77
1262.4;-30.61
1262.5;-30.46
1262.6;-30.32
1262.7;-30.18
1262.8;-30.04
1262.9;-29.91
1263.0;-29.78
1263.1;-29.66
1263.2;-29.54
1263.3;-29.43
1263.4;-29.32
1263.5;-29.21
1263.6;-29.11
1263.7;-29.01
1263.8;-28.91
1263.9;-28.82
1264.0;-28.73
1264.1;-28.65
1264.2;-28.56
1264.3;-28.49
1264.4;-28.41
1264.5;-28.34
1264.6;-28.27
1264.7;-28.2
1264.8;-28.13
1264.9;-28.07
1265.0;-28.02
1265.1;-27.96
1265.2;-27.91
1265.3;-27.86
1265.4;-27.81
1265.5;-27.77
1265.6;-27.72
1265.7;-27.68
1265.8;-27.65
1265.9;-27.62
1266.0;-27.59
1266.1;-27.56
1266.2;-27.53
1266.3;-27.51
1266.4;-27.49
1266.5;-27.48
1266.6;-27.47
1266.7;-27.46
1266.8;-27.45
1266.9;-27.45
1267.0;-27.45
1267.1;-27.45
1267.2;-27.46
1267.3;-27.47
1267.4;-27.49
1267.5;-27.51
1267.6;-27.53
1267.7;-27.55
1267.8;-27.58
1267.9;-27.62
1268.0;-27.65
1268.1;-27.69
1268.2;-27.74
1268.3;-27.79
1268.4;-27.84
1268.5;-27.89
1268.6;-27.95
1268.7;-28.02
1268.8;-28.08
1268.9;-28.16
1269.0;-28.23
1269.1;-28.31
1269.2;-28.4
1269.3;-28.49
1269.4;-28.59
1269.5;-28.69
1269.6;-28.79
1269.7;-28.9
1269.8;-29.02
1269.9;-29.14
1270.0;-29.27
1270.1;-29.4
1270.2;-29.55
1270.3;-29.69
1270.4;-29.85
1270.5;-30.01
1270.6;-30.18
1270.7;-30.35
1270.8;-30.53
1270.9;-30.72
1271.0;-30.92
1271.1;-31.12
1271.2;-31.33
1271.3;-31.54
1271.4;-31.75
1271.5;-31.97
1271.6;-32.19
1271.7;-32.41
1271.8;-32.63
1271.9;-32.84
1272.0;-33.04
1272.1;-33.22
1272.2;-33.39
1272.3;-33.54
1272.4;-33.65
1272.5;-33.74
1272.6;-33.78
1272.7;-33.78
1272.8;-33.73
1272.9;-33.64
1273.0;-33.51
1273.1;-33.33
1273.2;-33.1
1273.3;-32.84
1273.4;-32.55
1273.5;-32.23
1273.6;-31.9
1273.7;-31.54
1273.8;-31.18
1273.9;-30.8
1274.0;-30.42
1274.1;-30.05
1274.2;-29.67
1274.3;-29.29
1274.4;-28.92
1274.5;-28.56
1274.6;-28.2
1274.7;-27.85
1274.8;-27.5
1274.9;-27.16
1275.0;-26.83
1275.1;-26.51
1275.2;-26.2
1275.3;-25.9
1275.4;-25.61
1275.5;-25.33
1275.6;-25.05
1275.7;-24.79
1275.8;-24.53
1275.9;-24.28
1276.0;-24.04
1276.1;-23.8
1276.2;-23.57
1276.3;-23.35
1276.4;-23.14
1276.5;-22.93
1276.6;-22.73
1276.7;-22.54
1276.8;-22.35
1276.9;-22.17
1277.0;-22.0
1277.1;-21.84
1277.2;-21.68
1277.3;-21.53
1277.4;-21.38
1277.5;-21.25
1277.6;-21.11
1277.7;-20.99
1277.8;-20.87
1277.9;-20.75
1278.0;-20.64
1278.1;-20.54
1278.2;-20.44
1278.3;-20.35
1278.4;-20.26
1278.5;-20.18
1278.6;-20.11
1278.7;-20.04
1278.8;-19.98
1278.9;-19.92
1279.0;-19.87
1279.1;-19.82
1279.2;-19.78
1279.3;-19.75
1279.4;-19.72
1279.5;-19.69
1279.6;-19.67
1279.7;-19.66
1279.8;-19.65
1279.9;-19.64
1280.0;-19.65
1280.1;-19.65
1280.2;-19.66
1280.3;-19.68
1280.4;-19.7
1280.5;-19.72
1280.6;-19.75
1280.7;-19.79
1280.8;-19.83
1280.9;-19.87
1281.0;-19.92
1281.1;-19.97
1281.2;-20.03
1281.3;-20.09
1281.4;-20.15
1281.5;-20.22
1281.6;-20.29
1281.7;-20.36
1281.8;-20.43
1281.9;-20.51
1282.0;-20.59
1282.1;-20.67
1282.2;-20.75
1282.3;-20.83
1282.4;-20.92
1282.5;-21.0
1282.6;-21.07
1282.7;-21.15
1282.8;-21.22
1282.9;-21.29
1283.0;-21.36
1283.1;-21.41
1283.2;-21.46
1283.3;-21.5
1283.4;-21.54
1283.5;-21.56
1283.6;-21.57
1283.7;-21.58
1283.8;-21.57
1283.9;-21.55
1284.0;-21.52
1284.1;-21.47
1284.2;-21.42
1284.3;-21.35
1284.4;-21.27
1284.5;-21.18
1284.6;-21.08
1284.7;-20.97
1284.8;-20.85
1284.9;-20.73
1285.0;-20.59
1285.1;-20.45
1285.2;-20.31
1285.3;-20.16
1285.4;-20.01
1285.5;-19.85
1285.6;-19.69
1285.7;-19.54
1285.8;-19.38
1285.9;-19.22
1286.0;-19.07
1286.1;-18.91
1286.2;-18.76
1286.3;-18.61
1286.4;-18.47
1286.5;-18.32
1286.6;-18.18
1286.7;-18.05
1286.8;-17.92
1286.9;-17.79
1287.0;-17.67
1287.1;-17.55
1287.2;-17.44
1287.3;-17.33
1287.4;-17.23
1287.5;-17.14
1287.6;-17.05
1287.7;-16.96
1287.8;-16.88
1287.9;-16.81
1288.0;-16.75
1288.1;-16.69
1288.2;-16.63
1288.3;-16.59
1288.4;-16.55
1288.5;-16.51
1288.6;-16.48
1288.7;-16.46
1288.8;-16.45
1288.9;-16.44
1289.0;-16.44
1289.1;-16.45
1289.2;-16.46
1289.3;-16.48
1289.4;-16.51
1289.5;-16.54
1289.6;-16.59
1289.7;-16.64
1289.8;-16.7
1289.9;-16.76
1290.0;-16.84
1290.1;-16.92
1290.2;-17.01
1290.3;-17.12
1290.4;-17.23
1290.5;-17.35
1290.6;-17.48
1290.7;-17.62
1290.8;-17.78
1290.9;-17.94
1291.0;-18.11
1291.1;-18.3
1291.2;-18.5
1291.3;-18.71
1291.4;-18.93
1291.5;-19.17
1291.6;-19.42
1291.7;-19.7
1291.8;-19.98
1291.9;-20.29
1292.0;-20.61
1292.1;-20.95
1292.2;-21.32
1292.3;-21.71
1292.4;-22.12
1292.5;-22.56
1292.6;-23.02
1292.7;-23.51
1292.8;-24.04
1292.9;-24.59
1293.0;-25.18
1293.1;-25.8
1293.2;-26.44
1293.3;-27.11
1293.4;-27.78
1293.5;-28.44
1293.6;-29.06
1293.7;-29.59
1293.8;-29.98
1293.9;-30.18
1294.0;-30.16
1294.1;-29.93
1294.2;-29.51
1294.3;-28.96
1294.4;-28.31
1294.5;-27.61
1294.6;-26.92
1294.7;-26.23
1294.8;-25.57
1294.9;-24.93
1295.0;-24.32
1295.1;-23.74
1295.2;-23.19
1295.3;-22.67
1295.4;-22.18
1295.5;-21.72
1295.6;-21.28
1295.7;-20.86
1295.8;-20.47
1295.9;-20.1
1296.0;-19.75
1296.1;-19.41
1296.2;-19.1
1296.3;-18.8
1296.4;-18.51
1296.5;-18.25
1296.6;-18.0
1296.7;-17.76
1296.8;-17.53
1296.9;-17.32
1297.0;-17.12
1297.1;-16.93
1297.2;-16.75
1297.3;-16.58
1297.4;-16.42
1297.5;-16.26
1297.6;-16.13
1297.7;-16.0
1297.8;-15.87
1297.9;-15.76
1298.0;-15.66
1298.1;-15.56
1298.2;-15.47
1298.3;-15.39
1298.4;-15.31
1298.5;-15.25
1298.6;-15.19
1298.7;-15.13
1298.8;-15.08
1298.9;-15.04
1299.0;-15.01
1299.1;-14.98
1299.2;-14.96
1299.3;-14.95
1299.4;-14.94
1299.5;-14.93
1299.6;-14.93
1299.7;-14.94
1299.8;-14.96
1299.9;-14.97
1300.0;-15.0
1300.1;-15.03
1300.2;-15.06
1300.3;-15.1
1300.4;-15.15
1300.5;-15.19
1300.6;-15.25
1300.7;-15.31
1300.8;-15.37
1300.9;-15.43
1301.0;-15.51
1301.1;-15.58
1301.2;-15.66
1301.3;-15.74
1301.4;-15.82
1301.5;-15.91
1301.6;-15.99
1301.7;-16.08
1301.8;-16.17
1301.9;-16.26
1302.0;-16.35
1302.1;-16.43
1302.2;-16.52
1302.3;-16.61
1302.4;-16.69
1302.5;-16.77
1302.6;-16.85
1302.7;-16.92
1302.8;-16.99
1302.9;-17.06
1303.0;-17.12
1303.1;-17.17
1303.2;-17.22
1303.3;-17.26
1303.4;-17.3
1303.5;-17.33
1303.6;-17.35
1303.7;-17.36
1303.8;-17.37
1303.9;-17.37
1304.0;-17.37
1304.1;-17.35
1304.2;-17.33
1304.3;-17.31
1304.4;-17.28
1304.5;-17.25
1304.6;-17.21
1304.7;-17.17
1304.8;-17.12
1304.9;-17.07
1305.0;-17.02
1305.1;-16.97
1305.2;-16.92
1305.3;-16.86
1305.4;-16.81
1305.5;-16.76
1305.6;-16.71
1305.7;-16.65
1305.8;-16.61
1305.9;-16.56
1306.0;-16.51
1306.1;-16.47
1306.2;-16.44
1306.3;-16.4
1306.4;-16.37
1306.5;-16.35
1306.6;-16.33
1306.7;-16.31
1306.8;-16.3
1306.9;-16.29
1307.0;-16.29
1307.1;-16.3
1307.2;-16.31
1307.3;-16.33
1307.4;-16.35
1307.5;-16.38
1307.6;-16.42
1307.7;-16.46
1307.8;-16.51
1307.9;-16.57
1308.0;-16.63
1308.1;-16.7
1308.2;-16.78
1308.3;-16.87
1308.4;-16.97
1308.5;-17.07
1308.6;-17.18
1308.7;-17.31
1308.8;-17.44
1308.9;-17.58
1309.0;-17.74
1309.1;-17.9
1309.2;-18.07
1309.3;-18.25
1309.4;-18.45
1309.5;-18.65
1309.6;-18.87
1309.7;-19.1
1309.8;-19.34
1309.9;-19.6
1310.0;-19.87
1310.1;-20.15
1310.2;-20.46
1310.3;-20.78
1310.4;-21.11
1310.5;-21.47
1310.6;-21.85
1310.7;-22.25
1310.8;-22.67
1310.9;-23.12
1311.0;-23.59
1311.1;-24.09
1311.2;-24.61
1311.3;-25.17
1311.4;-25.75
1311.5;-26.35
1311.6;-26.97
1311.7;-27.61
1311.8;-28.25
1311.9;-28.87
1312.0;-29.45
1312.1;-29.95
1312.2;-30.32
1312.3;-30.54
1312.4;-30.59
1312.5;-30.45
1312.6;-30.16
1312.7;-29.73
1312.8;-29.21
1312.9;-28.64
1313.0;-28.04
1313.1;-27.43
1313.2;-26.85
1313.3;-26.28
1313.4;-25.73
1313.5;-25.21
1313.6;-24.72
1313.7;-24.25
1313.8;-23.81
1313.9;-23.39
1314.0;-22.99
1314.1;-22.62
1314.2;-22.27
1314.3;-21.94
1314.4;-21.63
1314.5;-21.34
1314.6;-21.06
1314.7;-20.8
1314.8;-20.55
1314.9;-20.32
1315.0;-20.1
1315.1;-19.9
1315.2;-19.71
1315.3;-19.54
1315.4;-19.37
1315.5;-19.22
1315.6;-19.07
1315.7;-18.94
1315.8;-18.82
1315.9;-18.71
1316.0;-18.61
1316.1;-18.51
1316.2;-18.43
1316.3;-18.35
1316.4;-18.29
1316.5;-18.23
1316.6;-18.18
1316.7;-18.14
1316.8;-18.11
1316.9;-18.08
1317.0;-18.06
1317.1;-18.05
1317.2;-18.05
1317.3;-18.05
1317.4;-18.06
1317.5;-18.07
1317.6;-18.09
1317.7;-18.12
1317.8;-18.16
1317.9;-18.2
1318.0;-18.25
1318.1;-18.3
1318.2;-18.36
1318.3;-18.43
1318.4;-18.5
1318.5;-18.58
1318.6;-18.66
1318.7;-18.75
1318.8;-18.84
1318.9;-18.94
1319.0;-19.05
1319.1;-19.16
1319.2;-19.28
1319.3;-19.4
1319.4;-19.53
1319.5;-19.66
1319.6;-19.79
1319.7;-19.93
1319.8;-20.08
1319.9;-20.23
1320.0;-20.38
1320.1;-20.53
1320.2;-20.69
1320.3;-20.86
1320.4;-21.02
1320.5;-21.19
1320.6;-21.36
1320.7;-21.54
1320.8;-21.71
1320.9;-21.89
1321.0;-22.06
1321.1;-22.24
1321.2;-22.42
1321.3;-22.59
1321.4;-22.77
1321.5;-22.94
1321.6;-23.11
1321.7;-23.28
1321.8;-23.44
1321.9;-23.6
1322.0;-23.76
1322.1;-23.91
1322.2;-24.06
1322.3;-24.2
1322.4;-24.33
1322.5;-24.46
1322.6;-24.58
1322.7;-24.7
1322.8;-24.81
1322.9;-24.91
1323.0;-25.0
1323.1;-25.09
1323.2;-25.18
1323.3;-25.25
1323.4;-25.32
1323.5;-25.39
1323.6;-25.45
1323.7;-25.5
1323.8;-25.56
1323.9;-25.61
1324.0;-25.65
1324.1;-25.7
1324.2;-25.74
1324.3;-25.78
1324.4;-25.82
1324.5;-25.86
1324.6;-25.9
1324.7;-25.95
1324.8;-25.99
1324.9;-26.03
1325.0;-26.08
1325.1;-26.13
1325.2;-26.18
1325.3;-26.23
1325.4;-26.29
1325.5;-26.35
1325.6;-26.41
1325.7;-26.47
1325.8;-26.54
1325.9;-26.61
1326.0;-26.68
1326.1;-26.76
1326.2;-26.83
1326.3;-26.91
1326.4;-26.99
1326.5;-27.07
1326.6;-27.15
1326.7;-27.24
1326.8;-27.32
1326.9;-27.4
1327.0;-27.49
1327.1;-27.57
1327.2;-27.65
1327.3;-27.73
1327.4;-27.81
1327.5;-27.88
1327.6;-27.95
1327.7;-28.02
1327.8;-28.08
1327.9;-28.13
1328.0;-28.18
1328.1;-28.22
1328.2;-28.25
1328.3;-28.28
1328.4;-28.3
1328.5;-28.31
1328.6;-28.31
1328.7;-28.31
1328.8;-28.3
1328.9;-28.27
1329.0;-28.25
1329.1;-28.21
1329.2;-28.17
1329.3;-28.12
1329.4;-28.07
1329.5;-28.01
1329.6;-27.94
1329.7;-27.88
1329.8;-27.81
1329.9;-27.73
1330.0;-27.66
1330.1;-27.58
1330.2;-27.5
1330.3;-27.42
1330.4;-27.34
1330.5;-27.27
1330.6;-27.19
1330.7;-27.12
1330.8;-27.04
1330.9;-26.97
1331.0;-26.9
1331.1;-26.84
1331.2;-26.78
1331.3;-26.72
1331.4;-26.67
1331.5;-26.62
1331.6;-26.57
1331.7;-26.53
1331.8;-26.49
1331.9;-26.46
1332.0;-26.44
1332.1;-26.42
1332.2;-26.4
1332.3;-26.39
1332.4;-26.38
1332.5;-26.38
1332.6;-26.39
1332.7;-26.4
1332.8;-26.42
1332.9;-26.44
1333.0;-26.47
1333.1;-26.5
1333.2;-26.54
1333.3;-26.59
1333.4;-26.64
1333.5;-26.7
1333.6;-26.76
1333.7;-26.83
1333.8;-26.9
1333.9;-26.99
1334.0;-27.08
1334.1;-27.17
1334.2;-27.27
1334.3;-27.38
1334.4;-27.5
1334.5;-27.62
1334.6;-27.75
1334.7;-27.89
1334.8;-28.03
1334.9;-28.18
1335.0;-28.34
1335.1;-28.51
1335.2;-28.68
1335.3;-28.86
