Wavelength (nm);Intensity (dBm)
1201.0;1201.0
1250.0;-41.17
1250.1;-41.05
1250.2;-40.92
1250.3;-40.81
1250.4;-40.69
1250.5;-40.59
1250.6;-40.49
1250.7;-40.39
1250.8;-40.3
1250.9;-40.21
1251.0;-40.13
1251.1;-40.06
1251.2;-39.99
1251.3;-39.92
1251.4;-39.86
1251.5;-39.81
1251.6;-39.76
1251.7;-39.71
1251.8;-39.67
1251.9;-39.63
1252.0;-39.6
1252.1;-39.57
1252.2;-39.54
1252.3;-39.52
1252.4;-39.5
1252.5;-39.49
1252.6;-39.48
1252.7;-39.47
1252.8;-39.47
1252.9;-39.47
1253.0;-39.47
1253.1;-39.48
1253.2;-39.48
1253.3;-39.49
1253.4;-39.5
1253.5;-39.52
1253.6;-39.53
1253.7;-39.54
1253.8;-39.55
1253.9;-39.57
1254.0;-39.58
1254.1;-39.59
1254.2;-39.6
1254.3;-39.6
1254.4;-39.61
1254.5;-39.61
1254.6;-39.6
1254.7;-39.59
1254.8;-39.57
1254.9;-39.55
1255.0;-39.52
1255.1;-39.48
1255.2;-39.43
1255.3;-39.38
1255.4;-39.31
1255.5;-39.24
1255.6;-39.15
1255.7;-39.06
1255.8;-38.95
1255.9;-38.84
1256.0;-38.71
1256.1;-38.58
1256.2;-38.43
1256.3;-38.28
1256.4;-38.12
1256.5;-37.95
1256.6;-37.78
1256.7;-37.6
1256.8;-37.41
1256.9;-37.22
1257.0;-37.02
1257.1;-36.83
1257.2;-36.62
1257.3;-36.42
1257.4;-36.21
1257.5;-36.01
1257.6;-35.81
1257.7;-35.6
1257.8;-35.4
1257.9;-35.2
1258.0;-35.0
1258.1;-34.8
1258.2;-34.61
1258.3;-34.42
1258.4;-34.23
1258.5;-34.04
1258.6;-33.86
1258.7;-33.68
1258.8;-33.5
1258.9;-33.33
1259.0;-33.16
1259.1;-33.0
1259.2;-32.83
1259.3;-32.68
1259.4;-32.52
1259.5;-32.37
1259.6;-32.23
1259.7;-32.09
1259.8;-31.95
1259.9;-31.81
1260.0;-31.69
1260.1;-31.56
1260.2;-31.44
1260.3;-31.33
1260.4;-31.22
1260.5;-31.11
1260.6;-31.01
1260.7;-30.91
1260.8;-30.81
1260.9;-30.72
1261.0;-30.64
1261.1;-30.56
1261.2;-30.48
1261.3;-30.41
1261.4;-30.34
1261.5;-30.28
1261.6;-30.22
1261.7;-30.17
1261.8;-30.12
1261.9;-30.07
1262.0;-30.03
1262.1;-29.99
1262.2;-29.96
1262.3;-29.93
1262.4;-29.9
1262.5;-29.88
1262.6;-29.87
1262.7;-29.85
1262.8;-29.84
1262.9;-29.84
