Wavelength (nm);Intensity (dBm)
1131.0;1131.0
1200.0;-61.22
1200.199;-61.19
1200.398;-61.15
1200.597;-61.16
1200.797;-61.15
1200.996;-61.1
1201.195;-61.08
1201.394;-61.06
1201.593;-61.0
1201.792;-60.95
1201.991;-60.97
1202.19;-60.93
1202.389;-60.84
1202.589;-60.81
1202.788;-60.79
1202.987;-60.79
1203.186;-60.69
1203.385;-60.66
1203.584;-60.7
1203.783;-60.68
1203.982;-60.62
1204.181;-60.6
1204.381;-60.62
1204.58;-60.61
1204.779;-60.58
1204.978;-60.57
1205.177;-60.58
1205.376;-60.55
1205.575;-60.54
1205.774;-60.49
1205.974;-60.49
1206.173;-60.48
1206.372;-60.49
1206.571;-60.4
1206.77;-60.35
1206.969;-60.35
1207.168;-60.35
1207.367;-60.27
1207.566;-60.19
1207.766;-60.17
1207.965;-60.16
1208.164;-60.08
1208.363;-60.01
1208.562;-59.98
1208.761;-59.93
1208.96;-59.87
1209.159;-59.79
1209.358;-59.7
1209.558;-59.67
1209.757;-59.61
1209.956;-59.52
1210.155;-59.42
1210.354;-59.36
1210.553;-59.34
1210.752;-59.22
1210.951;-59.13
1211.15;-59.06
1211.35;-59.01
1211.549;-58.97
1211.748;-58.84
1211.947;-58.79
1212.146;-58.77
1212.345;-58.7
1212.544;-58.64
1212.743;-58.59
1212.943;-58.57
1213.142;-58.53
1213.341;-58.47
1213.54;-58.43
1213.739;-58.41
1213.938;-58.41
1214.137;-58.34
1214.336;-58.29
1214.535;-58.31
1214.735;-58.29
1214.934;-58.24
1215.133;-58.16
1215.332;-58.15
1215.531;-58.16
1215.73;-58.08
1215.929;-58.01
1216.128;-57.98
1216.327;-57.94
1216.527;-57.92
1216.726;-57.84
1216.925;-57.77
1217.124;-57.76
1217.323;-57.73
1217.522;-57.68
1217.721;-57.62
1217.92;-57.63
1218.12;-57.59
1218.319;-57.54
1218.518;-57.52
1218.717;-57.51
1218.916;-57.52
1219.115;-57.47
1219.314;-57.47
1219.513;-57.49
1219.712;-57.49
1219.912;-57.47
1220.111;-57.45
1220.31;-57.46
1220.509;-57.48
1220.708;-57.44
1220.907;-57.42
1221.106;-57.44
1221.305;-57.43
1221.504;-57.41
1221.704;-57.36
1221.903;-57.35
1222.102;-57.34
1222.301;-57.31
1222.5;-57.27
1222.699;-57.25
1222.898;-57.24
1223.097;-57.19
1223.297;-57.14
1223.496;-57.11
1223.695;-57.1
1223.894;-57.07
1224.093;-57.0
1224.292;-56.98
1224.491;-56.96
1224.69;-56.92
1224.889;-56.88
1225.089;-56.85
1225.288;-56.82
1225.487;-56.78
1225.686;-56.75
1225.885;-56.73
1226.084;-56.69
1226.283;-56.65
1226.482;-56.61
1226.681;-56.56
1226.881;-56.53
1227.08;-56.46
1227.279;-56.39
1227.478;-56.35
1227.677;-56.29
1227.876;-56.21
1228.075;-56.11
1228.274;-56.04
1228.474;-55.96
1228.673;-55.84
1228.872;-55.71
1229.071;-55.63
1229.27;-55.54
1229.469;-55.43
1229.668;-55.31
1229.867;-55.22
1230.066;-55.1
1230.266;-54.99
1230.465;-54.87
1230.664;-54.78
1230.863;-54.7
1231.062;-54.58
1231.261;-54.49
1231.46;-54.41
1231.659;-54.32
1231.858;-54.22
1232.058;-54.12
1232.257;-54.05
1232.456;-53.96
1232.655;-53.85
1232.854;-53.77
1233.053;-53.68
1233.252;-53.58
1233.451;-53.47
1233.65;-53.38
1233.85;-53.3
1234.049;-53.19
1234.248;-53.09
1234.447;-52.98
1234.646;-52.89
1234.845;-52.8
1235.044;-52.69
1235.243;-52.6
1235.443;-52.49
1235.642;-52.39
1235.841;-52.3
1236.04;-52.21
1236.239;-52.11
1236.438;-52.0
1236.637;-51.91
1236.836;-51.83
1237.035;-51.74
1237.235;-51.65
1237.434;-51.55
1237.633;-51.48
1237.832;-51.41
1238.031;-51.32
1238.23;-51.26
1238.429;-51.18
1238.628;-51.12
1238.827;-51.06
1239.027;-51.01
1239.226;-50.96
1239.425;-50.89
1239.624;-50.84
1239.823;-50.8
1240.022;-50.75
1240.221;-50.72
1240.42;-50.65
1240.62;-50.62
1240.819;-50.57
1241.018;-50.5
1241.217;-50.45
1241.416;-50.38
1241.615;-50.31
1241.814;-50.24
1242.013;-50.16
1242.212;-50.1
1242.412;-50.0
1242.611;-49.9
1242.81;-49.81
1243.009;-49.7
1243.208;-49.62
1243.407;-49.5
1243.606;-49.4
1243.805;-49.29
1244.004;-49.16
1244.204;-49.06
1244.403;-48.94
1244.602;-48.81
1244.801;-48.69
1245.0;-48.56
1245.199;-48.44
1245.398;-48.29
1245.597;-48.15
1245.797;-48.0
1245.996;-47.83
1246.195;-47.69
1246.394;-47.51
1246.593;-47.34
1246.792;-47.16
1246.991;-46.97
1247.19;-46.8
1247.389;-46.61
1247.589;-46.41
1247.788;-46.22
1247.987;-46.02
1248.186;-45.84
1248.385;-45.61
1248.584;-45.47
1248.783;-45.29
1248.982;-45.12
1249.181;-44.94
1249.381;-44.78
1249.58;-44.62
1249.779;-44.46
1249.978;-44.31
1250.177;-44.16
1250.376;-44.03
1250.575;-43.9
1250.774;-43.77
1250.974;-43.68
1251.173;-43.57
1251.372;-43.47
1251.571;-43.39
1251.77;-43.3
1251.969;-43.23
1252.168;-43.15
1252.367;-43.1
1252.566;-43.06
1252.766;-43.01
1252.965;-43.0
1253.164;-42.96
1253.363;-42.95
1253.562;-42.96
1253.761;-42.96
1253.96;-43.0
1254.159;-43.01
1254.358;-43.06
1254.558;-43.12
1254.757;-43.17
1254.956;-43.25
1255.155;-43.33
1255.354;-43.41
1255.553;-43.52
1255.752;-43.61
1255.951;-43.72
1256.15;-43.82
1256.35;-43.92
1256.549;-44.03
1256.748;-44.11
1256.947;-44.2
1257.146;-44.26
1257.345;-44.31
1257.544;-44.34
1257.743;-44.34
1257.943;-44.33
1258.142;-44.26
1258.341;-44.17
1258.54;-44.04
1258.739;-43.87
1258.938;-43.68
1259.137;-43.44
1259.336;-43.19
1259.535;-42.91
1259.735;-42.6
1259.934;-42.29
1260.133;-41.96
1260.332;-41.63
1260.531;-41.29
1260.73;-40.96
1260.929;-40.63
1261.128;-40.31
1261.327;-40.0
1261.527;-39.7
1261.726;-39.41
1261.925;-39.15
1262.124;-38.88
1262.323;-38.64
1262.522;-38.41
1262.721;-38.2
1262.92;-38.0
1263.12;-37.82
1263.319;-37.66
1263.518;-37.51
1263.717;-37.37
1263.916;-37.26
1264.115;-37.16
1264.314;-37.09
1264.513;-37.02
