Wavelength (nm);Intensity (dBm)
1131.0;1131.0
1200.0;-61.16
1200.199;-61.13
1200.398;-61.12
1200.597;-61.12
1200.797;-61.09
1200.996;-61.03
1201.195;-61.03
1201.394;-61.01
1201.593;-61.01
1201.792;-60.95
1201.991;-60.91
1202.19;-60.92
1202.389;-60.84
1202.589;-60.78
1202.788;-60.78
1202.987;-60.75
1203.186;-60.7
1203.385;-60.65
1203.584;-60.64
1203.783;-60.65
1203.982;-60.61
1204.181;-60.59
1204.381;-60.57
1204.58;-60.57
1204.779;-60.54
1204.978;-60.49
1205.177;-60.48
1205.376;-60.43
1205.575;-60.45
1205.774;-60.42
1205.974;-60.37
1206.173;-60.34
1206.372;-60.32
1206.571;-60.31
1206.77;-60.24
1206.969;-60.2
1207.168;-60.18
1207.367;-60.12
1207.566;-60.07
1207.766;-60.04
1207.965;-60.0
1208.164;-59.96
1208.363;-59.91
1208.562;-59.82
1208.761;-59.8
1208.96;-59.74
1209.159;-59.67
1209.358;-59.58
1209.558;-59.54
1209.757;-59.5
1209.956;-59.39
1210.155;-59.32
1210.354;-59.26
1210.553;-59.2
1210.752;-59.09
1210.951;-59.01
1211.15;-58.94
1211.35;-58.87
1211.549;-58.8
1211.748;-58.73
1211.947;-58.68
1212.146;-58.63
1212.345;-58.58
1212.544;-58.52
1212.743;-58.49
1212.943;-58.45
1213.142;-58.43
1213.341;-58.4
1213.54;-58.36
1213.739;-58.35
1213.938;-58.33
1214.137;-58.27
1214.336;-58.26
1214.535;-58.26
1214.735;-58.25
1214.934;-58.18
1215.133;-58.16
1215.332;-58.14
1215.531;-58.11
1215.73;-58.07
1215.929;-58.0
1216.128;-57.97
1216.327;-57.94
1216.527;-57.88
1216.726;-57.84
1216.925;-57.8
1217.124;-57.77
1217.323;-57.73
1217.522;-57.67
1217.721;-57.66
1217.92;-57.63
1218.12;-57.6
1218.319;-57.58
1218.518;-57.56
1218.717;-57.56
1218.916;-57.53
1219.115;-57.51
1219.314;-57.51
1219.513;-57.53
1219.712;-57.52
1219.912;-57.5
1220.111;-57.51
1220.31;-57.51
1220.509;-57.51
1220.708;-57.51
1220.907;-57.48
1221.106;-57.47
1221.305;-57.47
1221.504;-57.43
1221.704;-57.42
1221.903;-57.39
1222.102;-57.37
