Wavelength;Intensity_Meas;Intensity_Ref;Difference_dB
1200.0000;-60.6800;-55.6000;-5.0800
1200.1990;-60.6600;-55.5600;-5.1000
1200.3980;-60.6500;-55.5400;-5.1100
1200.5970;-60.6300;-55.5000;-5.1300
1200.7970;-60.5400;-55.4800;-5.0600
1200.9960;-60.5100;-55.4400;-5.0700
1201.1950;-60.5100;-55.3900;-5.1200
1201.3940;-60.5000;-55.3500;-5.1500
1201.5930;-60.4700;-55.3200;-5.1500
1201.7920;-60.4000;-55.2800;-5.1200
1201.9910;-60.3800;-55.2100;-5.1700
1202.1900;-60.4000;-55.1600;-5.2400
1202.3890;-60.3600;-55.1100;-5.2500
1202.5890;-60.2800;-55.0800;-5.2000
1202.7880;-60.2500;-55.0100;-5.2400
1202.9870;-60.2700;-54.9400;-5.3300
1203.1860;-60.2700;-54.8900;-5.3800
1203.3850;-60.2100;-54.8700;-5.3400
1203.5840;-60.1800;-54.8100;-5.3700
1203.7830;-60.1600;-54.7500;-5.4100
1203.9820;-60.1900;-54.7200;-5.4700
1204.1810;-60.1800;-54.6800;-5.5000
1204.3810;-60.1400;-54.6400;-5.5000
1204.5800;-60.1500;-54.6000;-5.5500
1204.7790;-60.2200;-54.5800;-5.6400
1204.9780;-60.2100;-54.5500;-5.6600
1205.1770;-60.1900;-54.5100;-5.6800
1205.3760;-60.2000;-54.4800;-5.7200
1205.5750;-60.2800;-54.4600;-5.8200
1205.7740;-60.3100;-54.4400;-5.8700
1205.9740;-60.2700;-54.4400;-5.8300
1206.1730;-60.2400;-54.4100;-5.8300
1206.3720;-60.2600;-54.3800;-5.8800
1206.5710;-60.2800;-54.3500;-5.9300
1206.7700;-60.2000;-54.3400;-5.8600
1206.9690;-60.0900;-54.3100;-5.7800
1207.1680;-60.0800;-54.2700;-5.8100
1207.3670;-60.0600;-54.2400;-5.8200
1207.5660;-59.9800;-54.2200;-5.7600
1207.7660;-59.8400;-54.1900;-5.6500
1207.9650;-59.7900;-54.1500;-5.6400
1208.1640;-59.7700;-54.0900;-5.6800
1208.3630;-59.6600;-54.0700;-5.5900
1208.5620;-59.5500;-54.0300;-5.5200
1208.7610;-59.4700;-53.9700;-5.5000
1208.9600;-59.4400;-53.9200;-5.5200
1209.1590;-59.3900;-53.8600;-5.5300
1209.3580;-59.2600;-53.8200;-5.4400
1209.5580;-59.1900;-53.7600;-5.4300
1209.7570;-59.1400;-53.7100;-5.4300
1209.9560;-59.0800;-53.6500;-5.4300
1210.1550;-59.0000;-53.6100;-5.3900
1210.3540;-58.8800;-53.5700;-5.3100
1210.5530;-58.8500;-53.4900;-5.3600
1210.7520;-58.8300;-53.4400;-5.3900
1210.9510;-58.7400;-53.4100;-5.3300
1211.1500;-58.6700;-53.3500;-5.3200
1211.3500;-58.6200;-53.3100;-5.3100
1211.5490;-58.6300;-53.2600;-5.3700
1211.7480;-58.6100;-53.2300;-5.3800
1211.9470;-58.5400;-53.2100;-5.3300
1212.1460;-58.5300;-53.1600;-5.3700
1212.3450;-58.5600;-53.1200;-5.4400
1212.5440;-58.6000;-53.1000;-5.5000
1212.7430;-58.5700;-53.0700;-5.5000
1212.9430;-58.5800;-53.0300;-5.5500
1213.1420;-58.6600;-52.9900;-5.6700
1213.3410;-58.6700;-52.9800;-5.6900
1213.5400;-58.6900;-52.9500;-5.7400
1213.7390;-58.7100;-52.9000;-5.8100
1213.9380;-58.7100;-52.8700;-5.8400
1214.1370;-58.7700;-52.8300;-5.9400
1214.3360;-58.7400;-52.8000;-5.9400
1214.5350;-58.7000;-52.7600;-5.9400
1214.7350;-58.7000;-52.7100;-5.9900
1214.9340;-58.6800;-52.6600;-6.0200
1215.1330;-58.6300;-52.6200;-6.0100
1215.3320;-58.5400;-52.5800;-5.9600
1215.5310;-58.5100;-52.5100;-6.0000
1215.7300;-58.4500;-52.4500;-6.0000
1215.9290;-58.3400;-52.4200;-5.9200
1216.1280;-58.2500;-52.3500;-5.9000
1216.3270;-58.1500;-52.2900;-5.8600
1216.5270;-58.0800;-52.2300;-5.8500
1216.7260;-57.9600;-52.1700;-5.7900
1216.9250;-57.8200;-52.1200;-5.7000
1217.1240;-57.7100;-52.0500;-5.6600
1217.3230;-57.6100;-52.0000;-5.6100
1217.5220;-57.4900;-51.9400;-5.5500
1217.7210;-57.3400;-51.8900;-5.4500
1217.9200;-57.2000;-51.8400;-5.3600
