Wavelength (nm);Intensity (dBm)
1751.0;1751.0
1550.0;-29.94
1550.1;-29.93
1550.2;-29.91
1550.3;-29.9
1550.4;-29.89
1550.5;-29.87
1550.6;-29.86
1550.7;-29.85
1550.8;-29.83
1550.9;-29.81
1551.0;-29.8
1551.1;-29.78
1551.2;-29.77
1551.3;-29.75
1551.4;-29.73
1551.5;-29.72
1551.6;-29.7
1551.7;-29.69
1551.8;-29.67
1551.9;-29.66
1552.0;-29.64
1552.1;-29.63
1552.2;-29.61
1552.3;-29.6
1552.4;-29.58
1552.5;-29.57
1552.6;-29.56
1552.7;-29.54
1552.8;-29.53
1552.9;-29.52
1553.0;-29.5
1553.1;-29.49
1553.2;-29.48
1553.3;-29.46
1553.4;-29.45
1553.5;-29.44
1553.6;-29.42
1553.7;-29.41
1553.8;-29.4
1553.9;-29.39
1554.0;-29.37
1554.1;-29.36
1554.2;-29.35
1554.3;-29.34
1554.4;-29.33
1554.5;-29.32
1554.6;-29.31
1554.7;-29.29
1554.8;-29.28
1554.9;-29.27
1555.0;-29.25
1555.1;-29.24
1555.2;-29.22
1555.3;-29.21
1555.4;-29.2
1555.5;-29.18
1555.6;-29.17
1555.7;-29.16
1555.8;-29.14
1555.9;-29.13
1556.0;-29.12
1556.1;-29.1
1556.2;-29.09
1556.3;-29.08
1556.4;-29.07
1556.5;-29.06
1556.6;-29.05
1556.7;-29.03
1556.8;-29.02
1556.9;-29.01
1557.0;-29.0
1557.1;-28.99
1557.2;-28.98
1557.3;-28.97
1557.4;-28.95
1557.5;-28.94
1557.6;-28.93
1557.7;-28.92
1557.8;-28.91
1557.9;-28.89
1558.0;-28.88
1558.1;-28.87
1558.2;-28.86
1558.3;-28.84
1558.4;-28.83
1558.5;-28.82
1558.6;-28.81
1558.7;-28.79
1558.8;-28.78
1558.9;-28.77
1559.0;-28.76
1559.1;-28.75
1559.2;-28.74
1559.3;-28.73
1559.4;-28.72
1559.5;-28.71
1559.6;-28.7
1559.7;-28.69
1559.8;-28.68
1559.9;-28.67
1560.0;-28.66
1560.1;-28.65
1560.2;-28.64
1560.3;-28.63
1560.4;-28.62
1560.5;-28.61
1560.6;-28.6
1560.7;-28.59
1560.8;-28.58
1560.9;-28.57
1561.0;-28.57
1561.1;-28.56
1561.2;-28.55
1561.3;-28.54
1561.4;-28.53
1561.5;-28.53
1561.6;-28.52
1561.7;-28.51
1561.8;-28.5
1561.9;-28.49
1562.0;-28.48
1562.1;-28.47
1562.2;-28.46
1562.3;-28.45
1562.4;-28.45
1562.5;-28.44
1562.6;-28.43
1562.7;-28.42
1562.8;-28.41
1562.9;-28.4
1563.0;-28.39
1563.1;-28.38
1563.2;-28.37
1563.3;-28.36
1563.4;-28.35
1563.5;-28.34
1563.6;-28.33
1563.7;-28.32
1563.8;-28.31
1563.9;-28.3
1564.0;-28.3
1564.1;-28.29
1564.2;-28.28
1564.3;-28.27
1564.4;-28.26
1564.5;-28.25
1564.6;-28.24
1564.7;-28.23
1564.8;-28.22
1564.9;-28.22
1565.0;-28.21
1565.1;-28.2
1565.2;-28.19
1565.3;-28.18
1565.4;-28.17
1565.5;-28.16
1565.6;-28.15
1565.7;-28.15
1565.8;-28.14
1565.9;-28.13
1566.0;-28.12
1566.1;-28.11
1566.2;-28.1
1566.3;-28.1
1566.4;-28.09
1566.5;-28.08
1566.6;-28.07
1566.7;-28.06
1566.8;-28.05
1566.9;-28.05
1567.0;-28.04
1567.1;-28.03
1567.2;-28.02
1567.3;-28.01
1567.4;-28.0
1567.5;-28.0
1567.6;-27.99
1567.7;-27.98
1567.8;-27.97
1567.9;-27.96
1568.0;-27.96
1568.1;-27.95
1568.2;-27.94
1568.3;-27.93
1568.4;-27.92
1568.5;-27.92
1568.6;-27.91
1568.7;-27.9
1568.8;-27.89
1568.9;-27.89
1569.0;-27.88
1569.1;-27.87
1569.2;-27.87
1569.3;-27.86
1569.4;-27.85
1569.5;-27.85
1569.6;-27.84
1569.7;-27.84
1569.8;-27.83
1569.9;-27.83
1570.0;-27.82
1570.1;-27.81
1570.2;-27.81
1570.3;-27.8
1570.4;-27.79
1570.5;-27.79
1570.6;-27.78
1570.7;-27.77
1570.8;-27.77
1570.9;-27.76
1571.0;-27.76
1571.1;-27.75
1571.2;-27.74
1571.3;-27.74
1571.4;-27.73
1571.5;-27.73
1571.6;-27.72
