Wavelength (nm);Intensity (dBm)
1751.0;1751.0
1550.0;-94.16
1550.1;-96.85
1550.2;-94.08
1550.3;-91.58
1550.4;-90.59
1550.5;-90.73
1550.6;-90.7
1550.7;-89.4
1550.8;-88.62
1550.9;-87.88
1551.0;-86.61
1551.1;-85.69
1551.2;-85.25
1551.3;-85.56
1551.4;-86.57
1551.5;-87.05
1551.6;-86.57
1551.7;-86.52
1551.8;-86.28
1551.9;-86.19
1552.0;-86.85
1552.1;-87.31
1552.2;-87.98
1552.3;-88.47
1552.4;-88.56
1552.5;-89.7
1552.6;-91.12
1552.7;-92.06
1552.8;-94.64
1552.9;-94.72
1553.0;-92.69
1553.1;-93.59
1553.2;-92.0
1553.3;-88.45
1553.4;-86.63
1553.5;-85.82
1553.6;-85.79
1553.7;-86.1
1553.8;-85.93
1553.9;-85.83
1554.0;-85.99
1554.1;-85.79
1554.2;-85.9
1554.3;-86.74
1554.4;-87.74
1554.5;-88.11
1554.6;-87.8
1554.7;-86.9
1554.8;-86.38
1554.9;-86.72
1555.0;-86.81
1555.1;-86.69
1555.2;-86.59
1555.3;-86.16
1555.4;-86.03
1555.5;-86.32
1555.6;-86.72
1555.7;-87.23
1555.8;-87.5
1555.9;-87.12
1556.0;-87.14
1556.1;-87.25
1556.2;-87.53
1556.3;-89.7
1556.4;-94.33
1556.5;-94.68
1556.6;-91.35
1556.7;-90.68
1556.8;-90.39
1556.9;-89.8
1557.0;-89.86
1557.1;-90.78
1557.2;-90.42
1557.3;-88.27
1557.4;-87.14
1557.5;-87.01
1557.6;-87.28
1557.7;-88.02
1557.8;-89.34
1557.9;-90.24
1558.0;-90.73
1558.1;-89.79
1558.2;-88.81
1558.3;-90.03
1558.4;-90.39
1558.5;-89.53
1558.6;-89.44
1558.7;-87.94
1558.8;-86.45
1558.9;-86.27
1559.0;-86.25
1559.1;-86.31
1559.2;-86.66
1559.3;-85.93
1559.4;-85.15
1559.5;-85.3
1559.6;-85.68
1559.7;-86.13
1559.8;-87.11
1559.9;-87.54
1560.0;-87.8
1560.1;-88.18
1560.2;-87.92
1560.3;-87.99
1560.4;-89.16
1560.5;-89.4
1560.6;-88.26
1560.7;-87.99
1560.8;-87.95
1560.9;-88.17
1561.0;-87.89
1561.1;-86.96
1561.2;-87.1
1561.3;-87.3
1561.4;-86.74
1561.5;-86.94
1561.6;-87.41
1561.7;-86.85
1561.8;-86.3
1561.9;-86.22
1562.0;-86.22
1562.1;-86.67
1562.2;-86.91
1562.3;-87.3
1562.4;-87.97
1562.5;-87.58
1562.6;-87.31
1562.7;-87.31
1562.8;-86.96
1562.9;-86.39
1563.0;-85.97
1563.1;-85.69
1563.2;-86.01
1563.3;-86.52
1563.4;-86.73
1563.5;-87.31
1563.6;-87.05
1563.7;-86.91
1563.8;-87.81
1563.9;-88.19
1564.0;-88.8
1564.1;-90.3
1564.2;-89.49
1564.3;-88.13
1564.4;-88.57
1564.5;-89.52
1564.6;-92.39
1564.7;-94.87
1564.8;-92.79
1564.9;-96.38
1565.0;-95.6
1565.1;-92.78
1565.2;-95.86
1565.3;-210.0
1565.4;-210.0
1565.5;-97.5
1565.6;-96.68
1565.7;-105.33
1565.8;-210.0
1565.9;-123.83
1566.0;-95.69
1566.1;-93.86
1566.2;-91.1
1566.3;-89.6
1566.4;-89.02
1566.5;-88.46
1566.6;-87.81
1566.7;-87.35
1566.8;-86.99
1566.9;-86.89
1567.0;-86.92
1567.1;-87.41
1567.2;-88.09
1567.3;-88.48
1567.4;-89.65
1567.5;-91.98
1567.6;-91.44
1567.7;-90.58
1567.8;-90.09
1567.9;-90.15
1568.0;-93.93
1568.1;-97.63
1568.2;-96.07
1568.3;-94.62
1568.4;-89.31
1568.5;-86.49
1568.6;-86.33
1568.7;-86.56
1568.8;-86.62
1568.9;-86.69
1569.0;-85.55
1569.1;-84.71
1569.2;-84.75
1569.3;-85.28
1569.4;-86.83
1569.5;-88.68
1569.6;-87.64
1569.7;-86.41
1569.8;-85.88
1569.9;-85.66
1570.0;-86.08
1570.1;-86.58
1570.2;-86.08
1570.3;-85.34
1570.4;-84.85
1570.5;-84.76
1570.6;-85.54
1570.7;-86.55
1570.8;-87.97
1570.9;-90.06
1571.0;-90.62
1571.1;-91.14
1571.2;-92.3
1571.3;-91.22
1571.4;-91.09
1571.5;-91.35
1571.6;-90.49
1571.7;-91.0
1571.8;-91.49
1571.9;-90.5
1572.0;-91.26
1572.1;-92.77
1572.2;-92.77
1572.3;-93.72
1572.4;-91.33
1572.5;-90.02
1572.6;-90.54
1572.7;-90.39
1572.8;-89.49
1572.9;-90.08
1573.0;-91.9
1573.1;-90.47
1573.2;-88.54
1573.3;-88.44
1573.4;-90.89
1573.5;-92.92
1573.6;-90.38
1573.7;-88.43
1573.8;-87.24
1573.9;-85.81
1574.0;-84.91
1574.1;-84.94
1574.2;-85.03
1574.3;-84.59
1574.4;-83.7
1574.5;-83.16
1574.6;-83.51
1574.7;-84.01
1574.8;-84.1
1574.9;-84.44
1575.0;-84.5
1575.1;-84.05
1575.2;-83.88
1575.3;-84.2
1575.4;-84.75
1575.5;-85.14
1575.6;-85.42
1575.7;-85.61
1575.8;-85.95
1575.9;-86.18
1576.0;-86.36
1576.1;-86.99
1576.2;-88.19
1576.3;-88.75
1576.4;-88.6
1576.5;-88.93
1576.6;-89.31
1576.7;-89.28
1576.8;-88.41
1576.9;-87.5
1577.0;-87.07
1577.1;-86.61
1577.2;-86.03
1577.3;-85.63
1577.4;-85.4
1577.5;-85.2
1577.6;-85.04
1577.7;-85.08
1577.8;-85.41
1577.9;-85.77
1578.0;-85.5
1578.1;-84.99
1578.2;-84.71
1578.3;-84.6
1578.4;-84.75
1578.5;-84.56
1578.6;-83.69
1578.7;-83.38
1578.8;-83.61
1578.9;-83.61
1579.0;-83.71
