Wavelength (nm);Intensity (dBm)
1751.0;1751.0
1550.0;-86.23
1550.1;-86.24
1550.2;-86.59
1550.3;-86.41
1550.4;-86.59
1550.5;-87.44
1550.6;-88.24
1550.7;-89.66
1550.8;-93.07
1550.9;-210.0
1551.0;-210.0
1551.1;-210.0
1551.2;-210.0
1551.3;-210.0
1551.4;-210.0
1551.5;-210.0
1551.6;-210.0
1551.7;-210.0
1551.8;-92.89
1551.9;-92.18
1552.0;-93.61
1552.1;-93.33
1552.2;-90.32
1552.3;-89.79
1552.4;-91.68
1552.5;-94.05
1552.6;-93.26
1552.7;-91.45
1552.8;-93.68
1552.9;-94.93
1553.0;-92.48
1553.1;-93.19
1553.2;-94.04
1553.3;-92.09
1553.4;-90.01
1553.5;-88.54
1553.6;-87.46
1553.7;-87.06
1553.8;-85.88
1553.9;-84.93
1554.0;-84.86
1554.1;-84.64
1554.2;-84.87
1554.3;-85.39
1554.4;-86.19
1554.5;-86.93
1554.6;-87.56
1554.7;-88.19
1554.8;-87.83
1554.9;-86.92
1555.0;-85.98
1555.1;-85.63
1555.2;-85.28
1555.3;-84.95
1555.4;-84.33
1555.5;-84.11
1555.6;-84.52
1555.7;-84.63
1555.8;-85.15
1555.9;-86.71
1556.0;-88.35
1556.1;-88.95
1556.2;-90.04
1556.3;-89.72
1556.4;-88.96
1556.5;-88.43
1556.6;-87.31
1556.7;-86.98
1556.8;-87.29
1556.9;-86.89
1557.0;-86.44
1557.1;-86.43
1557.2;-86.04
1557.3;-86.21
1557.4;-87.22
1557.5;-87.33
1557.6;-86.45
1557.7;-86.11
1557.8;-85.95
1557.9;-86.1
1558.0;-86.89
1558.1;-87.54
1558.2;-87.91
1558.3;-88.25
1558.4;-88.1
1558.5;-88.79
1558.6;-91.81
1558.7;-92.48
1558.8;-91.0
1558.9;-89.94
1559.0;-88.29
1559.1;-87.35
1559.2;-86.64
1559.3;-86.32
1559.4;-86.67
1559.5;-86.87
1559.6;-87.19
1559.7;-87.94
1559.8;-88.51
1559.9;-88.46
1560.0;-87.82
1560.1;-87.14
1560.2;-87.5
1560.3;-88.24
1560.4;-88.46
1560.5;-88.39
1560.6;-87.48
1560.7;-86.67
1560.8;-85.5
1560.9;-84.8
1561.0;-84.85
1561.1;-85.21
1561.2;-85.23
