Wavelength;Intensity_Meas;Intensity_Ref;Difference_dB
1200.0000;-60.5600;-55.6000;-4.9600
1200.1990;-60.4800;-55.5600;-4.9200
1200.3980;-60.4300;-55.5400;-4.8900
1200.5970;-60.4600;-55.5000;-4.9600
1200.7970;-60.4000;-55.4800;-4.9200
1200.9960;-60.3500;-55.4400;-4.9100
1201.1950;-60.2900;-55.3900;-4.9000
1201.3940;-60.3000;-55.3500;-4.9500
1201.5930;-60.3000;-55.3200;-4.9800
1201.7920;-60.2300;-55.2800;-4.9500
1201.9910;-60.1800;-55.2100;-4.9700
1202.1900;-60.2000;-55.1600;-5.0400
1202.3890;-60.2000;-55.1100;-5.0900
1202.5890;-60.1500;-55.0800;-5.0700
1202.7880;-60.0800;-55.0100;-5.0700
1202.9870;-60.1000;-54.9400;-5.1600
1203.1860;-60.0900;-54.8900;-5.2000
1203.3850;-60.0400;-54.8700;-5.1700
1203.5840;-60.0000;-54.8100;-5.1900
1203.7830;-59.9500;-54.7500;-5.2000
1203.9820;-60.0000;-54.7200;-5.2800
1204.1810;-60.0000;-54.6800;-5.3200
1204.3810;-59.9300;-54.6400;-5.2900
1204.5800;-59.9200;-54.6000;-5.3200
1204.7790;-59.9700;-54.5800;-5.3900
1204.9780;-59.9900;-54.5500;-5.4400
1205.1770;-59.9300;-54.5100;-5.4200
1205.3760;-59.9400;-54.4800;-5.4600
1205.5750;-60.0000;-54.4600;-5.5400
1205.7740;-60.0400;-54.4400;-5.6000
1205.9740;-60.0200;-54.4400;-5.5800
1206.1730;-59.9700;-54.4100;-5.5600
1206.3720;-59.9700;-54.3800;-5.5900
1206.5710;-60.0200;-54.3500;-5.6700
1206.7700;-60.0000;-54.3400;-5.6600
1206.9690;-59.9100;-54.3100;-5.6000
1207.1680;-59.8700;-54.2700;-5.6000
1207.3670;-59.9000;-54.2400;-5.6600
1207.5660;-59.8700;-54.2200;-5.6500
1207.7660;-59.7500;-54.1900;-5.5600
1207.9650;-59.6700;-54.1500;-5.5200
1208.1640;-59.6800;-54.0900;-5.5900
1208.3630;-59.6300;-54.0700;-5.5600
1208.5620;-59.5200;-54.0300;-5.4900
1208.7610;-59.4300;-53.9700;-5.4600
1208.9600;-59.4000;-53.9200;-5.4800
1209.1590;-59.3900;-53.8600;-5.5300
1209.3580;-59.2800;-53.8200;-5.4600
1209.5580;-59.1900;-53.7600;-5.4300
1209.7570;-59.1500;-53.7100;-5.4400
1209.9560;-59.1200;-53.6500;-5.4700
1210.1550;-59.0400;-53.6100;-5.4300
1210.3540;-58.9400;-53.5700;-5.3700
1210.5530;-58.9000;-53.4900;-5.4100
1210.7520;-58.8700;-53.4400;-5.4300
1210.9510;-58.8100;-53.4100;-5.4000
1211.1500;-58.7300;-53.3500;-5.3800
1211.3500;-58.6600;-53.3100;-5.3500
1211.5490;-58.7000;-53.2600;-5.4400
1211.7480;-58.6700;-53.2300;-5.4400
1211.9470;-58.5700;-53.2100;-5.3600
1212.1460;-58.5400;-53.1600;-5.3800
1212.3450;-58.5900;-53.1200;-5.4700
1212.5440;-58.6200;-53.1000;-5.5200
1212.7430;-58.5400;-53.0700;-5.4700
1212.9430;-58.5300;-53.0300;-5.5000
1213.1420;-58.5800;-52.9900;-5.5900
1213.3410;-58.6100;-52.9800;-5.6300
1213.5400;-58.5900;-52.9500;-5.6400
1213.7390;-58.5500;-52.9000;-5.6500
