Wavelength;Intensity_Meas;Intensity_Ref;Difference_dB
1200.0000;-59.2700;-54.7600;-4.5100
1200.1990;-59.1900;-54.7300;-4.4600
1200.3980;-59.2000;-54.7000;-4.5000
1200.5970;-59.2400;-54.6700;-4.5700
1200.7970;-59.2400;-54.6400;-4.6000
1200.9960;-59.1800;-54.6100;-4.5700
1201.1950;-59.1700;-54.5600;-4.6100
1201.3940;-59.1700;-54.5300;-4.6400
1201.5930;-59.1500;-54.4900;-4.6600
1201.7920;-59.1100;-54.4200;-4.6900
1201.9910;-59.0800;-54.3800;-4.7000
1202.1900;-59.0300;-54.3300;-4.7000
1202.3890;-59.0000;-54.2800;-4.7200
1202.5890;-58.9800;-54.2200;-4.7600
1202.7880;-58.9300;-54.1600;-4.7700
1202.9870;-58.8600;-54.1200;-4.7400
1203.1860;-58.8100;-54.0600;-4.7500
1203.3850;-58.8200;-54.0100;-4.8100
1203.5840;-58.7600;-53.9700;-4.7900
1203.7830;-58.6700;-53.9100;-4.7600
1203.9820;-58.6400;-53.9000;-4.7400
1204.1810;-58.6300;-53.8400;-4.7900
1204.3810;-58.5900;-53.8000;-4.7900
1204.5800;-58.5200;-53.7700;-4.7500
1204.7790;-58.4900;-53.7300;-4.7600
1204.9780;-58.4800;-53.7100;-4.7700
1205.1770;-58.4400;-53.6600;-4.7800
1205.3760;-58.4100;-53.6500;-4.7600
1205.5750;-58.3800;-53.6300;-4.7500
1205.7740;-58.3900;-53.6000;-4.7900
1205.9740;-58.4000;-53.5900;-4.8100
1206.1730;-58.3400;-53.5600;-4.7800
1206.3720;-58.3400;-53.5400;-4.8000
1206.5710;-58.3500;-53.5200;-4.8300
1206.7700;-58.3500;-53.4900;-4.8600
1206.9690;-58.3300;-53.4600;-4.8700
1207.1680;-58.3000;-53.4200;-4.8800
1207.3670;-58.3100;-53.4000;-4.9100
1207.5660;-58.3200;-53.3700;-4.9500
1207.7660;-58.3000;-53.3200;-4.9800
1207.9650;-58.2800;-53.3000;-4.9800
1208.1640;-58.2400;-53.2500;-4.9900
1208.3630;-58.2600;-53.1900;-5.0700
1208.5620;-58.2500;-53.1500;-5.1000
1208.7610;-58.1800;-53.1100;-5.0700
1208.9600;-58.1500;-53.0500;-5.1000
1209.1590;-58.1500;-52.9800;-5.1700
1209.3580;-58.1100;-52.9300;-5.1800
1209.5580;-58.0500;-52.8900;-5.1600
1209.7570;-58.0000;-52.8200;-5.1800
1209.9560;-58.0000;-52.7700;-5.2300
1210.1550;-57.9300;-52.7100;-5.2200
1210.3540;-57.8700;-52.6500;-5.2200
1210.5530;-57.8400;-52.6200;-5.2200
1210.7520;-57.8000;-52.5600;-5.2400
1210.9510;-57.7600;-52.5200;-5.2400
1211.1500;-57.7000;-52.4600;-5.2400
1211.3500;-57.6600;-52.4100;-5.2500
1211.5490;-57.6300;-52.3900;-5.2400
1211.7480;-57.5900;-52.3300;-5.2600
1211.9470;-57.5600;-52.3000;-5.2600
1212.1460;-57.4900;-52.2600;-5.2300
1212.3450;-57.4600;-52.2200;-5.2400
1212.5440;-57.4400;-52.2100;-5.2300
1212.7430;-57.4000;-52.1700;-5.2300
1212.9430;-57.3400;-52.1400;-5.2000
1213.1420;-57.3200;-52.1000;-5.2200
1213.3410;-57.3100;-52.0700;-5.2400
1213.5400;-57.2500;-52.0500;-5.2000
1213.7390;-57.1900;-52.0000;-5.1900
1213.9380;-57.1900;-51.9800;-5.2100
1214.1370;-57.1400;-51.9300;-5.2100
1214.3360;-57.0900;-51.8800;-5.2100
1214.5350;-57.0300;-51.8600;-5.1700
1214.7350;-56.9900;-51.8100;-5.1800
1214.9340;-56.9600;-51.7600;-5.2000
1215.1330;-56.8800;-51.7000;-5.1800
1215.3320;-56.8300;-51.6400;-5.1900
1215.5310;-56.7600;-51.6100;-5.1500
1215.7300;-56.7000;-51.5400;-5.1600
1215.9290;-56.6400;-51.4900;-5.1500
1216.1280;-56.5500;-51.4200;-5.1300
1216.3270;-56.4700;-51.3600;-5.1100
1216.5270;-56.4200;-51.3100;-5.1100
1216.7260;-56.3300;-51.2400;-5.0900
1216.9250;-56.2400;-51.1800;-5.0600
1217.1240;-56.1700;-51.1100;-5.0600
1217.3230;-56.0900;-51.0500;-5.0400
1217.5220;-56.0100;-51.0100;-5.0000
1217.7210;-55.9000;-50.9400;-4.9600
1217.9200;-55.8200;-50.9000;-4.9200
1218.1200;-55.7500;-50.8300;-4.9200
1218.3190;-55.6700;-50.7900;-4.8800
1218.5180;-55.5900;-50.7500;-4.8400
1218.7170;-55.5300;-50.7000;-4.8300
1218.9160;-55.4500;-50.6700;-4.7800
1219.1150;-55.3700;-50.6100;-4.7600
1219.3140;-55.3000;-50.5700;-4.7300
1219.5130;-55.2300;-50.5400;-4.6900
1219.7120;-55.1900;-50.5100;-4.6800
1219.9120;-55.1200;-50.4700;-4.6500
1220.1110;-55.0400;-50.4200;-4.6200
1220.3100;-54.9900;-50.3800;-4.6100
1220.5090;-54.9400;-50.3400;-4.6000
1220.7080;-54.8900;-50.2900;-4.6000
1220.9070;-54.8000;-50.2600;-4.5400
1221.1060;-54.7400;-50.2000;-4.5400
1221.3050;-54.6900;-50.1400;-4.5500
1221.5040;-54.6100;-50.0900;-4.5200
1221.7040;-54.5600;-50.0200;-4.5400
1221.9030;-54.4700;-49.9700;-4.5000
1222.1020;-54.4000;-49.8900;-4.5100
1222.3010;-54.3400;-49.8300;-4.5100
1222.5000;-54.2400;-49.7600;-4.4800
1222.6990;-54.1700;-49.6900;-4.4800
1222.8980;-54.0900;-49.6300;-4.4600
1223.0970;-54.0000;-49.5400;-4.4600
1223.2970;-53.9200;-49.4700;-4.4500
1223.4960;-53.8200;-49.3900;-4.4300
1223.6950;-53.7600;-49.3100;-4.4500
1223.8940;-53.6700;-49.2500;-4.4200
1224.0930;-53.5700;-49.1700;-4.4000
1224.2920;-53.4900;-49.1000;-4.3900
1224.4910;-53.4000;-49.0300;-4.3700
1224.6900;-53.3400;-48.9600;-4.3800
1224.8890;-53.2400;-48.9100;-4.3300
1225.0890;-53.1600;-48.8400;-4.3200
1225.2880;-53.1000;-48.7700;-4.3300
1225.4870;-53.0200;-48.7200;-4.3000
1225.6860;-52.9600;-48.6600;-4.3000
1225.8850;-52.8900;-48.6200;-4.2700
1226.0840;-52.8300;-48.5500;-4.2800
1226.2830;-52.7900;-48.5000;-4.2900
1226.4820;-52.7300;-48.4400;-4.2900
1226.6810;-52.6900;-48.3800;-4.3100
1226.8810;-52.6400;-48.3400;-4.3000
1227.0800;-52.6000;-48.2700;-4.3300
1227.2790;-52.5700;-48.2200;-4.3500
1227.4780;-52.5200;-48.1600;-4.3600
1227.6770;-52.4900;-48.1000;-4.3900
1227.8760;-52.4500;-48.0400;-4.4100
1228.0750;-52.4000;-47.9600;-4.4400
1228.2740;-52.3700;-47.8900;-4.4800
1228.4740;-52.3200;-47.8300;-4.4900
1228.6730;-52.2800;-47.7500;-4.5300
1228.8720;-52.2300;-47.6800;-4.5500
1229.0710;-52.1700;-47.5900;-4.5800
1229.2700;-52.1300;-47.5100;-4.6200
1229.4690;-52.0500;-47.4300;-4.6200
1229.6680;-52.0000;-47.3500;-4.6500
1229.8670;-51.9200;-47.2700;-4.6500
1230.0660;-51.8600;-47.1800;-4.6800
1230.2660;-51.7900;-47.0900;-4.7000
1230.4650;-51.7000;-47.0100;-4.6900
1230.6640;-51.6400;-46.9200;-4.7200
1230.8630;-51.5700;-46.8600;-4.7100
1231.0620;-51.4900;-46.7700;-4.7200
1231.2610;-51.4500;-46.7100;-4.7400
1231.4600;-51.3800;-46.6500;-4.7300
1231.6590;-51.3100;-46.5700;-4.7400
1231.8580;-51.2400;-46.5100;-4.7300
1232.0580;-51.1800;-46.4400;-4.7400
1232.2570;-51.1300;-46.3800;-4.7500
1232.4560;-51.0600;-46.3300;-4.7300
1232.6550;-51.0000;-46.2600;-4.7400
1232.8540;-50.9300;-46.2000;-4.7300
1233.0530;-50.8700;-46.1400;-4.7300
1233.2520;-50.8100;-46.0700;-4.7400
1233.4510;-50.7300;-46.0100;-4.7200
1233.6500;-50.6800;-45.9400;-4.7400
1233.8500;-50.6000;-45.8900;-4.7100
1234.0490;-50.5200;-45.8000;-4.7200
1234.2480;-50.4400;-45.7500;-4.6900
1234.4470;-50.3400;-45.6600;-4.6800
1234.6460;-50.2700;-45.6000;-4.6700
1234.8450;-50.1700;-45.5200;-4.6500
1235.0440;-50.0600;-45.4400;-4.6200
1235.2430;-49.9700;-45.3800;-4.5900
1235.4430;-49.8600;-45.2700;-4.5900
1235.6420;-49.7600;-45.2000;-4.5600
1235.8410;-49.6300;-45.1000;-4.5300
1236.0400;-49.5200;-45.0100;-4.5100
1236.2390;-49.4100;-44.9200;-4.4900
1236.4380;-49.2800;-44.8100;-4.4700
1236.6370;-49.1800;-44.7300;-4.4500
1236.8360;-49.0600;-44.6400;-4.4200
1237.0350;-48.9500;-44.5500;-4.4000
1237.2350;-48.8300;-44.4700;-4.3600
1237.4340;-48.7100;-44.3600;-4.3500
1237.6330;-48.6200;-44.2900;-4.3300
1237.8320;-48.5000;-44.2100;-4.2900
1238.0310;-48.4000;-44.1100;-4.2900
1238.2300;-48.3000;-44.0500;-4.2500
1238.4290;-48.1900;-43.9500;-4.2400
1238.6280;-48.1000;-43.8800;-4.2200
1238.8270;-47.9800;-43.7900;-4.1900
1239.0270;-47.8900;-43.7200;-4.1700
1239.2260;-47.7800;-43.6500;-4.1300
1239.4250;-47.6600;-43.5500;-4.1100
1239.6240;-47.5700;-43.4800;-4.0900
1239.8230;-47.4500;-43.3900;-4.0600
1240.0220;-47.3500;-43.3100;-4.0400
1240.2210;-47.2300;-43.2300;-4.0000
1240.4200;-47.1100;-43.1300;-3.9800
1240.6200;-47.0100;-43.0500;-3.9600
1240.8190;-46.8800;-42.9400;-3.9400
1241.0180;-46.7500;-42.8300;-3.9200
1241.2170;-46.6200;-42.7300;-3.8900
1241.4160;-46.4900;-42.6200;-3.8700
1241.6150;-46.3600;-42.5000;-3.8600
1241.8140;-46.2300;-42.3900;-3.8400
1242.0130;-46.1200;-42.2700;-3.8500
1242.2120;-45.9900;-42.1700;-3.8200
1242.4120;-45.8600;-42.0400;-3.8200
1242.6110;-45.7600;-41.9300;-3.8300
1242.8100;-45.6400;-41.8000;-3.8400
1243.0090;-45.5300;-41.6800;-3.8500
1243.2080;-45.4200;-41.5700;-3.8500
1243.4070;-45.3300;-41.4500;-3.8800
1243.6060;-45.2100;-41.3300;-3.8800
1243.8050;-45.1200;-41.2100;-3.9100
1244.0040;-45.0300;-41.0900;-3.9400
1244.2040;-44.9400;-40.9900;-3.9500
1244.4030;-44.8700;-40.8700;-4.0000
1244.6020;-44.7700;-40.7600;-4.0100
1244.8010;-44.6900;-40.6400;-4.0500
1245.0000;-44.6300;-40.5300;-4.1000
1245.1990;-44.5400;-40.4300;-4.1100
1245.3980;-44.4800;-40.3100;-4.1700
1245.5970;-44.4000;-40.2000;-4.2000
1245.7970;-44.3200;-40.0800;-4.2400
1245.9960;-44.2500;-39.9600;-4.2900
1246.1950;-44.1700;-39.8600;-4.3100
1246.3940;-44.1100;-39.7300;-4.3800
