Wavelength;Intensity_Meas;Intensity_Ref;Difference_dB
1550.0000;-82.1300;-24.1800;-57.9500
1550.1000;-82.1000;-24.1700;-57.9300
1550.2000;-81.8500;-24.1500;-57.7000
1550.3000;-81.5800;-24.1400;-57.4400
1550.4000;-81.5100;-24.1200;-57.3900
1550.5000;-81.6400;-24.1000;-57.5400
1550.6000;-81.8700;-24.0900;-57.7800
1550.7000;-82.1500;-24.0700;-58.0800
1550.8000;-82.2800;-24.0500;-58.2300
1550.9000;-82.4000;-24.0300;-58.3700
1551.0000;-82.3900;-24.0200;-58.3700
1551.1000;-82.4000;-24.0000;-58.4000
1551.2000;-82.8800;-23.9800;-58.9000
1551.3000;-83.3400;-23.9600;-59.3800
1551.4000;-83.5700;-23.9400;-59.6300
1551.5000;-83.8100;-23.9200;-59.8900
1551.6000;-83.4900;-23.9000;-59.5900
1551.7000;-82.8300;-23.8800;-58.9500
1551.8000;-82.5000;-23.8600;-58.6400
1551.9000;-82.3900;-23.8400;-58.5500
1552.0000;-82.2400;-23.8200;-58.4200
1552.1000;-81.9700;-23.8100;-58.1600
1552.2000;-81.7300;-23.7900;-57.9400
1552.3000;-81.4800;-23.7700;-57.7100
1552.4000;-81.2900;-23.7600;-57.5300
1552.5000;-81.3500;-23.7400;-57.6100
1552.6000;-81.5900;-23.7200;-57.8700
1552.7000;-81.9100;-23.7100;-58.2000
1552.8000;-82.0400;-23.6900;-58.3500
1552.9000;-81.8800;-23.6700;-58.2100
1553.0000;-81.6800;-23.6600;-58.0200
1553.1000;-81.6400;-23.6400;-58.0000
1553.2000;-81.6300;-23.6300;-58.0000
1553.3000;-81.6500;-23.6100;-58.0400
1553.4000;-81.6700;-23.5900;-58.0800
1553.5000;-81.5500;-23.5800;-57.9700
1553.6000;-81.5300;-23.5600;-57.9700
1553.7000;-81.5200;-23.5400;-57.9800
1553.8000;-81.4400;-23.5300;-57.9100
1553.9000;-81.4100;-23.5100;-57.9000
1554.0000;-81.6400;-23.4900;-58.1500
1554.1000;-81.9700;-23.4800;-58.4900
1554.2000;-82.0800;-23.4700;-58.6100
1554.3000;-82.0300;-23.4500;-58.5800
1554.4000;-81.9400;-23.4400;-58.5000
1554.5000;-81.7600;-23.4200;-58.3400
1554.6000;-81.6700;-23.4000;-58.2700
1554.7000;-81.8100;-23.3900;-58.4200
1554.8000;-81.8800;-23.3700;-58.5100
1554.9000;-81.9700;-23.3600;-58.6100
1555.0000;-81.8700;-23.3400;-58.5300
1555.1000;-81.5500;-23.3200;-58.2300
1555.2000;-81.3600;-23.3100;-58.0500
1555.3000;-81.4200;-23.2900;-58.1300
1555.4000;-81.7500;-23.2700;-58.4800
1555.5000;-82.1200;-23.2500;-58.8700
1555.6000;-82.2000;-23.2400;-58.9600
1555.7000;-82.0400;-23.2200;-58.8200
1555.8000;-81.8900;-23.2000;-58.6900
1555.9000;-81.7300;-23.1900;-58.5400
1556.0000;-81.7900;-23.1700;-58.6200
1556.1000;-82.0500;-23.1600;-58.8900
1556.2000;-82.2200;-23.1400;-59.0800
1556.3000;-82.0800;-23.1200;-58.9600
1556.4000;-81.6600;-23.1100;-58.5500
1556.5000;-81.3400;-23.0900;-58.2500
1556.6000;-81.2000;-23.0800;-58.1200
1556.7000;-81.1200;-23.0600;-58.0600
1556.8000;-81.1100;-23.0500;-58.0600
1556.9000;-81.2000;-23.0300;-58.1700
1557.0000;-81.2900;-23.0200;-58.2700
