Wavelength;Intensity_Meas;Intensity_Ref;Difference_dB
1550.0000;-84.7700;-24.1800;-60.5900
1550.1000;-84.7900;-24.1700;-60.6200
1550.2000;-84.6700;-24.1500;-60.5200
1550.3000;-84.5000;-24.1400;-60.3600
1550.4000;-84.5000;-24.1200;-60.3800
1550.5000;-84.1200;-24.1000;-60.0200
1550.6000;-83.4900;-24.0900;-59.4000
1550.7000;-83.1200;-24.0700;-59.0500
1550.8000;-83.0000;-24.0500;-58.9500
1550.9000;-82.9500;-24.0300;-58.9200
1551.0000;-82.8100;-24.0200;-58.7900
1551.1000;-82.4900;-24.0000;-58.4900
1551.2000;-82.3500;-23.9800;-58.3700
1551.3000;-82.2400;-23.9600;-58.2800
1551.4000;-81.9200;-23.9400;-57.9800
1551.5000;-81.8300;-23.9200;-57.9100
1551.6000;-81.9300;-23.9000;-58.0300
1551.7000;-81.8500;-23.8800;-57.9700
1551.8000;-81.6400;-23.8600;-57.7800
1551.9000;-81.4800;-23.8400;-57.6400
1552.0000;-81.4200;-23.8200;-57.6000
1552.1000;-81.4900;-23.8100;-57.6800
1552.2000;-81.4400;-23.7900;-57.6500
1552.3000;-81.3600;-23.7700;-57.5900
1552.4000;-81.3400;-23.7600;-57.5800
1552.5000;-81.2500;-23.7400;-57.5100
1552.6000;-81.1800;-23.7200;-57.4600
1552.7000;-81.3500;-23.7100;-57.6400
1552.8000;-81.7200;-23.6900;-58.0300
1552.9000;-81.8900;-23.6700;-58.2200
1553.0000;-81.9300;-23.6600;-58.2700
1553.1000;-81.8900;-23.6400;-58.2500
1553.2000;-81.7000;-23.6300;-58.0700
1553.3000;-81.5200;-23.6100;-57.9100
1553.4000;-81.4000;-23.5900;-57.8100
1553.5000;-81.1600;-23.5800;-57.5800
1553.6000;-81.0000;-23.5600;-57.4400
1553.7000;-80.9000;-23.5400;-57.3600
1553.8000;-80.6600;-23.5300;-57.1300
1553.9000;-80.4600;-23.5100;-56.9500
1554.0000;-80.3600;-23.4900;-56.8700
1554.1000;-80.4200;-23.4800;-56.9400
1554.2000;-80.5900;-23.4700;-57.1200
1554.3000;-80.7100;-23.4500;-57.2600
1554.4000;-80.9600;-23.4400;-57.5200
1554.5000;-81.3100;-23.4200;-57.8900
1554.6000;-81.5500;-23.4000;-58.1500
1554.7000;-81.6200;-23.3900;-58.2300
1554.8000;-81.7900;-23.3700;-58.4200
1554.9000;-82.0100;-23.3600;-58.6500
1555.0000;-82.0800;-23.3400;-58.7400
1555.1000;-82.1100;-23.3200;-58.7900
1555.2000;-82.1900;-23.3100;-58.8800
1555.3000;-82.4500;-23.2900;-59.1600
1555.4000;-82.4500;-23.2700;-59.1800
1555.5000;-82.2900;-23.2500;-59.0400
1555.6000;-82.1800;-23.2400;-58.9400
1555.7000;-82.2300;-23.2200;-59.0100
1555.8000;-82.3400;-23.2000;-59.1400
1555.9000;-82.4500;-23.1900;-59.2600
1556.0000;-82.4900;-23.1700;-59.3200
1556.1000;-82.2100;-23.1600;-59.0500
1556.2000;-82.1600;-23.1400;-59.0200
1556.3000;-82.0200;-23.1200;-58.9000
1556.4000;-81.7700;-23.1100;-58.6600
1556.5000;-81.8200;-23.0900;-58.7300
1556.6000;-81.8700;-23.0800;-58.7900
1556.7000;-81.7000;-23.0600;-58.6400
1556.8000;-81.5300;-23.0500;-58.4800
1556.9000;-81.4900;-23.0300;-58.4600
1557.0000;-81.6600;-23.0200;-58.6400
1557.1000;-81.9500;-23.0000;-58.9500
1557.2000;-81.8500;-22.9900;-58.8600
1557.3000;-81.7100;-22.9700;-58.7400
1557.4000;-81.7400;-22.9600;-58.7800
1557.5000;-81.7400;-22.9400;-58.8000
1557.6000;-81.5700;-22.9300;-58.6400
1557.7000;-81.4600;-22.9100;-58.5500
1557.8000;-81.5700;-22.9000;-58.6700
1557.9000;-81.5600;-22.8800;-58.6800
1558.0000;-81.3300;-22.8600;-58.4700
1558.1000;-81.1000;-22.8500;-58.2500
1558.2000;-81.0200;-22.8300;-58.1900
1558.3000;-81.0000;-22.8100;-58.1900
1558.4000;-81.1200;-22.8000;-58.3200
1558.5000;-81.4200;-22.7800;-58.6400
1558.6000;-81.5900;-22.7600;-58.8300
1558.7000;-81.6000;-22.7500;-58.8500
1558.8000;-81.6000;-22.7300;-58.8700
1558.9000;-81.5600;-22.7200;-58.8400
1559.0000;-81.4400;-22.7000;-58.7400
1559.1000;-81.4000;-22.6900;-58.7100
1559.2000;-81.4000;-22.6700;-58.7300
1559.3000;-81.4100;-22.6600;-58.7500
1559.4000;-81.4200;-22.6500;-58.7700
1559.5000;-81.1800;-22.6300;-58.5500
1559.6000;-81.2000;-22.6200;-58.5800
1559.7000;-81.4300;-22.6100;-58.8200
1559.8000;-81.3300;-22.5900;-58.7400
1559.9000;-81.3700;-22.5800;-58.7900
1560.0000;-81.6300;-22.5700;-59.0600
1560.1000;-81.5000;-22.5500;-58.9500
1560.2000;-81.1400;-22.5400;-58.6000
