Wavelength (nm);Intensity (dBm)
1131.0;1131.0
1200.0;-56.99
1200.199;-56.91
1200.398;-56.9
1200.597;-56.95
1200.797;-56.95
1200.996;-56.9
1201.195;-56.88
1201.394;-56.88
1201.593;-56.87
1201.792;-56.83
1201.991;-56.79
1202.19;-56.76
1202.389;-56.72
1202.589;-56.71
1202.788;-56.66
1202.987;-56.58
1203.186;-56.56
1203.385;-56.53
1203.584;-56.49
1203.783;-56.39
1203.982;-56.38
1204.181;-56.37
1204.381;-56.3
1204.58;-56.23
1204.779;-56.21
1204.978;-56.19
1205.177;-56.17
1205.376;-56.1
1205.575;-56.09
1205.774;-56.1
1205.974;-56.08
1206.173;-56.05
1206.372;-56.02
1206.571;-56.04
1206.77;-56.03
1206.969;-55.99
1207.168;-55.98
1207.367;-55.96
1207.566;-55.96
1207.766;-55.93
1207.965;-55.89
1208.164;-55.86
1208.363;-55.85
1208.562;-55.83
1208.761;-55.76
1208.96;-55.69
1209.159;-55.69
1209.358;-55.63
1209.558;-55.54
1209.757;-55.51
1209.956;-55.48
1210.155;-55.41
1210.354;-55.32
1210.553;-55.28
1210.752;-55.25
1210.951;-55.17
1211.15;-55.11
1211.35;-55.06
1211.549;-55.01
1211.748;-54.99
1211.947;-54.92
1212.146;-54.86
1212.345;-54.81
1212.544;-54.8
1212.743;-54.75
1212.943;-54.67
1213.142;-54.65
1213.341;-54.62
1213.54;-54.56
1213.739;-54.5
1213.938;-54.47
1214.137;-54.43
1214.336;-54.35
1214.535;-54.29
1214.735;-54.26
1214.934;-54.19
1215.133;-54.13
1215.332;-54.04
1215.531;-53.99
1215.73;-53.93
1215.929;-53.85
1216.128;-53.76
1216.327;-53.68
1216.527;-53.63
1216.726;-53.57
1216.925;-53.46
1217.124;-53.4
1217.323;-53.33
1217.522;-53.25
1217.721;-53.18
1217.92;-53.11
1218.12;-53.05
1218.319;-52.96
1218.518;-52.9
1218.717;-52.86
1218.916;-52.79
1219.115;-52.74
1219.314;-52.68
1219.513;-52.62
1219.712;-52.59
1219.912;-52.53
1220.111;-52.48
1220.31;-52.42
1220.509;-52.38
1220.708;-52.34
1220.907;-52.27
1221.106;-52.22
1221.305;-52.17
1221.504;-52.09
1221.704;-52.05
1221.903;-51.98
1222.102;-51.92
1222.301;-51.84
1222.5;-51.75
1222.699;-51.69
1222.898;-51.61
1223.097;-51.54
1223.297;-51.44
1223.496;-51.35
1223.695;-51.28
1223.894;-51.19
1224.093;-51.09
1224.292;-51.01
1224.491;-50.92
1224.69;-50.84
1224.889;-50.74
1225.089;-50.67
1225.288;-50.58
1225.487;-50.5
1225.686;-50.44
1225.885;-50.36
1226.084;-50.3
1226.283;-50.23
1226.482;-50.15
1226.681;-50.11
1226.881;-50.04
