Wavelength (nm);Intensity (dBm)
1131.0;1131.0
1200.0;-56.63
1200.199;-56.55
1200.398;-56.53
1200.597;-56.58
1200.797;-56.57
1200.996;-56.54
1201.195;-56.5
1201.394;-56.5
1201.593;-56.5
1201.792;-56.46
1201.991;-56.43
1202.19;-56.38
1202.389;-56.34
1202.589;-56.35
1202.788;-56.28
1202.987;-56.2
1203.186;-56.16
1203.385;-56.15
1203.584;-56.1
1203.783;-56.0
1203.982;-55.98
1204.181;-55.96
1204.381;-55.9
1204.58;-55.84
1204.779;-55.79
1204.978;-55.79
1205.177;-55.75
1205.376;-55.69
1205.575;-55.68
1205.774;-55.67
1205.974;-55.67
1206.173;-55.61
1206.372;-55.57
1206.571;-55.61
1206.77;-55.59
1206.969;-55.56
1207.168;-55.53
1207.367;-55.51
1207.566;-55.53
1207.766;-55.49
1207.965;-55.45
1208.164;-55.42
1208.363;-55.42
1208.562;-55.4
1208.761;-55.31
1208.96;-55.26
1209.159;-55.26
1209.358;-55.2
1209.558;-55.13
1209.757;-55.07
1209.956;-55.05
1210.155;-54.99
1210.354;-54.91
1210.553;-54.87
1210.752;-54.83
1210.951;-54.77
1211.15;-54.71
1211.35;-54.64
1211.549;-54.62
1211.748;-54.57
1211.947;-54.52
1212.146;-54.46
1212.345;-54.41
1212.544;-54.41
1212.743;-54.34
1212.943;-54.26
1213.142;-54.24
1213.341;-54.21
1213.54;-54.16
1213.739;-54.09
1213.938;-54.06
1214.137;-54.03
1214.336;-53.95
1214.535;-53.92
1214.735;-53.86
1214.934;-53.81
1215.133;-53.74
1215.332;-53.67
1215.531;-53.61
1215.73;-53.55
1215.929;-53.49
1216.128;-53.4
1216.327;-53.32
1216.527;-53.29
1216.726;-53.2
1216.925;-53.1
1217.124;-53.03
1217.323;-52.97
1217.522;-52.91
1217.721;-52.8
1217.92;-52.74
1218.12;-52.67
1218.319;-52.59
1218.518;-52.54
1218.717;-52.46
1218.916;-52.4
1219.115;-52.33
1219.314;-52.26
1219.513;-52.22
1219.712;-52.16
1219.912;-52.12
1220.111;-52.05
1220.31;-51.99
1220.509;-51.96
1220.708;-51.9
1220.907;-51.84
1221.106;-51.79
1221.305;-51.74
1221.504;-51.68
1221.704;-51.62
1221.903;-51.56
1222.102;-51.5
1222.301;-51.43
1222.5;-51.37
1222.699;-51.29
1222.898;-51.23
1223.097;-51.15
1223.297;-51.06
1223.496;-50.98
1223.695;-50.9
1223.894;-50.83
1224.093;-50.73
1224.292;-50.65
1224.491;-50.58
1224.69;-50.49
1224.889;-50.4
1225.089;-50.33
1225.288;-50.24
1225.487;-50.18
1225.686;-50.09
1225.885;-50.03
1226.084;-49.97
