Wavelength (nm);Intensity (dBm)
1131.0;1131.0
1200.0;-56.64
1200.199;-56.55
1200.398;-56.54
1200.597;-56.58
1200.797;-56.58
1200.996;-56.55
1201.195;-56.52
1201.394;-56.52
1201.593;-56.52
1201.792;-56.48
1201.991;-56.46
1202.19;-56.41
1202.389;-56.36
1202.589;-56.36
1202.788;-56.31
1202.987;-56.23
1203.186;-56.18
1203.385;-56.17
1203.584;-56.14
1203.783;-56.03
1203.982;-56.02
1204.181;-56.0
1204.381;-55.94
1204.58;-55.87
1204.779;-55.84
1204.978;-55.83
1205.177;-55.78
1205.376;-55.71
1205.575;-55.71
1205.774;-55.7
1205.974;-55.69
1206.173;-55.63
1206.372;-55.6
1206.571;-55.61
1206.77;-55.59
1206.969;-55.55
1207.168;-55.51
1207.367;-55.48
1207.566;-55.48
1207.766;-55.43
1207.965;-55.38
1208.164;-55.34
1208.363;-55.31
1208.562;-55.28
1208.761;-55.18
1208.96;-55.12
1209.159;-55.1
1209.358;-55.03
1209.558;-54.94
1209.757;-54.88
1209.956;-54.85
1210.155;-54.78
1210.354;-54.68
1210.553;-54.65
1210.752;-54.59
1210.951;-54.52
1211.15;-54.46
1211.35;-54.4
1211.549;-54.37
1211.748;-54.32
1211.947;-54.27
1212.146;-54.21
1212.345;-54.17
1212.544;-54.16
1212.743;-54.09
1212.943;-54.02
1213.142;-54.0
1213.341;-53.97
1213.54;-53.92
1213.739;-53.84
1213.938;-53.82
1214.137;-53.78
1214.336;-53.7
1214.535;-53.66
1214.735;-53.61
1214.934;-53.54
1215.133;-53.48
1215.332;-53.41
1215.531;-53.36
1215.73;-53.29
1215.929;-53.23
1216.128;-53.15
1216.327;-53.06
1216.527;-53.04
1216.726;-52.96
1216.925;-52.87
1217.124;-52.81
1217.323;-52.76
1217.522;-52.71
1217.721;-52.63
1217.92;-52.57
1218.12;-52.52
1218.319;-52.46
1218.518;-52.43
1218.717;-52.36
1218.916;-52.32
1219.115;-52.28
1219.314;-52.23
1219.513;-52.2
1219.712;-52.15
1219.912;-52.12
1220.111;-52.07
1220.31;-52.02
1220.509;-52.01
1220.708;-51.96
1220.907;-51.91
1221.106;-51.85
1221.305;-51.82
1221.504;-51.76
1221.704;-51.7
1221.903;-51.64
1222.102;-51.58
1222.301;-51.52
1222.5;-51.45
1222.699;-51.36
1222.898;-51.3
1223.097;-51.21
1223.297;-51.12
1223.496;-51.04
1223.695;-50.96
1223.894;-50.87
1224.093;-50.77
1224.292;-50.69
1224.491;-50.61
1224.69;-50.51
1224.889;-50.42
1225.089;-50.34
1225.288;-50.25
1225.487;-50.18
1225.686;-50.09
1225.885;-50.02
1226.084;-49.95
1226.283;-49.88
1226.482;-49.81
1226.681;-49.74
1226.881;-49.68
1227.08;-49.61
1227.279;-49.54
1227.478;-49.48
1227.677;-49.41
1227.876;-49.34
1228.075;-49.26
1228.274;-49.18
1228.474;-49.11
1228.673;-49.02
1228.872;-48.93
1229.071;-48.84
1229.27;-48.74
1229.469;-48.65
1229.668;-48.54
1229.867;-48.43
1230.066;-48.34
1230.266;-48.23
1230.465;-48.12
1230.664;-48.02
1230.863;-47.93
1231.062;-47.84
1231.261;-47.75
1231.46;-47.69
1231.659;-47.6
1231.858;-47.52
1232.058;-47.46
1232.257;-47.39
1232.456;-47.34
1232.655;-47.27
1232.854;-47.22
1233.053;-47.17
1233.252;-47.11
1233.451;-47.07
1233.65;-47.02
1233.85;-46.97
1234.049;-46.92
1234.248;-46.86
1234.447;-46.81
1234.646;-46.76
1234.845;-46.71
1235.044;-46.64
1235.243;-46.59
