Wavelength (nm);Intensity (dBm)
1131.0;1131.0
1200.0;-56.75
1200.199;-56.69
1200.398;-56.67
1200.597;-56.71
1200.797;-56.71
1200.996;-56.69
1201.195;-56.64
1201.394;-56.64
1201.593;-56.64
1201.792;-56.6
1201.991;-56.58
1202.19;-56.53
1202.389;-56.48
1202.589;-56.49
1202.788;-56.43
1202.987;-56.35
1203.186;-56.3
1203.385;-56.29
1203.584;-56.24
1203.783;-56.14
1203.982;-56.12
1204.181;-56.09
1204.381;-56.03
1204.58;-55.97
1204.779;-55.92
1204.978;-55.92
1205.177;-55.87
1205.376;-55.81
1205.575;-55.79
1205.774;-55.79
1205.974;-55.78
1206.173;-55.72
1206.372;-55.69
1206.571;-55.72
1206.77;-55.7
1206.969;-55.66
1207.168;-55.63
1207.367;-55.61
1207.566;-55.61
1207.766;-55.57
1207.965;-55.55
1208.164;-55.5
1208.363;-55.49
1208.562;-55.48
1208.761;-55.38
1208.96;-55.32
1209.159;-55.31
1209.358;-55.25
1209.558;-55.18
1209.757;-55.11
1209.956;-55.09
1210.155;-55.03
1210.354;-54.93
1210.553;-54.9
1210.752;-54.84
1210.951;-54.78
1211.15;-54.73
1211.35;-54.66
1211.549;-54.62
1211.748;-54.58
1211.947;-54.53
1212.146;-54.47
1212.345;-54.41
1212.544;-54.42
1212.743;-54.35
1212.943;-54.28
1213.142;-54.25
1213.341;-54.23
1213.54;-54.18
1213.739;-54.11
1213.938;-54.08
1214.137;-54.04
1214.336;-53.96
1214.535;-53.92
1214.735;-53.87
1214.934;-53.81
1215.133;-53.74
1215.332;-53.67
1215.531;-53.62
1215.73;-53.54
1215.929;-53.48
1216.128;-53.4
1216.327;-53.31
1216.527;-53.27
1216.726;-53.19
1216.925;-53.1
1217.124;-53.02
1217.323;-52.96
1217.522;-52.91
1217.721;-52.81
1217.92;-52.74
1218.12;-52.69
1218.319;-52.6
1218.518;-52.56
1218.717;-52.48
1218.916;-52.43
1219.115;-52.37
1219.314;-52.3
1219.513;-52.27
1219.712;-52.21
1219.912;-52.17
1220.111;-52.1
1220.31;-52.04
1220.509;-52.01
1220.708;-51.95
1220.907;-51.89
1221.106;-51.84
1221.305;-51.78
1221.504;-51.73
1221.704;-51.65
1221.903;-51.6
1222.102;-51.52
1222.301;-51.45
1222.5;-51.38
1222.699;-51.29
1222.898;-51.22
1223.097;-51.14
1223.297;-51.04
1223.496;-50.96
1223.695;-50.86
1223.894;-50.78
1224.093;-50.68
1224.292;-50.59
1224.491;-50.51
1224.69;-50.41
1224.889;-50.32
1225.089;-50.24
1225.288;-50.15
1225.487;-50.07
1225.686;-49.99
1225.885;-49.92
1226.084;-49.84
1226.283;-49.77
1226.482;-49.71
1226.681;-49.64
1226.881;-49.59
1227.08;-49.52
1227.279;-49.46
1227.478;-49.41
1227.677;-49.34
1227.876;-49.29
1228.075;-49.22
1228.274;-49.16
1228.474;-49.1
1228.673;-49.02
1228.872;-48.95
1229.071;-48.88
1229.27;-48.8
1229.469;-48.72
1229.668;-48.63
1229.867;-48.54
1230.066;-48.47
1230.266;-48.37
1230.465;-48.29
1230.664;-48.19
1230.863;-48.12
1231.062;-48.03
1231.261;-47.95
1231.46;-47.9
1231.659;-47.82
1231.858;-47.74
1232.058;-47.68
1232.257;-47.61
1232.456;-47.57
1232.655;-47.49
1232.854;-47.44
1233.053;-47.39
1233.252;-47.33
1233.451;-47.28
1233.65;-47.22
1233.85;-47.18
1234.049;-47.12
1234.248;-47.06
1234.447;-47.01
1234.646;-46.95
1234.845;-46.9
1235.044;-46.82
1235.243;-46.77
1235.443;-46.71
1235.642;-46.64
1235.841;-46.58
1236.04;-46.52
1236.239;-46.46
1236.438;-46.39
1236.637;-46.34
1236.836;-46.29
1237.035;-46.23
1237.235;-46.18
1237.434;-46.14
1237.633;-46.1
1237.832;-46.08
1238.031;-46.02
1238.23;-46.0
1238.429;-45.96
1238.628;-45.92
1238.827;-45.9
1239.027;-45.87
1239.226;-45.84
1239.425;-45.79
