Wavelength (nm);Intensity (dBm)
1131.0;1131.0
1200.0;-58.0
1200.199;-57.93
1200.398;-57.91
1200.597;-57.92
1200.797;-57.91
1200.996;-57.85
1201.195;-57.79
1201.394;-57.78
1201.593;-57.75
1201.792;-57.7
1201.991;-57.64
1202.19;-57.58
1202.389;-57.54
1202.589;-57.5
1202.788;-57.43
1202.987;-57.35
1203.186;-57.27
1203.385;-57.27
1203.584;-57.19
1203.783;-57.09
1203.982;-57.05
1204.181;-57.03
1204.381;-56.98
1204.58;-56.9
1204.779;-56.85
1204.978;-56.85
1205.177;-56.82
1205.376;-56.75
1205.575;-56.72
1205.774;-56.72
1205.974;-56.71
1206.173;-56.65
1206.372;-56.64
1206.571;-56.64
1206.77;-56.62
1206.969;-56.6
1207.168;-56.56
1207.367;-56.55
1207.566;-56.53
1207.766;-56.5
1207.965;-56.47
1208.164;-56.42
1208.363;-56.42
1208.562;-56.4
1208.761;-56.31
1208.96;-56.27
1209.159;-56.25
1209.358;-56.2
1209.558;-56.11
1209.757;-56.07
1209.956;-56.06
1210.155;-55.99
1210.354;-55.92
1210.553;-55.88
1210.752;-55.84
1210.951;-55.8
1211.15;-55.75
1211.35;-55.72
1211.549;-55.69
1211.748;-55.67
1211.947;-55.63
1212.146;-55.57
1212.345;-55.57
1212.544;-55.57
1212.743;-55.54
1212.943;-55.47
1213.142;-55.47
1213.341;-55.46
1213.54;-55.42
1213.739;-55.36
1213.938;-55.35
1214.137;-55.32
1214.336;-55.27
1214.535;-55.23
1214.735;-55.19
1214.934;-55.14
1215.133;-55.08
1215.332;-55.03
1215.531;-54.96
1215.73;-54.91
1215.929;-54.85
1216.128;-54.76
1216.327;-54.7
1216.527;-54.65
1216.726;-54.59
1216.925;-54.49
1217.124;-54.42
1217.323;-54.38
1217.522;-54.31
1217.721;-54.24
1217.92;-54.17
1218.12;-54.11
1218.319;-54.06
1218.518;-53.99
1218.717;-53.94
1218.916;-53.87
1219.115;-53.82
1219.314;-53.78
1219.513;-53.72
1219.712;-53.69
1219.912;-53.64
1220.111;-53.57
1220.31;-53.53
1220.509;-53.48
1220.708;-53.43
1220.907;-53.36
1221.106;-53.3
1221.305;-53.25
1221.504;-53.18
1221.704;-53.11
1221.903;-53.04
1222.102;-52.96
1222.301;-52.91
1222.5;-52.81
1222.699;-52.74
1222.898;-52.67
1223.097;-52.58
1223.297;-52.5
1223.496;-52.4
1223.695;-52.33
1223.894;-52.25
1224.093;-52.16
1224.292;-52.1
1224.491;-52.01
1224.69;-51.94
1224.889;-51.87
1225.089;-51.8
1225.288;-51.74
1225.487;-51.67
1225.686;-51.61
1225.885;-51.56
1226.084;-51.5
1226.283;-51.47
1226.482;-51.41
1226.681;-51.37
1226.881;-51.34
1227.08;-51.29
1227.279;-51.26
1227.478;-51.2
1227.677;-51.17
1227.876;-51.14
1228.075;-51.08
1228.274;-51.05
1228.474;-50.99
1228.673;-50.94
1228.872;-50.9
1229.071;-50.83
1229.27;-50.79
1229.469;-50.71
1229.668;-50.65
1229.867;-50.59
1230.066;-50.52
1230.266;-50.45
1230.465;-50.36
1230.664;-50.29
1230.863;-50.25
1231.062;-50.17
1231.261;-50.12
1231.46;-50.07
1231.659;-50.0
1231.858;-49.95
1232.058;-49.89
1232.257;-49.85
1232.456;-49.79
1232.655;-49.74
1232.854;-49.68
1233.053;-49.63
1233.252;-49.58
1233.451;-49.5
1233.65;-49.45
1233.85;-49.38
1234.049;-49.31
1234.248;-49.24
1234.447;-49.14
1234.646;-49.06
1234.845;-48.97
1235.044;-48.86
1235.243;-48.78
1235.443;-48.65
1235.642;-48.55
1235.841;-48.43
1236.04;-48.32
1236.239;-48.21
1236.438;-48.08
1236.637;-47.97
1236.836;-47.85
1237.035;-47.74
1237.235;-47.63
1237.434;-47.51
1237.633;-47.42
1237.832;-47.31
1238.031;-47.2
1238.23;-47.12
1238.429;-47.01
1238.628;-46.92
1238.827;-46.81
1239.027;-46.71
1239.226;-46.62
1239.425;-46.5
1239.624;-46.41
1239.823;-46.29
1240.022;-46.19
1240.221;-46.08
1240.42;-45.94
1240.62;-45.85
1240.819;-45.72
1241.018;-45.6
1241.217;-45.46
1241.416;-45.34
1241.615;-45.21
1241.814;-45.09
1242.013;-44.98
1242.212;-44.85
1242.412;-44.73
1242.611;-44.62
1242.81;-44.51
1243.009;-44.41
1243.208;-44.3
1243.407;-44.21
1243.606;-44.12
1243.805;-44.03
1244.004;-43.96
1244.204;-43.88
1244.403;-43.81
1244.602;-43.74
1244.801;-43.67
1245.0;-43.63
1245.199;-43.56
1245.398;-43.51
1245.597;-43.45
1245.797;-43.39
1245.996;-43.34
1246.195;-43.28
1246.394;-43.23
1246.593;-43.18
1246.792;-43.12
1246.991;-43.08
1247.19;-43.02
1247.389;-42.98
1247.589;-42.93
1247.788;-42.88
1247.987;-42.85
1248.186;-42.8
1248.385;-42.78
1248.584;-42.74
1248.783;-42.72
1248.982;-42.72
1249.181;-42.7
1249.381;-42.7
1249.58;-42.7
1249.779;-42.7
1249.978;-42.72
1250.177;-42.73
1250.376;-42.75
1250.575;-42.77
1250.774;-42.8
1250.974;-42.86
1251.173;-42.88
1251.372;-42.92
1251.571;-42.97
