Wavelength (nm);Intensity (dBm)
1131.0;1131.0
1200.0;-57.81
1200.199;-57.74
1200.398;-57.7
1200.597;-57.74
1200.797;-57.73
1200.996;-57.68
1201.195;-57.65
1201.394;-57.65
1201.593;-57.63
1201.792;-57.58
1201.991;-57.56
1202.19;-57.51
1202.389;-57.45
1202.589;-57.44
1202.788;-57.39
1202.987;-57.29
1203.186;-57.26
1203.385;-57.24
1203.584;-57.19
1203.783;-57.1
1203.982;-57.07
1204.181;-57.07
1204.381;-57.01
1204.58;-56.94
1204.779;-56.91
1204.978;-56.91
1205.177;-56.88
1205.376;-56.81
1205.575;-56.8
1205.774;-56.82
1205.974;-56.81
1206.173;-56.77
1206.372;-56.74
1206.571;-56.76
1206.77;-56.75
1206.969;-56.71
1207.168;-56.7
1207.367;-56.69
1207.566;-56.68
1207.766;-56.67
1207.965;-56.63
1208.164;-56.6
1208.363;-56.59
1208.562;-56.55
1208.761;-56.5
1208.96;-56.43
1209.159;-56.42
1209.358;-56.37
1209.558;-56.29
1209.757;-56.25
1209.956;-56.23
1210.155;-56.17
1210.354;-56.08
1210.553;-56.04
1210.752;-56.01
1210.951;-55.95
1211.15;-55.91
1211.35;-55.86
1211.549;-55.8
1211.748;-55.78
1211.947;-55.74
1212.146;-55.69
1212.345;-55.65
1212.544;-55.64
1212.743;-55.6
1212.943;-55.52
1213.142;-55.52
1213.341;-55.49
1213.54;-55.43
1213.739;-55.37
1213.938;-55.34
1214.137;-55.31
1214.336;-55.24
1214.535;-55.18
1214.735;-55.13
1214.934;-55.07
1215.133;-55.01
1215.332;-54.93
1215.531;-54.86
1215.73;-54.79
1215.929;-54.73
1216.128;-54.65
1216.327;-54.55
1216.527;-54.51
1216.726;-54.43
1216.925;-54.32
1217.124;-54.26
1217.323;-54.2
1217.522;-54.13
1217.721;-54.04
1217.92;-53.97
1218.12;-53.92
1218.319;-53.84
1218.518;-53.78
1218.717;-53.72
1218.916;-53.66
1219.115;-53.62
1219.314;-53.55
1219.513;-53.5
1219.712;-53.46
1219.912;-53.4
1220.111;-53.35
1220.31;-53.29
1220.509;-53.26
1220.708;-53.21
1220.907;-53.14
1221.106;-53.1
1221.305;-53.04
1221.504;-52.98
1221.704;-52.92
1221.903;-52.85
1222.102;-52.79
1222.301;-52.72
1222.5;-52.65
1222.699;-52.58
1222.898;-52.51
1223.097;-52.44
1223.297;-52.35
1223.496;-52.27
1223.695;-52.21
1223.894;-52.13
1224.093;-52.06
1224.292;-51.98
1224.491;-51.91
1224.69;-51.85
1224.889;-51.77
1225.089;-51.73
1225.288;-51.65
1225.487;-51.58
1225.686;-51.54
1225.885;-51.49
1226.084;-51.44
1226.283;-51.39
1226.482;-51.34
1226.681;-51.31
1226.881;-51.27
1227.08;-51.23
1227.279;-51.18
1227.478;-51.13
1227.677;-51.11
1227.876;-51.06
1228.075;-51.01
1228.274;-50.96
1228.474;-50.89
1228.673;-50.85
1228.872;-50.78
1229.071;-50.71
1229.27;-50.64
1229.469;-50.56
1229.668;-50.49
1229.867;-50.4
1230.066;-50.32
1230.266;-50.22
1230.465;-50.11
1230.664;-50.04
1230.863;-49.95
1231.062;-49.87
1231.261;-49.78
1231.46;-49.7
1231.659;-49.63
1231.858;-49.53
1232.058;-49.47
1232.257;-49.39
1232.456;-49.32
1232.655;-49.24
1232.854;-49.16
1233.053;-49.1
1233.252;-49.01
1233.451;-48.92
1233.65;-48.86
1233.85;-48.76
1234.049;-48.69
1234.248;-48.58
1234.447;-48.48
1234.646;-48.4
1234.845;-48.29
1235.044;-48.19
1235.243;-48.08
1235.443;-47.96
1235.642;-47.85
1235.841;-47.73
1236.04;-47.63
1236.239;-47.5
1236.438;-47.39
1236.637;-47.28
1236.836;-47.17
1237.035;-47.09
1237.235;-46.97
1237.434;-46.88
1237.633;-46.8
1237.832;-46.71
1238.031;-46.64
1238.23;-46.56
1238.429;-46.49
1238.628;-46.41
1238.827;-46.34
1239.027;-46.29
1239.226;-46.2
1239.425;-46.14
1239.624;-46.07
1239.823;-45.99
1240.022;-45.91
1240.221;-45.84
1240.42;-45.77
1240.62;-45.7
1240.819;-45.62
1241.018;-45.52
1241.217;-45.44
1241.416;-45.36
1241.615;-45.27
1241.814;-45.2
1242.013;-45.12
1242.212;-45.05
1242.412;-44.99
1242.611;-44.92
1242.81;-44.87
1243.009;-44.8
1243.208;-44.76
1243.407;-44.73
1243.606;-44.69
1243.805;-44.68
1244.004;-44.64
1244.204;-44.62
1244.403;-44.63
1244.602;-44.6
1244.801;-44.6
1245.0;-44.59
1245.199;-44.6
1245.398;-44.61
1245.597;-44.6
1245.797;-44.61
1245.996;-44.59
1246.195;-44.59
1246.394;-44.6
1246.593;-44.58
1246.792;-44.59
1246.991;-44.57
1247.19;-44.57
1247.389;-44.58
1247.589;-44.56
1247.788;-44.57
1247.987;-44.55
1248.186;-44.55
1248.385;-44.57
1248.584;-44.55
1248.783;-44.57
1248.982;-44.57
1249.181;-44.57
1249.381;-44.59
1249.58;-44.58
1249.779;-44.6
1249.978;-44.59
1250.177;-44.59
1250.376;-44.6
1250.575;-44.59
1250.774;-44.59
1250.974;-44.57
1251.173;-44.55
1251.372;-44.52
1251.571;-44.48
